MC_cycle,Potentiel_energy (kJ/mol)
4738.0,-154318.9142769474
4739.0,-154318.98306917574
4740.0,-154318.56213472792
4741.0,-154319.45903126945
4742.0,-154316.44570255606
4743.0,-154320.7396318805
4744.0,-154321.0733271914
4745.0,-154328.49134942165
4746.0,-154322.91883659628
4747.0,-154322.51754067923
4748.0,-154321.9261662474
4749.0,-154326.8574822284
4750.0,-154325.79769184923
4751.0,-154328.76194466016
4752.0,-154328.76194466016
4753.0,-154329.11260238447
4754.0,-154330.90801588775
4755.0,-154330.90801588775
4756.0,-154330.05501153012
4757.0,-154329.4790461607
4758.0,-154330.5535618139
4759.0,-154325.37733762639
4760.0,-154314.9088299461
4761.0,-154320.11978862094
4762.0,-154322.216038753
4763.0,-154319.08039816486
4764.0,-154318.93590536123
4765.0,-154317.1980984242
4766.0,-154319.30991782687
4767.0,-154319.53034083973
4768.0,-154319.16535642705
4769.0,-154316.818393653
4770.0,-154313.28516355713
4771.0,-154316.0248954706
4772.0,-154319.60045661527
4773.0,-154320.6502340783
4774.0,-154319.19691045617
4775.0,-154321.22141367718
4776.0,-154316.50069302763
4777.0,-154313.90943118444
4778.0,-154312.62127272246
4779.0,-154312.04832029404
4780.0,-154320.9206800514
4781.0,-154318.4596603658
4782.0,-154318.2666619481
4783.0,-154318.45997318355
4784.0,-154315.30953093225
4785.0,-154315.3584455764
4786.0,-154319.6326270266
4787.0,-154319.04203401797
4788.0,-154321.9431974843
4789.0,-154320.93727455084
4790.0,-154318.1280527822
4791.0,-154316.8970147601
4792.0,-154315.87631431708
4793.0,-154315.87631431708
4794.0,-154311.50741555376
4795.0,-154320.42584053832
4796.0,-154320.94555929248
4797.0,-154319.74918190716
4798.0,-154314.84801264838
4799.0,-154316.64699389023
4800.0,-154315.20973999743
4801.0,-154319.03044062667
4802.0,-154317.40740855678
4803.0,-154317.44275619055
4804.0,-154319.13665339327
4805.0,-154313.78195193564
4806.0,-154313.32030615993
4807.0,-154315.95523390156
4808.0,-154315.95523390156
4809.0,-154315.85705181796
4810.0,-154317.23911725671
4811.0,-154314.35292841803
4812.0,-154315.03694543103
4813.0,-154315.93117770628
4814.0,-154313.30107631168
4815.0,-154313.28718312236
4816.0,-154318.92619547402
4817.0,-154314.60626434677
4818.0,-154318.33206731977
4819.0,-154325.76413196695
4820.0,-154325.9841218796
4821.0,-154326.35227110202
4822.0,-154329.2426375889
4823.0,-154327.56834789095
4824.0,-154332.08877473167
4825.0,-154332.08877473167
4826.0,-154332.07043433198
4827.0,-154333.54405229204
4828.0,-154335.28031518098
4829.0,-154335.24619875618
4830.0,-154328.44633640186
4831.0,-154325.8319608678
4832.0,-154328.51711398634
4833.0,-154327.83528330244
4834.0,-154328.7821325636
4835.0,-154328.69107744357
4836.0,-154326.2046611672
4837.0,-154327.14265021277
4838.0,-154326.26517093016
4839.0,-154327.75974745338
4840.0,-154329.48819869314
4841.0,-154316.45731719217
4842.0,-154316.91517995298
4843.0,-154319.30690473376
4844.0,-154324.53933831744
4845.0,-154331.14956844389
4846.0,-154331.87987475246
4847.0,-154332.48697164623
4848.0,-154333.26393291724
4849.0,-154333.72213444862
4850.0,-154333.72215981546
4851.0,-154332.824127088
4852.0,-154333.55509174793
4853.0,-154323.95502318704
4854.0,-154324.4748946626
4855.0,-154324.0181085685
4856.0,-154328.83683218824
4857.0,-154331.75913408748
4858.0,-154335.2685297063
4859.0,-154334.8207886023
4860.0,-154334.8207886023
4861.0,-154336.297970139
4862.0,-154330.6246587813
4863.0,-154329.46109147178
4864.0,-154329.46109147178
4865.0,-154328.63624431915
4866.0,-154327.48395747054
4867.0,-154327.8697067269
4868.0,-154327.96461457224
4869.0,-154326.37276248127
4870.0,-154325.11019015536
4871.0,-154324.15741426274
4872.0,-154324.29580695383
4873.0,-154319.34407861205
4874.0,-154316.1803312194
4875.0,-154319.91381782424
4876.0,-154322.17128315597
4877.0,-154321.69972206437
4878.0,-154318.95225008408
4879.0,-154318.03838391823
4880.0,-154332.4305259353
4881.0,-154331.53451511767
4882.0,-154328.41784585803
4883.0,-154327.27697439663
4884.0,-154327.99505287825
4885.0,-154323.58428838706
4886.0,-154323.58428838706
4887.0,-154320.57498235605
4888.0,-154320.57498235605
4889.0,-154320.34529000174
4890.0,-154307.77538228457
4891.0,-154300.50795440987
4892.0,-154305.6988634992
4893.0,-154318.5124820464
4894.0,-154315.33732856388
4895.0,-154318.97482366764
4896.0,-154318.97482366764
4897.0,-154309.8852642453
4898.0,-154313.37216869174
4899.0,-154310.1713845569
4900.0,-154311.35340842057
4901.0,-154311.35340842057
4902.0,-154314.3268252321
4903.0,-154304.22773318514
4904.0,-154304.16080520558
4905.0,-154300.08371406034
4906.0,-154300.08371406034
4907.0,-154305.6508754125
4908.0,-154308.1031443682
4909.0,-154305.2208062772
4910.0,-154310.61463309935
4911.0,-154310.61463309935
4912.0,-154317.31041836107
4913.0,-154311.0959513837
4914.0,-154312.55861590436
4915.0,-154313.72824533674
4916.0,-154311.48201839102
4917.0,-154313.71549257202
4918.0,-154321.19369826437
4919.0,-154321.29812267193
4920.0,-154319.78982456913
4921.0,-154323.61542992532
4922.0,-154325.36812507993
4923.0,-154328.62474851919
4924.0,-154330.01618975092
4925.0,-154330.01618975092
4926.0,-154332.50889731987
4927.0,-154332.2416237736
4928.0,-154326.03443251853
4929.0,-154326.910466171
4930.0,-154329.20075117488
4931.0,-154316.93736883116
4932.0,-154319.32130059786
4933.0,-154318.169615521
4934.0,-154312.632048832
4935.0,-154308.73942158953
4936.0,-154311.27370567957
4937.0,-154314.01639944542
4938.0,-154312.6070541512
4939.0,-154313.9177479948
4940.0,-154314.2236889801
4941.0,-154315.2388970399
4942.0,-154313.42799954693
4943.0,-154320.9396255983
4944.0,-154320.4901172997
4945.0,-154320.7073165144
4946.0,-154322.80480964296
4947.0,-154325.31667021764
4948.0,-154325.31667021764
4949.0,-154323.44366921086
4950.0,-154319.42656250927
4951.0,-154318.8785929536
4952.0,-154318.8124552596
4953.0,-154315.0776984236
4954.0,-154323.86444595444
4955.0,-154324.77879329285
4956.0,-154324.52214032548
4957.0,-154327.34730506004
4958.0,-154327.34730506004
4959.0,-154324.06869345802
4960.0,-154329.09934571016
4961.0,-154329.09934571016
4962.0,-154323.49952713423
4963.0,-154319.10007882112
4964.0,-154324.94965329682
4965.0,-154327.1528471761
4966.0,-154326.9002286771
4967.0,-154330.61332697837
4968.0,-154330.90158285765
4969.0,-154333.46695130315
4970.0,-154333.46695130315
4971.0,-154329.38807955946
4972.0,-154329.7056012401
4973.0,-154321.1512343874
4974.0,-154318.34376200638
4975.0,-154330.74820244304
4976.0,-154330.74820244304
4977.0,-154330.74820244304
4978.0,-154327.40157392502
4979.0,-154328.68273147478
4980.0,-154333.18336158758
4981.0,-154334.10691103636
4982.0,-154333.49403271195
4983.0,-154327.7962890035
4984.0,-154331.88025035665
4985.0,-154331.03427677814
4986.0,-154326.75548812072
4987.0,-154326.86794080937
4988.0,-154326.86794080937
4989.0,-154335.84027139927
4990.0,-154334.0944967893
4991.0,-154330.4952769826
4992.0,-154331.88803215922
4993.0,-154334.27341913726
4994.0,-154334.27341913726
4995.0,-154334.27341913726
4996.0,-154332.10950596223
4997.0,-154330.02138780215
4998.0,-154327.1767789079
4999.0,-154326.1109036344
5000.0,-154329.28328662016
5001.0,-154328.81030993245
5002.0,-154328.81030993245
5003.0,-154328.81030993245
5004.0,-154323.95499731175
5005.0,-154323.95499731175
5006.0,-154326.86263950073
5007.0,-154325.0474805047
5008.0,-154326.59298745444
5009.0,-154326.97506950816
5010.0,-154321.82892884957
5011.0,-154316.87255937935
5012.0,-154316.87255937935
5013.0,-154319.50923333052
5014.0,-154321.0489352068
5015.0,-154319.77285737128
5016.0,-154317.21448174657
5017.0,-154315.90840142596
5018.0,-154314.69686179166
5019.0,-154317.41081272066
5020.0,-154317.2320701637
5021.0,-154316.79902881585
5022.0,-154322.5272421362
5023.0,-154328.45218171724
5024.0,-154328.45218171724
5025.0,-154326.04815499275
5026.0,-154325.94703978012
5027.0,-154319.72695686907
5028.0,-154319.72695686907
5029.0,-154320.96981735842
5030.0,-154317.57781102878
5031.0,-154319.5880247014
5032.0,-154319.5880247014
5033.0,-154319.707292757
5034.0,-154329.0643754165
5035.0,-154328.11129629114
5036.0,-154330.7778849203
5037.0,-154331.6377790889
5038.0,-154330.58014368842
5039.0,-154328.54043489968
5040.0,-154328.54043489968
5041.0,-154331.22342779167
5042.0,-154331.22342779167
5043.0,-154330.0268420384
5044.0,-154330.29826892595
5045.0,-154329.84898378424
5046.0,-154329.69570541388
5047.0,-154329.74268887466
5048.0,-154329.17858974455
5049.0,-154324.86617183834
5050.0,-154317.1218693491
5051.0,-154322.5368383051
5052.0,-154322.5368383051
5053.0,-154325.35464965526
5054.0,-154330.32032782922
5055.0,-154327.3282817897
5056.0,-154326.0071027598
5057.0,-154326.0071027598
5058.0,-154323.11249781496
5059.0,-154323.88774668006
5060.0,-154325.43019097534
5061.0,-154332.53033709287
5062.0,-154332.5633338754
5063.0,-154332.5633338754
5064.0,-154332.5633338754
5065.0,-154329.42574915529
5066.0,-154328.87898693373
5067.0,-154328.87898693373
5068.0,-154328.5161091059
5069.0,-154324.59199490654
5070.0,-154327.40172409793
5071.0,-154327.5064735303
5072.0,-154327.7422266828
5073.0,-154327.7422266828
5074.0,-154327.73108727232
5075.0,-154324.04390753765
5076.0,-154327.9416368733
5077.0,-154328.03399788702
5078.0,-154327.72935395857
5079.0,-154324.8325212995
5080.0,-154327.48029654843
5081.0,-154325.83224878192
5082.0,-154325.83224878192
5083.0,-154324.18782661803
5084.0,-154324.18782661803
5085.0,-154326.76109207145
5086.0,-154326.15529673267
5087.0,-154327.57286975742
5088.0,-154324.08030188942
5089.0,-154323.69601689704
5090.0,-154321.72653081527
5091.0,-154319.3639813385
5092.0,-154320.44283666817
5093.0,-154320.25120004787
5094.0,-154324.17819341982
5095.0,-154324.17819341982
5096.0,-154320.79165351184
5097.0,-154319.02413710224
5098.0,-154311.4295279003
5099.0,-154309.84085779116
5100.0,-154321.09255165313
5101.0,-154324.61341624492
5102.0,-154326.97616978694
5103.0,-154327.2385267704
5104.0,-154327.2097792066
5105.0,-154327.2097792066
5106.0,-154330.59154198182
5107.0,-154328.93496589526
5108.0,-154323.9746432311
5109.0,-154324.51676072815
5110.0,-154324.33931734148
5111.0,-154324.11513293468
5112.0,-154317.54649418863
5113.0,-154317.54649418863
5114.0,-154323.01353369807
5115.0,-154322.7778730921
5116.0,-154322.6584927335
5117.0,-154325.38460115617
5118.0,-154326.86142419133
5119.0,-154326.77749381715
5120.0,-154326.32412077172
5121.0,-154324.56581837157
5122.0,-154319.60193525202
5123.0,-154317.8904484627
5124.0,-154321.1796272766
5125.0,-154320.49295348758
5126.0,-154319.18324290172
5127.0,-154318.8891839843
5128.0,-154314.323294127
5129.0,-154316.7674047865
5130.0,-154317.06124502898
5131.0,-154315.80474855824
5132.0,-154318.1033603029
5133.0,-154321.7855249715
5134.0,-154325.65008873472
5135.0,-154324.2053905809
5136.0,-154321.5523364433
5137.0,-154320.31054459861
5138.0,-154317.29655157012
5139.0,-154316.8457783954
5140.0,-154315.30338928406
5141.0,-154315.30338928406
5142.0,-154315.30338928406
5143.0,-154315.1708472082
5144.0,-154315.1708472082
5145.0,-154315.1708472082
5146.0,-154313.22239458858
5147.0,-154313.22239458858
5148.0,-154313.22239458858
5149.0,-154318.31849350376
5150.0,-154318.87542162053
5151.0,-154321.18111565898
5152.0,-154320.6930727795
5153.0,-154317.16855913648
5154.0,-154322.16028337865
5155.0,-154324.22684824502
5156.0,-154323.19946436444
5157.0,-154323.19946436444
5158.0,-154323.19946436444
5159.0,-154325.6234545017
5160.0,-154325.6234545017
5161.0,-154319.29118539122
5162.0,-154318.35179116068
5163.0,-154331.89374032101
5164.0,-154331.89374032101
5165.0,-154331.89374032101
5166.0,-154327.96651660078
5167.0,-154328.36908376016
5168.0,-154324.64936580145
5169.0,-154326.44548712354
5170.0,-154326.50171012906
5171.0,-154326.89062769344
5172.0,-154329.22744329306
5173.0,-154326.13236496103
5174.0,-154324.60988555138
5175.0,-154324.60988555138
5176.0,-154327.22439825768
5177.0,-154327.2372536254
5178.0,-154326.74592090253
5179.0,-154328.97351336092
5180.0,-154327.98665842012
5181.0,-154326.6893122514
5182.0,-154322.0738347172
5183.0,-154321.56925535106
5184.0,-154322.6551691068
5185.0,-154323.85524168107
5186.0,-154323.85524168107
5187.0,-154322.97409367983
5188.0,-154318.81915354024
5189.0,-154321.41454850437
5190.0,-154322.46527213993
5191.0,-154320.12636584477
5192.0,-154320.7422973532
5193.0,-154319.5409837644
5194.0,-154316.09738387648
5195.0,-154319.1379710984
5196.0,-154319.0408097443
5197.0,-154319.68547562812
5198.0,-154322.16892906788
5199.0,-154326.5776051451
5200.0,-154326.7311528179
5201.0,-154327.2170303654
5202.0,-154327.2170303654
5203.0,-154327.2170303654
5204.0,-154326.84174925336
5205.0,-154327.31781706322
5206.0,-154330.69067179385
5207.0,-154330.39376744462
5208.0,-154331.50415893996
5209.0,-154331.50415893996
5210.0,-154328.3761307414
5211.0,-154326.5759864625
5212.0,-154326.69432545002
5213.0,-154322.77398897236
5214.0,-154328.75772437095
5215.0,-154328.75772437095
5216.0,-154327.01667020386
5217.0,-154323.23820506094
5218.0,-154323.2405881872
5219.0,-154323.0375904689
5220.0,-154322.02180047816
5221.0,-154322.5512376713
5222.0,-154306.30750706643
5223.0,-154312.68890501288
5224.0,-154312.9334573117
5225.0,-154312.8609501836
5226.0,-154314.59875093348
5227.0,-154314.19737704028
5228.0,-154315.12799444314
5229.0,-154316.35618140385
5230.0,-154316.35618140385
5231.0,-154321.17080346207
5232.0,-154324.499486388
5233.0,-154323.29915015394
5234.0,-154319.4110175647
5235.0,-154323.87426952476
5236.0,-154322.83984379494
5237.0,-154325.881497188
5238.0,-154328.62018375954
5239.0,-154325.96773673472
5240.0,-154328.57396714756
5241.0,-154327.1841608467
5242.0,-154327.77648040742
5243.0,-154327.73686139836
5244.0,-154325.3368549485
5245.0,-154324.98500590498
5246.0,-154322.65198135914
5247.0,-154316.30341597015
5248.0,-154319.66021095094
5249.0,-154320.79701719238
5250.0,-154317.74495760302
5251.0,-154319.17085834488
5252.0,-154320.38469916215
5253.0,-154316.72970695663
5254.0,-154312.66189344742
5255.0,-154314.50127318563
5256.0,-154314.50127318563
5257.0,-154316.27070530073
5258.0,-154318.74696815747
5259.0,-154327.90932387137
5260.0,-154327.90932387137
5261.0,-154327.93491129356
5262.0,-154328.4968164025
5263.0,-154328.46831654827
5264.0,-154318.679432152
5265.0,-154318.679432152
5266.0,-154319.5638617629
5267.0,-154320.29499713724
5268.0,-154318.74897499895
5269.0,-154317.39258562584
5270.0,-154319.92399470185
5271.0,-154322.09789405967
5272.0,-154321.85431753393
5273.0,-154315.25355944448
5274.0,-154317.0233128929
5275.0,-154317.4709609165
5276.0,-154310.65926212334
5277.0,-154307.95079785635
5278.0,-154312.3692400973
5279.0,-154312.3692400973
5280.0,-154312.3692400973
5281.0,-154311.2999248979
5282.0,-154303.47431118798
5283.0,-154303.13920742116
5284.0,-154312.50239510252
5285.0,-154310.92925970783
5286.0,-154313.83595929717
5287.0,-154313.9428739375
5288.0,-154314.0290614754
5289.0,-154316.99720305006
5290.0,-154326.44157801892
5291.0,-154320.67680140652
5292.0,-154320.67680140652
5293.0,-154327.08663126576
5294.0,-154325.55726983238
5295.0,-154322.4257838632
5296.0,-154311.1807495938
5297.0,-154310.34202349253
5298.0,-154312.79997132186
5299.0,-154315.50953956417
5300.0,-154323.38757814548
5301.0,-154314.59471006392
5302.0,-154320.59331690476
5303.0,-154322.8812881848
5304.0,-154324.85387926892
5305.0,-154323.13017833274
5306.0,-154323.25714828196
5307.0,-154322.54081127222
5308.0,-154321.3047615897
5309.0,-154320.95505894074
5310.0,-154322.3816815208
5311.0,-154320.14213423454
5312.0,-154317.6930688585
5313.0,-154322.912272912
5314.0,-154326.41650919692
5315.0,-154323.57496810934
5316.0,-154314.7917160824
5317.0,-154315.71866591083
5318.0,-154309.93617306132
5319.0,-154313.37525262407
5320.0,-154314.1742251182
5321.0,-154315.80353745286
5322.0,-154313.6139644566
5323.0,-154316.90136698735
5324.0,-154324.7457040412
5325.0,-154324.7457040412
5326.0,-154326.01389915496
5327.0,-154323.21485832406
5328.0,-154324.88093630414
5329.0,-154327.9908010467
5330.0,-154326.4835040871
5331.0,-154324.07091822222
5332.0,-154322.0570988807
5333.0,-154325.4306461649
5334.0,-154327.74508563246
5335.0,-154323.84381723794
5336.0,-154323.84381723794
5337.0,-154323.9492884337
5338.0,-154317.24752236038
5339.0,-154322.1378483101
5340.0,-154322.86276275283
5341.0,-154327.00448924262
5342.0,-154325.88398585693
5343.0,-154324.99904286384
5344.0,-154325.5765019472
5345.0,-154325.5765019472
5346.0,-154322.0121918048
5347.0,-154321.967720506
5348.0,-154312.67214893404
5349.0,-154312.63798718178
5350.0,-154310.1700990748
5351.0,-154319.33433585236
5352.0,-154325.067492022
5353.0,-154325.067492022
5354.0,-154325.067492022
5355.0,-154324.0426955721
5356.0,-154325.03224076377
5357.0,-154326.15258181264
5358.0,-154325.78321795535
5359.0,-154326.47467723087
5360.0,-154326.3626017225
5361.0,-154326.1466666458
5362.0,-154325.8380581655
5363.0,-154319.27034824758
5364.0,-154319.55285946353
5365.0,-154317.41157794133
5366.0,-154317.94406782847
5367.0,-154317.33442241355
5368.0,-154317.08541034383
5369.0,-154319.05293271493
5370.0,-154320.20782348464
5371.0,-154318.9167389033
5372.0,-154317.6877594359
5373.0,-154317.72153234534
5374.0,-154317.06694280822
5375.0,-154318.4047890811
5376.0,-154317.95752865504
5377.0,-154315.45340287575
5378.0,-154313.54594083974
5379.0,-154314.66653179016
5380.0,-154316.0496072956
5381.0,-154311.6040008538
5382.0,-154309.43434451913
5383.0,-154309.81695267739
5384.0,-154317.00094460786
5385.0,-154310.64586867488
5386.0,-154312.52134298274
5387.0,-154315.4694181361
5388.0,-154316.84227480766
5389.0,-154314.33240435348
5390.0,-154319.20275325567
5391.0,-154313.08665486262
5392.0,-154312.83475219618
5393.0,-154315.01184687013
5394.0,-154313.33489086013
5395.0,-154312.81053851874
5396.0,-154313.1775526019
5397.0,-154313.58583374592
5398.0,-154314.45994937024
5399.0,-154313.76719599834
5400.0,-154305.411434431
5401.0,-154312.98924855335
5402.0,-154314.0305589053
5403.0,-154316.14039354876
5404.0,-154318.54315044938
5405.0,-154318.20102348682
5406.0,-154323.65200382823
5407.0,-154323.65200382823
5408.0,-154324.74390996076
5409.0,-154324.74390996076
5410.0,-154329.25690590873
5411.0,-154328.2133106158
5412.0,-154326.92661641372
5413.0,-154326.04501532522
5414.0,-154310.297760461
5415.0,-154325.33482934744
5416.0,-154325.90576363332
5417.0,-154325.90576363332
5418.0,-154325.90576363332
5419.0,-154309.03853694373
5420.0,-154312.1363537365
5421.0,-154315.5635908298
5422.0,-154313.6021006385
5423.0,-154312.12807432783
5424.0,-154302.07947439703
5425.0,-154313.73051905876
5426.0,-154313.73051905876
5427.0,-154320.85700930218
5428.0,-154322.28436156618
5429.0,-154322.17896693532
5430.0,-154311.92828981986
5431.0,-154309.10807667355
5432.0,-154311.22696768978
5433.0,-154311.22696768978
5434.0,-154312.2994613589
5435.0,-154310.92253887473
5436.0,-154319.2503585418
5437.0,-154321.96560798603
5438.0,-154324.7056200081
5439.0,-154326.24872261225
5440.0,-154326.16203053965
5441.0,-154325.29291087983
5442.0,-154325.61284762726
5443.0,-154324.0163576406
5444.0,-154323.79091421867
5445.0,-154320.91013794395
5446.0,-154321.16779602782
5447.0,-154326.24266740822
5448.0,-154326.4470250533
5449.0,-154325.2864243746
5450.0,-154328.33417994258
5451.0,-154329.4173447564
5452.0,-154328.30333642894
5453.0,-154325.45364989436
5454.0,-154320.77783967875
5455.0,-154326.70295334698
5456.0,-154326.60250199737
5457.0,-154326.92296526628
5458.0,-154324.13711675242
5459.0,-154326.47971618336
5460.0,-154326.47971618336
5461.0,-154331.74085627837
5462.0,-154331.74085627837
5463.0,-154330.34270973367
5464.0,-154330.34270973367
5465.0,-154326.7664784715
5466.0,-154321.72381992755
5467.0,-154326.34372290247
5468.0,-154326.34372290247
5469.0,-154325.44438847198
5470.0,-154325.91502292943
5471.0,-154324.55443640027
5472.0,-154324.55443640027
5473.0,-154323.36969458446
5474.0,-154324.07157218718
5475.0,-154324.13634270706
5476.0,-154325.59926223234
5477.0,-154323.73211175957
5478.0,-154324.6627623028
5479.0,-154324.8199126773
5480.0,-154322.6812541618
5481.0,-154322.8195313991
5482.0,-154323.1275972125
5483.0,-154324.62517105349
5484.0,-154320.9926061592
5485.0,-154321.89527591036
5486.0,-154321.89527591036
5487.0,-154316.17845653984
5488.0,-154315.48017452
5489.0,-154320.19971035598
5490.0,-154320.04213618315
5491.0,-154322.27625450358
5492.0,-154314.9116605335
5493.0,-154314.03116906332
5494.0,-154318.58617970598
5495.0,-154321.29134218814
5496.0,-154319.15091017564
5497.0,-154324.66867373826
5498.0,-154323.114489816
5499.0,-154319.69332128894
5500.0,-154319.69332128894
5501.0,-154319.69332128894
5502.0,-154320.33219232206
5503.0,-154320.33219232206
5504.0,-154325.2191469192
5505.0,-154325.27333553665
5506.0,-154325.01647398283
5507.0,-154322.9166819684
5508.0,-154319.2541645163
5509.0,-154319.2541645163
5510.0,-154318.08328164066
5511.0,-154318.77751369824
5512.0,-154320.06185230974
5513.0,-154315.58092623937
5514.0,-154315.97237647293
5515.0,-154312.66657876072
5516.0,-154316.56467287714
5517.0,-154316.56467287714
5518.0,-154322.645758687
5519.0,-154315.3902856573
5520.0,-154324.3809258074
5521.0,-154324.1694486571
5522.0,-154322.92209524
5523.0,-154320.84736831937
5524.0,-154320.58351678666
5525.0,-154323.7788247782
5526.0,-154319.45930774967
5527.0,-154317.4447330712
5528.0,-154317.4447330712
5529.0,-154318.5867710601
5530.0,-154318.9581955385
5531.0,-154319.4967526362
5532.0,-154321.7451051355
5533.0,-154323.79491696996
5534.0,-154326.34003382473
5535.0,-154325.12475504374
5536.0,-154324.6399179459
5537.0,-154325.78418057133
5538.0,-154325.9067118724
5539.0,-154326.15548851652
5540.0,-154328.42816221737
5541.0,-154327.2753556799
5542.0,-154324.75694977565
5543.0,-154325.8427876474
5544.0,-154320.3547911346
5545.0,-154321.95387895484
5546.0,-154322.02132825137
5547.0,-154322.61813182573
5548.0,-154322.61813182573
5549.0,-154322.61813182573
5550.0,-154322.22958784146
5551.0,-154322.22958784146
5552.0,-154315.49609090737
5553.0,-154313.57779145605
5554.0,-154313.46874199473
5555.0,-154314.46953986472
5556.0,-154315.20737374193
5557.0,-154320.70028092738
5558.0,-154320.47479241175
5559.0,-154320.44833232954
5560.0,-154322.21150476637
5561.0,-154320.70102697785
5562.0,-154314.74401348265
5563.0,-154314.9964730667
5564.0,-154314.9747433483
5565.0,-154316.66678464864
5566.0,-154315.28030151365
5567.0,-154313.49137547117
5568.0,-154315.79177011954
5569.0,-154308.97709273978
5570.0,-154313.57393251688
5571.0,-154315.19262577817
5572.0,-154317.15370387255
5573.0,-154317.53366379254
5574.0,-154317.60018709762
5575.0,-154318.28077485418
5576.0,-154316.61399738656
5577.0,-154316.19110595828
5578.0,-154314.241974066
5579.0,-154315.02453059124
5580.0,-154314.76117776532
5581.0,-154315.81541375528
5582.0,-154316.80314520496
5583.0,-154316.58982171756
5584.0,-154320.86059816988
5585.0,-154320.59009825427
5586.0,-154317.47949053845
5587.0,-154319.38442557186
5588.0,-154319.38442557186
5589.0,-154315.71691900663
5590.0,-154320.55452875918
5591.0,-154319.99986690524
5592.0,-154320.24810800314
5593.0,-154319.84056690903
5594.0,-154317.55378180742
5595.0,-154317.46535197925
5596.0,-154318.25861511123
5597.0,-154322.1062579182
5598.0,-154325.04932894462
5599.0,-154325.04932894462
5600.0,-154321.52853881146
5601.0,-154328.97863420032
5602.0,-154324.7635182634
5603.0,-154324.24748492183
5604.0,-154323.10333450077
5605.0,-154324.80755104762
5606.0,-154323.74177225167
5607.0,-154326.11161772374
5608.0,-154325.91362996094
5609.0,-154322.8027373949
5610.0,-154322.8027373949
5611.0,-154323.26859495227
5612.0,-154325.6286669157
5613.0,-154325.3298000817
5614.0,-154327.86319215022
5615.0,-154330.73500971933
5616.0,-154329.425056623
5617.0,-154326.21767130314
5618.0,-154328.18460252834
5619.0,-154328.18460252834
5620.0,-154328.18460252834
5621.0,-154328.6239224477
5622.0,-154328.7684077025
5623.0,-154328.34999633068
5624.0,-154330.4673360237
5625.0,-154328.83156394612
5626.0,-154328.13121280467
5627.0,-154331.13521649118
5628.0,-154327.39287342248
5629.0,-154328.05734055646
5630.0,-154326.82486942763
5631.0,-154328.5209117424
5632.0,-154330.76476081737
5633.0,-154330.21916695786
5634.0,-154331.71507026168
5635.0,-154331.5232606909
5636.0,-154330.08331493448
5637.0,-154330.08331493448
5638.0,-154327.00747882848
5639.0,-154327.57432636459
5640.0,-154331.42456803683
5641.0,-154330.35389214964
5642.0,-154326.86737993834
5643.0,-154322.80725511917
5644.0,-154322.1444698734
5645.0,-154321.80460677177
5646.0,-154323.58797157428
5647.0,-154323.66680299648
5648.0,-154323.66680299648
5649.0,-154323.66680299648
5650.0,-154324.38599514225
5651.0,-154322.36576066306
5652.0,-154332.5582950921
5653.0,-154331.47238926706
5654.0,-154330.8399575235
5655.0,-154329.86788785463
5656.0,-154329.57784931894
5657.0,-154328.40356718394
5658.0,-154328.40356718394
5659.0,-154316.28549423537
5660.0,-154321.58055149516
5661.0,-154315.04823921804
5662.0,-154314.96961190033
5663.0,-154311.458014452
5664.0,-154310.86687623698
5665.0,-154313.50330362312
5666.0,-154313.50330362312
5667.0,-154316.69605098516
5668.0,-154316.69605098516
5669.0,-154310.2417734971
5670.0,-154308.75249779838
5671.0,-154314.02125674684
5672.0,-154317.49853241653
5673.0,-154316.7544803861
5674.0,-154319.68680244434
5675.0,-154319.74368434653
5676.0,-154319.74368434653
5677.0,-154319.32007565146
5678.0,-154320.6354161453
5679.0,-154320.337594589
5680.0,-154320.73039883826
5681.0,-154321.30333168549
5682.0,-154316.02772248568
5683.0,-154315.48186492626
5684.0,-154320.89653432227
5685.0,-154328.43440596908
5686.0,-154323.46279186907
5687.0,-154323.77222842933
5688.0,-154318.61792612323
5689.0,-154318.61792612323
5690.0,-154319.2797695364
5691.0,-154319.38998032975
5692.0,-154319.7548824556
5693.0,-154322.03501373023
5694.0,-154322.0980513995
5695.0,-154325.6552258654
5696.0,-154325.6552258654
5697.0,-154326.4852183622
5698.0,-154318.90053479985
5699.0,-154319.10791701174
5700.0,-154323.9436172103
5701.0,-154326.17706134854
5702.0,-154324.03451143552
5703.0,-154324.14186135068
5704.0,-154323.6704058549
5705.0,-154323.64791167306
5706.0,-154329.60790220866
5707.0,-154326.70929433798
5708.0,-154329.41046991674
5709.0,-154326.04752290298
5710.0,-154326.04752290298
5711.0,-154328.8111320776
5712.0,-154328.25207113102
5713.0,-154326.04388092892
5714.0,-154324.63306468033
5715.0,-154324.63306468033
5716.0,-154323.77086012566
5717.0,-154323.77086012566
5718.0,-154323.6078045228
5719.0,-154322.3317225317
5720.0,-154328.88685408107
5721.0,-154329.06381649498
5722.0,-154330.74204916897
5723.0,-154330.74204916897
5724.0,-154327.64180488014
5725.0,-154327.46840172532
5726.0,-154330.4548471866
5727.0,-154330.4088932801
5728.0,-154328.27759614727
5729.0,-154321.92807230318
5730.0,-154319.7039541079
5731.0,-154319.7039541079
5732.0,-154322.1610815727
5733.0,-154321.19584477466
5734.0,-154318.87607607213
5735.0,-154322.2643276197
5736.0,-154326.14881953513
5737.0,-154324.924851916
