Structures,K_Xe_widom,dK_Xe_widom,H_Xe_0_widom,dH_Xe_0_widom
MULXUO_clean,0.000210225,3.3583e-06,-27.52319623945455,0.07851091626455255
MUMLOX_clean,0.00161276,2.99092e-05,-33.41908820983953,0.06932577143050025
MUMYAW_clean,2.25025e-05,6.13217e-07,-25.427429516121023,0.04888106375493774
MUNDAC_clean,0.000230386,1.73601e-05,-34.65010304823697,0.2148152982189614
MUNDEG_clean,2.88812e-05,4.76198e-07,-19.846942025177928,0.09980619979741544
MUNDOQ_clean,2.24478e-05,4.12234e-07,-18.545324290475826,0.021280412916923192
MUNLUE_clean,0.000112009,4.47935e-06,-25.916753358772095,0.1721197384822639
MUNNUF_clean,0.000292103,7.10877e-06,-27.260430992978975,0.1344901915951822
MUNPAN_clean,9.08408e-05,1.44956e-06,-21.551195522957062,0.05427816032604424
MUNPER_clean,0.000179991,8.98896e-07,-24.872916683850402,0.034918210661195444
MUPQAQ_clean,5.81516e-05,1.23061e-06,-25.004785049149863,0.04553003980552872
MUPTAU_clean,1.12987e-05,8.87603e-07,-27.01447359829678,0.2221591039645646
MUPYIG_clean,8.98963e-12,2.28943e-12,2.727063217075806,0.45118542544147094
MUPYOM_clean,2.58593e-05,7.75628e-07,-27.8417221068136,0.05505761704630799
MUPYUS_clean,4.34116e-15,1.53921e-15,17.182043756899738,0.6854365027941293
MUQSAU_clean,0.0001554,4.92694e-06,-27.364703087374604,0.115590257556371
MURBEI_clean,0.000208522,1.55118e-06,-23.065870069484266,0.047263596507947425
MURCAD_clean,8.80838e-05,1.61736e-06,-26.436774294787536,0.06622454486378426
MURCIL_clean,1.50828e-05,1.15657e-07,-19.387468703849272,0.031203754376197147
MURCOR_clean,1.96111e-05,2.05367e-07,-20.308916047845578,0.015937875363952404
MURFIQ_clean,2.8244e-05,1.0294e-06,-25.128661343470423,0.1501440556359351
MURNIX_clean,1.16457e-11,1.71174e-12,1.3584258867655814,0.19745299876820085
MURTUO_clean,8.20054e-05,1.75496e-06,-27.462089387062832,0.02830140774902755
MUSCAG_clean,0.000396692,5.25613e-06,-28.312599114410908,0.03734851696139354
MUSCIN_clean,7.18169e-05,2.177e-06,-23.280547620452882,0.16138488523239325
MUSSIE_clean,0.000138538,2.95746e-06,-28.956860344389096,0.050153482999124276
MUTCEL_clean,0.000249861,5.51323e-06,-28.09259837746433,0.09686448681878196
MUTDEM_clean,5.7008e-05,5.66443e-07,-21.954987199114463,0.051065841892080334
MUTDIQ_clean,4.30036e-05,1.36184e-06,-22.01544264906817,0.32817496473797636
MUTNAQ_clean,0.00225399,0.000170776,-40.06230092954525,0.11545962747105822
MUTVUT_clean,0.000442682,1.30524e-05,-35.754745398026344,0.09851507439919041
MUVGOA_clean,0.000706305,3.08665e-05,-34.067948633284104,0.19052691788615547
MUVGUG_clean,0.00120085,5.88942e-05,-34.31191382406196,0.11986725589499386
MUVHAN_clean,0.00105271,5.00834e-05,-34.394967414749956,0.2284207134244647
MUVHER_clean,0.0012929,8.22836e-05,-34.604269374648865,0.14106820783772558
MUVJAP_clean,0.000236988,3.16434e-06,-27.305797363125805,0.032870394784367346
MUVJIX_clean,0.000160421,2.44397e-06,-25.484544364659243,0.01688740510550798
MUVLUM_clean,5.7249e-05,1.96727e-06,-22.99062164170812,0.12752969505628423
MUVMOG_clean,0.00032551,7.88853e-06,-31.1688340918965,0.09476134621668647
MUVNAT_clean,7.28681e-06,5.77954e-08,-19.46111035356964,0.03502844290529917
MUVNEX_clean,5.12783e-06,5.81628e-08,-17.87480658754275,0.022988513826953764
MUVROM_clean,0.000751229,4.78128e-05,-35.37558236401658,0.2525565196059332
MUWQEB_clean,5.37004e-05,1.29593e-06,-21.866833078529282,0.12890639332448708
MUWRON_clean,0.000709,1.19684e-05,-31.890107784106014,0.10238883992439768
MUXHIW01_clean,2.87414e-12,4.99083e-13,4.778653002193455,0.4464541556397127
MUXHUI01_clean,5.84445e-14,1.33119e-14,13.901986485010815,0.3347880857367084
MUXHUI02_clean,6.37666e-14,4.24019e-15,13.39432921788896,0.5167520911918722
MUXJAQ01_clean,1.76242e-15,3.60415e-16,21.86611593887097,0.9461419954708219
MUXJAQ02_clean,6.46452e-15,1.89947e-15,18.695969035732237,0.8343316671054817
MUZGAQ_clean,2.19963e-05,1.18581e-06,-25.468525737286264,0.4812019030627624
MUZHUL_charged,8.55443e-05,1.1922e-06,-25.625899426176584,0.03379457871225762
MUZHUL_clean,8.55989e-05,1.82709e-06,-25.627890113825586,0.06298818434301685
MUZRIJ_clean,0.00129147,6.83227e-05,-35.283532348933996,0.11162279257715373
MUZVUA_clean,0.000269401,5.57502e-06,-26.908147125224424,0.09074252004396963
NABCEA_charged,0.000254655,9.91732e-06,-28.382522717337054,0.07344414840602416
NABCIE_clean,4.84824e-08,7.20786e-09,-19.15708254799362,0.7047113051223656
NABMUA01_clean,0.000856227,1.49915e-05,-29.430516980734687,0.057277133617719335
NABMUA_clean,0.000830458,8.16968e-06,-29.321365684337135,0.021489689657127192
NABNUA_clean,0.000427153,1.39667e-05,-37.045243209391735,0.1739965666862166
NABSEP_clean,0.000146895,4.42859e-06,-29.31490840114829,0.01899630797441659
NACVUI_clean,0.000455278,9.28911e-06,-31.155639581569204,0.03891739287999485
NACYAU_clean,7.28551e-05,7.64027e-07,-20.99362828458647,0.043699772148245386
NACYOG_clean,0.000321446,2.92748e-06,-28.83238695805371,0.03319174776100334
NACYUM_clean,0.000444341,6.4175e-06,-29.902985651204414,0.05461386611134841
NACZUP01_clean,0.704645,0.0314169,-49.219154369161224,0.12151068265195546
NACZUP03_clean,0.72865,0.0356435,-49.426838320154175,0.11907662652495933
NACZUP_clean,0.827361,0.0228741,-49.95508474988135,0.07580013522693024
NADKAG_clean,4.07965e-05,1.97346e-06,-32.00214135270964,0.1358748070202384
NADKEK_clean,1.05263e-06,2.85412e-08,-18.8958779339388,0.045199198452286204
NADNEM_clean,0.00508631,0.000115777,-36.812296151900874,0.042181547210061274
NADZEZ_clean,0.00104796,3.63255e-05,-34.71542037386519,0.01915759404379728
NADZID_clean,0.00238813,3.47044e-05,-34.748119899397906,0.03075490294827905
NAFGOR_clean,0.00303724,7.68007e-05,-36.29458943676854,0.08714100986030254
NAFRUI_clean,5.09359e-05,8.53583e-07,-22.225431970306854,0.04115015257863552
NAFSOF_clean,2.71236e-05,2.25484e-07,-15.307967498596424,0.047162063558869795
NAGBUU_clean,0.000154501,4.40191e-06,-29.91317423375495,0.06734081474269621
NAGQET_clean,0.000181987,7.61396e-06,-29.297067484448544,0.17942345072842342
NAGQOD_clean,0.000102252,1.13907e-06,-25.475117086270146,0.015707098218280483
NAHDIM_clean,0.00456836,0.000619934,-41.087071913051936,0.24317267992723843
NAHFIO_clean,0.00019192,4.16272e-06,-27.931999834058093,0.0334589974044362
NAHFOU_clean,0.00152015,5.91446e-05,-36.43662754175893,0.041538207963294944
NAHGUB_clean,8.09894e-06,7.76438e-07,-26.11644031654612,0.16329232263992138
NAHHAI_clean,8.34828e-05,1.1416e-06,-25.573459213400678,0.07156509891106985
NAHHOW_clean,0.000392952,6.67954e-06,-29.441619254216615,0.05071860243472405
NAJGAH_clean,3.47712e-15,1.02734e-15,19.501209542058028,0.8278689499031464
NAJMIV_charged,0.000163751,1.93495e-06,-27.227254922510554,0.04660681026665417
NAJQUN_clean,0.000532457,9.23647e-06,-29.772643891410727,0.07837781092297749
NAJSUP_clean,0.000547514,8.50873e-06,-29.11347619077631,0.11882305055158487
NAJTAW_clean,0.000431784,1.0457e-05,-28.402446551643354,0.05539784911198478
NAJTEA_clean,0.000542381,1.30211e-05,-29.43920024446166,0.03956962495503931
NAJZII_charged,1.76082e-05,4.55025e-07,-18.26120889610893,0.12880340509668028
NAKLIW_clean,0.000190495,3.65171e-06,-27.47668204578209,0.05497191614275174
NAKNUK_clean,2.61596e-05,2.80276e-06,-31.283360488828755,0.2859417232844808
NALWOO_clean,8.08087e-05,2.39498e-06,-25.25776249014194,0.1161794755098635
NALYEG_clean,2.20553e-05,6.53613e-07,-21.34964479189764,0.10451882476180269
NAMDUD_clean,0.000270674,5.91448e-06,-28.836888517624963,0.10470001913512529
NAMZIL_clean,3.51283e-06,6.14607e-08,-21.588787061433163,0.05094708523603145
NANMAS_charged,0.000270859,5.09492e-06,-32.80033466546882,0.0394165365267512
NANMEW_clean,0.000115851,1.97292e-06,-27.50947441621002,0.010568618793973436
NANNAU_clean,0.00326954,0.000191273,-40.38775485869875,0.10457156962821647
NANNEY_clean,0.00323818,0.000306077,-40.09221960047858,0.2265041488372151
NANPUN_clean,8.59292e-06,4.36838e-08,-16.554453415290602,0.041344648050115146
NANTII_clean,7.89447e-06,5.26352e-08,-12.204810458308035,0.016634589911283186
NANYUX01_charged,0.00125393,1.1861e-05,-33.014545625459974,0.017207308191186575
NANYUX02_charged,0.00105947,1.97637e-05,-32.77336120300067,0.050207011043850044
NANYUX03_clean,0.000156551,2.05056e-06,-24.300226222242404,0.024964043716724307
NANYUX_charged,0.000214779,1.4726e-05,-33.57857474374074,0.11481543628204827
NANZOS_clean,8.96831e-05,3.14907e-06,-29.975604742304753,0.05640757688572679
NAPFOA01_clean,0.00231444,5.16809e-05,-35.26360546398402,0.016697980220696275
NAPFOA_clean,0.00220094,5.35155e-05,-34.952322809965985,0.017986109609573413
NAPFUG_clean,0.000414463,1.55935e-05,-32.413421365430175,0.06590475308464817
NAPZOV_clean,0.000828822,3.79912e-05,-33.27524129930922,0.05524460572788831
NAPZUB_clean,0.000287511,9.05071e-06,-33.96778122503455,0.05373773667692795
NAQLAT_clean,0.00100158,1.30184e-05,-32.888339070843934,0.08469245013853288
NAQQED_clean,1.21853e-05,1.01789e-07,-16.72712388991565,0.03950946154843245
NAQQIH_clean,1.89033e-05,2.17804e-07,-17.259043205864632,0.023831227535885416
NAQQON_clean,1.2136e-05,7.28156e-08,-16.173633702672277,0.016405386803135788
NAQQUT_clean,1.26015e-05,1.74642e-07,-16.259008031140795,0.028251467448965527
NAQRAA_clean,1.23901e-05,1.06703e-07,-16.46657601885943,0.031156829262791036
NAQREE_clean,1.22443e-05,5.05527e-08,-16.432022002186827,0.03257666979255647
NARHAR_charged,7.18087e-06,1.64212e-06,-30.559097257812326,0.5481112595922927
NARHEV_charged,7.18325e-06,1.16966e-06,-30.60496265900731,0.4424511577768292
NARMUR_clean,7.90541e-08,1.38512e-08,-17.64984208112406,0.3557919243204178
NARNAY_clean,1.52002e-08,1.79736e-09,-14.45310710514628,0.3858742400230969
NARNEC_clean,1.5399e-08,2.08646e-09,-14.614747943183366,0.35606265968423795
NARNIG_clean,3.94465e-09,5.07212e-10,-12.130609915237022,0.22526889903565245
NARNOM_clean,2.55623e-09,3.31612e-10,-11.41724382871098,0.2809117556956272
NARNUS_clean,1.56852e-09,2.70623e-10,-10.162967741625884,0.4229852151296739
NARPAA_clean,8.52676e-09,1.43025e-09,-13.491833216641908,0.44383722289163285
NARPEE_clean,5.06685e-09,5.39108e-10,-12.500751324979813,0.4625146747483125
NARPOO_clean,6.7221e-05,1.7609e-06,-29.16124326456612,0.07104427774166855
NARPUU_clean,6.79009e-05,1.55897e-06,-29.40108349946842,0.06659159015515083
NARTIL_clean,8.69447e-05,3.06982e-06,-29.452611066667036,0.10027219659177511
NARTUX_clean,8.68293e-05,1.6979e-06,-29.51968786324788,0.06186741018795758
NARVUA_clean,5.69161e-08,3.74628e-09,-17.23282714776234,0.3087293498660537
NASCIV_clean,5.68435e-07,6.52547e-08,-26.923806487391488,0.6587357622053283
NASDIW_clean,0.00044017,7.48888e-06,-29.708991586117627,0.020188202406425302
NASHAS_clean,3.26734e-07,2.56463e-08,-22.84902397569875,0.45082871348896314
NASMEB_clean,8.91213e-13,2.79824e-13,7.4532773482356,0.5709241436721403
NASMIF_clean,5.88854e-13,1.44804e-13,7.9450637274529035,0.7574765993110887
NASREH_clean,0.000268138,6.8735e-06,-26.27686963323528,0.11789541608013573
NASRIL_clean,0.000254908,3.79453e-06,-25.93937439086491,0.11493206891882517
NASROR_clean,0.000352292,5.72563e-06,-28.17438558115304,0.11023735314811117
NATFAS_clean,0.000195971,4.84408e-06,-26.60926301820806,0.0501446902270893
NATHOH_ion_b,1.18572e-05,3.90528e-07,-22.60864039535454,0.08760306422250622
NATHOI_clean,0.00457157,0.000222492,-38.55325818934511,0.09562060510426115
NATHUO_clean,3.69638e-05,3.45566e-07,-22.453411148263907,0.048583518793859304
NATKOL_clean,0.0001135,1.44528e-06,-21.49055668019715,0.06361477875511784
NATNIG_charged,3.68392e-18,3.08472e-18,34.26001633949053,2.1020185720109086
NATNOM_charged,0.000263741,4.17955e-06,-31.60782882227443,0.06644243084922696
NATXIR_clean,3.74362e-08,2.33865e-09,-14.665693610380314,0.1634620075470869
NATXOW_clean,2.82134e-05,1.08848e-06,-24.391368541468676,0.11104060659455511
NATXUC_clean,3.25823e-05,1.12511e-06,-27.52138731953756,0.06945542870872067
NAVCAO_clean,0.00015454,7.91826e-06,-30.775618323263725,0.053767220305137774
NAVFUM_clean,2.63872e-06,1.90916e-07,-23.418899229633467,0.1586790201149738
NAVJAW01_clean,2.404e-05,1.39773e-07,-18.61535345327477,0.025552462327758065
NAVJAW_clean,2.75034e-05,2.01206e-07,-18.822309544974797,0.01422708080166995
NAVLIG_clean,9.04485e-05,5.91529e-06,-31.555100485170303,0.15020446383695038
NAWDUN_clean,0.000456267,1.60101e-05,-28.74231225550921,0.23274352796829986
NAWHOL_clean,9.36335e-05,5.17769e-06,-29.714224292645042,0.16225069199125325
NAWKII_clean,0.000482678,1.1037e-05,-28.88017892252683,0.04126251158245813
NAWWOA_clean,0.00514599,0.000163284,-35.6459219135868,0.08901774759126171
NAWWUG_clean,2.80694e-05,4.54621e-07,-22.27271164821937,0.073929265402189
NAWXER_clean,9.27979e-05,9.15197e-07,-20.346878394829456,0.05310316905186658
NAXKOO01_clean_h,8.46313e-10,5.02684e-11,-3.839358676791183,0.1518738530505288
NAXKOO01_SL,2.84624e-14,2.88897e-15,17.30098236618296,0.4511064919933263
NAXKOO02_clean,1.17016e-12,1.21347e-13,9.935584152881114,0.2563430088447797
NAXKOO_clean,0.000657253,2.92011e-06,-27.136458941722445,0.013039350930169115
NAXLEF_clean,1.25648e-29,3.87743e-30,101.87750535877987,0.8034484312007678
NAXLEF_clean_h,1.10677e-29,2.90383e-30,102.01506456674021,0.835956567661645
NAXLII_clean,0.000410452,3.05349e-05,-32.926011601563815,0.24769657052293442
NAXVOY01_clean,0.000192013,8.7367e-06,-30.903154992147034,0.08501731111249584
NAXVOY02_clean,0.000199491,8.98209e-06,-30.861595475086574,0.029656070689169707
NAXVOY03_clean,0.000189482,3.47004e-06,-30.98881123713983,0.059964084681288325
NAYGUR_clean,5.46858e-05,8.33788e-07,-20.905621877674097,0.08227587827464322
NAYGUR_neutral,5.43526e-05,5.73328e-07,-20.917942205010945,0.036854365829332596
NAYHAY_clean,2.50119e-05,3.62546e-07,-18.959547226250233,0.04821534643052386
NAYKAB_charged,9.65624e-05,1.30757e-05,-29.384596356811276,0.6469793108745325
NAYMOQ_clean,1.37384e-06,7.31602e-08,-20.03414222923398,0.09339828242749101
NAYNIK_clean,3.3499e-06,4.51999e-08,-18.327936892384116,0.06814847419997958
NAYPIM_clean,0.0310662,0.000673954,-40.53083651213929,0.03287327263356118
NAYXOC_clean,0.0001746,2.93723e-06,-25.78466717942808,0.04789712390061328
NAYZOE_clean,2.75203e-05,1.58714e-07,-16.36628128221513,0.045300951036208355
NAYZUK_clean,0.000119224,1.85156e-06,-25.34612618011479,0.1169459159097979
NAYZUK_SL,9.8671e-05,2.9489e-06,-24.963130621482584,0.21486297362282258
NAZBAT_clean,0.00221114,9.35792e-05,-33.649927625393815,0.122455173271264
NAZZEV_clean,0.00012827,4.16461e-06,-25.487197831522735,0.14237353876472228
nchem.2258-s3_clean,0.000104785,1.73032e-06,-23.074111479116997,0.058260672673373294
ncomms11831_ncomms11831-s2_clean,0.0297226,0.0015982,-45.48107699652903,0.14008508854353702
ncomms11831_ncomms11831-s3_clean,0.00531077,0.000241746,-41.5254708810107,0.048763142452116645
ncomms7350-s2_clean,0.00014823,2.91965e-06,-26.975783870109897,0.11296075518662317
NDAIAH_clean,2.41392e-05,2.48651e-07,-21.4445210398047,0.024652049438515736
NEBNOZ_clean,0.000355083,4.8554e-06,-27.532369430080177,0.026326680066048137
NEBYOK_clean,0.000243508,1.03142e-05,-30.689442976577297,0.087339006547002
NECZAY_clean,0.00094599,3.56566e-05,-36.03611556006881,0.0771974239716322
NEDJAJ_clean,1.25554e-05,3.96763e-07,-22.51441164719397,0.10180615756172917
NEDLOZ_clean,0.0163003,0.00060517,-41.223893015370535,0.0650692317284371
NEDMEP_clean,7.48848e-05,2.32457e-06,-28.161543526258953,0.06106687927820864
NEDVOJ_charged,0.000289361,4.34673e-06,-26.04716452313591,0.03853949541649334
NEDVUP_clean,9.97438e-05,1.13154e-06,-22.16070912563374,0.044796190915909445
NEDWAW_clean,7.79907e-05,1.03031e-06,-21.423188256453212,0.05225481748792029
NEDWEA_clean,0.000108049,1.2343e-06,-22.438995109782045,0.04194130184453454
NEDWIE_clean,4.60544e-05,2.47653e-07,-19.899069163467292,0.045483591045146377
NEDXOL_clean,0.00149195,1.54404e-05,-32.78434109930794,0.05009024076530173
NEFTOJ,9.65784e-05,1.69044e-06,-26.279314862845155,0.04414757831850677
NEFTUP_clean,2.1301e-06,7.19428e-07,-28.849482302682738,0.5280348361262166
NEFZOO_clean,0.00345494,5.60472e-05,-34.55339026569464,0.05061080273548814
NEGGOX_clean,1.78923e-05,2.50305e-07,-19.51084987918278,0.025906155587401048
NEGMUI_clean,1.35733e-05,2.67112e-07,-20.598695648862112,0.038072005169212275
NEGZUW_clean,2.21169e-05,5.12537e-07,-21.62919005535204,0.08196704540621884
NEHGEO_clean,0.000738829,1.17504e-05,-30.48953525890054,0.0526576872361911
NEHGIS_clean,0.000824062,1.89554e-05,-31.11290162067059,0.027165895761659512
NEHMET_clean,0.000121882,2.9928e-06,-27.153572615170255,0.05556712341606545
NEHMUJ_clean,0.000705011,4.67046e-05,-36.52422371010665,0.2795994878046067
NEHNEV01_clean,0.000920235,3.69633e-05,-36.283926368714,0.025945920452721104
NEHNEV_clean,0.000510069,5.9997e-06,-28.175056236156607,0.06655544541350628
NEHZIK_clean,8.83994e-05,1.60783e-06,-24.34770701000175,0.05364510535449279
NEJRUR_clean,0.000266658,1.9665e-06,-31.237566122443038,0.06302185977822855
NEJSAY_clean,0.000165517,4.97206e-06,-31.115254446556467,0.12862656899837288
NEJSEC_clean,0.000404623,6.141e-06,-31.430327555978316,0.07527656930292694
NEJSIG_clean,3.38992e-12,8.54407e-13,3.5747758462280377,0.35979450130852936
NEJSOM_clean,0.000322526,5.37507e-06,-29.05687009235925,0.07737477614281421
NEJYUY_clean,0.000154525,2.71205e-06,-25.196591759676185,0.05530656619833351
NEKBEL_clean,4.06047e-06,9.27512e-08,-19.88914387363676,0.04726044230181364
NEKMUN_clean,0.00177862,3.59521e-05,-33.862968083989614,0.05378704919515288
NEKREB_clean,0.00056521,4.28047e-05,-36.22308825808666,0.2915894685428047
NELVAC_clean,0.00241785,6.35556e-05,-35.59590070744709,0.05024734318499982
NELVEG_clean,0.00179911,3.43188e-05,-35.90269717212838,0.03191235300195553
NELWIL_clean,3.02602e-13,3.84489e-14,10.981496736351458,0.3348287233986072
NENFAN_clean,0.000932265,2.40933e-05,-33.027167378640584,0.1055255928412752
NENHAQ_clean,1.55302e-05,1.23456e-07,-15.74016581733587,0.050382924073011925
NENHEU_clean,0.000943541,8.25464e-06,-29.27348650612653,0.04199574006766299
NEPWIQ_clean,5.21586e-05,2.36964e-06,-29.00391884748226,0.07876336993762824
NERMON_clean,1.35612e-05,1.39392e-07,-21.367984202408195,0.018783320822956053
NERNON_charged,0.000235396,3.67476e-06,-29.808783590184866,0.07092061066959106
NERSUA_clean,8.08186e-05,1.73104e-06,-22.529126528976832,0.0782653564167429
NERTAH_clean,0.000189556,3.00811e-06,-33.24530200760482,0.1723812684530442
NERVEL_clean,0.00157908,5.86982e-05,-36.592316136786,0.0806924636576072
NERVIP01_clean,1.278e-05,1.85643e-06,-31.691054799680828,0.3619664081287392
NERVIP_clean,0.00144389,2.93191e-05,-36.6990340760684,0.019100195764720197
NERVOV_clean,0.00153468,3.239e-05,-35.095967606645665,0.04074170637266784
NESSOV_clean,0.00153369,3.64124e-05,-33.89323925847113,0.09426510197603119
NESTAI_clean,0.00036864,3.05539e-06,-25.944132555852175,0.056435951507632115
NESVAK_charged,5.41422e-05,1.93253e-06,-23.40777727999238,0.25904288361304745
NESVEO_charged,7.53947e-05,9.70633e-07,-21.73452033160629,0.03249886852977521
NETFAU_clean,4.29274e-06,4.29012e-08,-18.1145952169294,0.03660990252195363
NETFEY_clean,1.09892e-05,1.33573e-07,-21.90220140405171,0.09184731339945683
NETHOJ_clean_h,6.19626e-05,1.23629e-06,-24.867603229583437,0.03287526395816703
NETRIN_clean,0.0397236,0.00110229,-43.034566861751415,0.0417017072835919
NETYIV01_clean,6.12739e-05,1.36449e-06,-20.678137128203776,0.12483277129782974
NETYIV_clean,4.94374e-05,1.10016e-06,-19.983528298166966,0.13268975337708064
NEVGIE,2.75723e-41,1.78844e-41,162.90607733364135,1.8708383205098666
NEVJEF_clean,8.18677e-05,2.06546e-06,-27.473155413371433,0.04505712283570806
NEVJOP_clean,0.000760372,3.0106e-05,-34.88219472391823,0.16809948707429712
NEVPOU_clean,0.000113027,2.1434e-06,-25.606873426698257,0.042837861166597324
NEVPUA,9.04274e-05,1.25531e-06,-25.529419926245136,0.015044007495797592
NEVPUA_charged,0.000129203,2.43902e-06,-26.785988404615843,0.060689665939500155
NEVQAH,9.6486e-05,1.10497e-06,-25.98594988126592,0.023009321037381385
NEVQAH_charged,0.000135597,1.80606e-06,-27.193644698577017,0.03002552026038842
NEVVAM01_clean,0.000188111,3.15123e-06,-25.134319679758576,0.028224119624115574
NEVVAM02_clean,0.000174452,3.26801e-06,-25.026675317477647,0.027326391838194665
NEVVAM_clean,0.000187561,1.94429e-06,-25.086697884111807,0.019890152710904947
NEVVEQ_clean,0.00195848,3.31459e-05,-38.18566540772796,0.05951261443211336
NEVVIU_clean,0.000187553,1.2204e-06,-25.64476184482045,0.010670029947813959
NEXDOK_charged,1.96628e-05,1.9026e-07,-20.437197153132985,0.025143451512408814
NEXVET_clean,1.10077e-05,5.76876e-08,-13.143775268317631,0.03058321974566225
NEXVUI_clean,8.31752e-06,9.3731e-08,-18.720001303891227,0.08299044085695459
NEXXEV_clean,0.000167804,6.43793e-06,-25.68680409444884,0.21091988113883883
NEXXIZ_clean,0.000205622,5.89676e-06,-26.677059823836448,0.12345940751160205
NEYBEZ_clean,0.00213301,4.62234e-05,-37.75794722374025,0.05268741193309863
NEYJIM_clean,1.47161e-05,2.96782e-07,-21.170882291453857,0.04187685729535077
NEYYIZ_clean,1.20485e-05,2.55029e-07,-20.593407903360877,0.03859154279427833
NEYYUN_clean,0.000361475,3.84796e-06,-27.25280396442387,0.029775164559036237
NEYZAU_clean,0.000545733,7.79101e-06,-27.865690381769852,0.00849089733245198
NEZBOK_clean,1.60649e-05,5.11409e-07,-26.223618409057245,0.06857424843364954
NEZWOG01_clean,6.1668e-06,4.39536e-08,-18.04105901636063,0.0197419381881772
NEZWOG_clean,1.04633e-05,7.73447e-08,-18.85162626120728,0.04908739598474387
NHBZZN10_clean_h,7.2918e-12,1.1484e-12,2.531811912381908,0.3430969162293432
NIBBOR_clean,0.00025947,3.94126e-05,-38.47489273115688,0.23408068949925073
NIBXUT_clean,2.10195e-05,3.40004e-07,-21.336655628766636,0.040071591003501175
NICCAE_clean,0.00127962,5.67657e-05,-36.49164290304083,0.07945550906112366
NICJOA_clean,0.0010383,5.67905e-05,-37.79212016115084,0.09307868895909718
NICJUG_clean,8.07801e-07,8.02094e-08,-22.389863137580285,0.20310327868380226
NICZAA01_charged,1.41895e-06,1.30158e-07,-21.522742317291602,0.1082601710257895
NICZAA01_clean,1.41895e-06,1.30158e-07,-21.522742317291602,0.1082601710257895
NICZAA_clean,18.5254,0.712256,-61.39108572427722,0.08994335126768803
Ni-DOBDC,2.81347e-05,3.34366e-07,-18.875677598914702,0.021627595303808082
NIFTIH_clean,0.000420665,2.35869e-05,-32.8737555602427,0.0879206678288082
NIFYOS_charged,4.18541e-05,4.01861e-06,-34.48784630546372,0.22793411587942447
NIFYUY_charged,2.9299e-05,7.02079e-06,-34.51363229102871,0.502341959088079
NIFZAF_charged,3.72456e-05,6.5026e-06,-34.44580431995089,0.37976456023642474
NIFZEJ_charged,2.07038e-05,5.14192e-06,-33.22784076939547,0.49243078424597553
NIFZIN_charged,2.32486e-05,4.8292e-06,-34.76662189894893,0.3038073088933822
NIFZOT_charged,0.00324691,0.000201839,-45.76188461790472,0.35944392361189215
NIFZUZ_clean,0.0031881,0.000445125,-45.223192508333206,0.2494198318777684
NIGBOW_clean,1.53433e-05,8.33253e-08,-15.617180233398937,0.03437165066512113
NIGDEO_clean,9.54093e-05,2.71394e-06,-22.491467056759873,0.0743395562465187
NIGDIS_clean,8.25163e-05,1.8589e-06,-21.444241689407114,0.13828432956510794
NIGFIT_clean,5.40111e-05,6.20319e-07,-20.317796016117757,0.027107714376606282
NIGFOZ_clean,5.25554e-05,4.08226e-07,-20.188925647360172,0.025603504682402398
NIGFUF_clean,5.84184e-05,4.70026e-07,-20.579214989406594,0.0273336246989771
NIGGAM_clean,5.39798e-05,4.58275e-07,-20.308333765743633,0.03172382268264861
NIGGEQ_clean,5.65404e-05,3.44806e-07,-20.496297684104334,0.025384628248240546
NIGGIU_clean,9.22454e-05,9.02019e-07,-21.805558809363422,0.01767644621197245
NIGHOA_charged,7.84447e-09,1.61135e-09,-15.103332812651704,0.44899682539779107
NIGLUK_clean,0.0399941,0.00136319,-45.64341095670105,0.09433264995575698
NIGNUO_clean,0.000180798,3.19975e-06,-26.10186264069387,0.04919326749690871
NIGPEA_clean,0.000183164,6.51396e-06,-26.497030276270774,0.21410751225875665
NIHBAI01_clean,7.19128e-05,4.01021e-06,-29.16202079028736,0.07208913991432127
NIHBAI02_clean,7.99837e-05,2.32137e-06,-28.987531147653815,0.04666635277579898
NIHBAI_clean,6.50285e-05,1.94794e-06,-29.1551598822108,0.05180666591908428
NIHBEM01_clean,7.72774e-05,2.24851e-06,-29.090725558026765,0.034385847773005095
NIHBEM02_clean,9.8537e-05,3.83398e-06,-28.828963379860255,0.04456869890753994
NIHBEM_clean,7.4922e-05,4.83079e-06,-29.34570515686314,0.16533957226110435
NIHBIQ01_clean,8.51334e-05,1.94857e-06,-27.82500945592815,0.03664309896679403
NIHBIQ02_clean,8.63398e-05,1.70122e-06,-27.354628334114228,0.02657166168788079
NIHBIQ_clean,9.05885e-05,3.06631e-06,-28.120590160151252,0.035809447789311215
NIHVUX_clean,9.79621e-06,1.35438e-07,-23.698225241850203,0.07515127338521878
NIJSAC_clean,1.0753e-05,1.10704e-06,-28.078792906006573,0.09595372272123778
NIJTOR_clean,0.00159129,7.6563e-05,-37.86417371798459,0.16902698378092076
NIJZIP01_clean,1.14771e-05,1.41142e-07,-18.469710753010215,0.05382528738794761
NIJZIP_clean,3.41765e-06,3.85731e-08,-14.835168631844383,0.03504000025444649
NIJZOV_clean,3.58393e-06,3.76897e-08,-15.249150315405933,0.02516869731389762
NIKCOB_clean,1.46411e-12,3.58146e-13,6.440666026261943,0.5519231406079852
NIKDAM_clean,7.34512e-05,1.01025e-06,-24.46360581161204,0.10335717394811099
NIKDEQ_clean,6.2716e-12,1.72197e-12,3.995345091742776,0.4805285625991851
