Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,ASA_m2_cm3,time
AQUCUM_clean_2,-18.8239,2.86918e-05,4342.94,0.468813
AQUCOG_clean_2,-18.8859,2.80029e-05,4254.91,0.495255
ATAFIK_clean_106,-22.3599,0.000141452,2200.24,0.129142
ASADAA_clean_2,-27.8494,0.000195529,526.309,0.290731
ASAMUE_clean_61,-27.8572,5.43674e-05,85.3626,0.274308
ASUKEE_clean_70,-40.0436,0.00249643,7.43709,0.14608
ASUKEE01_clean_70,-40.2311,0.00258237,8.89013,0.156852
AQUDIB_clean_2,-18.9002,2.72762e-05,4187.3,0.468618
ARUCOH01_clean_14,-35.2954,0.00477296,552.196,0.38969
ARUCUN_clean_2,-37.2731,0.00515103,176.812,0.378219
ATIBOU01_clean_14,-26.7474,6.89874e-05,156.43,0.078512
ARUDAU_clean_2,-36.6559,0.00507125,312.327,0.383789
ATIBIO_clean_14,-22.0645,1.18583e-05,113.351,0.0860853
ATIBUA_clean_14,-28.2597,6.15939e-05,58.0674,0.0747451
ATIBOU_clean_14,-27.2089,4.99728e-05,57.4505,0.0774924
ARUJED_clean_14,-32.3395,4.48995e-05,0,0.384382
ATIBAG_clean_14,-27.6829,5.81903e-05,66.5376,0.10945
ATICEL_clean_14,-26.625,5.49837e-05,95.6149,0.0778867
ATIBOU02_clean_14,-26.6471,6.79173e-05,158.424,0.093246
ATICAH_clean_14,-26.9103,6.87248e-05,144.537,0.0879847
ASAHEJ_clean_2,-19.4329,1.06372e-05,2411.62,0.352031
ASUBIB_clean_2,-27.4221,0.000367033,1167.55,0.228881
ATEXII_clean_19,-35.0751,0.000374181,0,0.188026
ATEYED_clean_15,-17.124,5.96346e-05,3217.3,0.186197
ATIRUS_clean_15,-22.8633,2.40637e-06,2.59609,0.0591628
ASANAL_clean_14,-37.0723,0.00422218,155.054,0.37139
ASUJIJ_clean_14,-36.9024,0.000454885,1.36073,0.282949
ATIXUX_clean_68,-32.7914,0.000599488,50.7943,0.0683618
ATOTIM_clean_63,-31.8633,0.000446433,2764.33,0.0624518
ATOTIM_manual_63,-31.8474,0.000441988,2780.38,0.0617175
ASOVEL_clean_19,-27.3496,0.000344285,1300.99,0.31996
ATOGEV_clean_14,-25.3402,0.00013282,500.325,0.0907713
AVEMOE_clean_33,-26.8605,3.04488e-06,0,0.0438477
ATOWOW_clean_12,-20.2302,5.80507e-05,3775.88,0.117218
ATOWIQ_clean_12,-21.2666,7.05362e-05,3789.33,0.124504
ATULIM_clean_32,-36.0149,0.0011624,47.5196,0.127789
AVAQIX_clean_61,-34.9887,0.00246986,235.173,0.0960782
ATOXEN_clean_2,-34.2363,0.000328392,2.61864,0.142768
ATIXAE_clean_14,-25.6136,0.000116106,608.846,0.186434
AVAQIX01_clean_61,-35.5895,0.00269675,198.065,0.126958
AVALEO_clean_15,19.631,1.66159e-15,0,0.126746
ATUXIY_clean_15,-29.0268,0.000398474,471.271,0.160959
AFUKET_clean_1,-39.7205,0.00588115,883.555,2.13848
AVEROJ_clean_4,-22.0185,6.37549e-05,2420.4,0.102075
AVAGIP_clean_88,-32.2162,0.000223741,92.3687,0.155627
AVAGUB_clean_86,-26.6128,2.44556e-05,5.29121,0.15551
AVAGOV_clean_88,-32.1496,0.00027396,93.6816,0.160317
ATEZAC_clean_15,-22.1853,0.000138993,4616.91,0.367579
ATEJOA_clean_2,-44.1622,0.00652775,10.9752,0.397652
AVETAY_clean_122,-28.6638,0.000535171,398.109,0.0882488
AVETEC_clean_122,-28.9556,0.00057268,444.347,0.0940205
ASOYOY_clean_80,-25.4779,0.000190266,2584.4,0.460863
ATUXOE_clean_2,-32.7221,0.000103169,6.13274,0.194825
AVIHOE_clean_91,-24.779,0.000184765,3003.83,0.0512274
ATUYAR_clean_2,-33.0469,8.46903e-05,3.47197,0.197765
AVELOD_clean_118,-26.3779,0.000167702,1991.08,0.179102
ATUXUK_clean_2,-32.6731,8.69552e-05,3.62938,0.20735
AVIHIY_clean_78,-24.4539,0.000168453,3055.68,0.0736002
AVELUJ_clean_118,-27.1002,0.000191651,1861.62,0.190968
AVEMAQ_clean_118,-26.3127,0.000163523,1558.8,0.20883
ATIJUJ_manual_1,-17.5562,1.06091e-05,2479.15,0.342928
ATEZEG_clean_15,-25.3351,0.000348547,4356.91,0.462691
ATIJUJ_clean5b_1,-17.5514,1.06003e-05,2481.61,0.37459
ATEZIK_clean_15,-23.7098,0.000219202,4699.07,0.473869
AVESUR_clean_56,-23.9016,0.00013938,1364.29,0.194174
AVEQID_clean_14,-19.871,0.000109007,4559.52,0.248498
AVEVEE_clean_2,-26.7153,2.20711e-05,0,0.155008
AVUJIL_clean_14,26.4141,8.66289e-17,0,0.0419502
AVESOL_clean_14,-25.1086,0.000308364,1524.5,0.217333
AVIMIC_clean_15,-28.8091,0.000280467,545.7,0.122616
AVIVAC_clean_141,-29.4378,0.00015678,2469.24,0.106122
AVITUU_clean_141,-25.8746,0.000103972,2463.46,0.112258
AVIVEG_clean_141,-29.2303,0.000160749,2500.1,0.112847
AVIVUW_clean_141,-28.0467,0.000128282,2399.65,0.107606
AVEHAM_clean_14,-32.7642,0.000199724,2.02432,0.32182
ASOSUY_clean_6,-27.9751,0.000597907,2453.43,0.645493
AVETOM_clean_68,-40.8543,0.00243209,48.4387,0.239761
