Structures,K_Xe_widom,dK_Xe_widom,H_Xe_0_widom,dH_Xe_0_widom
DAPBED_clean,0.000307656,3.09709e-06,-32.16508079823009,0.022767266665953655
DAPBIH_neutral,0.00039417,2.85325e-06,-33.45044032904149,0.01972930655475271
DAPVUM_clean,0.000902624,1.4991e-05,-35.85282856547584,0.04335614180704754
DAPWAT_clean,0.000646985,4.91308e-06,-33.716368218550585,0.02758953226634008
DAPXEZ_clean,0.00117477,1.40118e-05,-37.31108951821925,0.04464080981280091
DAPXID_ion_b,1.24961e-05,4.09294e-08,-16.59889520554158,0.015172920785925586
DAPYAW_clean,0.000144387,5.82857e-07,-26.92616237405804,0.02729490952541668
DAPZAW_clean,0.000214977,2.39382e-06,-31.799719937019802,0.03335238703420237
DARBUU_clean,4.1187e-06,1.49983e-08,-18.30092676136402,0.009100978132598726
DARCOQ_clean,0.000344638,2.84076e-06,-28.02819455528967,0.05441181235018803
DARCUW_clean,0.000354077,2.77932e-06,-28.690199719602074,0.03957674133934637
DARDAD_clean,0.000333302,1.86074e-06,-28.495381156463633,0.030653671989629618
DARDEH_clean,0.000250077,1.64879e-06,-27.307330181018454,0.045471356114688104
DARDIL_clean,0.000254544,2.10976e-06,-27.411713769456046,0.03739828307346372
DARDOR_clean,0.00024729,7.0251e-07,-27.504110789886486,0.019494568111409094
DARDUX_clean,0.000267778,2.94397e-06,-27.56960041207358,0.0473537649427149
DARFAF_clean,0.000264473,2.8735e-06,-27.55816069311812,0.05664776876680983
DARFEJ_clean,0.00028934,2.76889e-06,-28.034909886013118,0.04902453629186337
DARFIN_clean,0.000283722,2.94775e-06,-28.081732298577496,0.04904066187117303
DARFOT_clean,0.00029586,1.8965e-06,-28.15947984362372,0.03205108948627956
DARJOX_clean,0.00470479,3.86269e-05,-38.70912333485622,0.012042099737595466
DARJUD_clean,0.0593236,0.000506462,-45.20861821766535,0.02314732019848623
DARNOB_charged,0.000224997,1.52384e-06,-31.458445288702503,0.014522366606852561
DARSEV_clean,0.000143048,4.19218e-06,-29.01741654957867,0.1883098108934033
DARSEV_SL,0.000178499,3.18023e-06,-29.76342440822853,0.0982362713368567
DARVAW_clean,1.22051e-08,3.56224e-10,-10.346126465107057,0.09980890890874765
DASTEY01_charged,0.000714453,3.98643e-06,-34.12910821322903,0.030015822201349115
DATHAJ_clean,8.84015e-05,9.60864e-07,-28.40449318835728,0.018365953388168838
DATPIY_clean,8.46338e-05,1.22986e-06,-29.458834264559304,0.022825834922121067
DAVYEG_clean,0.0180216,0.000572615,-46.53565068794334,0.033036739253908105
DAWBIO_clean,0.00100789,9.30266e-06,-32.804860845492534,0.012543542036439412
DAWBOU_clean,0.00103374,5.55013e-06,-32.632412829903814,0.006707397823992217
DAWBUA_clean,0.00124432,5.43924e-06,-32.61364663515691,0.014632617112841983
DAWCAH_clean,0.00138876,1.02518e-05,-32.89489215188504,0.008396659719860344
DAWCIP_clean,0.000248457,3.33252e-06,-27.804314639942252,0.07663367222356082
DAWCOV_clean,0.00051229,3.17106e-06,-30.024727112656624,0.020352765518979046
DAWDAI_clean,0.00115075,1.5346e-05,-35.29936754238742,0.02054144492740951
DAWVOO_clean,4.8055e-05,3.27256e-07,-22.17237105659037,0.020299366158022667
DAWWAB_clean,5.31453e-05,3.49328e-07,-24.082800797996654,0.03677043600525611
DAWWEF_clean,3.64189e-05,6.58001e-08,-19.320794194237724,0.009673808242855778
DAWWIJ_clean,1.33501e-05,2.82039e-07,-27.05779533061631,0.03148179358219857
DAXGUG_clean,0.000351243,3.83205e-06,-32.224113446430735,0.023774260779081107
DAXHIV01_clean,6.11984e-05,5.82093e-07,-21.075223696823254,0.02454710579626714
DAXHIV_clean,5.88978e-05,2.62536e-07,-20.85944615046374,0.023563805334926812
DAXHUH01_clean,6.64363e-05,5.87287e-07,-21.21514471776378,0.024395042568657578
DAXHUH_clean,5.94225e-05,2.34492e-07,-20.86388466416051,0.017287393891650148
DAXJET01_clean,3.32156e-12,1.49385e-13,4.947539632958141,0.23764662182299745
DAXJET02_clean,5.21684e-11,2.93449e-12,-1.4244343973071745,0.11257887209650089
DAXJET03_clean,9.37183e-10,9.17754e-11,-8.014867839901832,0.17189324897692143
DAXJET_clean,4.28087e-13,3.88974e-14,9.728848294916357,0.21405864205497696
DAXKIY_clean,9.24283e-05,1.71326e-06,-29.733099619845493,0.016443157719805594
DAXKOE_charged,0.000127321,2.92973e-06,-31.088353776178387,0.03923967637719777
DAXKOE_clean,0.000127608,2.31199e-06,-31.089376283655326,0.038991595981753606
DAXNOG_clean,0.00122951,8.11732e-06,-31.269745423438884,0.00678607913855231
DAYCAI_clean,0.0338971,0.000457913,-43.21935000116867,0.011479027226244522
DAYYIN_clean,0.000305135,1.38206e-06,-31.50771972304275,0.02330678396464585
DEBGIA_clean,1.51426e-05,3.3366e-07,-26.45605764149157,0.031066949399740546
DEBNUU_clean,2.10364e-13,7.13422e-15,11.476449719191551,0.12898509059034372
DEBWAK_clean,5.9218e-05,1.81869e-07,-22.25985195535104,0.015066601263908599
DEBWEO_clean,7.00167e-05,3.99846e-07,-22.91879105471137,0.025632646932911708
DEFKUU_clean,0.000175062,5.34337e-07,-27.176161662200514,0.011047328549673708
DEFRIR_clean,3.41161e-05,1.26906e-07,-24.618722083613804,0.007488601249057122
DEGJIK_clean,0.000470588,9.96068e-06,-35.02194727515854,0.02235878677061489
DEGPEL_charged,7.75511e-05,2.95614e-07,-22.768078816664147,0.009180051267872594
DEHBIC_clean,1.304e-06,4.87096e-08,-24.012759969440438,0.07083200212695284
DEHFUR_clean,3.76724e-05,1.35053e-07,-21.77488242963269,0.00408079463419207
DEHLAF_clean,0.00225108,2.0022e-05,-35.82361492142312,0.02230233157110052
DEHLIN_clean,0.000833408,3.2588e-06,-32.319983360084656,0.02340378222077757
DEJCEB_clean,0.00047166,2.83361e-06,-31.800213643905973,0.026551271244880582
DEJCIF_clean,0.000639158,5.45785e-06,-30.441505378844166,0.012802804678207113
DEJJIN_clean,1.96364e-05,4.23791e-08,-18.535495355617268,0.008990557297359557
DEJROB,0.00173403,5.00629e-05,-37.75264517494713,0.1263328633857905
DEJRUH_clean,0.00041752,5.79188e-06,-30.330329366750195,0.0226486324204121
DEKHEH_clean,0.000633007,6.57847e-06,-31.463312120101058,0.01777590595062769
DEKHUX_clean,0.000462318,3.39256e-06,-27.299232482045536,0.020480519619200506
DEKPEP_clean,0.0213259,0.000149719,-42.06568340592399,0.005424265941813832
DEKPUF_clean,3.75072e-05,1.41998e-07,-21.84780585671104,0.011286207104847868
DELGEI_clean5b,4.43536e-05,9.81726e-08,-18.33814280392018,0.006559350631487551
DELGEI_manual,4.43271e-05,9.60399e-08,-18.336585531092748,0.01784546250497493
DEMLAJ_clean,5.22001e-05,7.42832e-07,-31.981468763933808,0.043685704774247436
DENKOX_clean,1.28995e-37,1.89566e-38,141.74153002380095,0.46655581366030385
DEPJIR01_clean,3.14714e-07,7.4354e-09,-20.14824009256529,0.04563837409477891
DEPJIR_clean,1.3207e-07,7.34343e-09,-18.39537430906328,0.1015385530237739
DEPSEW_clean,0.00650162,3.68722e-05,-37.97688950583945,0.009761047954726994
DEPTOH_clean,0.00654047,2.92405e-05,-38.01329878972388,0.011814805272543303
DEPXAY_clean,8.49883e-05,3.8419e-07,-24.504037816472785,0.018251913412023636
DEPXIG_clean,0.000296353,2.26439e-06,-27.01265432397791,0.00981706135778713
DEPXOM_clean,8.56492e-05,3.00452e-07,-21.814111157261944,0.011500323092606249
DEPXUS_clean,0.000158632,1.42838e-06,-27.790720280237405,0.048821996411511435
DEPYAZ_clean,0.0001734,1.41023e-06,-28.01383015220646,0.021610024453056473
DEPYED_clean,0.000141697,6.82749e-07,-27.380889877967576,0.029779916750841223
DEQFOU_clean,2.51552e-05,4.52937e-07,-27.67395448267394,0.04857709608350558
DEQVIF_clean,0.000352258,2.35166e-06,-27.41255465051856,0.021262453034128576
DEWQUS_clean,3.05078e-05,1.74161e-07,-21.66357619036811,0.004128043406347411
DEWRIH_clean,1.79867e-05,1.0976e-07,-22.7315904028234,0.018474439265870037
DEXDER_clean,9.4772e-06,1.51047e-07,-24.23478443586262,0.01952888049598437
DEXZIR_clean,1.45713e-06,5.75418e-08,-24.74106557422038,0.09095797439913539
DEYCAN_clean,2.99806e-05,1.31404e-06,-32.312733916031696,0.09584310263572209
DEYDOA_clean,6.38363e-05,8.6434e-07,-27.05601392903052,0.028377335735111767
DEYJIC_clean,0.000320601,3.80962e-06,-30.0147852961571,0.01443287055186822
DEYJOI_clean,0.000294693,8.78554e-07,-29.383302195584907,0.017869897404407607
DEYLOJ_clean,7.8958e-07,6.04178e-09,-14.645035078869748,0.024225916683554775
DEYLUQ_clean,7.22181e-05,6.52798e-07,-25.170109249723932,0.056890616221568865
DEYNIG_clean,3.0679e-05,5.82899e-07,-30.378613156736158,0.02260329802167963
DEYVUA_clean,0.000386853,1.29392e-06,-27.912444922401423,0.010986634726912803
DEYXIQ_clean,0.00027514,5.19494e-06,-32.53643788989786,0.07199210139956154
DEZCER_clean,0.000589112,3.77109e-06,-30.66190512297143,0.0161257906416733
DEZKAW_clean,3.78059e-05,1.22236e-07,-20.541688873803416,0.018445021108233203
DEZKEA_clean,5.21891e-11,3.17045e-12,-2.752010195471083,0.28117024822027226
DEZNED_clean,2.37226e-05,9.28501e-08,-18.79659593373303,0.012347661276545498
DIBJEF_clean,0.00056294,6.0875e-06,-34.17581642613636,0.031032776707283168
DIBJIJ_clean,0.000305708,1.72915e-06,-30.675468155516356,0.022230913749466043
DIBPAH_clean,0.00123676,1.91671e-05,-34.42122350739218,0.04185358703262908
DIBPIP_clean,0.000364388,6.0161e-06,-35.26883812575967,0.06267325696351601
DIBQEM_clean,0.000208652,2.08964e-06,-26.849619556892534,0.02077573449952265
DIBQIQ_clean,0.000209132,1.68145e-06,-26.20275415370107,0.03652437611818159
DIBQOW_clean,0.000198916,2.42753e-06,-26.73339050918133,0.058447423301080055
DIBQUC_clean,0.0002041,7.01884e-07,-26.597649731297665,0.036090337686145765
DIBWUH_clean,7.49965e-07,2.18247e-08,-20.506834212369284,0.032380533293927004
DIBWUI_clean,1.7578e-05,7.09625e-07,-29.186870976650958,0.07964636513517197
DIBXAO_clean,2.25475e-06,6.11191e-08,-21.873686807096473,0.03855682417171111
DIBXAP_clean,1.91675e-05,3.70145e-07,-29.429344432943882,0.042754516208427684
DIBXIX_clean,3.47614e-05,5.61367e-07,-30.481615270240123,0.06324997114172728
DIBXOD_clean,3.37685e-05,9.33155e-07,-30.461576283414402,0.05344105689638051
DICKEH_clean,6.55468e-05,1.86418e-06,-23.70624232877061,0.16915099869353056
DICVAO_clean,0.00036708,4.68997e-06,-29.651102027904297,0.03171535788540041
DICVES_clean,0.000349946,2.73914e-06,-29.38436017433202,0.02649224141880394
DICVIW_clean,0.000416231,3.629e-06,-30.21281516394791,0.02722826480479778
DIDBAV_clean,0.000323749,6.57365e-07,-25.749415314704105,0.010841060964814435
DIDBEZ_clean,0.000322043,6.18411e-07,-25.587101212082896,0.004934874302487485
DIDDOK_clean,4.21914e-05,1.95799e-07,-17.890561095303294,0.009377956808938487
DIGFAC_clean,1.06337,0.0361182,-54.18954455652419,0.03924020187368428
DIHPIU_charged,0.00029223,9.90618e-07,-26.442429683981153,0.0056529763847932525
DIHVIB01_clean,0.000235056,3.7164e-06,-31.588934563275405,0.026065944000899503
DIHVIB_clean,0.000310911,7.22095e-06,-34.40750965310775,0.046376897240587814
DIHYUP_clean,0.00102227,2.21711e-05,-38.11504265747848,0.08116344817420601
DIKJUD_clean,0.00281679,3.05185e-05,-34.814048735695195,0.008818128743909904
DIKPOD_clean,6.14159e-05,3.46861e-07,-26.25141038824409,0.012109661762942965
DILXED_clean,4.4503e-08,4.81901e-09,-21.57300600843619,0.494946945900019
DIMDAG_clean,0.000624213,7.43364e-06,-32.16010693500286,0.03136050257567576
DIMJUG_clean,0.000224496,9.56885e-07,-29.821750411125105,0.013843185370474666
DIMKER_clean,0.000150218,1.35033e-06,-28.73076972579981,0.012136181893016636
DIMKIV_clean,0.000288949,2.11746e-06,-30.780632903283262,0.013474072006192165
DIMKUH_clean,0.000254546,1.80638e-06,-30.381990240936062,0.021286779267692065
DIMQIB_clean,0.00188337,1.07911e-05,-31.526621407206104,0.009081080758849372
DIMQOH_clean,4.0998e-05,5.42276e-07,-25.614298865867408,0.015327458232152504
DINNIZ_clean,0.00016458,1.07406e-06,-26.694288529530816,0.020891071026316953
DIPMAS_clean,5.01007e-06,2.69697e-08,-17.64945116654287,0.010783481482001948
DIRBIP_clean,0.104958,0.00113211,-48.668273910511665,0.027738064338349924
DIRPIF_clean,0.000302571,5.88752e-06,-29.966058154926532,0.10250412266992198
DISSUU_clean,3.21344e-05,2.08467e-07,-24.033737710225537,0.013397516906753651
DITJIB_clean,1.41385e-05,3.5408e-08,-14.488100625354686,0.012985020401780619
DITJOH_clean,1.91725e-05,1.17949e-07,-15.051962024950697,0.024083847640390784
DITPED_clean,0.000635252,1.7144e-05,-33.813241245247866,0.12941383532957892
DITSIK_clean,2.43424e-05,3.76398e-07,-28.709881350988265,0.05036559711288664
DITTEH_clean,0.000158966,5.19734e-07,-24.318887755249744,0.006460194036476474
DITXOU_clean,6.9995e-05,2.91464e-07,-25.045230084216914,0.006907361816477908
DITYAH_clean,1.94974e-08,3.43833e-09,-18.56307884689356,0.34079641481235745
DITYEM_clean,1.10405e-05,5.24938e-07,-31.704916181371637,0.06069726810460014
DITYOW_clean,0.000134596,7.74612e-07,-28.64163436804539,0.01124187500044943
DIVGIA_clean,0.000955541,7.19514e-05,-38.80498297639401,0.402087823358247
DIVMUR_clean,4.50109e-07,5.61047e-09,-18.30402743429811,0.030962124110541535
DIVNAY_clean,8.19696e-07,1.26872e-08,-19.213165428772033,0.04165162600267028
DIVNIH_clean,1.65931e-07,3.22189e-09,-17.338012561634095,0.05060774378399534
DIVPUU_clean,0.000664429,2.03828e-06,-30.382456877897482,0.012113835300576128
DIVQAB_clean,0.000676652,1.67198e-05,-35.65461419698998,0.02574224153422568
DIVSUY_clean,0.000378223,2.85459e-06,-28.870515568525928,0.019722688181813084
DIWMON_clean,0.00013849,1.17134e-06,-26.636321803373146,0.0667444677028921
DIWMUT_clean,0.000267642,4.14339e-06,-27.255388834261083,0.06125148404787589
DIWNAA_clean,0.000245731,8.12915e-07,-23.73737712894784,0.008098930388899134
DIXKOL_clean,0.000202979,1.42635e-06,-26.729290139073633,0.024375042577810594
DIXNUV01_clean,2.02636e-07,6.34929e-09,-18.593711042864875,0.06494677152555199
DIXNUV_clean,1.48775e-06,4.79205e-08,-23.684086937962366,0.04330268759391838
DIYKAZ_clean,0.00154316,4.15052e-06,-39.45548763051595,0.020779519041696434
DIYKED_clean,7.43675e-06,7.86206e-08,-22.996917740638175,0.02483725947944398
DIYTEM_clean,0.00025683,3.28109e-06,-29.809536351052216,0.02825720965381181
DIYWIT_clean,7.82945e-05,3.01394e-06,-34.31180614279642,0.0674820240238645
DIZQOT_clean,5.89329e-14,4.8774e-15,14.533081382237496,0.22688596276348008
DIZVAK_clean,0.000916365,4.86567e-06,-28.715415434446292,0.023979796803475232
DOCKOW_clean,5.96397e-05,7.99428e-07,-25.05354289043364,0.053198139616764416
DODHUA_clean,1.14672e-05,5.30679e-07,-28.28782317992421,0.09246867862817834
DODMIT_clean,0.000313907,8.81157e-07,-27.35527397714144,0.01204851876048502
DOFREW_clean,43865.8,512.062,-82.69670792026061,0.024367456007316688
DOFTID_clean,0.000136058,1.08443e-06,-24.910342141891036,0.055173080421038335
DOFTOJ_clean,0.00031387,1.42965e-06,-27.46063698490992,0.023366471956931777
DOGMET_clean,0.000356411,2.55717e-06,-31.85321291213711,0.012475894256555918
DOGZIJ_clean,0.000917067,8.37977e-06,-32.1020644017173,0.009968499204776405
DOHNUL_clean,0.000352851,1.79119e-06,-31.407294299137906,0.017875632974312716
DOHXUV_clean,9.72676e-05,1.04187e-06,-25.750285906170973,0.03616198810570344
DOHYIJ01_clean,6.14842e-08,4.29881e-09,-19.02118709952923,0.09325870760754143
DOHYIJ_clean,6.28526e-09,3.30453e-10,-13.978384280119556,0.18152056127731384
DOJXIK_clean,0.00382291,6.0736e-05,-40.73159889545025,0.032206435063352225
DOJXOQ_clean,0.0045173,7.78552e-05,-41.37280484715463,0.030900294015027415
DOJXOR_clean,0.000252866,1.34397e-06,-26.348573697005683,0.010586089625896977
DOJXUW_clean,0.0043745,7.58125e-05,-41.33131840457582,0.03525962593726127
DOJYAD_clean,0.00618572,0.000118612,-42.812876100498535,0.0498442575275952
DOKBUC_clean,1.48434e-18,3.75954e-19,37.49751305205406,0.6098080540831291
DOKDEN_clean,0.000324439,3.39612e-06,-27.21982932653646,0.02233397244566931
DOKHIV_clean,8.44334e-05,8.50261e-07,-29.0626533909049,0.03798621051510133
DOKHOB_clean,0.000514481,2.22013e-06,-32.027506394404526,0.009787396635592803
DOKHUH_clean,0.000143209,2.68267e-06,-32.47027515342136,0.06304349840249159
DOLPIF_clean,7.44163e-06,1.77676e-07,-25.945717937340977,0.06662190731572114
DOLRAZ_clean,0.00143495,1.30921e-05,-32.82556398912113,0.014361884250012178
DOLWEI_clean,4.56623e-05,3.93392e-07,-20.901362625698713,0.05036563000323786
DOLXOR01_clean,2.93756e-06,7.81848e-09,-12.581264841328268,0.0073744379128929454
DOLXOR02_clean,2.9068e-06,7.02945e-09,-12.52253322352557,0.003535289609561158
DOLXOR_clean,2.97008e-06,6.29355e-09,-12.619646855299477,0.005631338576179
DOMCUE_clean,4.66008e-06,2.88993e-08,-14.717696768294518,0.06649776172636523
DOMFUI_clean,0.00036707,1.89955e-06,-28.699263582231293,0.010146105715369896
DOMGAP_clean,0.000399743,1.66702e-06,-29.184688981310405,0.032355058342522655
DOMGET_clean,0.000376148,2.33255e-06,-28.856365806478816,0.030749693979021088
DOMKEX_clean,0.000331132,5.01227e-06,-29.923714987621036,0.04183940198154736
DONKIC_clean,0.000163521,1.16355e-06,-26.783378032919135,0.03246117977745644
DONKOI_clean,0.000158233,1.47448e-06,-26.712214853873885,0.032377166000588015
DONKUO_clean,0.00027928,4.64867e-06,-31.327337867739487,0.0458654427307119
DONNAW01_clean,0.000338505,9.38343e-07,-25.582140824613237,0.010774879677375835
DONNAW01_SL,0.000435621,1.08549e-06,-26.36449968724691,0.00760464130327442
DONNAW_clean,0.000515962,1.12473e-06,-26.76677964479669,0.008571014212981815
DONNEA_clean,0.000911013,2.95562e-06,-29.06797412175674,0.006481945349977158
DONNIE_clean,0.000344327,8.507e-07,-25.384472158516576,0.0041578066075313265
DONXOV_clean,0.00755154,3.11046e-05,-37.411941750154774,0.007576620627211306
DONXUB_clean,0.00451299,6.5628e-05,-39.13620704122792,0.030161189707404758
DOPJAV_clean,4.20082e-05,4.95395e-07,-24.2740990973675,0.07836456621600027
DOQGUM_clean,6.08663e-08,3.38348e-09,-17.81426747086949,0.09124459613517569
DOQHAT_clean,5.68054e-08,1.46762e-09,-17.736049521548892,0.024733564241285807
DOQHEX_clean,4.70181e-08,1.45912e-09,-17.401257071228155,0.04919269096126197
DOQHIB_clean,3.23254e-08,1.24994e-09,-16.63623815865416,0.07774258271136678
DOQHOH_clean,2.15112e-08,1.12571e-09,-15.869289157377585,0.08370217089557894
DOQHUN_clean,1.99551e-08,7.74821e-10,-15.735680043132742,0.1186172100124917
DOQKAW_charged,2.70523e-05,5.1399e-07,-30.635665890320837,0.03568483550168555
DOQRUW_clean,0.000955659,2.69187e-05,-35.54925390689341,0.05012514203748942
DORDUK,0.0031958,4.08619e-05,-38.05293164942308,0.021069635592483225
DORFAS_clean,0.000403091,3.04699e-06,-27.248379866800516,0.028759653645854144
DORFOG_clean,5.82815e-07,1.85993e-08,-19.687840723289373,0.055293599758128316
DORFUM_clean,0.00416786,5.79293e-05,-38.40881953253217,0.01730399196524146
DORYUG_clean,0.000705278,1.69201e-05,-35.21434646771346,0.03795340144356865
DOTFID_clean,0.000124457,1.62784e-06,-25.344558441550657,0.12892837162697446
DOTFOJ_clean,0.000559547,4.21306e-06,-28.148254327957044,0.03313407451932169
DOTSOV02_clean,0.000353047,3.56738e-06,-33.62447133221894,0.03989280524020286
DOTSOV03_clean,0.00034752,6.73823e-06,-33.57777159995873,0.051844610494114665
DOTSOV04_clean,0.000355212,6.44953e-06,-33.59285714619715,0.04445650928594978
DOTSOV05_clean,0.000345662,1.37641e-05,-33.52238759366707,0.07325830480138151
DOTSOV06_clean,0.00035003,6.66709e-06,-33.54062976065898,0.029238036416188697
DOTSOV07_clean,0.000349929,6.53613e-06,-33.526455343824836,0.04499755822256438
DOTSOV08_clean,0.000340135,9.33884e-06,-33.44865410531598,0.0653413920456469
DOTSOV09_clean,0.000344223,3.75934e-06,-33.46730904320676,0.021126817515939842
DOTSOV10_clean,0.000345191,4.67658e-06,-33.47395270255821,0.029920600769990834
DOTSOV11_clean,0.000340825,1.08714e-05,-33.41133332262569,0.0805810245559513
DOTSOV12_clean,0.000344166,9.03325e-06,-33.45552033256918,0.04049765598894022
DOTSOV13_clean,0.000341221,5.97432e-06,-33.418921138043245,0.06342096593095123
DOTSOV14_clean,0.000344536,8.96188e-06,-33.454875689988825,0.03763369834649085
DOTSOV15_clean,0.000344122,8.51976e-06,-33.457132418663534,0.06915858528790865
DOTSOV16_clean,0.000342477,8.84708e-06,-33.44375606614155,0.04331931708370669
DOTSOV18_clean,0.000343236,6.71746e-06,-33.46797091882707,0.059210945372859376
DOTSOV19_clean,0.000346963,6.83207e-06,-33.51470164202945,0.05614398331188568
DOTSOV20_clean,0.000348949,9.43765e-06,-33.5329941213055,0.06150593308888061
DOTSOV21_clean,0.000350337,9.70855e-06,-33.58539521403425,0.07266538301919254
DOTSOV22_clean,0.000349039,9.61666e-06,-33.564280430976275,0.07183402229490572
DOTSOV23_clean,0.000347793,6.56189e-06,-33.54838090463523,0.0272752256911793
DOTSOV24_clean,0.000353311,8.4544e-06,-33.61564374895242,0.04643641109476866
DOTSOV25_clean,0.000353854,6.37012e-06,-33.643605333249205,0.04604104964879791
DOTSOV26_clean,0.000352393,1.22594e-05,-33.62496700894264,0.09768394202330495
DOTSOV27_clean,0.000357549,9.38292e-06,-33.65850372793154,0.06713513829700582
DOTSOV28_clean,0.000356463,9.18844e-06,-33.66887658438851,0.03708702817879818
DOTSOV29_clean,0.000350306,5.64241e-06,-33.580593533224935,0.051270873924514064
DOTSOV30_clean,0.000362508,9.07368e-06,-33.728082463908954,0.10347983221064157
DOTSOV31_clean,0.000367544,1.13403e-05,-33.82644540632908,0.07308184724642253
DOTSOV32_clean,0.000353903,6.675e-06,-33.64094410227234,0.05578809437643751
DOTSOV33_clean,0.000360184,1.5915e-05,-33.651801268901664,0.11985193405898803
DOTSOV34_clean,0.000358256,6.48903e-06,-33.64382051540383,0.04176024470224891
DOTSOV35_clean,0.00034576,9.99225e-06,-33.503457526224786,0.0687057456741782
DOTSOV37_clean,0.000351652,5.2491e-06,-33.51274094561076,0.04988559070510082
DOTSOV38_clean,0.000339477,8.93493e-06,-33.440700062500746,0.06185517782084814
DOTSOV40_clean,0.000343513,7.59141e-06,-33.523661246716806,0.031347764608588846
DOTSOV41_clean,0.000335113,9.50697e-06,-33.43704240745986,0.06422500204021048
DOTSOV42_clean,0.000347258,3.34394e-06,-33.55345305394489,0.016675435816381284
DOTTEM_clean,0.000490583,1.66005e-06,-26.509214207340218,0.004828943672830537
DOTTUC_charged,0.00344087,2.35584e-05,-36.821457116046034,0.015956707925260404
DOTTUC_clean,0.00345996,2.18133e-05,-36.82445491658109,0.027531637933951504
DOTWAL_clean,0.000146994,7.62777e-07,-27.583732571188584,0.007948631561761524
DOTYES_clean,7.59099e-06,4.49668e-08,-21.881270195550755,0.02317865843659308
DOWGIH_clean,1.33628e-07,3.32549e-09,-18.074690922352353,0.046478234091401706
DOWQIP_clean,3.83997e-07,5.53762e-09,-20.018350769176298,0.052534184906044466
DOYBAV_clean,0.000246934,1.75939e-06,-28.10369197734043,0.007353236803135894
DOYBEA_clean,0.00211733,5.16669e-06,-30.91173675867878,0.005863968993950903
DOYBUQ01_clean,0.000111609,9.01633e-07,-31.0686464146267,0.028562934530379978
DOYBUQ_clean,9.95385e-05,4.44385e-07,-28.80737627112627,0.031220473971479753
DOYHOQ_clean,0.000217759,1.73061e-06,-26.462964205323345,0.01293684583583035
DOYHUW_clean,0.000509211,1.86855e-06,-30.038466882715273,0.012865658958372448
DOYLEI_clean,8.50867e-05,2.20853e-06,-28.378897559614444,0.09080716852530382
DOYLIM_clean,3.77459e-05,2.95525e-07,-24.765336426789638,0.011910594295680893
DOYSIT_clean,1.07531e-05,4.5882e-08,-20.60579375625925,0.016335455114369804
DOZCEC_clean,3.20458e-05,3.0175e-07,-18.532463838706583,0.07614537992747053
DOZKIO_clean,0.000391826,1.80849e-06,-26.824021827583866,0.016803382799663792
DUBBEI_clean,2.70111e-05,2.12094e-07,-25.65142798318463,0.004899095249200708
DUBJUH_clean,0.000297226,2.58826e-06,-28.52330914031501,0.03696875854239713
DUBKAO_clean,0.000315561,2.38331e-06,-28.73984404395058,0.03024590811253103
DUBWON_clean,0.000162372,1.16275e-06,-25.545199001898272,0.0162446938825296
DUCGEO_clean,0.000125217,5.40717e-07,-25.53449106980579,0.01139910472039033
DUCHEP_clean,1.87539e-07,5.4857e-09,-20.445685019891204,0.05587326204024821
DUDKEU_clean,2.79524e-05,5.52194e-07,-26.443139822718937,0.04535998201550096
DUDKIY_clean,0.000201741,8.62037e-07,-24.294777402718022,0.018463588395779926
DUDKOE_clean,5.37468e-05,4.91021e-07,-20.275070713862103,0.06609204389384533
DUDKUK_clean,2.49364e-05,3.05264e-08,-16.303779016508024,0.005835216916228872
DUDZOT_clean,2.48283e-06,3.84212e-08,-22.972154887397778,0.03505133171627341
DUFGOB_clean,1.23488e-05,2.35201e-07,-21.508060445442727,0.10176635907937386
DUFXOT_clean,5.56138e-09,1.83999e-10,-10.509711263150718,0.043207229955328684
DUFZOU_clean,0.000118867,3.16323e-07,-27.885154481779935,0.004353473196014107
DUFZUA_clean,0.000121507,1.41269e-06,-27.827186611631195,0.006583905293271224
DUGBAJ_clean,0.000131441,9.06875e-07,-28.210338498283196,0.005451097557432014
DUHXIP_clean,0.00181547,1.04254e-05,-35.33516293129512,0.015975550396576402
DUJQUW_clean,2.18108e-12,4.1233e-14,9.852603051463799,0.0734730304512686
DUJRAD_clean,0.000158272,6.38034e-07,-24.845654783094112,0.010566359615628554
DUKDIX_clean,2.51863e-05,7.38952e-07,-32.14071861722882,0.09567915132793406
DUKDOD01_clean,1.64678e-05,5.37304e-07,-30.67949258572667,0.05224335410633514
DUKDOD_clean,2.83716e-05,7.99622e-07,-32.294214067832094,0.07456586803521138
DUKMON_clean,2.92412e-06,1.34949e-07,-27.56130106768105,0.1415727123548147
DUKNEE_clean,0.000501123,1.33903e-05,-35.12858961851453,0.04201261062282323
DUKNII_clean,0.000625083,8.70082e-06,-34.316495677429714,0.024322452165843077
DUKYOZ_clean,2.74598e-13,3.35084e-14,8.016560929947568,0.28951073685245754
DULCAQ_clean,4.98597e-05,8.42113e-07,-30.678428243168028,0.041612631730060134
DUMXEQ01_clean,0.000593745,5.59799e-06,-34.46199880185164,0.032082258433613044
DUMXEQ_clean,0.000571708,7.48955e-06,-34.534697553417566,0.04489082196970361
DUMXIU_clean,0.000155936,3.08698e-06,-33.467906673690294,0.050111290797947225
DUNJON_clean,6.71193e-06,2.52609e-08,-22.802225902060794,0.011924095967776889
DUNXUH01_clean,0.000153418,6.83623e-07,-26.658866617848897,0.014412160470161455
DUNXUH02_clean,0.000150229,1.04458e-06,-26.718589095215773,0.010446179052149401
