MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
200000.0,50.87500,50.8750000000
201000.0,50.87500,50.8750000000
202000.0,51.00000,51.0000000000
203000.0,50.25000,50.2500000000
204000.0,50.87500,50.8750000000
205000.0,51.62500,51.6250000000
206000.0,51.62500,51.6250000000
207000.0,51.50000,51.5000000000
208000.0,51.37500,51.3750000000
209000.0,51.00000,51.0000000000
210000.0,50.62500,50.6250000000
211000.0,50.00000,50.0000000000
212000.0,50.25000,50.2500000000
213000.0,50.50000,50.5000000000
214000.0,50.87500,50.8750000000
215000.0,50.62500,50.6250000000
216000.0,51.00000,51.0000000000
217000.0,50.00000,50.0000000000
218000.0,50.37500,50.3750000000
219000.0,49.87500,49.8750000000
220000.0,50.12500,50.1250000000
221000.0,49.75000,49.7500000000
222000.0,49.87500,49.8750000000
223000.0,50.00000,50.0000000000
224000.0,50.50000,50.5000000000
225000.0,50.50000,50.5000000000
226000.0,49.87500,49.8750000000
227000.0,50.00000,50.0000000000
228000.0,49.12500,49.1250000000
229000.0,49.87500,49.8750000000
230000.0,50.12500,50.1250000000
231000.0,50.75000,50.7500000000
232000.0,48.87500,48.8750000000
233000.0,49.75000,49.7500000000
234000.0,49.25000,49.2500000000
235000.0,49.62500,49.6250000000
236000.0,50.37500,50.3750000000
237000.0,49.62500,49.6250000000
238000.0,49.87500,49.8750000000
239000.0,49.50000,49.5000000000
240000.0,49.50000,49.5000000000
241000.0,49.25000,49.2500000000
242000.0,49.00000,49.0000000000
243000.0,48.12500,48.1250000000
244000.0,48.75000,48.7500000000
245000.0,48.62500,48.6250000000
246000.0,49.25000,49.2500000000
247000.0,48.12500,48.1250000000
248000.0,48.00000,48.0000000000
249000.0,48.62500,48.6250000000
250000.0,49.00000,49.0000000000
251000.0,49.00000,49.0000000000
252000.0,48.87500,48.8750000000
253000.0,48.12500,48.1250000000
254000.0,49.00000,49.0000000000
255000.0,49.37500,49.3750000000
256000.0,50.62500,50.6250000000
257000.0,49.00000,49.0000000000
258000.0,49.62500,49.6250000000
259000.0,50.00000,50.0000000000
260000.0,49.25000,49.2500000000
261000.0,50.50000,50.5000000000
262000.0,50.50000,50.5000000000
263000.0,50.62500,50.6250000000
264000.0,50.87500,50.8750000000
265000.0,51.12500,51.1250000000
266000.0,50.37500,50.3750000000
267000.0,50.12500,50.1250000000
268000.0,49.50000,49.5000000000
269000.0,50.25000,50.2500000000
270000.0,50.00000,50.0000000000
271000.0,49.75000,49.7500000000
272000.0,49.62500,49.6250000000
273000.0,50.37500,50.3750000000
274000.0,51.00000,51.0000000000
275000.0,51.00000,51.0000000000
276000.0,50.37500,50.3750000000
277000.0,50.12500,50.1250000000
278000.0,50.75000,50.7500000000
279000.0,50.75000,50.7500000000
280000.0,51.50000,51.5000000000
281000.0,51.75000,51.7500000000
282000.0,51.00000,51.0000000000
283000.0,51.12500,51.1250000000
284000.0,51.00000,51.0000000000
285000.0,50.12500,50.1250000000
286000.0,50.50000,50.5000000000
287000.0,50.25000,50.2500000000
288000.0,50.12500,50.1250000000
289000.0,50.37500,50.3750000000
290000.0,50.62500,50.6250000000
291000.0,50.62500,50.6250000000
292000.0,49.75000,49.7500000000
293000.0,49.50000,49.5000000000
294000.0,49.12500,49.1250000000
295000.0,50.25000,50.2500000000
296000.0,49.25000,49.2500000000
297000.0,50.12500,50.1250000000
298000.0,49.75000,49.7500000000
299000.0,50.62500,50.6250000000
