# System description ###############################
10210 atoms

3 atom types

0.0000000 82.760000  xlo xhi
0.0000000 39.380000  ylo yhi
0.0000000 70.000000  zlo zhi

Masses

1 12.010700 # C
2 15.999400 # O
3 1.007940  # H

Atoms # full

213 1 1 0.038242 24.671983 32.474188 -0.404544 # C
214 1 1 -0.009667 27.677270 32.298014 -0.480993 # C
215 1 1 0.126401 25.519209 33.580947 0.146699 # C
216 1 1 0.133746 26.912643 33.629604 -0.608978 # C
217 1 1 -0.008687 24.844605 34.866582 0.040439 # C
218 1 1 0.034634 27.670025 34.875304 -0.053077 # C
219 1 1 0.134189 25.569089 36.178023 -0.006959 # C
220 1 1 -0.044668 27.005735 36.113532 -0.163565 # C
221 1 1 -0.033167 24.932624 37.116652 -0.983625 # C
222 1 1 0.233603 27.697221 37.416134 -0.416859 # C
223 1 1 0.165305 25.607509 38.259902 -1.505496 # C
224 1 1 -0.025104 26.890092 38.572653 -0.984523 # C
225 1 1 0.150987 24.531882 40.121814 -1.669666 # C
226 1 1 0.069778 27.452498 39.867423 -1.033432 # C
227 1 1 -0.057765 25.346971 41.134328 -1.074123 # C
228 1 1 0.021080 26.775153 41.129878 -1.137548 # C
229 1 1 0.129677 24.714531 42.108373 -0.168412 # C
230 1 1 0.100611 27.514566 42.396029 -0.905423 # C
231 1 1 0.123281 25.572641 43.769502 -0.138772 # C
232 1 1 -0.038976 26.796287 43.688557 -0.940229 # C
233 1 1 -0.037099 24.779349 45.004224 -0.010343 # C
234 1 1 -0.009299 27.406982 44.875851 -1.323858 # C
235 1 1 0.116432 25.106089 46.197764 -0.713041 # C
236 1 1 0.150560 26.708834 46.194248 -1.368812 # C
237 1 1 0.181846 24.717705 47.450619 0.026447 # C
238 1 1 -0.031178 27.539897 47.332936 -0.913906 # C
239 1 1 0.119707 24.996099 48.669638 -0.798484 # C
240 1 1 0.162609 27.108367 48.670868 -0.992566 # C
241 1 1 -0.024071 24.269078 49.895954 -0.553080 # C
242 1 1 -0.056091 27.814905 49.762601 -0.395769 # C
243 1 1 0.152867 25.010347 51.143906 -0.573695 # C
244 1 1 0.150212 27.161234 51.042892 -0.437749 # C
245 1 1 -0.053808 24.451924 52.228613 0.136993 # C
246 1 1 -0.029169 27.658997 52.158031 0.334317 # C
247 1 1 0.123805 25.176674 53.480016 0.151043 # C
248 1 1 0.108682 26.979049 53.488526 0.286551 # C
249 1 1 0.097784 24.530653 54.636320 1.070445 # C
250 1 1 -0.034781 27.466881 54.623921 1.061200 # C
251 1 1 0.140615 29.428459 16.501288 1.929918 # C
252 1 1 -0.030819 30.867175 16.461313 1.659254 # C
253 1 1 0.075283 28.694599 18.001730 1.270321 # C
254 1 1 0.146528 31.573968 17.727463 1.776938 # C
255 1 1 -0.025777 29.450435 19.092413 0.665062 # C
256 1 1 0.144471 30.738837 19.408730 1.248708 # C
257 1 1 -0.001853 28.932237 19.773735 -0.479272 # C
258 1 1 -0.009845 31.511352 20.399130 0.515124 # C
259 1 1 0.122175 29.795924 20.634857 -1.222199 # C
260 1 1 -0.058781 31.048592 21.038359 -0.659997 # C
261 1 1 0.107827 28.781279 22.434708 -1.775632 # C
262 1 1 0.147812 31.796453 22.138117 -1.343656 # C
263 1 1 0.095719 29.602306 23.523540 -1.414578 # C
264 1 1 -0.038241 30.994483 23.465190 -1.354167 # C
265 1 2 -0.333535 28.920191 24.854764 -1.252335 # O
266 1 1 0.068261 31.737807 24.656467 -1.500194 # C
267 1 1 -0.269413 30.992767 25.738968 -2.294829 # C
