Structures,solvent_removed,framework_count,framework_mean_dim,atoms_count,C%,H%,O%,N%,halogen%,metalloid%,ametal%,metal%,radioactive%,M/C,M/O
LEZMIN_clean,1,1,3.0,2372.0,0.0,0.6745362563237775,62.7318718381113,0.0,0.0,0.0,20.910623946037102,15.682967959527826,0.0,inf,0.25
LEZWUK_clean,1,1,3.0,15306.0,25.51940415523324,0.3528028224225794,52.25401803214425,3.64562916503332,0.0,0.0,0.0,18.2281458251666,0.0,0.7142857142857143,0.3488372093023256
LEZXAR_clean,1,1,3.0,15306.0,25.51940415523324,0.3528028224225794,52.25401803214425,3.64562916503332,0.0,0.0,0.0,18.2281458251666,0.0,0.7142857142857143,0.3488372093023256
LEZZEX_clean,1,1,3.0,4520.0,63.1858407079646,0.7079646017699115,27.079646017699115,0.0,0.0,0.0,4.513274336283186,4.513274336283186,0.0,0.07142857142857144,0.16666666666666669
LIBJAJ_clean,1,1,3.0,1652.0,60.04842615012107,2.4213075060532687,30.024213075060533,0.0,0.0,0.0,0.0,7.506053268765133,0.0,0.125,0.25
LIBQIY_clean,1,1,3.0,6496.0,53.44827586206897,0.7389162561576355,30.541871921182267,7.635467980295567,0.0,0.0,0.0,7.635467980295567,0.0,0.14285714285714285,0.25
LIBZIG_clean,1,1,3.0,1624.0,45.8128078817734,0.7389162561576355,45.8128078817734,0.0,0.0,0.0,0.0,7.635467980295567,0.0,0.16666666666666666,0.16666666666666666
LICKAL_clean,1,1,3.0,4648.0,37.34939759036144,1.2908777969018932,37.34939759036144,5.335628227194492,0.0,0.0,10.671256454388985,8.003442340791738,0.0,0.2142857142857143,0.2142857142857143
LICSUM_clean,1,1,3.0,1256.0,39.49044585987261,1.2738853503184713,49.36305732484076,0.0,0.0,0.0,0.0,9.872611464968152,0.0,0.25,0.2
LIDSAU_clean,1,1,3.0,14692.0,47.20936564116526,33.324258099646066,12.496596787367276,5.554043016607678,0.0,0.0,0.0,1.4157364552137217,0.0,0.02998846597462514,0.11328976034858386
LIDSEY01_clean,1,1,3.0,15308.0,47.97491507708388,34.64854977789391,11.99372876927097,5.3305461196759865,0.0,0.0,0.0,0.052260256075254766,0.0,0.0010893246187363833,0.004357298474945533
LIDSEY_clean,1,1,3.0,14084.0,49.24737290542459,34.762851462652655,13.036069298494745,2.8969042885543876,0.0,0.0,0.0,0.05680204487361545,0.0,0.0011534025374855825,0.004357298474945534
LIDSIC_clean,1,1,3.0,12452.0,49.148731127529715,32.765820751686476,14.744619338258914,3.2765820751686476,0.0,0.0,0.0,0.06424670735624799,0.0,0.00130718954248366,0.004357298474945533
LIDWIG_clean,1,2,3.0,5708.0,52.13735108619481,34.758234057463206,8.689558514365801,4.344779257182901,0.0,0.0,0.0,0.0700770847932726,0.0,0.0013440860215053765,0.00806451612903226
LIDZOP_clean,1,1,3.0,4520.0,63.1858407079646,0.7079646017699115,27.079646017699115,0.0,0.0,0.0,4.513274336283186,4.513274336283186,0.0,0.07142857142857144,0.16666666666666669
LIDZUV_clean,1,1,3.0,2760.0,62.89855072463769,1.1594202898550725,26.956521739130437,0.0,0.0,0.0,4.492753623188406,4.492753623188406,0.0,0.07142857142857142,0.16666666666666666
LIFQIC_clean,1,1,3.0,1305.0,42.75862068965517,0.22988505747126436,35.632183908045974,14.25287356321839,0.0,0.0,0.0,7.126436781609195,0.0,0.16666666666666669,0.2
LIFSAW_clean,1,1,3.0,8452.0,70.42120208234738,1.7037387600567913,8.802650260293422,13.203975390440133,1.4671083767155704,0.0,0.0,4.401325130146711,0.0,0.0625,0.5
LIFSEA_clean,1,1,3.0,8724.0,71.06831728564877,1.9257221458046767,8.528198074277853,12.792297111416781,1.4213663457129757,0.0,0.0,4.2640990371389265,0.0,0.06,0.5
LIFWEE_clean,1,1,3.0,3644.0,40.834248079034026,1.3172338090010978,27.222832052689352,20.417124039517013,0.0,0.0,0.0,10.208562019758507,0.0,0.25,0.375
LIFWOO_clean,1,2,3.0,6560.0,75.60975609756098,1.7073170731707317,0.0,7.560975609756097,11.341463414634147,1.8902439024390243,0.0,1.8902439024390243,0.0,0.024999999999999998,inf
LIGHAM_clean,1,1,3.0,4840.0,48.67768595041323,40.99173553719008,10.24793388429752,0.0,0.0,0.0,0.0,0.08264462809917356,0.0,0.001697792869269949,0.008064516129032258
LIGJIW_clean,1,1,3.0,4196.0,38.894184938036226,0.3336510962821735,43.755958055290755,7.292659675881792,0.0,0.0,0.0,9.723546234509056,0.0,0.25,0.2222222222222222
LIHFAK_clean,1,2,3.0,8180.0,72.76283618581908,1.466992665036675,19.706601466992666,0.0,0.0,0.0,0.0,6.06356968215159,0.0,0.08333333333333333,0.3076923076923077
LIHKAQ_clean,1,1,3.0,3248.0,7.635467980295567,0.7389162561576355,68.7192118226601,0.0,0.0,0.0,15.270935960591133,7.635467980295567,0.0,1.0,0.11111111111111112
LIHRIE_clean,1,1,3.0,1004.0,24.701195219123505,1.195219123505976,12.350597609561753,37.05179282868526,0.0,0.0,0.0,24.701195219123505,0.0,1.0,2.0
LIHSEB_clean,1,1,3.0,2256.0,32.97872340425532,1.0638297872340425,0.0,49.46808510638298,5.49645390070922,0.0,0.0,10.99290780141844,0.0,0.3333333333333333,inf
LIHSIF_clean,1,1,3.0,3638.0,35.788894997251234,1.154480483782298,0.0,52.83122594832325,0.0,0.0,0.0,10.22539857064321,0.0,0.2857142857142857,inf
LIJNOJ01_clean,1,1,3.0,18776.0,52.15168299957392,34.767788666382614,8.691947166595654,4.345973583297827,0.0,0.0,0.0,0.04260758414997869,0.0,0.0008169934640522876,0.004901960784313725
LIJNOJ_clean,1,1,3.0,18776.0,52.15168299957392,34.767788666382614,8.691947166595654,4.345973583297827,0.0,0.0,0.0,0.04260758414997869,0.0,0.0008169934640522876,0.004901960784313725
LIJXEI_clean,1,1,3.0,6626.0,69.24237850890432,1.7506791427709025,20.585571989133715,3.742831270751585,0.0,0.0,0.0,4.678539088439481,0.0,0.06756756756756757,0.2272727272727273
LIKCOY_charged,0,1,3.0,4288.0,57.83582089552239,1.6791044776119404,2.8917910447761197,13.013059701492539,4.337686567164179,0.0,8.675373134328359,11.567164179104479,0.0,0.2,4.0
LIKFOB_clean,1,1,3.0,622.0,49.839228295819936,0.3215434083601286,39.87138263665595,0.0,0.0,0.0,0.0,9.967845659163988,0.0,0.2,0.25
LIPQIL_clean,1,1,3.0,15240.0,56.22047244094488,0.9448818897637795,2.677165354330709,32.125984251968504,0.0,0.0,0.0,8.031496062992126,0.0,0.14285714285714285,3.0
LIPQOR_clean,1,1,3.0,13887.0,56.254050550874915,1.5554115359688918,0.0,32.145171743357096,4.018146467919637,0.0,0.0,6.0272197018794555,0.0,0.10714285714285715,inf
LIPRAE_clean,1,1,3.0,15240.0,56.22047244094488,0.9448818897637795,2.677165354330709,32.125984251968504,0.0,0.0,0.0,8.031496062992126,0.0,0.14285714285714285,3.0
LIQCUK_clean,1,1,3.0,2706.0,68.73614190687361,3.7694013303769403,6.873614190687362,6.873614190687362,0.0,0.0,6.873614190687362,6.873614190687362,0.0,0.1,1.0
LIQDAS_clean,1,1,3.0,7648.0,64.0428870292887,1.0983263598326358,26.752092050209203,1.6213389121338913,0.0,0.0,0.0,6.485355648535565,0.0,0.10126582278481013,0.24242424242424246
LIQFEY_clean,1,1,3.0,1717.0,64.99708794408853,0.6988934187536401,28.887594641817124,0.0,0.0,0.0,0.0,5.41642399534071,0.0,0.08333333333333331,0.18749999999999997
LIQGAU_clean,1,1,3.0,1428.0,69.46778711484593,0.0,8.683473389355742,0.0,17.366946778711483,0.0,0.0,4.481792717086835,0.0,0.06451612903225808,0.5161290322580646
LIQGEY_clean,1,1,3.0,1854.0,22.006472491909385,0.0,49.51456310679612,5.501618122977346,11.003236245954692,0.0,11.003236245954692,0.970873786407767,0.0,0.04411764705882353,0.0196078431372549
LIQJEC_clean,1,1,3.0,7164.0,62.31155778894472,1.3400335008375208,0.0,20.770519262981573,10.385259631490786,0.0,0.0,5.192629815745393,0.0,0.08333333333333333,inf
LIQTUC_clean,1,1,3.0,8070.0,80.66914498141264,3.197026022304833,0.0,4.609665427509294,0.0,0.0,9.219330855018589,2.304832713754647,0.0,0.028571428571428574,inf
LIRFIB_clean,1,1,3.0,2360.0,31.525423728813557,0.0,63.050847457627114,0.0,0.0,0.0,0.0,5.423728813559322,0.0,0.17204301075268819,0.08602150537634409
LIRNEH_clean,1,1,3.0,8872.0,69.88277727682598,2.164111812443643,11.181244364292155,13.976555455365194,0.0,0.0,0.0,2.7953110910730388,0.0,0.039999999999999994,0.25
LIRNOR_clean,1,1,3.0,24720.0,66.2135922330097,1.6828478964401292,16.05177993527508,12.038834951456309,0.0,0.0,0.0,4.01294498381877,0.0,0.0606060606060606,0.25
LIRTEM_SL,1,1,3.0,3168.0,64.3939393939394,1.7992424242424243,27.367424242424246,0.0,0.0,0.0,0.0,6.4393939393939394,0.0,0.09999999999999998,0.2352941176470588
LIRTEM_clean,1,1,3.0,1947.0,63.687724704673855,2.8762198253723676,27.067282999486387,0.0,0.0,0.0,0.0,6.368772470467386,0.0,0.1,0.23529411764705885
LIRTUC_clean,1,1,3.0,5940.0,68.88888888888889,1.8855218855218854,25.05050505050505,0.0,0.0,0.0,0.0,4.175084175084175,0.0,0.0606060606060606,0.16666666666666666
LIRVAK_charged,0,1,3.0,4954.0,75.09083568833266,2.3819136051675414,10.012111425111021,10.012111425111021,0.0,0.0,0.0,2.5030278562777553,0.0,0.03333333333333333,0.25
LISZOE_clean,1,1,3.0,6736.0,48.456057007125885,24.228028503562943,24.228028503562943,0.0,0.0,0.0,0.0,3.087885985748218,0.0,0.06372549019607843,0.12745098039215685
LITCIC_clean,1,1,3.0,7246.0,47.860888766215844,33.78415677615236,18.29975158708253,0.0,0.0,0.0,0.0,0.05520287054926856,0.0,0.0011534025374855825,0.0030165912518853697
LITCOI_clean,1,1,3.0,6040.0,69.80132450331126,1.456953642384106,24.635761589403977,0.0,0.0,0.0,0.0,4.105960264900663,0.0,0.05882352941176471,0.16666666666666666
LITCUO_clean,1,1,3.0,15104.0,45.92161016949152,35.11652542372881,18.908898305084744,0.0,0.0,0.0,0.0,0.05296610169491525,0.0,0.0011534025374855825,0.0028011204481792717
LITDAV_clean,1,1,3.0,6040.0,69.80132450331126,1.456953642384106,24.635761589403977,0.0,0.0,0.0,0.0,4.105960264900663,0.0,0.05882352941176471,0.16666666666666666
LITHUR_clean,1,1,3.0,5336.0,30.584707646176913,0.0,0.0,30.584707646176913,0.0,0.0,30.584707646176913,8.245877061469265,0.0,0.2696078431372549,inf
LIVKUW_clean,1,1,3.0,2048.0,0.0,0.0,79.6875,0.0,0.0,0.0,19.921875,0.390625,0.0,inf,0.004901960784313725
