Structures,ASA_m2/cm3,NASA_m2/cm3,SA_m2/cm3
MOZFIR_clean,0.0,12.3907,12.3907
MUBQIJ_clean,972.971,1.72934,974.70034
MUBZOA_auto,1972.68,0.0,1972.68
MUBZUG_auto,1890.57,0.0,1890.57
MUCLOM,0.0,1114.16,1114.16
MUDKOM_clean,0.0,127.759,127.759
MUDLIH_clean5b,0.0,603.696,603.696
MUDLIH_clean,0.0,596.524,596.524
MUDLIH_manual,0.0,603.696,603.696
MUDLON_clean,1870.17,0.0,1870.17
MUDTAH_clean,2082.72,0.0,2082.72
MUDTEL_clean,2082.48,0.0,2082.48
MUFHUR_clean,0.0,0.0,0.0
MUFJAZ01_clean,0.0,0.0,0.0
MUFJAZ_clean,0.0,0.0,0.0
MUFJED_clean,0.0,0.0,0.0
MUFLAC_clean,0.0,0.0,0.0
MUFXUI_clean,735.103,84.0686,819.1715999999999
MUFYAP_clean,698.377,78.0674,776.4444
MUFZIY_clean,765.488,218.817,984.3050000000001
MUGFOK_clean,1009.69,0.0,1009.69
MUGHED_clean,1211.05,0.0,1211.05
MUGQAI_clean,129.272,0.0,129.272
MUGXIX_clean,1209.01,0.0,1209.01
MUHNAG_clean,0.0,556.31,556.31
MUHNUA_clean,0.0,568.902,568.902
MUHPAI_clean,0.0,240.593,240.593
MUHPOV_clean,0.0,452.515,452.515
MUHQAI_clean,0.0,0.0,0.0
MUJPUE_clean,0.0,447.902,447.902
MUJRIT_clean,876.435,0.430575,876.8655749999999
MUKQUG_clean,1904.04,0.0,1904.04
MUKRAN_clean,1586.76,0.0,1586.76
MUKRIU_clean,0.0,235.129,235.129
MULQOA_clean,1844.28,0.0,1844.28
MULSER_clean,1395.39,0.0,1395.39
MULXOH_clean,1391.58,0.0,1391.58
MULXUO_clean,1116.72,0.0,1116.72
MUMLOX_clean,866.898,0.0,866.898
MUMYAW_clean,199.276,0.0,199.276
MUNDAC_clean,1590.79,88.3933,1679.1833
MUNDEG_clean,2027.07,0.0,2027.07
MUNDOQ_clean,2103.81,0.0,2103.81
MUNLUE_clean,1406.22,0.0,1406.22
MUNNUF_clean,1616.38,0.0,1616.38
MUNPAN_clean,1763.64,0.0,1763.64
MUNPER_clean,1599.11,0.0,1599.11
MUPQAQ_clean,0.0,642.195,642.195
MUPTAU_clean,0.0,90.3654,90.3654
MUPYIG_clean,0.0,0.0,0.0
MUPYOM_clean,0.0,231.3,231.3
MUPYUS_clean,0.0,0.0,0.0
MUQSAU_clean,966.179,0.0,966.179
MURBEI_clean,2266.77,0.0,2266.77
MURCAD_clean,798.327,7.25417,805.58117
MURCIL_clean,860.92,0.0,860.92
MURCOR_clean,823.349,0.0,823.349
MURFIQ_clean,587.911,0.0,587.911
MURNIX_clean,0.0,0.0,0.0
MURTUO_clean,621.669,0.0,621.669
MUSCAG_clean,932.021,0.0,932.021
MUSCIN_clean,1654.8,0.0,1654.8
MUSSIE_clean,644.722,301.866,946.588
MUTCEL_clean,1285.12,0.0,1285.12
MUTDEM_clean,0.0,1252.69,1252.69
MUTDIQ_clean,0.0,1327.52,1327.52
MUTNAQ_clean,0.0,149.7,149.7
MUTVUT_clean,0.0,143.07,143.07
MUVGOA_clean,0.0,538.184,538.184
MUVGUG_clean,564.974,328.04,893.0140000000001
MUVHAN_clean,527.232,261.621,788.853
MUVHER_clean,584.455,374.072,958.527
MUVJAP_clean,1045.02,0.0,1045.02
MUVJIX_clean,1030.76,0.0,1030.76
MUVLUM_clean,1374.06,0.0,1374.06
MUVMOG_clean,987.784,0.0,987.784
MUVNAT_clean,1315.09,0.0,1315.09
MUVNEX_clean,1499.44,0.0,1499.44
MUVROM_clean,518.504,148.034,666.538
MUWQEB_clean,1273.3,396.866,1670.166
MUWRON_clean,2139.93,0.0,2139.93
MUXHIW01_clean,0.0,0.0,0.0
MUXHUI01_clean,0.0,0.0,0.0
MUXHUI02_clean,0.0,0.0,0.0
MUXJAQ01_clean,0.0,0.0,0.0
MUXJAQ02_clean,0.0,0.0,0.0
MUZGAQ_clean,409.356,409.813,819.169
MUZHUL_charged,1370.81,0.0,1370.81
MUZHUL_clean,1370.81,0.0,1370.81
MUZRIJ_clean,0.0,404.885,404.885
MUZVUA_clean,1637.14,0.0,1637.14
Mg-DOBDC,1496.8,0.0,1496.8
MgMOF-74,1493.8,0.0,1493.8
NABCEA_charged,755.106,0.0,755.106
NABCIE_clean,0.0,0.0,0.0
NABMUA01_clean,1353.2,0.0,1353.2
NABMUA_clean,1359.67,0.0,1359.67
NABNUA_clean,0.0,68.7485,68.7485
NABSEP_clean,0.0,570.272,570.272
NACVUI_clean,695.551,0.0,695.551
NACYAU_clean,2463.04,0.0,2463.04
NACYOG_clean,930.76,0.0,930.76
NACYUM_clean,818.218,0.0,818.218
NACZUP01_clean,1205.16,0.0,1205.16
NACZUP03_clean,0.0,1198.4,1198.4
NACZUP_clean,1220.77,0.0,1220.77
NADKAG_clean,0.0,68.93,68.93
NADKEK_clean,0.0,165.824,165.824
NADNEM_clean,0.0,575.253,575.253
NADZEZ_clean,602.135,0.0,602.135
NADZID_clean,873.486,0.0,873.486
NAFGOR_clean,0.0,494.559,494.559
NAFRUI_clean,0.0,1614.8,1614.8
NAFSOF_clean,2346.57,0.0,2346.57
NAGBUU_clean,445.054,0.0,445.054
NAGQET_clean,797.921,0.0,797.921
NAGQOD_clean,767.025,0.0,767.025
NAHDIM_clean,0.0,961.105,961.105
NAHFIO_clean,644.586,4.94292,649.52892
NAHFOU_clean,0.0,324.481,324.481
NAHGUB_clean,0.0,67.4869,67.4869
NAHHAI_clean,1245.2,0.0,1245.2
NAHHOW_clean,2220.71,0.0,2220.71
NAJGAH_clean,0.0,0.0,0.0
NAJMIV_charged,314.808,309.748,624.556
NAJQUN_clean,1069.9,0.0,1069.9
NAJSUP_clean,1824.85,0.0,1824.85
NAJTAW_clean,1868.41,0.0,1868.41
NAJTEA_clean,1638.94,0.0,1638.94
NAJZII_charged,2266.72,0.0,2266.72
NAKLIW_clean,1185.8,0.0,1185.8
NAKNUK_clean,0.0,54.6158,54.6158
NALWOO_clean,1312.58,0.0,1312.58
NALYEG_clean,1328.81,0.0,1328.81
NAMDUD_clean,1446.97,0.0,1446.97
NAMZIL_clean,0.0,829.313,829.313
NANMAS_charged,0.0,215.71,215.71
NANMEW_clean,0.0,351.346,351.346
NANNAU_clean,0.0,171.258,171.258
NANNEY_clean,0.0,186.825,186.825
NANPUN_clean,2453.69,0.0,2453.69
NANTII_clean,2254.58,0.0,2254.58
NANYUX01_charged,0.0,599.092,599.092
NANYUX02_charged,0.0,616.382,616.382
NANYUX03_clean,1591.55,0.0,1591.55
NANYUX_charged,0.0,274.305,274.305
NANZOS_clean,0.0,393.48,393.48
NAPFOA01_clean,876.841,51.4346,928.2756
NAPFOA_clean,857.979,20.3693,878.3483
NAPFUG_clean,0.0,499.669,499.669
NAPZOV_clean,668.637,0.0,668.637
NAPZUB_clean,0.0,236.25,236.25
NAQLAT_clean,0.0,805.683,805.683
NAQQED_clean,2014.93,0.0,2014.93
NAQQIH_clean,2023.08,0.0,2023.08
NAQQON_clean,2102.9,0.0,2102.9
NAQQUT_clean,2091.4,0.0,2091.4
NAQRAA_clean,2050.08,0.0,2050.08
NAQREE_clean,2061.87,0.0,2061.87
NARHAR_charged,0.0,13.9558,13.9558
NARHEV_charged,0.0,11.6189,11.6189
NARMUR_clean,0.0,16.6153,16.6153
NARNAY_clean,0.0,5.36848,5.36848
NARNEC_clean,0.0,1.32002,1.32002
NARNIG_clean,0.0,0.671844,0.671844
NARNOM_clean,0.0,0.0,0.0
NARNUS_clean,0.0,0.0,0.0
NARPAA_clean,0.0,2.0125,2.0125
NARPEE_clean,0.0,0.332285,0.332285
NARPOO_clean,0.0,351.486,351.486
NARPUU_clean,0.0,332.761,332.761
NARTIL_clean,308.514,0.0,308.514
NARTUX_clean,0.0,211.131,211.131
NARVUA_clean,0.0,11.0982,11.0982
NASCIV_clean,0.0,0.752872,0.752872
NASDIW_clean,1022.15,0.0,1022.15
NASHAS_clean,0.0,9.96216,9.96216
NASMEB_clean,0.0,0.0,0.0
NASMIF_clean,0.0,0.0,0.0
NASREH_clean,2164.59,0.0,2164.59
NASRIL_clean,2270.23,0.0,2270.23
NASROR_clean,1721.77,0.0,1721.77
NATFAS_clean,1245.19,0.0,1245.19
NATHOH_ion_b,848.37,0.0,848.37
NATHOI_clean,1615.3,0.0,1615.3
NATHUO_clean,1514.11,0.0,1514.11
NATKOL_clean,2487.72,0.0,2487.72
NATNIG_charged,0.0,0.0,0.0
NATNOM_charged,0.0,394.934,394.934
NATXIR_clean,0.0,0.0,0.0
NATXOW_clean,843.77,0.0,843.77
NATXUC_clean,0.0,415.238,415.238
NAVCAO_clean,0.0,418.826,418.826
NAVFUM_clean,0.0,86.6333,86.6333
NAVJAW01_clean,1529.65,0.0,1529.65
NAVJAW_clean,1506.88,0.0,1506.88
NAVLIG_clean,0.0,52.6186,52.6186
NAWDUN_clean,1767.61,0.0,1767.61
NAWHOL_clean,0.0,321.077,321.077
NAWKII_clean,1130.19,4.64313,1134.83313
NAWWOA_clean,0.0,1127.34,1127.34
NAWWUG_clean,1077.42,0.0,1077.42
NAWXER_clean,2914.39,0.0,2914.39
NAXKOO01_SL,0.0,0.0,0.0
NAXKOO01_clean_h,0.0,0.0,0.0
NAXKOO02_clean,0.0,0.0,0.0
NAXKOO_clean,1392.56,0.0,1392.56
NAXLEF_clean,0.0,0.0,0.0
NAXLEF_clean_h,0.0,0.0,0.0
NAXLII_clean,564.511,80.6703,645.1813
NAXVOY01_clean,0.0,405.8,405.8
NAXVOY02_clean,0.0,446.825,446.825
NAXVOY03_clean,0.0,426.378,426.378
NAYGUR_clean,1982.62,0.0,1982.62
NAYGUR_neutral,1952.02,0.0,1952.02
NAYHAY_clean,1729.13,0.0,1729.13
NAYKAB_charged,0.0,802.006,802.006
NAYMOQ_clean,136.27,0.0,136.27
NAYNIK_clean,803.484,0.0,803.484
NAYPIM_clean,0.0,898.824,898.824
NAYXOC_clean,1509.66,0.0,1509.66
NAYZOE_clean,2359.82,0.0,2359.82
NAYZUK_SL,853.096,27.5519,880.6479
NAYZUK_clean,901.671,27.658,929.3290000000001
NAZBAT_clean,985.006,389.512,1374.518
NAZZEV_clean,1583.75,0.0,1583.75
NDAIAH_clean,0.0,894.317,894.317
NEBNOZ_clean,1016.72,0.0,1016.72
NEBYOK_clean,496.296,0.0,496.296
NECZAY_clean,0.0,339.977,339.977
NEDJAJ_clean,0.0,757.404,757.404
NEDLOZ_clean,0.0,580.539,580.539
NEDMEP_clean,0.0,606.525,606.525
NEDVOJ_charged,1490.9,0.0,1490.9
NEDVUP_clean,1799.9,0.0,1799.9
NEDWAW_clean,1857.12,0.0,1857.12
NEDWEA_clean,1906.15,0.0,1906.15
NEDWIE_clean,2062.99,0.0,2062.99
NEDXOL_clean,0.0,785.984,785.984
NEFTOJ,0.0,928.296,928.296
NEFTUP_clean,0.0,0.0,0.0
NEFZOO_clean,1329.79,0.0,1329.79
NEGGOX_clean,1536.49,0.0,1536.49
NEGMUI_clean,0.0,889.292,889.292
NEGZUW_clean,1927.68,0.0,1927.68
NEHGEO_clean,1471.6,0.0,1471.6
NEHGIS_clean,1444.68,0.0,1444.68
NEHMET_clean,1165.49,0.0,1165.49
NEHMUJ_clean,0.0,164.966,164.966
NEHNEV01_clean,0.0,191.787,191.787
NEHNEV_clean,1479.89,0.0,1479.89
NEHZIK_clean,1053.31,0.0,1053.31
NEJRUR_clean,581.734,0.0,581.734
NEJSAY_clean,0.0,435.042,435.042
NEJSEC_clean,629.108,0.0,629.108
NEJSIG_clean,0.0,0.0,0.0
NEJSOM_clean,1167.32,0.0,1167.32
NEJYUY_clean,1867.19,0.0,1867.19
NEKBEL_clean,597.404,0.313106,597.717106
NEKMUN_clean,0.0,748.353,748.353
NEKREB_clean,789.69,79.9018,869.5918
NELVAC_clean,702.633,0.0,702.633
NELVEG_clean,556.078,0.0,556.078
NELWIL_clean,0.0,0.0,0.0
NENFAN_clean,1119.08,0.0,1119.08
NENHAQ_clean,1734.36,0.0,1734.36
NENHEU_clean,1702.78,0.0,1702.78
NEPWIQ_clean,455.953,0.0,455.953
NERMON_clean,775.678,0.0,775.678
NERNON_charged,878.335,11.4038,889.7388000000001
NERSUA_clean,1631.54,0.0,1631.54
NERTAH_clean,0.0,201.88,201.88
NERVEL_clean,0.0,327.082,327.082
NERVIP01_clean,0.0,13.0131,13.0131
NERVIP_clean,0.0,335.539,335.539
NERVOV_clean,0.0,427.585,427.585
NESSOV_clean,955.306,0.0,955.306
NESTAI_clean,1326.08,0.0,1326.08
NESVAK_charged,1959.38,0.0,1959.38
NESVEO_charged,2193.61,0.0,2193.61
NETFAU_clean,0.0,698.838,698.838
NETFEY_clean,0.0,844.986,844.986
NETHOJ_clean_h,1207.99,0.0,1207.99
NETRIN_clean,0.0,632.132,632.132
NETYIV01_clean,1865.05,0.0,1865.05
NETYIV_clean,1838.66,0.0,1838.66
NEVGIE,0.0,0.0,0.0
NEVJEF_clean,0.0,616.601,616.601
NEVJOP_clean,0.0,485.905,485.905
NEVPOU_clean,870.604,24.7331,895.3371000000001
NEVPUA,719.436,0.0,719.436
NEVPUA_charged,889.952,0.0,889.952
NEVQAH,713.293,0.0,713.293
NEVQAH_charged,855.969,0.0,855.969
NEVVAM01_clean,1225.98,0.0,1225.98
NEVVAM02_clean,1198.2,0.0,1198.2
NEVVAM_clean,1213.42,0.0,1213.42
NEVVEQ_clean,444.386,0.0,444.386
NEVVIU_clean,1130.04,0.0,1130.04
NEXDOK_charged,1132.77,0.0,1132.77
NEXVET_clean,2148.19,0.0,2148.19
NEXVUI_clean,621.693,0.228555,621.921555
NEXXEV_clean,1602.71,0.0,1602.71
NEXXIZ_clean,1571.28,0.0,1571.28
NEYBEZ_clean,505.943,0.0,505.943
NEYJIM_clean,0.0,651.846,651.846
NEYYIZ_clean,0.0,895.704,895.704
NEYYUN_clean,1833.78,0.0,1833.78
NEYZAU_clean,1842.13,0.0,1842.13
NEZBOK_clean,0.0,324.634,324.634
NEZWOG01_clean,1401.62,0.0,1401.62
NEZWOG_clean,1426.41,0.0,1426.41
NHBZZN10_clean_h,0.0,0.0,0.0
NIBBOR_clean,0.0,52.8927,52.8927
NIBXUT_clean,1284.26,0.0,1284.26
NICCAE_clean,0.0,362.581,362.581
NICJOA_clean,210.011,0.0,210.011
NICJUG_clean,0.0,73.7109,73.7109
NICZAA01_charged,0.0,113.962,113.962
NICZAA01_clean,0.0,113.962,113.962
NICZAA_clean,0.0,274.87,274.87
NIFTIH_clean,0.0,572.076,572.076
NIFYOS_charged,0.0,35.4253,35.4253
NIFYUY_charged,0.0,22.8796,22.8796
NIFZAF_charged,0.0,26.667,26.667
NIFZEJ_charged,0.0,27.9764,27.9764
NIFZIN_charged,0.0,21.2604,21.2604
NIFZOT_charged,0.0,56.2991,56.2991
NIFZUZ_clean,0.0,90.1782,90.1782
NIGBOW_clean,1666.15,0.0,1666.15
NIGDEO_clean,2010.62,0.0,2010.62
NIGDIS_clean,2098.79,0.0,2098.79
NIGFIT_clean,2270.08,0.0,2270.08
NIGFOZ_clean,2283.54,0.0,2283.54
NIGFUF_clean,2249.27,0.0,2249.27
NIGGAM_clean,2297.93,0.0,2297.93
NIGGEQ_clean,2293.71,0.0,2293.71
NIGGIU_clean,2337.98,0.0,2337.98
NIGHOA_charged,0.0,0.0,0.0
NIGLUK_clean,0.0,220.535,220.535
NIGNUO_clean,1655.74,0.0,1655.74
NIGPEA_clean,1937.37,0.0,1937.37
NIHBAI01_clean,0.0,410.454,410.454
NIHBAI02_clean,0.0,451.004,451.004
NIHBAI_clean,0.0,391.215,391.215
NIHBEM01_clean,0.0,444.304,444.304
NIHBEM02_clean,0.0,515.956,515.956
NIHBEM_clean,0.0,413.455,413.455
NIHBIQ01_clean,604.591,0.0,604.591
NIHBIQ02_clean,669.127,0.0,669.127
NIHBIQ_clean,584.417,0.0,584.417
NIHVUX_clean,899.591,126.429,1026.02
NIJSAC_clean,0.0,39.1159,39.1159
NIJTOR_clean,0.0,233.498,233.498
NIJZIP01_clean,901.001,0.0,901.001
NIJZIP_clean,1094.01,0.0,1094.01
NIJZOV_clean,1024.97,0.0,1024.97
NIKCOB_clean,0.0,0.0,0.0
NIKDAM_clean,1238.51,0.0,1238.51
NIKDEQ_clean,0.0,0.0,0.0
NIKDIU_clean,0.0,0.0,0.0
NIKHAS_clean,589.341,0.0,589.341
NIKJIB_clean,0.0,768.937,768.937
NIKJOH_clean,0.0,840.545,840.545
NIKJUN_clean,0.0,842.026,842.026
NIKKAU_clean,0.0,815.189,815.189
NIKKIC_clean,888.404,0.0,888.404
NIKYOW01_clean,0.0,340.957,340.957
NIKYOW02_clean,0.0,412.036,412.036
NIKYOW_clean,0.0,314.434,314.434
NIKYUC01_clean,0.0,485.546,485.546
NIKYUC02_clean,0.0,548.418,548.418
NIKYUC_clean,0.0,461.549,461.549
NIKZAJ01_clean,0.0,334.67,334.67
NIKZAJ02_clean,0.0,399.012,399.012
NIKZAJ_clean,0.0,314.497,314.497
NIKZEN01_clean,0.0,477.165,477.165
NIKZEN02_clean,0.0,520.533,520.533
NIKZEN_clean,0.0,464.145,464.145
NIMPEG01_clean,2471.8,0.0,2471.8
NIMPEG_clean,1966.57,0.0,1966.57
NIMPOQ_clean,2476.05,0.0,2476.05
NIMQAC_clean,517.036,0.0,517.036
NIMQAD_clean,1876.66,0.0,1876.66
NIMTAE_clean,877.858,0.0,877.858
NIMTEJ_clean,0.0,0.0,0.0
NIMVEL_clean,0.0,0.0,0.0
NIMVIP_clean,0.0,0.0,0.0
NIMWUD_clean,0.0,363.657,363.657
NIMXAK_clean,1458.85,0.0,1458.85
NIMXIS_clean,1773.19,0.0,1773.19
NINHOH_clean,2587.1,0.0,2587.1
NINVAI_clean,1968.92,0.0,1968.92
NIRDAT_clean,0.0,34.5127,34.5127
NIRDEX_clean,0.0,0.0,0.0
NIRDOI_clean,0.0,0.0,0.0
NIRFIE_clean,208.463,230.224,438.687
NIRGAY_clean,1680.9,0.0,1680.9
NIRKAB_clean,0.0,1148.17,1148.17
NIRMUW01_clean,0.0,268.339,268.339
NIRMUW_clean,0.0,267.079,267.079
NIRNAD_clean,0.0,210.092,210.092
NISBEX_clean,0.0,67.0701,67.0701
NISCOJ_clean,0.0,208.324,208.324
NISPEL_charged,915.78,0.0,915.78
NISPOV_clean,0.0,282.179,282.179
NITADY_clean,0.0,39.3314,39.3314
NIVNOW_clean,0.0,506.966,506.966
NIVNUC_clean,0.0,540.515,540.515
NIVWIY_clean,0.0,229.605,229.605
NIVZOJ_clean,2008.34,0.0,2008.34
NIWPIU_clean,0.0,0.0,0.0
NIWZIE09_clean,0.0,0.0,0.0
NIWZIE10_clean,0.0,0.0,0.0
NIWZIE11_clean,0.0,0.0,0.0
NIWZIE12_clean,0.0,0.0,0.0
NIWZIE13_clean,0.0,0.0,0.0
NIWZIE14_clean,0.0,0.0,0.0
NIWZIE15_clean,0.0,0.0,0.0
NIWZIE16_clean,0.0,0.0,0.0
NIWZIE17_clean,0.0,0.0,0.0
NIWZIE18_clean,0.0,0.0,0.0
NIXFUX_clean,958.979,0.0,958.979
NIXGIM_clean,324.451,177.104,501.55500000000006
NIXKIQ_clean,1581.02,0.0,1581.02
NIXPOA_clean,0.0,512.127,512.127
NIYJAI_clean,857.256,0.0,857.256
NIYZIG_clean,1633.39,0.0,1633.39
NIZNAN_clean,0.0,729.788,729.788
NIZZAY_clean,1695.94,0.178209,1696.118209
NIZZEC_clean,1657.94,0.0,1657.94
NIZZIG_clean,1715.58,3.72645,1719.30645
NIZZOM_clean,1769.05,0.0,1769.05
NOBVOR_clean,1166.36,0.0,1166.36
NOBWEI_clean,1792.49,0.0,1792.49
NOCKOG_clean,1145.86,0.0,1145.86
NOCKUM_clean,1109.18,0.0,1109.18
NOCLOH01_clean,959.426,0.0,959.426
NOCLOH02_clean,992.51,0.0,992.51
NOCLOH03_clean,1036.86,0.0,1036.86
NOCLOH_clean,967.519,0.0,967.519
NOCLUN_clean,1461.17,0.0,1461.17
NOCYUB_clean,356.613,0.0,356.613
NOCZAI_clean,335.704,0.0,335.704
NODKAT_clean,0.0,407.412,407.412
NODKEX_clean,1630.47,0.0,1630.47
NODKIB_clean,686.581,0.0,686.581
NODKOH_clean,1046.95,0.0,1046.95
NODKUN_clean,2230.11,0.0,2230.11
NOFDUI_clean,579.104,0.0,579.104
NOFHOG_clean,2563.27,0.0,2563.27
NOFHUM_clean,390.545,1.27591,391.82091
NOFPUT_clean,0.0,104.846,104.846
NOFQII_clean,0.0,608.373,608.373
NOFQIK_clean,514.819,0.0,514.819
NOFQOQ_clean,560.608,0.0,560.608
NOFRAC_clean,2143.36,0.0,2143.36
NOFRIK_clean,0.0,139.988,139.988
NOGDAP_clean,0.0,1167.38,1167.38
NOHFOG_clean,1254.6,0.0,1254.6
NOHHID_clean,0.0,21.4954,21.4954
NOHKIG_clean,738.086,0.0,738.086
NOHKOM_clean,793.104,0.0,793.104
NOHKUS_clean,764.389,0.0,764.389
NOHLAZ_clean,930.688,0.0,930.688
NOHLED_clean,0.0,80.8178,80.8178
NOHSIM01_clean,516.201,427.208,943.4090000000001
NOHSIM_clean,526.298,438.325,964.623
NOHSUA_clean,1454.03,0.0,1454.03
NOJBOF_clean,0.0,0.0,0.0
NOJMOP_clean,0.0,0.0,0.0
NOKJON_clean,1989.8,0.0,1989.8
NOKLIJ_clean,1517.62,0.0,1517.62
NOKPEJ_clean,0.0,193.483,193.483
NOLQUA_clean,0.0,26.6578,26.6578
NOLRIR_clean,0.0,588.34,588.34
NOMKUX_clean,0.0,1300.73,1300.73
NOMPOW_clean,1672.79,0.0,1672.79
NOMQAJ01_clean,0.0,360.08,360.08
NOPJOT_clean,2048.76,0.0,2048.76
NOPJUZ01_clean,0.0,0.0,0.0
NOPJUZ_clean,0.0,0.33621,0.33621
NOQGIL_clean,0.0,244.847,244.847
NOQKOV_clean,1156.28,0.0,1156.28
NOQKUB_clean,1346.17,0.0,1346.17
NOQLOV01_charged,0.0,0.0,0.0
NOQLOV_charged,0.0,0.0,0.0
NOQLOV_clean,0.0,0.0,0.0
NOQNOY_clean,0.0,500.01,500.01
NOQPAM_clean,0.0,4.90117,4.90117
NORBUT_clean,0.0,72.7936,72.7936
NORGOS_clean,0.0,47.6649,47.6649
NORJEL_clean,0.0,333.026,333.026
NORPIV_clean,0.0,1008.02,1008.02
NOSHEK_clean,1376.37,0.0,1376.37
NOSHIO_clean,0.0,908.6,908.6
NOSJIQ_charged,426.894,31.4849,458.3789
NOSTUM01_clean,1592.22,0.0,1592.22
NOSTUM_clean,1560.85,0.0,1560.85
NOWGIR_clean,1591.89,0.0,1591.89
NOZZOT_charged,0.0,376.352,376.352
NUBBAP_clean,2198.84,0.0,2198.84
NUBPIL_clean,2211.97,0.0,2211.97
NUCCEV_clean,909.039,0.0,909.039
NUCPEI_clean,1611.1,0.0,1611.1
NUCPIM_clean,1524.66,1.82705,1526.4870500000002
NUCREJ_clean,0.0,33.2787,33.2787
NUCYAN_clean,483.016,0.0,483.016
NUCYER_clean,482.503,0.0,482.503
NUCYIV_clean,474.847,0.0,474.847
NUDLAA_clean,1312.41,0.0,1312.41
NUDLAB_clean,909.572,0.0,909.572
NUDLEF_clean,1058.92,41.0799,1099.9999
NUDLIJ_clean,1264.21,0.0,1264.21
NUDMAC_clean,1182.87,0.0,1182.87
NUDMEG_clean,1145.87,0.0,1145.87
NUDMOQ_clean,1229.23,0.0,1229.23
NUDMUW_clean,1195.23,0.0,1195.23
NUDNEH_clean,1181.54,0.0,1181.54
NUFBEX_clean,1290.85,0.34111,1291.19111
NUFBOH_clean,0.0,1110.44,1110.44
NUFBUN_clean,1806.49,0.0,1806.49
NUFCAU_clean,1989.56,0.0,1989.56
NUFTOY_charged,683.391,442.499,1125.8899999999999
NUGRIR_clean,1737.43,0.0,1737.43
NUGROX_clean,1801.38,0.0,1801.38
NUHNUA_clean,187.653,459.082,646.735
NUHPAI_clean,220.605,474.893,695.4979999999999
NUHQAK_clean,1463.68,0.0,1463.68
NUHQIS_clean,1677.47,0.0,1677.47
NUHQOY_clean,1673.96,0.0,1673.96
NUHQUE_clean,1684.13,0.0,1684.13
NUHRAL_clean,1662.02,0.0,1662.02
NUHZAS_clean,194.475,0.0,194.475
NUJCEA_clean,298.127,0.0,298.127
NUJCIE_clean,333.666,0.0,333.666
NULMAJ_clean,906.214,0.0,906.214
NUMPAO_clean,2016.72,0.0,2016.72
NUNCEG_clean,1489.25,0.0,1489.25
NUNNUH_clean,1822.97,0.0,1822.97
NUNPAP_clean,1818.09,0.0,1818.09
NUNSIA_clean,418.521,0.0,418.521
NUNSOG_clean,457.167,0.0,457.167
NUNTOH_clean,0.0,255.446,255.446
NUNWIE_clean,0.0,50.4516,50.4516
NUNZUT_clean,895.195,0.0,895.195
NURMUJ_clean,387.84,372.559,760.399
NUSSEA_clean,0.0,306.979,306.979
NUTQAV_clean,2195.85,0.0,2195.85
NUTQEZ_clean,2126.46,0.0,2126.46
NUTYOS_clean,1556.15,0.0,1556.15
NUVBIQ_clean,0.0,626.726,626.726
NUVWEH_clean,0.0,733.527,733.527
NUVWIL_clean,953.476,0.0,953.476
NUVXOT_clean,2135.9,0.0,2135.9
NUVYIN_clean,0.0,377.748,377.748
NUVYOT_clean,0.0,526.359,526.359
NUWBOX_clean,1348.12,0.0,1348.12
NUWPOM_clean,1265.62,0.0,1265.62
NUXMAU_clean,0.0,37.6913,37.6913
NUXWAG_clean,0.0,800.017,800.017
NUYNAY_clean,0.0,812.358,812.358
NUYNEC_clean,1545.09,0.0,1545.09
NUYQUU_clean,0.0,135.615,135.615
NUYWEK_clean,0.0,51.8711,51.8711
NUYWOU_clean,0.0,246.452,246.452
NUZCIV_clean,643.824,0.0,643.824
NUZSAD_clean,0.0,0.0,0.0
Ni-DOBDC,1493.68,0.0,1493.68
OBAFEF_clean,569.656,0.0,569.656
OBAFIJ_clean,520.468,159.839,680.307
OBAFOP_clean,676.152,0.0,676.152
OBAHIL_clean,1356.81,0.0,1356.81
OBAHOR_clean,1371.47,0.0,1371.47
OBAHUX_clean,1386.13,0.0,1386.13
OBAJAF_clean,1407.08,0.0,1407.08
OBEDAA_charged,625.012,0.0,625.012
OBEDEE_clean,1130.64,214.433,1345.073
OBENAL01_clean,0.0,0.0,0.0
OBENAL02_clean,0.0,0.0,0.0
OBENAL_clean,0.0,0.0,0.0
OBENUF_clean,0.0,17.1178,17.1178
OBEPER_clean,0.0,0.0,0.0
OBIBAF_clean,1355.77,0.0,1355.77
OBIBEJ_clean,1504.92,0.0,1504.92
OBIBOT_clean,1270.79,0.0,1270.79
OBODEQ_clean,1590.59,0.0,1590.59
OBOGUK_clean,2309.2,0.0,2309.2
OBONUO_charged,1133.41,0.0,1133.41
OBUBIW_clean,952.453,0.0,952.453
OBUBOC_clean5b,945.175,0.0,945.175
OBUBOC_manual,945.175,0.0,945.175
OBUFEX_clean,1103.04,0.0,1103.04
OBUFIB_SL,0.0,237.221,237.221
OBUFIB_clean,0.0,268.622,268.622
OBUREL_clean,0.0,836.812,836.812
OCACUR_clean,1694.14,0.0,1694.14
OCAQOY_clean,386.69,0.0,386.69
OCAWAT_clean,914.533,0.0,914.533
OCEGIP_clean,0.0,95.5461,95.5461
OCEGOV_clean,0.0,56.0435,56.0435
OCIHIS_clean,0.0,97.579,97.579
OCILEU_clean,0.0,296.813,296.813
OCILIY_clean,984.494,0.0,984.494
OCIMAR_clean,1033.72,0.0,1033.72
OCIMEV_clean,1073.37,0.0,1073.37
