Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
LIBZIG_clean,1.54375,1419.9,0.5806,0.0,0.5806
LICKAL_clean,1.80004,2787.21,0.2687,0.0,0.2687
LICSUM_clean,1.39208,746.133,0.3053,0.0,0.3053
LIDSAU_clean,1.12251,4439.17,0.5174,0.0,0.5174
LIDSEY01_clean,1.23861,4161.43,0.5007,0.0,0.5007
LIDSEY_clean,1.08774,4408.56,0.5376,0.0,0.5376
LIDSIC_clean,0.995436,4473.06,0.5732,0.0,0.5732
LIDWIG_clean,1.15777,2612.27,0.3364,0.0,0.3364
LIDZOP_clean,1.64984,1577.75,0.2252,0.0,0.2252
LIDZUV_clean,1.54716,1478.36,0.2024,0.0,0.2024
LIFQIC_clean,1.87526,884.737,0.4345,0.0118,0.4463
LIFSAW_clean,1.26392,6259.51,0.3815,0.0,0.3815
LIFSEA_clean,1.29733,6252.23,0.3424,0.0,0.3424
LIFWEE_clean,1.28823,2881.71,0.5576,0.0,0.5576
LIFWOO_clean,1.07707,4761.8,0.3841,0.0,0.3841
LIGHAM_clean,1.04913,2299.91,0.406,0.0,0.406
LIGJIW_clean,2.88824,1569.74,0.3355,0.0,0.3355
LIHFAK_clean,0.502805,14218.3,0.7746,0.0,0.7746
LIHKAQ_clean,2.43906,1828.88,0.3583,0.0,0.3583
LIHRIE_clean,2.08632,687.183,0.4349,0.0,0.4349
LIHSEB_clean,2.43454,1516.67,0.1543,0.0,0.1543
LIHSIF_clean,1.93607,2370.78,0.3025,0.0,0.3025
LIJNOJ01_clean,1.2863,4661.25,0.2089,0.0,0.2089
LIJNOJ_clean,1.2994,4614.24,0.2044,0.0,0.2044
LIJXEI_clean,1.62266,3924.2,0.1673,0.0035,0.1708
LIKCOY_charged,1.81549,3652.85,0.3457,0.0,0.3457
LIKFOB_clean,1.5872,398.499,0.496,0.0,0.496
LIPQIL_clean,0.906314,9455.5,0.5768,0.0,0.5768
LIPQOR_clean,0.897942,14082.9,0.5686,0.0,0.5686
LIPRAE_clean,0.908142,9436.47,0.5801,0.0,0.5801
LIQCUK_clean,1.17897,2595.96,0.4395,0.0,0.4395
LIQDAS_clean,0.732254,9230.75,0.7001,0.0,0.7001
LIQFEY_clean,1.44986,1188.5,0.4588,0.0,0.4588
LIQGAU_clean,4.60139,2707.98,0.561,0.0,0.561
LIQGEY_clean,3.78784,1119.46,0.3747,0.0,0.3747
LIQJEC_clean,1.33584,7867.47,0.5117,0.0,0.5117
LIQTUC_clean,1.03237,7024.58,0.3962,0.0027,0.3989
LIRFIB_clean,0.554774,4059.25,0.8069,0.0,0.8069
LIRNEH_clean,1.15507,6025.17,0.2482,0.0,0.2482
LIRNOR_clean,1.13373,17936.5,0.3553,0.0,0.3553
LIRTEM_SL,1.56232,1338.71,0.2431,0.0073,0.2504
LIRTEM_clean,1.56107,1338.7,0.2413,0.0,0.2413
LIRTUC_clean,1.27726,4375.52,0.3439,0.0,0.3439
LIRVAK_charged,0.914869,4164.73,0.449,0.0,0.449
LISZOE_clean,1.53551,1834.44,0.2427,0.0,0.2427
LITCIC_clean,0.886931,2838.07,0.5828,0.0,0.5828
LITCOI_clean,1.05285,5345.75,0.5483,0.0,0.5483
LITCUO_clean,1.05342,4895.65,0.4346,0.0,0.4346
LITDAV_clean,1.01002,4954.04,0.5048,0.0,0.5048
LITHUR_clean,1.85218,6153.35,0.6524,0.0,0.6524
LIVKUW_clean,2.05682,994.007,0.4757,0.0,0.4757
LIVLUZ_clean,1.15595,2808.35,0.452,0.0,0.452
LIVREP_clean,1.35093,1620.68,0.3614,0.0,0.3614
LIVTEP_charged,1.45498,882.578,0.4172,0.0,0.4172
LIVTEP_clean,1.45498,882.578,0.4172,0.0,0.4172
LIVTIT_clean,0.873833,3643.76,0.6399,0.0,0.6399
LIVWAQ_clean,1.60342,2137.89,0.5131,0.0,0.5131
LIWFIG_clean,1.99047,1481.9,0.3551,0.0,0.3551
LIWFOM_clean,2.15039,1023.39,0.3596,0.0,0.3596
LIWFUS_clean,1.83207,550.856,0.411,0.0,0.411
LIWVIY_clean,1.26516,1848.18,0.5802,0.0,0.5802
LIWXIZ_clean,1.63001,1473.69,0.0714,0.0,0.0714
LIWXOG_clean,1.40965,3317.49,0.5362,0.0,0.5362
LIXDAZ_clean,1.78613,2042.44,0.2272,0.0,0.2272
LIXMIQ_clean,1.77037,2088.13,0.2192,0.0,0.2192
LIXNIP_clean,1.75208,815.129,0.2675,0.0,0.2675
LIXWAR01_clean,1.07311,2498.59,0.5144,0.0,0.5144
LIXWAR_clean,1.06263,2523.22,0.5156,0.0,0.5156
LIXWEV_clean,1.80159,2883.93,0.4257,0.0,0.4257
LIXXAS_clean,1.11648,1334.01,0.633,0.0,0.633
LIXXEW_clean,1.59427,1338.7,0.3955,0.0,0.3955
LOBHAM_clean,1.01758,3115.81,0.5524,0.0,0.5524
LOCNIB_clean,1.61136,1345.19,0.3653,0.0,0.3653
LOCRUR_clean,1.07174,3440.23,0.5164,0.0,0.5164
LOCZIO_clean,1.09612,4897.13,0.4729,0.0,0.4729
LODCUC_clean,1.44314,2394.28,0.2387,0.0339,0.2726
LODKIA_clean,1.02042,3350.47,0.5612,0.0,0.5612
LODPOK_clean,1.05247,11487.0,0.413,0.0014,0.4144
LODPUQ_clean,1.07351,11254.4,0.4178,0.0024,0.4202
LODPUR_clean,1.35933,1128.26,0.2042,0.0,0.2042
LODTAB_clean,1.23288,4381.52,0.5165,0.0,0.5165
LOFCUF_clean,1.58715,7922.58,0.2313,0.0,0.2313
LOFJAT_clean,0.7403,10250.5,0.7147,0.0,0.7147
LOFVIN_clean,1.23786,8144.91,0.2869,0.0,0.2869
LOFVUY01_clean,1.07811,8966.74,0.5371,0.0,0.5371
LOFVUY_clean,1.07811,8966.74,0.5381,0.0,0.5381
LOFZUB_clean,1.45872,3331.8,0.5085,0.013,0.5215
LOGBAK_clean,1.46617,3314.86,0.5062,0.012,0.5182
LOGBEO_clean,1.47637,3291.96,0.5031,0.0121,0.5152
LOJFOF_clean,1.16037,5091.09,0.341,0.0,0.341
LOJFUL_clean,0.609882,5157.83,0.7004,0.0,0.7004
LOJLAZ01_clean,1.67137,3139.87,0.5353,0.0,0.5353
LOJLAZ_clean,1.78682,2937.0,0.5118,0.0,0.5118
LOJNAA_clean,1.60964,7811.85,0.2244,0.0,0.2244
LOKPEG_clean,2.25824,968.821,0.4318,0.0,0.4318
LOLQIM_clean,1.79928,786.183,0.4527,0.0,0.4527
LOLREL_clean,1.36486,12485.4,0.5003,0.0,0.5003
LOLVAJ_clean,2.02495,12006.9,0.1341,0.0,0.1341
LOMLOQ_clean,1.47019,3815.99,0.6081,0.0,0.6081
LOMLUV_clean,2.25449,2335.68,0.2577,0.0,0.2577
LOMLUW_clean,1.50469,3728.51,0.5981,0.0,0.5981
LOMMEH_clean,1.67175,8952.17,0.0901,0.0365,0.1266
LOMMIL_clean,1.51016,8800.71,0.0863,0.0304,0.1167
LOMMOR_clean,1.50886,8808.27,0.0831,0.033,0.1161
LONVAN_clean,1.08454,4670.07,0.6347,0.0,0.6347
LONVIV_clean,1.16864,4334.02,0.6317,0.0,0.6317
LONWIW_clean,0.832586,5275.34,0.6318,0.0,0.6318
LOPZAS_clean,0.918625,19865.1,0.3513,0.0,0.3513
LOQLEJ_manual,0.993806,2966.91,0.6401,0.0,0.6401
LOQLIN_SL,0.952578,2620.14,0.6246,0.0,0.6246
LOQLIN_clean,0.950024,2620.14,0.6394,0.0,0.6394
LOQSEQ_clean,1.27817,10983.3,0.1726,0.0,0.1726
LOQSIU_clean,0.944298,11002.5,0.4338,0.0,0.4338
LOQSOA_clean,1.30488,10941.9,0.1815,0.0,0.1815
LOQSUG_clean,1.33143,10806.9,0.1736,0.0,0.1736
LORKEK_clean,1.84844,2076.86,0.3119,0.0,0.3119
LORMOW_clean,1.63871,1841.44,0.2099,0.0037,0.2136
LORNEL_clean,1.05672,1522.25,0.7527,0.0,0.7527
LORROB_clean,1.37197,8317.78,0.3161,0.0,0.3161
LORRUH_clean,1.38382,8236.91,0.2996,0.0,0.2996
LOSBOM_clean,0.76383,4121.3,0.6699,0.0,0.6699
LOSXIC_clean,1.10745,2460.76,0.5958,0.0,0.5958
LOSYAV_clean,1.22852,1175.85,0.4608,0.0,0.4608
LOTDIJ_clean,0.961023,6719.13,0.3451,0.0,0.3451
LOVLEP_clean,1.5407,18232.5,0.4021,0.0006,0.4027
LOVNIV_charged,2.05735,7374.04,0.2227,0.0,0.2227
LOWPUI_clean,1.29126,628.9,0.4842,0.0105,0.49470000000000003
LOWPUI_clean5b,1.29126,5031.2,0.4378,0.0,0.4378
LOWQIX_clean,0.895525,4369.35,0.7014,0.0,0.7014
LOXKAM_clean,0.784824,11697.2,0.5636,0.0,0.5636
LOXVUR_clean,1.84158,2335.7,0.1891,0.0,0.1891
LOXWAY_clean,1.3733,1377.27,0.293,0.0,0.293
LOXWEC_clean,1.2744,1557.16,0.3473,0.0,0.3473
LOZSAW01_clean,1.02338,1237.1,0.5711,0.0,0.5711
LOZSAW02_clean,1.02738,1643.04,0.5582,0.0,0.5582
LOZSAW_clean,1.01242,1250.49,0.5757,0.0,0.5757
LOZSOK_clean,1.66521,5324.53,0.3008,0.0,0.3008
LOZSUQ_clean,1.70782,5245.83,0.295,0.0,0.295
LUBMAW_clean,0.992617,5424.77,0.4996,0.0069,0.5065
LUBNAZ_clean,1.05459,3863.96,0.6094,0.0,0.6094
LUCDAO_clean,0.856034,1835.94,0.7104,0.0,0.7104
LUCDES_clean,0.866707,1840.0,0.7113,0.0,0.7113
LUCDIW_clean,0.822543,1862.85,0.7122,0.0,0.7122
LUCKAX_clean,1.81814,1273.58,0.2776,0.0,0.2776
LUCKEB_clean,1.8057,2603.94,0.2995,0.0,0.2995
LUCKIF_clean,1.74858,2642.89,0.3043,0.0,0.3043
LUDCUK_clean,1.49949,1991.5,0.3321,0.0,0.3321
LUDKIG_clean,1.75823,2044.57,0.1153,0.0266,0.1419
LUDKOM_clean,1.47246,2028.06,0.343,0.0,0.343
LUDKUS_clean,1.5606,1913.52,0.3377,0.0,0.3377
LUDLAZ_clean,1.63514,1832.43,0.3348,0.0,0.3348
LUDLED_clean,0.881906,18222.6,0.6965,0.0,0.6965
LUDLIH_clean,0.876399,18337.1,0.6971,0.0,0.6971
LUDRUZ_clean,1.1124,2039.58,0.2637,0.0,0.2637
LUDTUZ_clean,1.86951,16216.6,0.4943,0.0,0.4943
LUDVAH_clean,1.87163,6290.8,0.3606,0.0,0.3606
LUDVEL_clean,1.37573,16504.1,0.5194,0.0,0.5194
LUDVIP_clean,1.5951,6588.7,0.38,0.0,0.38
LUDVOV_clean,1.40472,16163.5,0.5074,0.0,0.5074
LUDVUB_clean,1.85106,11355.3,0.257,0.0,0.257
LUFBUL_clean,1.29284,2259.93,0.3054,0.0,0.3054
LUFCAS_clean,1.44232,2250.75,0.3018,0.0,0.3018
LUFNAC01_clean,1.02639,2104.38,0.5107,0.0,0.5107
LUFNAC02_clean,1.02962,2097.78,0.5058,0.0,0.5058
LUFNAC03_clean,1.02599,2105.21,0.5056,0.0,0.5056
LUFNAC04_clean,1.02659,2103.96,0.5069,0.0,0.5069
LUFNAC05_clean,1.03101,2094.94,0.5031,0.0,0.5031
LUFNAC_clean,1.03145,2094.05,0.4986,0.0,0.4986
LUFNEG_clean,1.17247,3684.39,0.4249,0.0,0.4249
LUFQUZ01_clean,1.49707,331.316,0.422,0.0,0.422
LUFQUZ02_clean,1.29652,382.566,0.4627,0.0204,0.4831
LUFQUZ_clean,1.48805,333.323,0.4226,0.0,0.4226
LUJBAV_clean,1.46601,4755.26,0.1651,0.0066,0.1717
LUJJOQ_clean,2.83058,7557.64,0.0596,0.0175,0.0771
LUJPUC_clean,1.16372,1930.1,0.5038,0.0,0.5038
LUJSOA_clean,1.23774,2212.56,0.4069,0.0,0.4069
LUKLIN_clean,0.466068,12900.9,0.817,0.0,0.817
LUKREO_clean,1.33832,2756.07,0.1615,0.0592,0.2207
LUKRIS_clean,1.38895,2665.07,0.1844,0.0,0.1844
LUKRUE_clean_h,1.36623,2830.23,0.1105,0.0065,0.117
LULHUW_clean,1.25703,525.197,0.5136,0.0,0.5136
LULJAE_clean,1.23171,536.64,0.5299,0.0,0.5299
LULVOF_clean,1.20763,7050.55,0.1526,0.0989,0.2515
LULWUL_clean,1.41495,2033.3,0.3207,0.0,0.3207
LULXAS_clean,1.37462,2092.97,0.3501,0.0,0.3501
LULXEW_clean,1.41342,2035.5,0.3023,0.0,0.3023
LULXOG_clean,1.7004,2340.28,0.2994,0.0,0.2994
LUMDEC_clean,1.29296,3972.55,0.379,0.0,0.379
LUMLIQ_clean,2.1629,1806.27,0.3659,0.0,0.3659
LUMMAJ_clean,1.61896,2808.49,0.2327,0.0,0.2327
LUMYEZ_clean,1.30429,3322.66,0.5877,0.0,0.5877
LUMYID_clean,1.30513,3320.53,0.5842,0.0,0.5842
LUMYOJ_clean,1.3118,3303.64,0.5823,0.0,0.5823
LUMYUP_clean,1.2924,3353.24,0.5891,0.0,0.5891
LUMZAW_clean,1.30478,3321.43,0.5851,0.0,0.5851
LUMZEA_clean,1.82686,2372.12,0.3116,0.0,0.3116
LUMZUO_clean,1.86922,2985.76,0.7282,0.0,0.7282
LUNBAX_clean,1.91328,2921.73,0.7247,0.0,0.7247
LUNBEB_clean,1.97905,2840.17,0.7155,0.0,0.7155
LUNBIF_clean,1.86674,2929.17,0.7221,0.0,0.7221
LUNWEW_clean,1.32697,4626.01,0.4247,0.0,0.4247
LUPHIN_clean,2.07732,2050.39,0.4353,0.0,0.4353
LUPTAS_clean,1.42961,2876.65,0.3045,0.0,0.3045
LUPYAX_clean,1.01424,5210.92,0.6517,0.0,0.6517
LUQGAG_clean,1.09152,3251.43,0.4496,0.0,0.4496
LURGEL_clean,0.532137,3007.3,0.7615,0.0,0.7615
LURLOB_clean,1.00469,1534.52,0.6083,0.0,0.6083
LURRUM_clean,1.53799,3487.93,0.5196,0.0,0.5196
LUSHIR_clean,1.2313,1689.25,0.3968,0.0,0.3968
LUSHOX01_clean,1.20931,2406.32,0.4775,0.0,0.4775
LUSHOX02_clean,1.1935,2438.18,0.4863,0.0,0.4863
LUSHOX03_clean,1.21123,2402.49,0.4762,0.0,0.4762
LUSHOX04_clean,1.17969,2466.74,0.4915,0.0,0.4915
LUSHOX_clean,1.19355,2438.09,0.4834,0.0,0.4834
LUSHUD_clean,1.27198,1635.22,0.3729,0.0,0.3729
LUSJAL_clean,1.37211,1515.89,0.3088,0.0,0.3088
LUSJEP_clean,1.18923,1749.0,0.4266,0.0,0.4266
LUSJIT_clean,1.18953,1748.57,0.4269,0.0,0.4269
LUSJOZ_clean,1.1794,1763.58,0.4289,0.0,0.4289
LUSQIB_clean,1.11435,5995.09,0.3242,0.0,0.3242
LUSQOH_clean,0.825462,15813.2,0.4527,0.0,0.4527
LUSYEF_clean,0.734641,11788.1,0.7029,0.0,0.7029
LUSZIJ01_clean,1.89412,1354.51,0.312,0.0,0.312
LUSZIJ_clean,1.90524,1346.61,0.3116,0.0,0.3116
LUSZOP01_clean,1.89964,1350.58,0.3116,0.0,0.3116
LUSZOP_clean,1.90006,1350.28,0.3117,0.0,0.3117
LUSZUV_clean,1.89964,1350.58,0.3116,0.0,0.3116
LUTBEI_clean,1.91248,1341.51,0.3112,0.0,0.3112
LUTBUY_clean,1.89014,1357.37,0.3128,0.0,0.3128
LUTCAF_clean,1.91836,1337.4,0.3108,0.0,0.3108
LUTCEJ_clean,1.89949,1350.68,0.3133,0.0,0.3133
LUTCIN_clean,1.91922,1336.8,0.3108,0.0,0.3108
LUTDAG_clean,1.92866,1330.26,0.3101,0.0,0.3101
LUTSEA_clean,1.75016,1636.39,0.437,0.0,0.437
LUVTAY_clean,1.08662,9397.57,0.4394,0.0,0.4394
LUVTEC_clean,1.07967,4729.03,0.4445,0.0,0.4445
LUVWUU_clean,1.11029,10854.3,0.4229,0.0,0.4229
LUWMEX_clean,1.16543,5016.97,0.5312,0.0,0.5312
LUWMIB_clean,1.13178,4968.85,0.578,0.0,0.578
LUWMOH_clean,1.20693,4772.24,0.5603,0.0,0.5603
LUWMUN_clean,0.724012,10307.1,0.7307,0.0,0.7307
LUWNAU_clean,0.738468,10229.2,0.7288,0.0,0.7288
LUWYUY_clean,1.50679,2039.84,0.2262,0.0,0.2262
LUXDEO,1.18531,4990.63,0.367,0.0,0.367
LUXDUE_clean,1.04302,17527.4,0.6157,0.0056,0.6213000000000001
LUXFEQ_charged,0.883977,18621.6,0.6307,0.0,0.6307
LUXFOA_clean,0.952497,18172.8,0.6061,0.008,0.6141
LUXFUG_clean,1.01438,17430.4,0.5993,0.0072,0.6065
LUYBIS_clean,1.32804,6214.4,0.5194,0.0,0.5194
LUYBOY_clean,1.34135,5869.03,0.5254,0.0,0.5254
LUYHAP_clean,0.618537,4037.82,0.7879,0.0,0.7879
LUYSEF_clean,1.34495,3734.39,0.5679,0.0,0.5679
LUYSOP_clean,0.826153,3800.89,0.6894,0.0,0.6894
LUYVAD_clean,2.01094,2859.3,0.2992,0.0,0.2992
LUZBOY_clean,0.864953,1897.37,0.6256,0.0,0.6256
LUZJAT_clean,1.37403,7494.73,0.5553,0.0,0.5553
MABCUQ_clean,1.53414,2116.16,0.5748,0.0,0.5748
MABJOP_clean,1.57067,1149.15,0.1873,0.0,0.1873
MABJUV01_clean,1.54053,1171.63,0.1897,0.0,0.1897
MABJUV_clean,1.52978,1179.86,0.1937,0.0,0.1937
MABKEG_clean,1.47907,1283.31,0.2054,0.0,0.2054
MABKIK01_clean,1.39065,1364.91,0.275,0.0,0.275
MABKIK_clean,1.45304,2612.59,0.2007,0.0,0.2007
MABLAD_clean,1.19766,2525.26,0.311,0.0,0.311
MACKAE_clean,2.70363,2324.44,0.6285,0.0,0.6285
MADVUJ_clean,1.65668,1855.85,0.2207,0.0,0.2207
MADWAQ_clean,1.52314,1813.6,0.2172,0.0,0.2172
MAFDII_SL,1.14403,18023.3,0.4524,0.0,0.4524
MAFFUW_clean,0.861708,16610.0,0.6908,0.0,0.6908
MAFJIO_clean,0.774705,6782.56,0.7067,0.0,0.7067
MAFLUD_clean,1.15006,953.707,0.5623,0.0,0.5623
MAFMAK01_clean,1.09839,998.57,0.5952,0.0,0.5952
MAFZIE_charged,1.2534,8452.62,0.3989,0.0,0.3989
MAFZOK_clean,2.00933,698.42,0.3231,0.0,0.3231
MAGBAZ_clean,0.9596,2128.24,0.6345,0.0,0.6345
MAGBIH_clean,1.52865,5636.82,0.3366,0.0,0.3366
MAGBON_clean,1.14435,7897.68,0.6128,0.0,0.6128
MAGBUT01_clean,0.778645,7018.15,0.3706,0.0,0.3706
MAGCUU_clean,0.933009,2808.01,0.3027,0.0042,0.3069
MAGDAB_clean,0.943046,2778.13,0.2966,0.0,0.2966
MAGNEQ01_clean,1.09674,930.119,0.6784,0.0,0.6784
MAGNEQ_clean,1.10004,927.332,0.6764,0.0,0.6764
MAGVOG01_clean,1.79514,2485.97,0.2983,0.0,0.2983
MAGVOG02_clean,1.78918,623.565,0.3375,0.0,0.3375
MAGVOG03_clean,1.80948,616.57,0.3276,0.0,0.3276
MAGVOG04_clean,1.82288,612.037,0.3329,0.0,0.3329
MAGVOG05_clean,1.83271,608.752,0.3153,0.0,0.3153
MAGVOG06_clean,1.84482,604.757,0.3133,0.0,0.3133
MAGVOG07_clean,1.90636,2340.94,0.2625,0.0,0.2625
MAGVOG08_clean,1.92425,2319.18,0.2635,0.0,0.2635
MAGVOG09_clean,1.95801,2279.19,0.2274,0.0,0.2274
MAGVOG10_clean,1.98165,2252.0,0.2422,0.0,0.2422
MAGVOG11_clean,2.02018,2209.05,0.2251,0.0,0.2251
MAGVOG12_clean,2.02971,2198.68,0.2189,0.0,0.2189
MAGVOG13_clean,2.0515,2175.32,0.2091,0.0,0.2091
MAGVOG14_clean,2.06375,2162.41,0.2162,0.0,0.2162
MAGVOG15_clean,2.08276,2142.68,0.2328,0.0,0.2328
MAGVOG16_clean,1.78283,625.786,0.337,0.0,0.337
MAGVOG17_clean,1.78243,625.925,0.3387,0.0,0.3387
MAGVOG18_clean,1.78066,626.55,0.3394,0.0,0.3394
MAGVOG19_clean,1.77767,627.602,0.3416,0.0,0.3416
MAGVOG20_clean,1.77639,628.054,0.3432,0.0,0.3432
MAGVOG21_clean,1.7741,628.865,0.3439,0.0,0.3439
MAGVOG22_clean,1.81279,615.444,0.308,0.0,0.308
MAGVOG23_clean,1.81212,615.669,0.3089,0.0,0.3089
MAGVOG24_clean,1.80787,617.117,0.3111,0.0,0.3111
MAGVOG25_clean,1.80765,617.193,0.3129,0.0,0.3129
MAGVOG26_clean,1.80569,617.863,0.3134,0.0,0.3134
MAGVOG27_clean,1.80241,618.989,0.3145,0.0,0.3145
MAGVOG28_clean,1.80007,619.791,0.3177,0.0,0.3177
MAGVOG29_clean,1.79915,620.111,0.3208,0.0,0.3208
MAGVOG30_clean,1.79585,621.248,0.322,0.0,0.322
MAGVOG31_clean,1.79247,622.421,0.3227,0.0,0.3227
MAGVOG32_clean,1.79194,622.605,0.3291,0.0,0.3291
MAGVOG33_clean,1.78767,624.09,0.3338,0.0,0.3338
MAGVOG34_clean,1.78345,625.567,0.3372,0.0,0.3372
MAGVOG35_clean,1.78309,625.696,0.336,0.0,0.336
MAGVOG_clean,1.78872,623.725,0.303,0.0,0.303
MAHTAR01_clean,1.34276,1625.37,0.4105,0.0,0.4105
MAHTAR_clean,1.34089,1627.64,0.4243,0.0,0.4243
MAJHOW_clean,1.20736,4256.68,0.315,0.0,0.315
MAJHUC_clean,1.18631,2672.96,0.1863,0.0182,0.2045
MAJJUF_clean,0.66218,10838.7,0.7017,0.0,0.7017
MAJKAM_clean,1.09153,6181.97,0.5412,0.0,0.5412
MAKFIQ_clean,1.27671,4028.57,0.5004,0.0,0.5004
MAKFOW_clean,1.32055,3942.3,0.4886,0.0,0.4886
MAKGAJ_clean,1.31953,3985.0,0.4894,0.0,0.4894
MAKGEN_clean,1.80108,8034.2,0.1911,0.0,0.1911
MAKGOX_clean,1.8507,7917.67,0.2039,0.0,0.2039
MAKGUD_clean,1.84426,7969.46,0.1984,0.0,0.1984
MAKHAJ_clean,1.65348,2073.16,0.5125,0.0,0.5125
MAKHAK_clean,1.85069,7993.08,0.1933,0.0,0.1933
MAKRAU_clean,1.08372,3081.84,0.3825,0.0,0.3825
MAKRIC_clean,1.09301,1585.71,0.4233,0.0,0.4233
MAKSUO_clean,1.78039,2862.5,0.0907,0.0392,0.12990000000000002
MAKXAZ_clean,1.27292,2075.35,0.2805,0.0,0.2805
MALFUD_clean,0.84804,4570.42,0.604,0.0,0.604
MALROJ_clean,0.692416,2791.93,0.7632,0.0,0.7632
MALRUM_clean,0.815854,2553.56,0.4192,0.0,0.4192
MALRUP_clean,0.675419,2816.64,0.7618,0.0,0.7618
MALSAW_clean,0.672455,2829.05,0.7643,0.0,0.7643
MALSEA_clean,0.671459,2833.25,0.7661,0.0,0.7661
MALSIE_clean,0.672143,2830.36,0.7663,0.0,0.7663
MALSOK_clean,0.669653,2840.89,0.7687,0.0,0.7687
MALWOM_clean,1.77992,1562.52,0.4715,0.0,0.4715
MALWUU_clean,1.95493,2845.42,0.3677,0.0,0.3677
MALYIJ_charged,0.905977,8338.38,0.3814,0.0,0.3814
MALYOP_clean,0.927254,8519.43,0.4217,0.0,0.4217
MANDUD_clean,0.901348,16318.3,0.5957,0.0,0.5957
MANLAP_ion_b,0.949149,2290.4,0.4625,0.0,0.4625
MANLIX_charged,0.763975,16690.2,0.5123,0.0,0.5123
MANLOD_clean5b,0.706783,17526.5,0.5384,0.0,0.5384
MANLOD_manual,0.706783,17526.5,0.5384,0.0,0.5384
MAPCIP_clean,1.58248,6730.29,0.5591,0.0,0.5591
MAPCUE_clean,1.47049,5079.12,0.3835,0.0,0.3835
MAPFIS_clean,1.06696,3287.7,0.4715,0.0,0.4715
MAPFOY_clean,1.24538,3884.66,0.2666,0.0,0.2666
MAPHAP_clean,1.52115,1079.2,0.414,0.0,0.414
MAPLEX_clean,1.43983,5123.06,0.386,0.0,0.386
MAQBEO_clean,0.93614,4819.5,0.5496,0.0144,0.564
MAQBIS_clean,0.674777,12516.9,0.6709,0.0,0.6709
MAQJEW_clean,2.0036,2370.39,0.1738,0.0,0.1738
MAQMEZ_clean,1.10025,2769.67,0.4083,0.0108,0.4191
MAQRAA_clean,1.20561,1287.49,0.5502,0.0,0.5502
MAQZOV_clean,1.76237,1876.95,0.2612,0.0,0.2612
MARDAM_charged,1.26956,8119.03,0.2749,0.0,0.2749
MARJAQ_clean,1.83144,5709.31,0.52,0.0,0.52
MARKOF_clean,1.26954,5543.41,0.4121,0.0,0.4121
MARLAS_clean,1.2265,5564.69,0.4122,0.0,0.4122
MARLID_clean,1.62151,1479.08,0.3328,0.0,0.3328
MARLOJ_clean,1.56371,3084.45,0.4136,0.0,0.4136
MARLUP_clean,1.58166,3059.62,0.4123,0.0,0.4123
MARNOL_clean,1.22228,5425.19,0.443,0.0,0.443
MARNUR_clean,1.60434,4240.15,0.2134,0.0,0.2134
MARPOL_clean,1.22385,12188.1,0.2077,0.0016,0.20929999999999999
MARXEK_clean,1.6895,1502.14,0.5453,0.0,0.5453
MASMIC_clean,0.580679,1405.53,0.7636,0.0,0.7636
MASZOX_clean,1.48643,4022.35,0.3709,0.0,0.3709
MASZUD_clean,1.46962,4068.36,0.3833,0.0,0.3833
MATBAM_clean,1.17286,4708.01,0.4784,0.0,0.4784
MATBEQ_clean,1.39707,8112.32,0.3889,0.0,0.3889
MATFIY_clean,1.40065,3522.83,0.543,0.0,0.543
MATHEV_clean,2.1752,1007.29,0.2954,0.0,0.2954
MATPOP_clean,1.16023,8726.54,0.5297,0.0,0.5297
MATPUV_clean,1.16708,8601.87,0.5187,0.0,0.5187
MATTOR_clean,1.24007,1647.59,0.4179,0.0,0.4179
MATTUX_clean,1.06941,2221.45,0.4941,0.0,0.4941
MATVAF_clean,0.87799,3705.11,0.5753,0.0,0.5753
MATVEJ_clean,0.716016,4784.81,0.6597,0.0,0.6597
MATVIN_clean,1.62281,1054.11,0.1902,0.0501,0.2403
MATWUC_clean,0.962581,4810.78,0.6028,0.0,0.6028
MATXAJ_clean,0.6224,14944.9,0.7502,0.0,0.7502
MAVFEV01_clean,1.57725,1381.28,0.6355,0.0,0.6355
MAVFEV_clean,1.57553,1382.79,0.623,0.0,0.623
MAVNUU_clean5b,1.00896,6099.96,0.434,0.0,0.434
MAVNUU_manual,1.00896,6099.96,0.434,0.0,0.434
MAVRAE_clean,0.610418,15069.1,0.7331,0.0,0.7331
MAWFAT_charged,1.06651,6535.85,0.2209,0.0101,0.231
MAWTUC_clean,1.06578,1524.32,0.5264,0.0,0.5264
MAWVAK_clean,0.993165,1635.78,0.5476,0.0,0.5476
MAXFIA_charged,1.29704,1806.86,0.5223,0.0,0.5223
MAXHAW_clean,2.28935,989.064,0.3082,0.0,0.3082
MAXHEA_clean,2.32535,977.211,0.2828,0.0,0.2828
MAXHIE_clean,2.35511,967.097,0.293,0.0,0.293
MAXHOJ01_clean,2.30216,3022.61,0.3037,0.0,0.3037
MAXHOJ02_clean,2.29999,3025.45,0.3162,0.0,0.3162
MAXHOJ_clean,2.35131,5918.82,0.2446,0.0276,0.2722
MAXHOK_clean,2.39875,958.728,0.2886,0.0,0.2886
MAXHUP_clean,2.58707,1344.86,0.2746,0.0,0.2746
MAXHUQ_clean,2.56143,916.32,0.2611,0.0,0.2611
MAXJAY_clean,2.59088,910.019,0.271,0.0,0.271
MAXJEC_clean,2.64678,904.064,0.2682,0.0,0.2682
