Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
LOQSUG_clean,1.33143,10806.9,0.0,0.0821,0.0821
LORKEK_clean,1.84844,2076.86,0.0,0.0399,0.0399
LORMOW_clean,1.63871,1841.44,0.1632,0.0,0.1632
LORNEL_clean,1.05672,1522.25,0.7326,0.0,0.7326
LORROB_clean,1.37197,8317.78,0.0,0.211,0.211
LORRUH_clean,1.38382,8236.91,0.0,0.1753,0.1753
LOSBOM_clean,0.76383,4121.3,0.6291,0.0,0.6291
LOSXIC_clean,1.10745,2460.76,0.3312,0.1686,0.4998
LOSYAV_clean,1.22852,1175.85,0.0,0.3457,0.3457
LOTDIJ_clean,0.961023,6719.13,0.2319,0.0,0.2319
LOVLEP_clean,1.5407,18232.5,0.3293,0.0,0.3293
LOVNIV_charged,2.05735,7374.04,0.0,0.0406,0.0406
LOWPUI_clean,1.29126,628.9,0.4156,0.0,0.4156
LOWPUI_clean5b,1.29126,5031.2,0.3799,0.0,0.3799
LOWQIX_clean,0.895525,4369.35,0.6706,0.0,0.6706
LOXKAM_clean,0.784824,11697.2,0.5315,0.0,0.5315
LOXVUR_clean,1.84158,2335.7,0.0,0.0997,0.0997
LOXWAY_clean,1.3733,1377.27,0.2531,0.0,0.2531
LOXWEC_clean,1.2744,1557.16,0.3073,0.0,0.3073
LOZSAW01_clean,1.02338,1237.1,0.0,0.4384,0.4384
LOZSAW02_clean,1.02738,1643.04,0.0,0.407,0.407
LOZSAW_clean,1.01242,1250.49,0.0,0.4494,0.4494
LOZSOK_clean,1.66521,5324.53,0.0,0.1628,0.1628
LOZSUQ_clean,1.70782,5245.83,0.0,0.1644,0.1644
LUBMAW_clean,0.992617,5424.77,0.4598,0.0,0.4598
LUBNAZ_clean,1.05459,3863.96,0.5704,0.0,0.5704
LUCDAO_clean,0.856034,1835.94,0.6753,0.0,0.6753
LUCDES_clean,0.866707,1840.0,0.677,0.0,0.677
LUCDIW_clean,0.822543,1862.85,0.6779,0.0,0.6779
LUCKAX_clean,1.81814,1273.58,0.0,0.0,0.0
LUCKEB_clean,1.8057,2603.94,0.0,0.1714,0.1714
LUCKIF_clean,1.74858,2642.89,0.0,0.1726,0.1726
LUDCUK_clean,1.49949,1991.5,0.1809,0.0678,0.2487
LUDKIG_clean,1.75823,2044.57,0.0753,0.0,0.0753
LUDKOM_clean,1.47246,2028.06,0.281,0.0,0.281
LUDKUS_clean,1.5606,1913.52,0.2786,0.0,0.2786
LUDLAZ_clean,1.63514,1832.43,0.2785,0.0,0.2785
LUDLED_clean,0.881906,18222.6,0.6507,0.0,0.6507
LUDLIH_clean,0.876399,18337.1,0.6526,0.0,0.6526
LUDRUZ_clean,1.1124,2039.58,0.0,0.1072,0.1072
LUDTUZ_clean,1.86951,16216.6,0.4552,0.0,0.4552
LUDVAH_clean,1.87163,6290.8,0.2188,0.0,0.2188
LUDVEL_clean,1.37573,16504.1,0.4818,0.0,0.4818
LUDVIP_clean,1.5951,6588.7,0.277,0.0,0.277
LUDVOV_clean,1.40472,16163.5,0.4664,0.0,0.4664
LUDVUB_clean,1.85106,11355.3,0.0,0.1387,0.1387
LUFBUL_clean,1.29284,2259.93,0.2494,0.0,0.2494
LUFCAS_clean,1.44232,2250.75,0.2352,0.0,0.2352
LUFNAC01_clean,1.02639,2104.38,0.4722,0.0,0.4722
LUFNAC02_clean,1.02962,2097.78,0.4571,0.0,0.4571
LUFNAC03_clean,1.02599,2105.21,0.4576,0.0,0.4576
LUFNAC04_clean,1.02659,2103.96,0.458,0.0,0.458
LUFNAC05_clean,1.03101,2094.94,0.4547,0.0,0.4547
LUFNAC_clean,1.03145,2094.05,0.4572,0.0,0.4572
LUFNEG_clean,1.17247,3684.39,0.3451,0.0,0.3451
LUFQUZ01_clean,1.49707,331.316,0.3524,0.0,0.3524
LUFQUZ02_clean,1.29652,382.566,0.4004,0.0,0.4004
LUFQUZ_clean,1.48805,333.323,0.3612,0.0,0.3612
LUJBAV_clean,1.46601,4755.26,0.0,0.0833,0.0833
LUJJOQ_clean,2.83058,7557.64,0.0,0.0,0.0
LUJPUC_clean,1.16372,1930.1,0.395,0.0,0.395
LUJSOA_clean,1.23774,2212.56,0.0,0.199,0.199
LUKLIN_clean,0.466068,12900.9,0.804,0.0,0.804
LUKREO_clean,1.33832,2756.07,0.0,0.0274,0.0274
LUKRIS_clean,1.38895,2665.07,0.1165,0.0,0.1165
LUKRUE_clean_h,1.36623,2830.23,0.0,0.0,0.0
LULHUW_clean,1.25703,525.197,0.0,0.2097,0.2097
LULJAE_clean,1.23171,536.64,0.0,0.3356,0.3356
LULVOF_clean,1.20763,7050.55,0.0799,0.0263,0.1062
LULWUL_clean,1.41495,2033.3,0.0,0.0512,0.0512
LULXAS_clean,1.37462,2092.97,0.0,0.1718,0.1718
LULXEW_clean,1.41342,2035.5,0.0,0.0864,0.0864
LULXOG_clean,1.7004,2340.28,0.0,0.0534,0.0534
LUMDEC_clean,1.29296,3972.55,0.3419,0.0,0.3419
LUMLIQ_clean,2.1629,1806.27,0.0,0.2769,0.2769
LUMMAJ_clean,1.61896,2808.49,0.0,0.0,0.0
LUMYEZ_clean,1.30429,3322.66,0.5345,0.0,0.5345
LUMYID_clean,1.30513,3320.53,0.5362,0.0,0.5362
LUMYOJ_clean,1.3118,3303.64,0.5322,0.0,0.5322
LUMYUP_clean,1.2924,3353.24,0.5368,0.0,0.5368
LUMZAW_clean,1.30478,3321.43,0.5328,0.0,0.5328
LUMZEA_clean,1.82686,2372.12,0.0,0.1886,0.1886
LUMZUO_clean,1.86922,2985.76,0.6756,0.0,0.6756
LUNBAX_clean,1.91328,2921.73,0.6624,0.0,0.6624
LUNBEB_clean,1.97905,2840.17,0.6452,0.0,0.6452
LUNBIF_clean,1.86674,2929.17,0.6742,0.0,0.6742
LUNWEW_clean,1.32697,4626.01,0.0,0.2821,0.2821
LUPHIN_clean,2.07732,2050.39,0.0,0.2904,0.2904
LUPTAS_clean,1.42961,2876.65,0.1718,0.0,0.1718
LUPYAX_clean,1.01424,5210.92,0.5568,0.0,0.5568
LUQGAG_clean,1.09152,3251.43,0.3925,0.0,0.3925
LURGEL_clean,0.532137,3007.3,0.7241,0.0,0.7241
LURLOB_clean,1.00469,1534.52,0.5632,0.0,0.5632
LURRUM_clean,1.53799,3487.93,0.4491,0.0,0.4491
LUSHIR_clean,1.2313,1689.25,0.3369,0.0,0.3369
LUSHOX01_clean,1.20931,2406.32,0.3796,0.0,0.3796
LUSHOX02_clean,1.1935,2438.18,0.4027,0.0,0.4027
LUSHOX03_clean,1.21123,2402.49,0.3827,0.0,0.3827
LUSHOX04_clean,1.17969,2466.74,0.3952,0.0,0.3952
LUSHOX_clean,1.19355,2438.09,0.3909,0.0,0.3909
LUSHUD_clean,1.27198,1635.22,0.298,0.0,0.298
LUSJAL_clean,1.37211,1515.89,0.211,0.0,0.211
LUSJEP_clean,1.18923,1749.0,0.3709,0.0,0.3709
LUSJIT_clean,1.18953,1748.57,0.3635,0.0,0.3635
LUSJOZ_clean,1.1794,1763.58,0.3667,0.0,0.3667
LUSQIB_clean,1.11435,5995.09,0.0,0.1518,0.1518
LUSQOH_clean,0.825462,15813.2,0.2575,0.0151,0.2726
LUSYEF_clean,0.734641,11788.1,0.6438,0.0,0.6438
LUSZIJ01_clean,1.89412,1354.51,0.0,0.0,0.0
LUSZIJ_clean,1.90524,1346.61,0.0,0.0,0.0
LUSZOP01_clean,1.89964,1350.58,0.0,0.0,0.0
LUSZOP_clean,1.90006,1350.28,0.0,0.0,0.0
LUSZUV_clean,1.89964,1350.58,0.0,0.0,0.0
LUTBEI_clean,1.91248,1341.51,0.0,0.0,0.0
LUTBUY_clean,1.89014,1357.37,0.0,0.0,0.0
LUTCAF_clean,1.91836,1337.4,0.0,0.0,0.0
LUTCEJ_clean,1.89949,1350.68,0.0,0.0,0.0
LUTCIN_clean,1.91922,1336.8,0.0,0.0,0.0
LUTDAG_clean,1.92866,1330.26,0.0,0.0,0.0
LUTSEA_clean,1.75016,1636.39,0.0,0.1355,0.1355
LUVTAY_clean,1.08662,9397.57,0.3895,0.0,0.3895
LUVTEC_clean,1.07967,4729.03,0.3891,0.0,0.3891
LUVWUU_clean,1.11029,10854.3,0.0,0.3354,0.3354
LUWMEX_clean,1.16543,5016.97,0.4402,0.0,0.4402
LUWMIB_clean,1.13178,4968.85,0.5245,0.0,0.5245
LUWMOH_clean,1.20693,4772.24,0.484,0.0,0.484
LUWMUN_clean,0.724012,10307.1,0.7008,0.0,0.7008
LUWNAU_clean,0.738468,10229.2,0.6962,0.0,0.6962
LUWYUY_clean,1.50679,2039.84,0.0,0.0,0.0
LUXDEO,1.18531,4990.63,0.0,0.164,0.164
LUXDUE_clean,1.04302,17527.4,0.5681,0.0022,0.5703
LUXFEQ_charged,0.883977,18621.6,0.5788,0.0,0.5788
LUXFOA_clean,0.952497,18172.8,0.5563,0.0,0.5563
LUXFUG_clean,1.01438,17430.4,0.5537,0.0,0.5537
LUYBIS_clean,1.32804,6214.4,0.468,0.0,0.468
LUYBOY_clean,1.34135,5869.03,0.4693,0.0,0.4693
LUYHAP_clean,0.618537,4037.82,0.7682,0.0,0.7682
LUYSEF_clean,1.34495,3734.39,0.0,0.3815,0.3815
LUYSOP_clean,0.826153,3800.89,0.6496,0.0,0.6496
LUYVAD_clean,2.01094,2859.3,0.0,0.1835,0.1835
LUZBOY_clean,0.864953,1897.37,0.5199,0.0,0.5199
LUZJAT_clean,1.37403,7494.73,0.4755,0.0,0.4755
MABCUQ_clean,1.53414,2116.16,0.4345,0.0,0.4345
MABJOP_clean,1.57067,1149.15,0.0,0.1238,0.1238
MABJUV01_clean,1.54053,1171.63,0.0,0.1373,0.1373
MABJUV_clean,1.52978,1179.86,0.0,0.1382,0.1382
MABKEG_clean,1.47907,1283.31,0.1696,0.0,0.1696
MABKIK01_clean,1.39065,1364.91,0.2257,0.0,0.2257
MABKIK_clean,1.45304,2612.59,0.1501,0.0,0.1501
MABLAD_clean,1.19766,2525.26,0.2278,0.0,0.2278
MACKAE_clean,2.70363,2324.44,0.5632,0.0,0.5632
MADVUJ_clean,1.65668,1855.85,0.1808,0.0,0.1808
MADWAQ_clean,1.52314,1813.6,0.1785,0.0,0.1785
MAFDII_SL,1.14403,18023.3,0.2814,0.0454,0.3268
MAFFUW_clean,0.861708,16610.0,0.6274,0.0,0.6274
MAFJIO_clean,0.774705,6782.56,0.6605,0.0,0.6605
MAFLUD_clean,1.15006,953.707,0.4715,0.0,0.4715
MAFMAK01_clean,1.09839,998.57,0.523,0.0,0.523
MAFZIE_charged,1.2534,8452.62,0.3346,0.0,0.3346
MAFZOK_clean,2.00933,698.42,0.0,0.1728,0.1728
MAGBAZ_clean,0.9596,2128.24,0.5815,0.0,0.5815
MAGBIH_clean,1.52865,5636.82,0.0,0.1122,0.1122
MAGBON_clean,1.14435,7897.68,0.55,0.0,0.55
MAGBUT01_clean,0.778645,7018.15,0.0,0.2627,0.2627
MAGCUU_clean,0.933009,2808.01,0.0,0.179,0.179
MAGDAB_clean,0.943046,2778.13,0.0,0.1769,0.1769
MAGNEQ01_clean,1.09674,930.119,0.6114,0.0,0.6114
MAGNEQ_clean,1.10004,927.332,0.6079,0.0,0.6079
MAGVOG01_clean,1.79514,2485.97,0.0,0.0,0.0
MAGVOG02_clean,1.78918,623.565,0.0,0.0,0.0
MAGVOG03_clean,1.80948,616.57,0.0,0.0,0.0
MAGVOG04_clean,1.82288,612.037,0.0,0.0,0.0
MAGVOG05_clean,1.83271,608.752,0.0,0.0,0.0
MAGVOG06_clean,1.84482,604.757,0.0,0.0,0.0
MAGVOG07_clean,1.90636,2340.94,0.0,0.0,0.0
MAGVOG08_clean,1.92425,2319.18,0.0,0.0,0.0
MAGVOG09_clean,1.95801,2279.19,0.0,0.0,0.0
MAGVOG10_clean,1.98165,2252.0,0.0,0.0,0.0
MAGVOG11_clean,2.02018,2209.05,0.0,0.0,0.0
MAGVOG12_clean,2.02971,2198.68,0.0,0.0,0.0
MAGVOG13_clean,2.0515,2175.32,0.0,0.0,0.0
MAGVOG14_clean,2.06375,2162.41,0.0,0.0,0.0
MAGVOG15_clean,2.08276,2142.68,0.0,0.0,0.0
MAGVOG16_clean,1.78283,625.786,0.0,0.0,0.0
MAGVOG17_clean,1.78243,625.925,0.0,0.0,0.0
MAGVOG18_clean,1.78066,626.55,0.0,0.0,0.0
MAGVOG19_clean,1.77767,627.602,0.0,0.0,0.0
MAGVOG20_clean,1.77639,628.054,0.0,0.0,0.0
MAGVOG21_clean,1.7741,628.865,0.0,0.0,0.0
MAGVOG22_clean,1.81279,615.444,0.0,0.0,0.0
MAGVOG23_clean,1.81212,615.669,0.0,0.0,0.0
MAGVOG24_clean,1.80787,617.117,0.0,0.0,0.0
MAGVOG25_clean,1.80765,617.193,0.0,0.0,0.0
MAGVOG26_clean,1.80569,617.863,0.0,0.0,0.0
MAGVOG27_clean,1.80241,618.989,0.0,0.0,0.0
MAGVOG28_clean,1.80007,619.791,0.0,0.0,0.0
MAGVOG29_clean,1.79915,620.111,0.0,0.0,0.0
MAGVOG30_clean,1.79585,621.248,0.0,0.0,0.0
MAGVOG31_clean,1.79247,622.421,0.0,0.0,0.0
MAGVOG32_clean,1.79194,622.605,0.0,0.0,0.0
MAGVOG33_clean,1.78767,624.09,0.0,0.0,0.0
MAGVOG34_clean,1.78345,625.567,0.0,0.0,0.0
MAGVOG35_clean,1.78309,625.696,0.0,0.0,0.0
MAGVOG_clean,1.78872,623.725,0.0,0.0,0.0
MAHTAR01_clean,1.34276,1625.37,0.3082,0.0,0.3082
MAHTAR_clean,1.34089,1627.64,0.3261,0.0,0.3261
MAJHOW_clean,1.20736,4256.68,0.0,0.162,0.162
MAJHUC_clean,1.18631,2672.96,0.0,0.1241,0.1241
MAJJUF_clean,0.66218,10838.7,0.6782,0.0,0.6782
MAJKAM_clean,1.09153,6181.97,0.4612,0.0,0.4612
MAKFIQ_clean,1.27671,4028.57,0.4435,0.0,0.4435
MAKFOW_clean,1.32055,3942.3,0.4378,0.0,0.4378
MAKGAJ_clean,1.31953,3985.0,0.4418,0.0,0.4418
MAKGEN_clean,1.80108,8034.2,0.0,0.0322,0.0322
MAKGOX_clean,1.8507,7917.67,0.0,0.0215,0.0215
MAKGUD_clean,1.84426,7969.46,0.0,0.0042,0.0042
MAKHAJ_clean,1.65348,2073.16,0.413,0.0,0.413
MAKHAK_clean,1.85069,7993.08,0.0,0.0093,0.0093
MAKRAU_clean,1.08372,3081.84,0.3419,0.0,0.3419
MAKRIC_clean,1.09301,1585.71,0.1606,0.1568,0.3174
MAKSUO_clean,1.78039,2862.5,0.0,0.0,0.0
MAKXAZ_clean,1.27292,2075.35,0.2415,0.0,0.2415
MALFUD_clean,0.84804,4570.42,0.5285,0.0,0.5285
MALROJ_clean,0.692416,2791.93,0.7501,0.0,0.7501
MALRUM_clean,0.815854,2553.56,0.2853,0.0,0.2853
MALRUP_clean,0.675419,2816.64,0.7503,0.0,0.7503
MALSAW_clean,0.672455,2829.05,0.7525,0.0,0.7525
MALSEA_clean,0.671459,2833.25,0.7538,0.0,0.7538
MALSIE_clean,0.672143,2830.36,0.7541,0.0,0.7541
MALSOK_clean,0.669653,2840.89,0.7568,0.0,0.7568
MALWOM_clean,1.77992,1562.52,0.0,0.2636,0.2636
MALWUU_clean,1.95493,2845.42,0.0,0.1405,0.1405
MALYIJ_charged,0.905977,8338.38,0.2525,0.0,0.2525
MALYOP_clean,0.927254,8519.43,0.2563,0.0,0.2563
MANDUD_clean,0.901348,16318.3,0.5227,0.0,0.5227
MANLAP_ion_b,0.949149,2290.4,0.0,0.2214,0.2214
MANLIX_charged,0.763975,16690.2,0.4628,0.0,0.4628
MANLOD_clean5b,0.706783,17526.5,0.4443,0.0,0.4443
MANLOD_manual,0.706783,17526.5,0.4443,0.0,0.4443
MAPCIP_clean,1.58248,6730.29,0.5381,0.0,0.5381
MAPCUE_clean,1.47049,5079.12,0.208,0.0,0.208
MAPFIS_clean,1.06696,3287.7,0.3665,0.0,0.3665
MAPFOY_clean,1.24538,3884.66,0.0,0.1675,0.1675
MAPHAP_clean,1.52115,1079.2,0.0,0.1904,0.1904
MAPLEX_clean,1.43983,5123.06,0.2082,0.0,0.2082
MAQBEO_clean,0.93614,4819.5,0.3718,0.0656,0.4374
MAQBIS_clean,0.674777,12516.9,0.5452,0.0,0.5452
MAQJEW_clean,2.0036,2370.39,0.0,0.0,0.0
MAQMEZ_clean,1.10025,2769.67,0.3219,0.0285,0.35040000000000004
MAQRAA_clean,1.20561,1287.49,0.4802,0.0,0.4802
MAQZOV_clean,1.76237,1876.95,0.0,0.0,0.0
MARDAM_charged,1.26956,8119.03,0.1309,0.0546,0.1855
MARJAQ_clean,1.83144,5709.31,0.4402,0.0,0.4402
MARKOF_clean,1.26954,5543.41,0.0,0.0558,0.0558
MARLAS_clean,1.2265,5564.69,0.0,0.0917,0.0917
MARLID_clean,1.62151,1479.08,0.0,0.0,0.0
MARLOJ_clean,1.56371,3084.45,0.0,0.0268,0.0268
MARLUP_clean,1.58166,3059.62,0.0,0.0272,0.0272
MARNOL_clean,1.22228,5425.19,0.0,0.242,0.242
MARNUR_clean,1.60434,4240.15,0.0,0.0081,0.0081
MARPOL_clean,1.22385,12188.1,0.1477,0.0,0.1477
MARXEK_clean,1.6895,1502.14,0.5098,0.0,0.5098
MASMIC_clean,0.580679,1405.53,0.739,0.0,0.739
MASZOX_clean,1.48643,4022.35,0.2893,0.0,0.2893
MASZUD_clean,1.46962,4068.36,0.2963,0.0,0.2963
MATBAM_clean,1.17286,4708.01,0.4165,0.0,0.4165
MATBEQ_clean,1.39707,8112.32,0.2902,0.0,0.2902
MATFIY_clean,1.40065,3522.83,0.4694,0.0,0.4694
MATHEV_clean,2.1752,1007.29,0.0,0.0,0.0
MATPOP_clean,1.16023,8726.54,0.4581,0.0,0.4581
MATPUV_clean,1.16708,8601.87,0.443,0.0,0.443
MATTOR_clean,1.24007,1647.59,0.2482,0.0296,0.2778
MATTUX_clean,1.06941,2221.45,0.344,0.0523,0.3963
MATVAF_clean,0.87799,3705.11,0.5039,0.0,0.5039
MATVEJ_clean,0.716016,4784.81,0.61,0.0,0.61
MATVIN_clean,1.62281,1054.11,0.0,0.0679,0.0679
MATWUC_clean,0.962581,4810.78,0.5491,0.0,0.5491
MATXAJ_clean,0.6224,14944.9,0.7193,0.0,0.7193
MAVFEV01_clean,1.57725,1381.28,0.5823,0.0,0.5823
MAVFEV_clean,1.57553,1382.79,0.5763,0.0,0.5763
MAVNUU_clean5b,1.00896,6099.96,0.3165,0.0527,0.3692
MAVNUU_manual,1.00896,6099.96,0.3165,0.0527,0.3692
MAVRAE_clean,0.610418,15069.1,0.6891,0.0,0.6891
MAWFAT_charged,1.06651,6535.85,0.0,0.1153,0.1153
MAWTUC_clean,1.06578,1524.32,0.4217,0.0,0.4217
MAWVAK_clean,0.993165,1635.78,0.4537,0.0,0.4537
MAXFIA_charged,1.29704,1806.86,0.3194,0.0438,0.3632
MAXHAW_clean,2.28935,989.064,0.0,0.0,0.0
MAXHEA_clean,2.32535,977.211,0.0,0.0,0.0
MAXHIE_clean,2.35511,967.097,0.0,0.0,0.0
MAXHOJ01_clean,2.30216,3022.61,0.2487,0.0,0.2487
MAXHOJ02_clean,2.29999,3025.45,0.2592,0.0,0.2592
MAXHOJ_clean,2.35131,5918.82,0.232,0.0,0.232
MAXHOK_clean,2.39875,958.728,0.0,0.0,0.0
MAXHUP_clean,2.58707,1344.86,0.125,0.0,0.125
MAXHUQ_clean,2.56143,916.32,0.0,0.0,0.0
MAXJAY_clean,2.59088,910.019,0.0,0.0,0.0
MAXJEC_clean,2.64678,904.064,0.0,0.0,0.0
MAXJIG_clean,2.67778,897.751,0.0,0.0,0.0
MAXJOM_clean,2.73009,889.248,0.0,0.0,0.0
MAYFUN_clean,1.75285,1650.92,0.0,0.2339,0.2339
MAYGAU_clean,1.7533,1650.49,0.0,0.2397,0.2397
MAYJOM_clean,1.25239,6278.19,0.4593,0.0,0.4593
MAYKOO_clean,0.603307,11245.6,0.7012,0.0,0.7012
MAYPIM_clean,2.0289,1945.15,0.0,0.0845,0.0845
MAYXUG_clean,2.34564,551.284,0.0,0.0,0.0
MAYYAN_clean,1.77725,1296.9,0.0,0.1237,0.1237
MAZJAY_clean,1.86705,1245.4,0.0,0.2451,0.2451
MAZJEC_clean,1.90857,1236.7,0.0,0.2399,0.2399
MAZSOX_clean,1.3131,2254.56,0.4117,0.0,0.4117
MAZSUD_clean,1.15662,948.298,0.474,0.0,0.474
MAZTIR_clean,2.20438,1225.77,0.0,0.084,0.084
MAZYER_clean,1.94597,2236.01,0.0,0.2388,0.2388
MEBMEM01_clean,2.65468,1310.61,0.1167,0.0,0.1167
MECLEL_clean,1.72822,1515.64,0.0,0.3737,0.3737
MECVIA_clean,1.17536,4810.29,0.0,0.6048,0.6048
MECVOG_clean,1.16476,4801.24,0.0,0.5982,0.5982
MECVUM_clean,1.14587,4864.61,0.0,0.6078,0.6078
MECWEX_clean,0.921103,2461.71,0.0,0.4815,0.4815
MECWEX_clean5b,0.921103,2461.71,0.0,0.4815,0.4815
MECWEX_manual,0.921103,2461.71,0.0,0.4815,0.4815
MECWIB_clean,1.09108,9337.56,0.3786,0.0,0.3786
MEFHUC_charged,0.947264,9070.67,0.0,0.4011,0.4011
MEFJOY_clean,0.978068,12653.2,0.5811,0.0,0.5811
MEFJUE_clean,0.969419,6364.11,0.6094,0.0,0.6094
MEFYUT_clean,1.19211,2446.14,0.4912,0.0,0.4912
MEGBAD_clean,0.851407,5433.79,0.6165,0.0,0.6165
MEGBEH_clean5b,0.994874,5608.48,0.6016,0.0,0.6016
MEGBEH_manual,0.994874,5608.48,0.6016,0.0,0.6016
MEGFIN_clean,0.845073,14502.3,0.4504,0.0,0.4504
MEHPAQ_clean,1.68847,820.836,0.0,0.0,0.0
MEJMOE_clean,0.61631,16595.0,0.7517,0.0,0.7517
MEJQEZ_clean,1.26931,1682.98,0.0,0.2707,0.2707
MEJQID_clean,1.21757,1754.5,0.3113,0.0,0.3113
MEJQOJ_clean,1.21005,1765.39,0.3336,0.0,0.3336
MEJZEI_clean,1.67671,2791.62,0.0,0.0895,0.0895
MEJZIM_clean,1.69384,2770.51,0.0,0.0894,0.0894
MEJZOS_clean,1.72957,2717.83,0.0,0.0812,0.0812
MEJZUY_clean,1.7873,2682.74,0.0,0.0816,0.0816
MEKBAH_clean,1.83571,2658.48,0.0,0.0805,0.0805
MEKDUC_clean,1.45476,2140.45,0.0,0.2175,0.2175
MEMGAN_clean,1.23944,1680.92,0.3722,0.0,0.3722
MEQHUL01_clean,2.27118,3544.32,0.3804,0.0,0.3804
MEQHUL_clean,2.27118,3544.32,0.3838,0.0,0.3838
MESGIB_clean,1.24405,5724.56,0.0,0.1732,0.1732
METYIU_clean,1.31027,3920.07,0.3286,0.0,0.3286
MEWNEH_clean,2.53736,3528.66,0.1191,0.0276,0.1467
MEXDAU01_clean,1.87887,1023.57,0.0,0.2855,0.2855
MEXDAU_clean,1.8886,1018.29,0.0,0.2795,0.2795
MEXDEY_clean,2.70285,1937.02,0.2247,0.0,0.2247
MEXJAC_clean,1.72938,2823.61,0.594,0.0,0.594
MEYLIN_clean,1.60882,1693.92,0.0,0.3267,0.3267
MIBMER_clean,0.713822,16826.8,0.6244,0.0,0.6244
MIBQAR16_clean,0.597056,4282.55,0.7862,0.0,0.7862
MIBQAR18_clean,0.597794,4277.26,0.7867,0.0,0.7867
MIBQAR_clean,0.589235,4339.39,0.782,0.0,0.782
MICCIM_clean,1.04141,3571.25,0.5275,0.0,0.5275
MICCUY_clean,1.24004,7060.41,0.3435,0.0,0.3435
MICDEJ_clean,1.18044,2665.55,0.341,0.0,0.341
MICNAO_clean,1.04908,9839.16,0.0,0.2119,0.2119
MICNES_clean,0.972071,2654.66,0.0,0.3339,0.3339
MICNIW_clean,1.07613,2397.95,0.0,0.2649,0.2649
MICNOC_clean,1.0648,2423.47,0.0,0.2219,0.2219
MICNUI_clean,1.0826,2383.63,0.0,0.2382,0.2382
MICPAQ_clean,1.03819,2485.59,0.0,0.2794,0.2794
MICPEU_clean,1.0587,2437.44,0.0,0.2861,0.2861
MIDCAF_clean,0.853326,8351.44,0.55,0.0,0.55
MIDRAT_clean,1.26356,2533.27,0.0,0.0852,0.0852
MIDSEZ_clean,1.17183,1864.59,0.0,0.1077,0.1077
MIDSUP01_clean,0.67542,3235.0,0.6422,0.0,0.6422
MIDSUP_clean,0.69045,3164.58,0.6274,0.0,0.6274
MIFGEP01_clean,1.0207,3564.94,0.4396,0.0,0.4396
MIFGEP_clean,1.0207,3564.94,0.439,0.0,0.439
MIFKUJ_clean,0.91647,2086.9,0.4696,0.0,0.4696
MIFLIY_clean,0.758162,2535.46,0.5537,0.0,0.5537
MIFNUM_clean,1.55309,11570.2,0.0761,0.0,0.0761
MIFPUO_clean,1.13456,3446.67,0.259,0.0,0.259
MIFQEY_clean,1.6579,2201.88,0.0,0.1356,0.1356
MIFQOJ_clean,1.06573,3645.87,0.2892,0.0,0.2892
MIFROK_clean,1.44498,12002.1,0.1011,0.0,0.1011
MIFSAX_clean,1.46696,11858.5,0.0938,0.0,0.0938
MIFSUR_clean,1.48492,11774.7,0.0909,0.0,0.0909
MIFTEC_clean,1.49343,11816.4,0.0935,0.0,0.0935
MIFTIG_clean,1.51351,11687.9,0.0876,0.0,0.0876
MIFTUS_clean,1.61833,11017.6,0.0649,0.0,0.0649
MIFVEE_clean,1.54719,11552.9,0.0793,0.0,0.0793
MIGMEU_clean,1.70824,1048.89,0.0,0.0,0.0
MIGVON_clean,1.10257,6573.04,0.0,0.1333,0.1333
MIHBAG_clean,1.28353,1824.82,0.0,0.2804,0.2804
MIHHIU,1.29831,4068.17,0.0,0.1241,0.1241
MIHHOA_clean,1.3146,4017.76,0.0,0.1105,0.1105
MIHHUG_clean,1.30475,4048.08,0.0,0.119,0.119
MIHLAR_clean,1.33529,4594.51,0.1774,0.0,0.1774
MIHLEV_clean,1.38172,1392.4,0.2469,0.0,0.2469
MIHLIZ_clean,1.34387,2295.01,0.0,0.1723,0.1723
MIHLOF_clean,1.36197,2280.19,0.1986,0.0,0.1986
MIHLUL_clean,1.42077,6020.47,0.0,0.1097,0.1097
MIHMAS_clean,1.40367,2498.03,0.1513,0.0868,0.23809999999999998
MIHMEW_clean,1.47186,7938.92,0.0,0.261,0.261
MIJFIU_clean,1.00618,12148.7,0.0,0.1685,0.1685
MIJHOD_clean,1.22946,3096.44,0.0,0.161,0.161
MIJMAU_clean,1.09709,3264.37,0.3227,0.0,0.3227
MIJYEK_clean,2.49312,1416.95,0.0,0.2575,0.2575
MIKDUH_clean,2.24827,3421.55,0.4625,0.0,0.4625
MIKJAR_clean,1.96037,2198.39,0.1788,0.0,0.1788
MIL-47,1.00037,1534.15,0.5515,0.0,0.5515
MIL-53Crlt,1.52909,506.32,0.0,0.0,0.0
MIL-88A-dry,1.55144,1228.09,0.0,0.3207,0.3207
MIL-88A-open,0.902972,2110.03,0.6288,0.0,0.6288
MIL-88B-dry,1.55187,1524.43,0.0,0.0225,0.0225
MIL-88C-dry,1.43695,2020.12,0.0,0.0,0.0
MIL-88C-open,0.50854,5708.15,0.7572,0.0,0.7572
MILQIJ_clean,1.27465,529.083,0.2799,0.0,0.2799
MIMDAP_clean,1.96346,1659.09,0.0,0.067,0.067
MIMFOF_clean,1.821,1064.69,0.2965,0.0,0.2965
MIMKIE_clean,1.1744,1098.1,0.0,0.421,0.421
MIMSIM_clean,1.01792,9230.83,0.4141,0.0,0.4141
