Structures,oms_count
SOJKOT01_clean,0
SOJKOT02_clean,0
SOJKOT03_clean,0
SOJSUH_clean,0
SOJTOC_clean,4
SOKKOT_ion_b,0
SOKKUZ_clean,0
SOKWAS01_clean,4
SOKWAS_clean,8
SOKWUM_clean,8
SOKXIB_clean,12
SOMCON_clean,0
SOMFAC_clean,0
SOMFEG_clean,0
SOMFIK_clean,0
SOMSIY_clean,0
SONTAR_clean5b,0
SONTAR_clean,0
SONTAR_manual,0
SONTEV_clean,0
SONTIZ_clean,0
SONTOF_clean,0
SONTUL_neutral_b,12
SONVAT_clean,12
SONVAT_neutral_b,12
SONVEX_clean,12
SONVEX_neutral_b,12
SONVIB_clean,12
SONVIB_neutral_b,12
SOPLAM_clean,0
SOPLEQ_clean,0
SOPLIU_clean,0
SOPLOA_clean,0
SOPPOD_clean,0
SOQDEI_clean,0
SOQHIR01_clean,0
SOQJOZ_clean,4
SORQAT_clean,0
SORXAA_clean,0
SOSFAJ_clean,0
SOSSEA_clean,0
SOTBIM_clean,8
SOTTUR_clean,0
SOTWOP_clean,0
SOTWUV_clean,0
SOTXAC_clean,0
SOTXEG_neutral,0
SOVHAM_clean,1
SOVHIU_clean,4
SOVHOA_clean,1
SOVLEW_clean,20
SOWYIM,0
SOWYOS_clean,4
SOXDAM_clean,3
SOXDEQ_clean,3
SOXHUI_clean,0
SOXHUI_SL,0
SOXZIP_clean,0
SOYFUJ_clean,16
SOYWOT_clean,12
SOYWOT_neutral_b,12
SOYWUZ_clean,48
SOYYEL_clean,0
SOZBIS_clean,0
SOZGIZ_clean,8
SOZGOF_clean,8
SOZPUU_clean,0
SOZRUW_clean,8
SOZSAD_clean,8
SOZSEH_clean,8
SOZSIL_clean,8
SOZSOR_clean,8
SOZSUX_clean,8
SROXAL01_clean,0
SUCLOT_clean,2
SUFBAY_clean,0
SUFHIM_clean,18
SUFJIO_clean,0
SUFJOU_clean,0
SUFROA_clean,0
SUGDIJ_auto,0
SUGVUM_clean,4
SUGWEX03,8
SUHHOT_clean,0
SUHMEP_clean,0
SUJNUH_clean,8
SUJQOE_clean,0
SUJREV_clean,0
SUJRIZ_clean,0
SUKKOZ_clean,0
SUKKUF_clean,0
SUKKUG_clean,18
SUKMAO_clean,18
SUKNOC_charged,0
SUKNUI_charged,0
SUKPAQ_charged,0
SUKREX_clean,0
SUKRIB_clean,0
SUKYIH_clean,4
SUKYON_clean,8
SULKIU_clean,8
SUNHEP_clean,0
SUNHIT_clean,0
SUNHOZ_clean,0
SUNHUF_clean,0
SUNJER_clean,2
SUNJIV_clean,2
SUNJOB01_clean,2
SUNJOB_clean,2
SUPLOF_clean,0
SUQHUJ_clean,9
SUQJEV_clean,5
SURDOA_clean,0
SURHEU01_clean,0
SURHEU02_clean,0
SURHEU_clean,0
SURKUN01_clean,0
SURKUN_clean,0
SURLEY_clean,0
SUSMIE01_clean,0
SUSRUV_clean,32
SUSZIQ_clean,0
SUSZOW_clean,0
SUTBIT,4
SUTJIC_clean,2
SUVFEU_clean,4
SUVZOA_clean,18
SUVZUG_clean,6
SUWBET_clean,18
SUWQEI_clean,6
SUWZOB_clean,0
SUXGUP_clean,0
SUXNIJ_clean,12
SUXSEL_clean,4
SUXYAM_clean,0
SUXYEQ_clean,0
SUXYIU_clean,0
SUXYOA_clean,0
TACFIN01_clean,0
TACFIN02_clean,0
TACFIN_clean,0
TACJIS_clean,4
TACPAP_clean,0
TACPET_clean,0
TACPIX_clean,0
TACQUK_clean,16
TACWOM_clean,8
TACWUS_clean,8
TACYAX_clean,2
TADCAE_clean,8
TADCOS_clean,0
TADWEC_clean5b,8
TADWEC_manual,8
TADWIG_clean5b,8
TADWIG_manual,8
TADWOM_clean,16
TADYEE_clean,0
TADYII_clean,0
TAFBEJ_clean,0
TAFBIN_clean,0
TAFCIO_clean,0
TAFPOG_clean,0
TAGBUZ_clean,2
TAGCIP_clean,0
TAGSEB_clean,36
TAGTED_clean,12
TAGTIH_clean,9
TAGTUT_clean,32
TAGVAB_clean,18
TAHNEY_clean,24
TAHYUZ_clean,13
TAJQEC_clean,8
TAJTOQ01_clean,0
TAJTOQ_clean,0
TAJVAE_clean,0
TAJVIM_clean,0
TAJVOS01_clean,0
TAJVOS_clean,0
TAJWAF01_clean,0
TAJWAF02_clean,0
TAJWAF_clean,0
TAJXIO01_clean,16
TAJXIO02_clean,16
TAJXIO03_clean,16
TAJXIO04_clean,16
TAJXIO05_clean,40
TAJXIO06_clean,32
TAJXIO07_clean,32
TAJXIO_clean,16
TAKGOE_clean,0
TAKGUK_clean,0
TAKHAR_clean,0
TAKHEV_clean,0
TAKTIL_clean,0
TAKTOR_clean,0
TAKVAF_clean,0
TAKYEL_clean,6
TAKYOV_clean,6
TAKZEN_clean,0
TALJUM_charged,10
TAMHUM_clean,18
TAMJAU_charged,6
TAMJEY_charged,0
TAMJEY_clean,0
TAMZUE_charged,0
TANBAN_charged,0
TANBER_charged,0
TANBIV_charged,0
TANBOZ_clean,4
TANFEV_clean,0
TANLAX_charged,0
TANMIH_clean,4
TANNUT_clean,4
TAPHOJ_clean,0
TAPKAY_clean,6
TAPLED_clean,2
TAPXIT01_clean,2
TAPXIT_clean,2
TAPXOZ_clean,2
TAQGEZ_clean,0
TAQGOK_clean,8
TAQGUQ_clean,4
TAQYER_clean,4
TARVOX_clean,4
TARVUD_clean,4
TARWAK_clean,4
TARWEO_clean,4
TASJUT_charged,8
TASVUG_clean,8
TASWAN_clean,8
TASWER_clean,8
TASWIV_clean,8
TASWOB_clean,8
TASXIW_clean,4
TASYUJ_charged,6
TASZAQ_charged,6
TASZEU_charged,6
TATFOL_clean,0
TATPOV_clean,8
TATSAK_clean,12
TATSIS01_clean,0
TATSIS_clean,0
TATYOF_clean,0
TATYUL_clean,0
TAVCIF_clean,0
TAVQEN_clean,0
TAVSER_clean,0
TAWHOO_clean,0
TAWSUI_clean,0
TAWTAP_clean,0
TAWYUO_clean,0
TAXHUX_clean,0
TAYNEN_clean,0
TAZLAJ_clean,16
TAZLEN_clean,16
TAZLIR_clean,16
TAZLOX_clean,16
TAZLUD_clean,16
TAZSAP02_clean,0
TAZYAV_clean,0
TEBCEK_clean,0
TEBFUD_clean,0
TEBSAW_clean,8
TEBWII_clean,8
TEBYIK_clean,0
TECTUS_clean,2
TECVEE_clean,0
TEDGOA_clean,0
TEDGUG_charged,0
TEDHAN_clean,0
TEDLUK_clean,0
TEDSIG_clean,0
TEDXOR_clean,12
TEFWIL_clean,0
TEFWOR_clean,0
TEHRUU_clean,0
TEHWEK_clean,0
TEJBAN_clean,0
TEJBOB_clean,12
TEJGAS_clean,4
TEJGEW_clean,4
TEJGIA01_clean,4
TEJGIA_clean,4
TEJLOL_clean,8
TEJQAC_clean,8
TEMPAE_clean,0
TEMPEI_clean,12
TENLIJ_clean,0
TENQOS_clean,16
TEPGUS,0
TEPJAB_clean,0
TEQLIM_clean,4
TEQPAI_clean,8
TEQPEM_clean,0
TEQPEM_SL,0
TEQTAM,0
TEQTEQ_clean,0
TEQVAO_clean5b,8
TEQVAO_manual,8
TEQVOC_clean,2
TEQWER01_clean,0
TEQWER_clean,0
TERFED_clean,0
TERFIH_clean,4
TERFUT_clean,2
TERNUA_clean,0
TESGOO_clean,0
TESGUU_clean,0
TESHAB_clean,0
TETVIZ_clean,28
TETWEW_clean,22
TETWOG_clean,1
TETWUM_clean,4
TETZEX_clean,0
TETZEZ_clean,0
TETZID_clean,0
TEVZEA_clean,0
TEVZIE_clean,0
TEVZOK_clean,0
TEVZUQ_clean,0
TEWFOS_clean,8
TEWFUY01_clean,4
TEWFUY_clean,4
TEWGEJ01_clean,0
TEWGEJ_clean,4
TEXTOH_clean,0
TEYHIP_charged,0
TEYLIU_clean,4
TEZKAM_clean,0
TICPOL_charged,0
TIDKAS_clean,0
TIDLEZ_clean,0
TIDLID_clean,1
TIDMEA_clean,0
TIDQIG_clean,0
TIDSEE_clean,14
TIFBOA_clean,4
TIFDOB_clean,0
TIFHAT_charged,0
TIFHEX_charged,0
TIFZIR_clean,0
TIGDOD,0
TIGQOR_clean,0
TIGQUX_clean,0
TIGSOT_clean,0
TIGVUC_clean,0
TIJPOT_clean,8
TIKMEH_clean,2
TIKMUW_clean,4
TIKXER_clean,4
TIKXIV_clean,16
TILBIB01_clean,48
TILBIB_clean,48
TILBOH_clean,48
TILDIC_clean,0
TILHAY_clean,1
TILHAZ_clean,16
TILHEC_clean,0
TILPUA_clean,0
TILVOZ_clean,0
TILVUF_clean,0
TILWAM_clean,0
TILWEQ_clean,0
TIMMEI_clean,16
TIMMIM_charged,16
TINFIH_clean,8
TIPZOJ_clean,8
TIPZUP_clean,16
TIQFIJ_clean,0
TIQGEG01_clean,12
TIQGEG_clean,13
TIQGIK_clean,8
TIQGOQ_clean,0
TIQGUW_clean,0
TIQHAD_clean,0
TIQHEH_clean,0
TIQHIL_clean,0
TIRHIL_clean,0
TIRKEM_clean,0
TIRLIQ_clean,0
TIRQOB_clean,24
TIRRIW_clean,0
TISGUY_clean,8
TISHAF_clean,6
TISJOW_clean,0
TISKOW_clean,4
TISLIR_clean,4
TISNEQ_clean,0
TISPAO_clean,2
TISWEZ_clean,0
TIVFAG_clean,10
TIVFEK_clean,8
TIVFIO_clean,8
TIVXOM_charged,6
TIVYAZ01_clean,16
TIVYAZ_clean,16
TIXCIO_clean,2
TIXMET_clean,0
TIXMIX_clean,0
TIXVON_clean,8
TIYZEG_clean,8
TIYZIK_clean,8
TIZFUF_clean,32
TIZVED01_charged,0
TIZVED_charged,0
TIZVIH01_charged,0
TIZVIH_charged,0
TOBJUR_clean,0
TOBKAY_clean,0
TOBKEC_clean,0
TODVOZ_clean,2
TOFLAD_clean,8
TOFLIL_clean,4
TOFQEM_clean,0
TOHDAX_clean,0
TOHDEB_clean,0
TOHDIF_clean,0
TOHJIL_clean,5
TOHMIO_clean,0
TOHPUC_clean,20
TOHQEO_clean,0
TOHYOF_clean,0
TOHYUL_clean,4
TOHYUM_clean,8
TOHZAS_clean,1
TOJLOT_clean,0
TOJVIZ_clean,0
TOJXOH_clean,8
TOKDON_clean,0
TOKKOV_clean,0
TOKLEM_clean,0
TOKLIQ_clean,8
TOLGOR_clean,4
TOLYOJ_clean,2
TONBII_clean,0
TONBOO_clean,0
TONBUU_charged,0
TONKIR_clean,0
TONLOY_clean,0
TONLOZ_clean,4
TONMAM_clean,0
TONMEQ_clean,0
TONQOD_clean,4
TONTIB_clean,0
TONTOH_clean,0
TONTUN_clean,0
TONVAV_clean,0
TONWUO01_clean,0
TONWUO_clean,0
TOPKIT_clean,6
TOQCIL_clean,2
TORJAN_clean,0
TORJER_clean,0
TORJIV_clean,0
TORJOB_clean,0
TORJUH_clean,0
TORKAO_clean,0
TORKES_clean,0
TORPUN_clean,0
TORXAB_clean,1
TORXEE_clean,0
TORXIJ_clean,4
TOTVEF_clean,0
TOTVUV_clean,2
TOTWAC_clean,0
TOVHIX_clean,24
TOVHUJ_clean,2
TOVJAP_charged,1
TOVJEV_clean,4
TOVJIZ_clean,8
TOVJOF_clean,4
TOVJUL_clean,4
TOVKAS_clean,0
TOVKIA_clean,9
TOVKOG_clean,6
TOVWIM_clean,6
TOWLIC_clean,2
TOWMEZ_clean,0
TOWMID_clean,6
TOWMOJ_clean,3
TOWNAW_clean,18
TOWNEA_clean,16
TOWNOK_clean,6
TOWNUQ_clean,4
TOWXEK_clean,0
TOXHAR_clean,0
TOXHEV_clean,0
TOXMUQ_clean,0
TOXNAX_clean,0
TOXNEB_clean,0
TOXNIF_clean,0
TOZHAR_clean,4
TUBCEA_clean,2
TUBJAD_clean,4
TUBLIN_clean,0
TUBWEU_clean,0
TUCJAD_clean,8
TUDJOS,0
TUDQOZ_clean,0
TUFSUK_clean,0
TUFTAR_clean,0
TUGFAE_clean,0
TUGSOE_charged,0
TUGSUK_ion_b,8
TUGTAR_clean,8
TUJFUB_clean,0
TUJGAI_clean,0
TUJGIQ_clean,0
TUKCOT_clean,4
TUKCUZ_clean,0
TUKDAG_clean,0
TUKYIJ_clean,0
TULLIW_clean,0
TULLIW,0
TULNIZ_clean,4
TUMDAI_clean,0
TUMGOX_clean,4
TUMGUD_clean,4
TUMQID_clean,0
TUMQOJ_clean,0
TUMRAW_clean,0
TUMREA_clean,0
TUMRIE_clean,0
TUMROK_clean,0
TUMRUQ_clean,0
TUMTOK01_clean,0
TUMTOK_clean,0
TUNDAJ_clean,24
TUNJET_clean,0
TUPDOZ_clean,0
TUPGIU_clean,2
TUQWIL01_clean,0
TUQWIL_clean,0
TURBUE_clean,48
TURDIV_clean,0
TURDOB_clean,0
TURDUH_clean,0
TURFAP_clean,0
TURFET_clean,0
TUTHIA_clean,8
TUTHOG_clean,4
TUTJAU_clean,8
TUTZOX_clean,0
TUTZUD_clean,0
TUVDIX_clean,6
TUVDOD_clean,6
TUVDUJ_clean,6
TUWFUN_clean,0
TUWPIL_clean,4
TUYFIE_clean,4
TUYHOL_clean,8
TUYHUR_clean,0
TUYJAZ_clean,0
TUYJED_clean,0
TUYJII_clean,0
TUYLIJ_clean,0
TUYNEI_clean,4
TUZNOS_clean,0
TUZVUH_clean,0
UBACOR_clean,0
UBACUX_clean,4
UBECEM_clean,6
UBIBUF_clean,18
UBIPAY_clean,2
UBOGAV_clean,5
UBULUA_clean,0
UBUMAH_clean,12
UBUROY_clean,6
UCABAE_clean,0
UCALIW_clean,4
UCAXEC_clean,4
UCEGAM_clean,0
UCEGEQ_clean,0
UCEXAC_clean,0
UCEXEG_clean,0
UCEXIK_clean,0
UCEXOQ_clean,0
UCOCUM_neutral_5b,12
UCOCUM_neutral,12
UCOHUR_clean,0
UCOJAZ_clean,0
UCOJED_clean,0
UCOJIH_clean,0
UCOXOZ_clean,4
UCUTIW_clean,4
UDAMET_clean,0
UDANAQ_clean,0
UDANEV_clean,24
UDAWOO_clean,0
UDAWUU_clean,0
UDAXAB_clean,0
UDAXEF_clean,0
UDAXIJ_clean,0
UDEGIW_clean,0
UDEPIE_clean,8
UDICAN_clean,24
UDICER_clean,0
UDIDAO_clean,24
UDIHIZ_charged,0
UDIHOF_charged,0
UDIQII_clean,0
UDOVUG_charged,0
UDUMIP02_clean,48
UDUMIP03_clean,48
UDUMIP_clean,48
UFANEV,0
UFASAW_charged,0
UFASEA_ion_b,8
UFATEA01_clean,0
UFEMIC_clean,0
UFENAW_clean,12
UFENEZ_clean,0
UFEVIL_clean,4
UFEXEJ_clean,3
UFEXIN_clean,3
UFEXOT_clean,9
UFILUR02_clean,4
UFILUR_clean,4
UFIREI_clean,4
UFISOS_clean,0
UFISUY_clean,0
UFITEJ_clean,0
UFOFIF_clean,4
UFUMUD01_clean,2
UFUMUD02_clean,2
UFUMUD_clean,2
UFUNAK_clean,2
UFUNIS_clean,4
UFUQIV_clean,8
UFUTIY_clean,12
UGAPOI_clean,0
UGAQEY_clean,8
UGELIB_clean,0
UGEPEB01_clean,0
UGEPEB_clean,0
UGIGAS01_clean,0
UGIGAS_clean,0
UGOFED_clean,4
UGOSOY_charged,4
UGUGUZ_clean,4
UGUHAG_clean,4
UGUHEK_clean,4
UGUQOC_charged,0
UGUQOC_clean,0
UGUQUK_clean,0
UGUXAV_clean,0
UHADAI_clean,0
UHASED_clean,0
UHAXUW_clean,0
UHISEK_clean,0
UHISOU_clean,2
UHIYOB_clean,0
UHOHEG_clean,0
UJAQAY_clean,4
UJAQEC_clean,2
UJAQUS_clean,4
UJARAZ_clean,0
UJECUI_clean,0
UJEDIX_clean,0
UJEFOE01_clean,0
UJEFOE_clean,0
UJEGUL_clean,4
UJIPAG_clean,8
UJIPEK_clean,8
UJIZET_clean,0
UJOJAG_clean,0
UJOJEK01_clean,0
UJOJEK02_clean,0
UJOJEK_clean,0
UJOJIO01_clean,0
UJOJIO02_clean,0
UJOJIO03_clean,0
UJOJIO04_clean,0
UJOJIO05_clean,0
UJOJIO06_clean,0
UJOJIO07_clean,0
UJOJIO_clean,0
UJOJOU01_clean,0
UJOJOU_clean,0
UJOKIP01_clean,0
UJOKIP02_clean,0
UJOKIP03_clean,0
UJOKIP04_clean,0
UJOKIP05_clean,0
UJOKIP_clean,0
UJOWEW_clean,4
UJOWIA_charged,0
UJULIW_clean,4
UJUMUJ_clean,0
UJUPUM_clean,16
UJUQIB_clean,0
UJUXOM_clean,8
UKAJOH_clean,0
UKAPUS_clean,0
UKAQAZ_clean,0
UKAQED_clean,0
UKAQIH_clean,0
UKAZAI_clean,24
UKAZEM_clean,8
UKEXEP_clean,8
UKIQIP_clean,6
UKIQOV_clean,18
UKIQUB_clean,12
UKOLOV_clean,0
UKOXUO_clean,0
UKOZOK_clean,24
UKOZOL_clean,4
UKUBIM_clean,0
UKUBOS_clean,0
UKUBUY_clean,0
UKUCAF_clean,0
UKUDEL_clean,0
UKULOB01_clean,10
UKULOB_clean,10
UKUMAO01_clean,10
UKUMAO_clean,10
UKUPEX_clean,5
UKUPIB_clean,4
UKUPUL_clean,36
UKUTEB_clean,0
ULAQAB_clean,0
ULAQEF_clean,0
ULASAD_clean,6
ULEHEA_clean,0
ULEPIM_clean,0
ULILEI_clean,8
ULIMIN_clean,0
ULOGAE_clean,14
ULOGIL_clean,3
ULOJUC01_clean,0
ULOJUC_clean,0
ULOKAJ_clean,0
ULOKEN_clean,0
ULOKOX_clean,0
ULOKUD01_clean,0
ULOKUD_clean,0
ULOLAK_clean,0
ULOLEO_clean,0
ULOLIS_clean,0
ULOLUE_clean,0
ULOMAL_clean,0
ULUPUM01_clean,4
ULUQAV_clean,0
ULUVUT_clean,0
UMABIV_clean,12
UMABOB_clean,12
UMALUQ_clean,0
UMARAC_charged,0
UMAROR_clean,6
UMEDEX_clean,0
UMEDIB_clean,0
UMEDOH_clean,0
UMEHOL_clean,0
UMEJUT_clean,0
UMEKAA_clean,0
UMEKEE_clean,0
UMEKII_clean,0
UMELAB_clean,0
UMELEF_clean,0
UMELUU_clean,4
UMEMAB_clean,8
UMEPOT_clean,0
UMEQAG_clean,0
UMESIQ_clean,0
UMESOW_clean,0
UMEVUD_clean,0
UMEXUF01_clean,4
UMEXUF_clean,8
UMIGAA_clean,8
UMIZEX_clean,0
UMIZIB_clean,0
UMOBEF04_clean,18
UMOBEF05_clean,18
UMOBEF06_clean,18
UMOBEF07_clean,18
UMOBEF08_clean,18
UMOBEF09_clean,18
UMODEH08_clean,18
UMODEH09_clean,18
UMODEH10_clean,18
UMODEH11_clean,18
UMODEH12_clean,18
UMODEH13_clean,18
UMODEH19_clean,18
UMOKIS_clean,4
UMORIY_clean,0
UMOYOM14_clean,18
UMOYOM15_clean,18
UMOYOM16_clean,18
UMOYOM17_clean,18
UMOYOM18_clean,18
UMOYOM19_clean,18
UMUTOM_clean,2
UMUTUS_clean,0
UMUXEG_clean,0
UNABER_clean,2
UNABIV_charged,0
UNABOB_clean,8
UNABUH01_clean,4
UNABUH_clean,4
UNACES01_clean,0
UNACES_clean,4
UNACIW_clean,4
UNADIX_clean,0
UNAGOH_clean,0
UNAGUN_clean,0
UNAZIT_clean,8
UNEBIZ_clean,2
UNECOH_clean,8
UNECUN_clean,8
UNERUB_clean,0
UNIGEE_clean,0
UNIPAJ_clean,0
UNOJUD_clean,0
UNOTOH_clean,4
UPIBOM_clean,0
UPOSOI_clean,8
UPOVOL_clean,0
UPOZAB_clean,2
UQEGII_clean,36
UQERIT_clean,0
UQOGAK_clean,8
UQOWUU_clean,0
UQOYOP_clean,0
UQUCUG_clean,0
UQUHAQ_clean,4
UQULAU_clean,4
URENEM_clean,4
UREVIY_clean,0
UREVOE_clean,0
URONOG_clean,0
URUVUA_clean,18
URUWEL_clean,12
URUWIP_clean,12
USAHAZ_clean,0
USATAL_clean,0
USAWIW_clean,0
USAYOE_clean,4
USEVOF_clean,16
USIRUL_clean,0
USISEW_clean,0
USORUR_clean,4
USOXEH_clean,6
USOXIL_clean,8
USUBUG_clean,0
USUPUV_clean,4
USUQOQ_clean,2
USUVIP_clean,0
USUWUC_clean,0
UTACOJ_clean,12
UTACUP_clean,18
UTADIE_clean,0
UTELIQ_clean,8
UTEMAJ_clean,4
UTEWOG_clean,12
UTEWUM_clean,12
UTEXAT_clean,0
UTEXIB_clean,0
UTIYED_clean,0
UTOCAJ_clean,16
UTOCEN_clean,16
UTODIR_clean,0
UTOTUT01_clean,4
UTOTUT_clean,4
UTULEB_clean,0
UTULIF_clean,0
UTULUR_clean,0
UTULUR_SL_part,0
UTUMAY_clean,0
UVANOW_clean,8
UVANUC_clean,2
UVARIT_clean,0
UVAROZ_clean,0
UVARUF_clean,0
UVASAM01_clean,0
UVASAM_clean,0
UVEVAT_clean,0
UVEVEX_clean,0
UVEVUN_clean,12
UVEWIC01_clean,4
UVEWIC_clean,8
UVEXAV_clean,0
UVINAP_clean,0
UVIPIZ_clean,48
UVIPOF_clean,48
UVOBUE_clean,10
UVOTOQ_clean,0
UVUCEV_clean,8
UVUCIZ_clean,8
UVUDEW_clean,18
UVUDOG_clean,8
UVUDUM_clean,0
UVUFIC_clean,18
UVUFUN_clean,8
UVUGAV_clean,18
UVUPOR_clean,0
UVUPUX_clean,0
UVUQAE_clean,4
UVUQOT_clean,0
UVUWAL_clean,0
UWALEL_clean,6
UWELIS_clean,0
UWODAN_clean,24
UWOWAF_clean,4
UWUKII_clean,16
UWUTIQ_clean,0
UXABOL_clean,4
UXABUR_clean,0
UXACAY_clean,8
UXAXEY_clean,0
UXEDEH_clean,0
UXEDIL01_clean,0
UXEDIL02_clean,0
UXEDIL03_clean,0
UXEDIL_clean,0
UXEDOR_clean,0
UXEDUX_clean,0
UXEFAF_clean,0
UXEFEJ_clean,0
UXEHIP,0
UXEQOE_clean,4
UXINAR_clean,0
UXIQOJ_clean,0
UXISUR_clean,48
UXOHOG_clean,18
UXUNUX_clean,8
UXUPEJ_clean,8
UXUPEK_clean,4
UXUPIN_clean,8
UXUYUI_clean,0
UXUZAP_clean,0
UYAMIS_clean,0
UYAMOY_clean,4
UYAPOA_clean,0
UYAQAN_clean,0
UYOFIY_clean,0
UYOJOI_clean,4
UYOXUC_charged,0
UYOYUD_clean,0
UZAFAD_clean,1
UZAFIL_clean,4
UZAMUE_clean,4
UZANAL_clean,4
UZANEP_clean,4
UZANOZ_clean,6
UZATAR_clean,2
UZEKEQ_clean,10
UZIGOB_clean,0
UZIJUJ_clean,0
UZIZOU_clean,0
UZIZUZ_clean,16
UZOBAN_clean,8
UZOBAO_clean,0
UZOBER_clean,0
UZOBES_clean,0
UZOBIW_clean,0
UZUNAF01_clean,0
UZUNAF_clean,0
UZUNEJ_clean,0
UZUTUG_clean,0
UZUXOE_clean,0
UZUZUL_clean,0
VABJIS_clean,0
VABJUE_clean,0
VABKAL_clean,0
VABKEP_clean,0
VABLUG_clean,0
VABMAN_clean,0
VABMER_clean,0
VACFOV01_clean,0
VACFOV_clean_h,0
VACFOV_clean,0
VACFUB01_clean,0
VACFUB_clean_h,0
VACFUB_clean,0
VADWON_clean,0
VAFWAB_clean,0
VAGBEN_clean,0
VAGBOX_clean,8
VAGBUD_clean,0
VAGJET_clean,0
VAGKOF_clean,0
VAGMAT_clean,4
VAGMEX_clean,4
VAGTAA01_clean,4
VAGTAA_clean,2
VAGTAB_clean,4
VAGTUU_clean,4
VAHFAM_clean,0
VAHJEW_clean,0
VAHJIA_clean,0
VAHPUR_clean,0
VAHQAY_clean,0
VAHSIH_clean,0
VAHSON_clean,0
VAHTOQ_clean,4
VAHVOQ_clean,0
VAHVOR_clean,0
VAJGAR_clean,4
VAJHIA_clean,8
VAJQOP_clean,0
VAJTEH_clean,0
VAJTUX_clean,0
VAJVEJ_clean,0
VAKBIU_clean,0
VAKLIF_clean,0
VAKNAZ_clean,8
VAKNED_clean,5
VAKPOP_clean,0
VAKPUV_clean,0
VAKQAC_clean,0
VAKREG_charged,0
VAKRIK_ion_b,0
VALSIM_clean,0
VALVAI_clean,0
VALVIQ_clean,0
VALWUD_clean,24
VALXAK_clean,24
VALXEO_clean,24
VALXIS_clean,24
VALXOY_clean,0
VALZIU_clean,4
VAMPUX_clean,18
VAMQAE_clean,0
VAMQIJ_clean,0
VAMQIM_clean,18
VAMQOS_clean,18
VAMYEQ_clean,12
VAMYIU_clean,12
VAMYOA_clean,0
VAMYUG_clean,12
VAMZAN_clean,0
VAMZER_clean,0
VANHEA_clean,8
VANRAH_clean,2
VANXUD03_clean,0
VANXUD_clean,0
VAPBAR_charged,0
VAPBEV_clean,0
VAPBIZ_clean,0
VAPFOJ_clean,4
VAPFUP_clean,2
VAPHOM_clean,0
VAPRIQ_clean,0
VAQLAC_clean,4
VAQLEG_clean,8
VAQSEO_clean,0
VAQTUF_clean,0
VARHIH_clean,0
VARHON_clean,0
VARJAB_clean,1
VARJEF_clean,0
VARREL_clean,0
VARRIP_clean,0
VARWES_charged,0
VARWIW_charged,0
VARWOC_clean,0
VARWUI_clean,0
VASFAZ_clean,0
VASFED_clean,0
VASFIH_clean,0
VASFON_clean,0
VASFUT_clean,0
VASGUU_clean,4
VASKOR_clean,0
VATVIY_clean,8
VATVOE_clean,8
VATVUK_clean,0
VATXEU_clean,0
VATYAR_clean,0
VATYEV_clean,0
VATYIZ_clean,0
VATYOF_clean,0
VAXHOR01_clean,4
VAXHOR_clean,4
VAXMUF_clean,2
VAXTEV_clean,8
VAXVEX_charged,1
VAYDOQ_clean,8
VAYFUY_clean,2
VAYWEZ_clean,10
VAYWID_clean,10
VAZKUE_clean,0
VAZLAL_clean,0
VAZLEP01_clean,0
VAZLEP02_clean,0
VAZLEP_clean,0
VAZLIT_clean,0
VAZLOZ_clean,0
VAZLUF_clean,0
VAZMAM_clean,0
VAZMEQ_clean,0
VAZMIU_clean,0
VAZMOA_clean,0
VAZROF_clean,0
VAZTOG_clean,0
VAZTUM_clean,0
VEBHUG_clean,0
VEBHUG_SL,0
VECVUW_clean,12
VECWUX_clean,4
VECZAG_clean,16
VECZEI_clean,0
VECZEK_clean,8
VEDDIT_charged,0
VEDFAN_clean,0
VEDFER_clean,0
VEDFIV_clean,0
VEDFOB_clean,0
VEDFUH_clean,0
VEDGAO_clean,0
VEDGES_clean,0
VEDGIW_clean,0
VEDVUW_clean,4
VEFCEQ_clean_h,3
VEFJOG_charged,0
VEFLUP_clean,2
VEFMAW_charged,0
VEGMIE01_charged,0
VEGMIE_charged,0
VEGMOK01_charged,0
VEGMOK02_charged,0
VEGMOK03_charged,0
VEGMOK04_charged,0
VEGMOK_charged,0
VEGXIQ01_clean,4
VEGXIQ_clean,4
VEGXOW_clean,4
VEGXUC_clean,4
VEHJID01_clean,8
VEHJID_clean,8
VEHJOJ_clean,22
VEHJUP_clean,22
VEHKAW_charged,0
VEHKAW_clean,0
VEHKIE_clean,6
VEHKIE_SL,6
VEHKOK_charged,0
VEHLAW_clean,0
VEHLEA01_clean,0
VEHLEA02_clean,0
VEHLEA_clean,0
VEHLIE_clean,0
VEHNAZ_charged,4
VEHNED_clean,12
VEHPUU_clean,0
VEHRIL_clean,0
VEHROR_charged,0
VEHYUE_clean,16
VEJHID_clean,6
VEJYIT01_clean,0
VEJYIT_clean,0
VEJYOZ_clean,0
VEJYUF01_clean,0
VEJYUF02_clean,0
VEJYUF_clean,0
VEJZEQ_clean,0
VEJZIU_clean,0
VELBAQ_clean,1
VELVEO_clean,1
VELVIS_clean,0
VELVOY_clean,0
VEMDAT_clean,4
VEMMAC_clean,2
VEMMEG_clean,2
VEMMIK_clean,6
VEMMOQ_clean,4
VEMSUC01_clean,0
VEMSUC_clean,0
VEMTAJ01_clean,0
VEPDEB_charged,8
VEQBID_clean,0
VEQBOJ_charged,0
VEQBUP_charged,0
VEQCAW_charged,0
VEQCEA_charged,0
VERPOZ_clean,0
