Structures,D_i_vdw_uff298,D_f_vdw_uff298,D_if_vdw_uff298
AXUHEH_clean,6.7138,4.94915,6.70715
AXUHIL_clean,5.05334,2.569,5.05153
AXUJOT_clean,6.35862,3.52252,6.35862
AXUPEO_clean,5.92999,3.12317,5.92999
AYAWEE_clean,4.34748,2.39655,4.33293
AYOQEM_clean,11.37931,6.38065,10.51976
AYOXUJ_clean,5.71043,4.69874,5.71043
AYOYEU_clean,4.09619,2.57275,4.06258
AYOYOE_clean,3.23152,2.21607,3.2173
AYUJIP_clean,11.91519,7.68971,11.91518
AYUPOZ_clean,3.82742,2.97731,3.79176
AYUWUM_clean,4.08859,2.35343,4.00579
AZAFIS_clean,4.72546,3.99315,4.72546
AZAVOO_clean,4.95392,3.55869,4.6595
AZAVUU_clean,5.32453,4.78471,5.25574
AZAWAB_clean,5.42936,4.60789,5.16588
AZAWAZ_clean,4.06139,3.01318,4.06139
AZEBUE_clean,5.26745,4.46015,5.25987
AZEWEH_clean,3.95715,3.34294,3.87361
AZILEA_clean,3.90333,2.36056,3.5343
AZILEC_clean,5.69642,2.7273,5.68982
AZIMIH_clean,4.20692,3.17342,4.20409
AZIVAI_clean,6.45397,5.22405,5.88726
AZIXUD_clean,5.84446,4.72033,5.80935
AZOBUN_clean,2.96373,2.16866,2.9402
AZOHEC_clean,4.67859,2.96679,4.66758
BABREE_clean,12.66999,6.00339,12.66999
BACGAQ_clean,4.41465,3.49762,4.41465
BACMOH10_clean,3.3577,2.39859,3.27939
BACMOH_clean,3.66094,3.09198,3.6593
BADHIA_clean,3.7273,2.727,3.4793
BADHOG_clean,3.73925,2.62478,3.62823
BADHUM01_clean,3.4749,2.27923,3.47122
BADHUM_clean,3.74101,2.57156,3.73966
BADJAU_clean,3.76388,2.61737,3.39913
BADJIC_clean,3.55292,2.44904,3.19104
BADXAI_clean,5.46846,4.05297,5.46846
BADYAJ_clean,8.18088,6.7342,8.18088
BAEDTA01_clean,5.14229,4.06975,5.14229
BAFCAP_clean,4.63986,2.87363,4.24578
BAFHAU_clean,9.03261,7.38167,9.03261
BAFKUR_clean,3.75302,2.16863,3.75157
BAFVAH_clean,6.43814,2.3159,6.43814
BAHGUN01_clean,4.1291,2.64618,4.1291
BAHGUN02_clean,4.11434,2.64388,4.11434
BAHGUN03_clean,4.16778,2.68979,4.12765
BAHGUN04_clean,4.17297,2.70911,4.12683
BAHGUN_clean,4.19633,2.71147,4.17444
BAHMAZ_clean,5.12714,3.7619,5.12389
BAKFAV_clean,4.86637,2.92954,4.76293
BAKGAX_clean,4.22811,3.04105,4.21018
BAKGIF_clean5b,7.52123,6.32126,7.52123
BAKGIF_clean,7.52123,6.32126,7.52123
BAKGIF_manual,7.52123,6.32126,7.52123
BAKJEE_clean,6.07678,4.91234,6.07281
BAKJII_clean,6.06653,4.67681,6.06249
BAKJOO_clean,7.51558,5.59124,7.42204
BAKLIK_clean,5.66115,2.10675,5.66115
BAKYIY_clean,7.15887,6.92134,7.15887
BAKYOE_clean,6.70245,6.08822,6.70245
BALMUW01_clean,3.18136,2.49048,3.17114
BALMUW_clean,3.21544,2.61558,3.2154
BALPAH_clean,5.11247,3.0764,5.02985
BALPEL_clean,5.97446,3.10942,5.97314
BALPIP_clean,6.14868,3.15673,6.14868
BAMKIM_clean,6.01095,4.96614,6.01095
BAMKOS_clean,5.97829,5.03326,5.81345
BANMAG_clean,7.89708,6.65639,7.89708
BAPDAA_clean,12.35769,11.42527,12.35768
BAPVEW_clean,3.95038,3.04649,3.94234
BAQWEY_clean,8.82265,3.51785,8.65788
BAQWIC_clean,8.25959,5.61233,8.25959
BAQWOI_clean,7.89304,2.02446,7.89304
BARZAW_clean,7.30926,1.80772,7.30921
BARZIE_clean,7.36256,1.85493,7.36223
BARZOK_clean,7.44348,2.00016,7.44347
BARZOL_charged,5.7193,2.63227,5.7095
BARZUR_clean,4.947,4.58469,4.947
BASJUB_clean,5.18008,4.13491,5.17282
BASSOF_clean,3.55839,2.42267,3.55839
BASSUL_clean,3.56663,2.30495,3.56663
BASTAS_clean,3.58829,2.31199,3.58829
BASTEW_clean,3.58574,2.32192,3.58574
BASTIA_clean,3.55128,2.41551,3.55128
BASTUM_clean,3.59036,2.36643,3.59036
BAWROI_clean,13.5509,8.34562,13.5509
BAWRUO_clean,6.58564,5.498,6.58564
BAXFIR01_clean,3.61886,2.73003,3.61886
BAXFIR02_clean,3.55123,2.79503,3.5497
BAXFUD_clean,3.57259,3.04307,3.56509
BAXGAK_clean,3.54118,2.731,3.5361
BAXLOD_clean,3.28954,3.22751,3.28954
BAXREY_clean,6.0166,2.93086,5.99912
BAXSIE_clean,4.99046,4.75566,4.99046
BAYCOU_clean,3.39792,2.30424,3.39792
BAZDAJ_charged,3.5458,2.53161,3.23395
BAZDAJ_clean,3.54373,2.53134,3.31486
BAZFUF01_clean,19.53149,8.33314,19.53149
BAZFUF_clean,19.68609,8.35619,19.68609
BAZGAM_clean,42.01296,23.70429,42.01296
BAZGEQ_clean,27.05667,13.5667,27.05667
BAZJET_clean,12.58644,11.31652,12.58644
BAZJIX_clean,9.11844,6.68116,9.11464
BEDYEQ_clean,32.35719,30.70639,32.35719
BEFGEA_clean5b,8.59078,6.26386,8.20161
BEFGEA_manual,8.59078,6.26386,8.20161
BEFKUU_clean,6.76857,3.08923,6.76851
BEFLAB01_clean,5.61629,2.9709,5.61629
BEFLEF_clean,4.15913,2.78382,4.15913
BEFLIJ_clean,4.50986,3.00238,4.50986
BEFLUV_clean,5.56848,3.65637,5.56848
BEFMAC_clean,5.21236,3.28853,5.21236
BEFMOQ_clean,4.32817,2.39761,4.32335
BEFMUW_clean,4.09097,2.29738,4.08335
BEFNAD_clean,4.03568,2.33068,4.00667
BEFNEH_clean,4.63365,3.171,4.21027
BEFNIL_clean,4.20986,3.00331,4.20986
BEFNOR_clean,4.79017,2.84096,4.79017
BEFNUX_clean,4.75929,2.89532,4.75806
BEFPAF_clean,6.9621,3.21939,6.95002
BEGBOG_clean,3.8328,2.23351,3.8328
BEGDEY_clean,12.61379,3.46606,12.61099
BEJZAS_clean,4.36165,3.27661,4.36106
BEKSAM_clean,3.85006,3.19542,3.83691
BEKYOG_clean,5.31509,4.44231,5.31509
BEKYUM_clean,4.2913,3.39268,4.28923
BEKZEX01_clean,3.63168,2.98397,3.61665
BEKZEX_clean,3.70683,3.07614,3.70683
BELJIL_clean,6.95782,4.42915,6.95782
BELTOD_clean,5.7011,4.27297,5.68158
BELTUJ_clean,5.41567,4.05515,5.40923
BELVAR_charged,5.32802,3.37524,5.01168
BELVEV_charged,6.41168,4.36744,6.41099
BELYIC_clean,3.60259,2.73018,3.60259
BENXOJ,3.69179,3.04879,3.69179
BENXUP_clean,3.86412,2.88045,3.86412
BENZOL_clean,5.60668,3.83393,5.60668
BENZUR_clean,5.74599,3.79616,5.74599
BEPBAB_clean,5.32386,3.92498,5.32386
BEPLUF_clean,9.81662,9.71818,9.81662
BEPMAM_clean,9.64276,9.54809,9.64276
BEPMEQ_clean,9.85062,9.75124,9.84974
BEPMIU_clean,9.71495,9.6213,9.71261
BEPNER_clean,2.96987,1.95369,2.81881
BEPNIV_clean,9.58653,9.49444,9.58653
BEPNOB_clean,9.63205,9.53754,9.63205
BEPNUH_clean,10.00842,9.93733,10.00842
BEPPAP_clean,9.55819,9.43911,9.55444
BEPPIX_clean,9.2354,9.13226,9.2354
BEPPOD_clean,9.54036,9.43381,9.54036
BEPREV01_clean,6.57435,4.58764,6.57433
BEPREV02_clean,7.21178,4.99422,7.21178
BEPREV03_clean,6.74811,4.70859,6.7433
BEPREV_clean,6.7485,4.69472,6.74825
BEPRIZ_clean,9.43189,5.40758,9.43189
BEPROF_clean,7.81696,5.5629,7.81696
BEPVAV_clean,4.07293,2.82136,4.07293
BEPVEZ_clean,5.2873,3.72163,5.27382
BEPVID_clean,4.95476,3.89876,4.95476
BEPVOJ01_clean,4.63293,3.71703,4.61794
BEPVOJ_clean,4.45566,3.5558,4.45566
BEPWEA_clean,4.72805,3.47931,4.72805
BEPYIG_clean,7.23164,6.79164,7.23132
BEQFEK_clean,10.21295,10.06078,10.21295
BERFIP_clean,3.69553,2.36403,3.69553
BERGAI_clean,5.16462,2.46854,5.16227
BERQIA_clean,6.5716,3.68748,6.22818
BETDAH_clean,5.85105,4.33786,5.85105
BETDEL_clean,5.9066,4.20255,5.9066
BETDIP_clean,5.94729,3.85598,5.94729
BETDOV_clean,5.67857,4.01583,5.67857
BETDUB_clean,6.00067,3.76831,5.99963
BETFAJ_clean,5.84567,4.2817,5.83926
BETFEN_clean,5.84494,4.27481,5.84494
BETFIR_clean,4.08966,3.22494,3.76635
BETFOX_clean,4.37736,3.59181,4.37736
BETFUD_clean,5.75707,4.22,5.75707
BETGAK_clean,5.66451,4.19369,5.66451
BETGEO_clean,15.22062,4.86512,15.22062
BETGIS_clean,14.06496,4.1122,14.05726
BETGOY_clean,15.17877,5.47848,15.17877
BETGUE_clean,15.53571,9.62759,15.53571
BETHEP_clean,15.9564,5.43266,15.9564
BETHIT_clean,16.19028,10.19457,16.19028
BETZOR_clean,7.00927,4.11149,7.00695
BEVQID_clean,3.06678,2.91292,3.06218
BEVQUP_clean,3.09971,2.53225,3.09631
BEVRAW_clean,2.96486,2.65879,2.96462
BEVWAB_clean,10.51245,9.71221,10.51245
BEWCUD_clean,11.09097,9.25848,11.09097
BEWRUR_clean,9.69758,7.84115,9.69758
BEWSAY_clean,9.23773,7.4089,9.23773
BEWVEG_clean,5.92529,4.38,5.92529
BEWVOQ_clean,10.05905,8.1152,9.71549
BEWWEH_clean,8.85239,7.72421,8.85201
BEXPAX_clean,5.39676,5.03071,5.39676
BEXQIF_clean,7.93771,5.11042,7.91826
BEXQOL_clean,7.94046,5.13821,7.94046
BEXQUR_clean,7.9725,5.19019,7.9725
BEXRAY_clean,7.93601,5.47235,7.93601
BEXREC_clean,7.95683,5.38037,7.95683
BEXRIG_clean,7.99113,5.43106,7.99113
BEXRUT_clean,6.4917,4.55734,6.46248
BEXSAA_clean,6.2913,4.94551,6.2913
BEXSEE_clean,6.56485,4.62341,6.56485
BEXSII_clean,5.86211,4.30359,5.82573
BEXTUV_clean,3.98593,3.69105,3.98593
BEXVAD01_clean,3.82995,3.33079,3.82146
BEXVAD_clean,3.84039,3.53693,3.84039
BEXVEH_clean,9.77647,5.4795,9.76761
BEXVIL_clean,8.53797,6.48891,8.53621
BEYKEX_clean,5.04495,3.82325,5.04491
BEYSEF_clean,4.83703,3.96637,4.83385
BEZDUH_clean,4.42053,2.84096,4.42053
BEZSIK_clean,5.75699,4.38176,5.75699
BIBBUL_clean,3.08972,2.63268,3.07659
BIBMAC_clean,5.14952,3.26217,5.14952
BIBMEG_clean,5.44764,2.66794,5.44412
BIBMIK_clean,6.74166,2.25537,6.74166
BIBXIV_clean,18.27274,3.83851,18.27274
BIBXOB_clean,19.7107,7.25193,19.63458
BIBXUH_clean,14.74018,4.46695,14.72909
BIBYAO_clean,13.03727,3.23019,13.02943
BICDAU_clean,11.47508,6.26181,11.29361
BICPOT_clean,7.12314,6.35022,7.11229
BICPUA_clean,13.01158,9.37989,12.51674
BIDPOV_clean,11.29541,6.07353,11.29437
BIFGOO_clean,10.08726,8.23408,10.08726
BIFKEI_clean,5.75148,3.99529,5.08336
BIGZUO_clean,20.93683,20.20303,20.73992
BIHBAX_clean,17.79013,16.77227,17.78953
BIHBEB_clean,17.55376,16.37492,17.55376
BIHMUC_clean,4.05533,2.68553,4.04144
BIHRER_clean,5.59948,2.84331,5.59598
BIJDUV_clean,7.83927,5.10584,7.83927
BIJFAD_clean,7.59385,5.47861,7.59337
BIJJOV_clean,4.53458,3.07484,4.52566
BIMDEF_clean,3.98922,3.223,3.98922
BIMDIL_clean,4.54503,3.28083,4.54503
BIMDOR_charged,9.5522,8.35971,9.5522
BINCUY_clean_b,12.52225,7.85642,12.52225
BINCUY_manual,12.52225,7.85642,12.52225
BINDAF_clean_b,12.35332,7.72986,12.35332
BINDAF_manual,12.35332,7.72986,12.35332
BINMIW_clean,11.03331,10.26707,10.9888
BINROH_clean,20.62846,9.45186,20.62844
BINRUN_clean,20.32955,9.30963,20.32955
BINSAU_clean,21.22934,9.77438,21.22618
BIPBAF_clean,10.25131,5.66949,10.2456
BIPKIW_clean,12.67695,2.62932,12.67695
BIPLIX_clean,6.87128,5.51839,6.51335
BIPSUQ_clean,17.82928,16.17455,17.82928
BIQFOW_clean,5.69841,2.64133,5.69822
BIQHEQ_clean,4.49607,3.39714,4.49601
BIQRIE_clean,4.1377,2.14693,4.1377
BIQVII_clean,5.20045,4.43733,5.19789
BIRGIU_clean,6.08301,3.92617,6.07809
BIRLIZ_clean,4.28415,2.48214,4.28415
BIRMUM_clean,5.12232,4.40878,5.11837
BIRSEC_clean,6.21316,4.27267,6.20439
BIRSIG_clean,6.0834,4.16432,6.0411
BIVXEK_clean,4.16013,2.59529,4.15628
BIWHAQ_clean,4.9919,2.76075,4.95886
BIWSEG_ion_b,29.49918,11.72716,29.49024
BIWSIK_ion_b,18.65746,3.41173,18.65746
BIWSOQ_clean,15.32762,5.32598,6.21482
BIWYAH10_clean,7.22189,5.4043,7.18298
BIXXIR_clean,6.49828,4.03893,6.49488
BIXYEO_clean,6.56176,4.13225,6.54397
BIYSUZ_clean,8.10866,7.30644,8.10866
BIYTAG_clean,8.12749,7.3314,8.12744
BIYTEJ,6.04606,5.95698,6.04606
BIYTOU_clean,7.81399,6.11068,7.81399
BIYVEM_clean,7.76367,6.96247,7.76367
BIYVIQ_clean,8.78165,8.01071,8.775
BIYXUE_charged,7.74541,6.13474,7.74541
BIYYAL_charged,7.63634,6.22847,7.60816
BIYYEP_charged,7.47496,3.64035,5.0299
BIZLUT_clean,7.64471,5.97196,7.05012
BIZMAA_clean,8.04064,6.13246,8.04064
BIZMEE_clean,7.62636,5.99269,7.53112
BIZMII_clean,7.65628,6.0861,7.0412
BOCKOT_clean,4.4764,3.27341,4.27308
BOCTEU01_clean,3.79124,2.80998,3.78836
BOCTOE01_clean,4.06924,2.57636,3.81765
BOCTOE02_clean,4.1018,2.59888,4.1018
BOCTOE03_clean,4.13705,2.62193,3.99272
BOCTOE04_clean,4.15653,2.51843,4.15568
BOCTOE05_clean,4.22078,2.55162,4.21996
BOCTOE_clean,4.04324,2.55171,3.9676
BODPAN_clean,12.91213,5.98726,12.89558
BOFCEG_clean,4.4683,2.60213,4.46659
BOHGOU_clean,3.12648,2.8065,3.12648
BOHJOZ_auto,6.6633,2.86641,6.6633
BOHWOM_clean,6.26114,5.06951,6.19171
BOHXIH_clean,6.79048,2.72551,6.79048
BOJCIN_clean,4.98092,4.51064,4.98092
BOJDAG_clean,5.19128,2.61965,5.19128
BOJYIK01_clean,4.8122,2.38889,4.80664
BOJYIK_clean,4.84253,2.34548,4.82025
BOKQEZ_clean,7.18094,3.95005,7.17983
BOLPAU_clean,7.6432,5.09573,6.798
BOLPEY_clean,6.49818,5.41716,6.49625
BOLZIN_clean,18.7285,6.97065,17.505
BOMCOX_clean,5.23203,3.51466,5.20513
BOMCUB_charged,2.71786,2.37027,2.71099
BOMCUB_clean,2.71786,2.37027,2.71099
BONMEX_clean,6.13734,4.95048,6.04251
BONNIC_clean,3.77738,2.52171,3.76389
BONWAD_clean,3.40326,2.52118,3.25262
BONWIL_clean,2.9702,2.17473,2.96995
BOPHEV_clean,4.0923,3.12506,4.08727
BOPHIZ_clean,6.77539,4.81411,6.7505
BOPWIO_clean,3.16122,2.5948,3.16122
BOQYUD_clean,3.28724,2.72211,3.28724
BORBEQ_clean,5.25328,3.30332,5.22779
BOSHIC_clean,11.11163,3.93675,11.11163
BOTLED_clean,2.89803,2.41536,2.89803
BOVHEB_clean,5.33262,3.87774,5.2805
BOWDIC_clean,6.45201,4.60055,6.45201
BOWNUY_clean,15.54178,9.65473,15.47242
BOWQAG_clean,3.02657,2.49129,3.01588
BOWQAG_SL,2.8527,1.93597,2.81015
BOWRAH_clean,4.32498,3.91357,4.32246
BOWSOW_clean,5.40414,3.99356,5.37066
BOWSUC_clean,3.81965,2.82969,3.81546
BOWZUK_clean,7.66616,7.28924,7.65534
BOXFAW_charged,17.10153,9.25837,17.10153
BOXFOK_clean,17.50476,9.63807,17.50476
BOXYEU_clean,4.37354,2.84909,4.37354
BOXYIY_clean,4.20736,3.66802,4.20736
BOYCEY_auto,11.80209,5.34265,11.30766
BOYTEQ_clean,4.4868,3.90791,4.4868
BOYYOF_clean,8.68732,5.73482,8.68732
BOZFIH_clean,5.61151,4.25825,5.60389
BOZFON_clean,5.80954,3.49636,5.47081
BUBDIL_clean,5.08718,3.38482,5.0452
BUBQOE_clean,4.14133,3.45662,4.13667
BUBTUP_clean,6.50162,2.89845,6.48627
BUBWOM_clean,3.92761,2.24126,3.92604
BUCROH_charged,4.80559,1.93462,4.7991
BUCSAU_clean,4.0609,3.46209,4.05607
BUCSEY_clean,4.08432,3.35684,4.08157
BUCSIC01_clean,4.30013,3.32866,4.27617
BUCSIC_charged,4.86906,1.97379,4.86906
BUCTUQ_clean,4.6792,2.69096,4.6792
BUCVAY_clean,4.71199,2.7417,4.71154
BUCVIG_clean,4.74622,2.59151,4.73821
BUCWAZ_clean,7.84769,5.95607,7.72155
BUCYAA_clean,5.19649,1.99058,4.6561
BUDDIO_clean,2.6151,2.22278,2.6151
BUFNEW_charged,16.81985,9.0167,16.81985
BUFNOG_charged,17.00816,9.2209,17.00816
BUFPAU01_charged,17.03428,9.72301,17.03428
BUFPAU_charged,17.14053,9.79722,17.14053
BUFPIC_clean,10.6364,5.05994,10.6364
BUGSAY_clean,4.2655,3.58157,4.07637
BUGSEC_clean,4.30279,3.6375,4.30279
BUGSIG_clean,4.31279,3.63705,4.11598
BUGSOM_clean,4.27649,3.60158,4.09142
BUJKEW01_clean,5.51907,2.96335,5.51894
BUKMUQ01_clean,5.58339,4.59168,5.57394
BUKMUQ_clean,5.54921,4.73188,5.54921
BUKRUW01_clean,10.62664,4.50671,10.62664
BUKRUW02_clean,10.03223,5.35563,10.0277
BUKRUW03_clean,10.29566,4.50812,10.29035
BUKYAJ_clean,4.50744,3.05327,4.49642
BULBER_clean,7.7284,3.97006,7.64558
BUNKUS_clean,38.32542,36.6912,38.32542
BUNLAZ_clean,37.61114,35.30795,37.61114
BUPDOH_clean,10.93882,4.68971,10.93865
BUPDUM_clean,9.87138,2.50527,9.84484
BUPFAU_clean,9.71364,2.45701,8.92894
BUPFEY_clean,9.89413,2.5567,9.87277
BUPVEP_clean,7.82676,3.80887,7.31773
BUQWER_clean,4.8888,3.68024,4.8888
BURHUS_clean,4.24496,2.85228,4.20267
BURJOO_clean,4.70647,3.93862,4.47352
BURQIQ_clean,8.14291,5.20634,8.14291
BUSGIG_clean,3.41726,2.50886,3.41619
BUSGOM_clean,3.51344,2.5753,3.50458
BUSNAF_clean,6.29583,4.77802,6.29583
BUSQEM_clean,4.94603,3.73859,4.94603
BUSQIQ_clean,4.05006,3.70726,4.05006
BUSQUC_clean,3.77833,2.00323,3.77833
BUSRUE_clean,6.8618,5.21755,6.85665
BUSSEP_clean,5.85538,2.71,5.85015
BUSTAM_clean,5.8965,2.79195,5.8965
BUVHEH_clean,4.69897,3.64436,4.69897
BUVKUA_clean,3.49452,2.44032,3.49452
BUVVIZ_clean,4.68012,3.12199,4.68012
BUVVOF_clean,4.35261,3.16022,4.35261
BUVWOF02_clean,6.24438,4.60503,6.24438
BUVWOF03_clean,6.3007,4.92602,6.3007
BUVXOG_clean,6.0424,4.4383,6.0424
BUVYEX_clean,6.23174,4.77559,6.23174
BUVYIB01_clean,10.62629,7.84302,10.62629
BUVYIB_clean,10.6872,7.77288,10.6872
BUWGAC_clean,5.05844,4.72992,5.05844
BUWGEG_clean,6.02749,5.41417,6.0237
BUWLUC_clean,5.18277,3.31694,4.9662
BUWMAJ_clean,5.15887,3.47558,5.15357
BUWMEN_clean,5.23242,3.5292,5.05963
BUWMIR_clean,5.20153,3.50738,5.01032
BUXNOZ_clean,11.27571,6.18225,11.275
BUXTOF_clean,4.48502,3.11428,4.09074
BUXTUL_clean,5.3536,3.35807,4.84511
BUXZAX_clean,32.67838,31.03166,32.67838
BUYNAL_charged,3.85197,3.36847,3.84987
c4ce00408f_c4ce00408f2_clean,12.39959,5.00245,12.39157
c4dt02048k_c4dt02048k2_clean,4.60419,3.42257,4.60388
c4dt03702b_c4dt03702b2_clean,8.63662,5.51782,8.6291
c4ra13058h_c4ra13058h2_clean,5.14627,4.43382,5.14627
c5cc01886b_c5cc01886b2_clean,3.57066,2.19636,3.57066
c5cc04223b_c5cc04223b2_clean,11.51215,9.66295,11.51215
c5cc06190c_c5cc06190c2_clean,3.26785,2.91607,3.26762
c5cc09432a_c5cc09432a2_clean,7.05075,4.45177,7.03202
c5cc09935h_c5cc09935h2_clean,12.245,5.36231,12.245
c5cc10203k_c5cc10203k2_clean,15.48046,6.25282,15.48046
c5ce00010f_c5ce00010f2_clean,5.88817,3.03852,4.82544
c5ce00677e_c5ce00677e2_clean,3.62454,2.74194,3.4416
c5ce00862j_c5ce00862j2_clean,6.69528,5.3863,6.69528
c5ce00923e_c5ce00923e2_clean,4.08871,3.01822,4.08763
c5ce00931f_c5ce00931f2_clean,4.80315,3.79709,4.79245
c5ce01790d_c5ce01790d1_clean,8.99397,3.76941,7.88806
c5ce01948f_c5ce01948f2_clean,4.88825,4.42409,4.88569
c5ce02194d_c5ce02194d2_clean,6.39528,5.31732,6.39528
c5ce02503f_c5ce02503f2_clean,14.30144,5.45196,14.30144
c5cp03920g_c5cp03920g2_clean,7.79289,3.78036,7.79289
c5dt00281h_c5dt00281h2_clean,3.62126,3.02769,3.38074
c5dt01100k_c5dt01100k2_clean,9.96668,8.98552,9.96668
c5dt02374b_c5dt02374b2_clean,5.04613,2.81638,5.04613
c5dt02651b_c5dt02651b2_clean,10.46263,10.06131,10.46263
c5dt03038b_c5dt03038b2_clean,6.06977,4.66764,6.06977
c5dt03091a_c5dt03091a2_clean,12.6854,6.66644,12.66159
c5dt03710g_c5dt03710g2_clean,8.73824,7.64668,8.73824
c5dt04943a_c5dt04943a2_clean,11.22245,6.03455,11.22244
c5dt05023e_c5dt05023e2_clean,6.10417,3.94227,6.10417
c5gc02393a_c5gc02393a2_clean,4.98363,4.07009,4.97051
c5nj01930c_c5nj01930c2_clean,5.10703,3.87494,5.10692
c5nj02236c_c5nj02236c2_clean,5.87402,3.46686,5.87362
c5nj02634b_c5nj02634b2_clean,5.99492,5.0133,5.98955
c5nj03044g_c5nj03044g2_clean,4.92498,3.44048,4.92498
c5qi00128e_c5qi00128e2_clean,5.79531,2.94864,5.7953
c5sc00614g_c5sc00614g2_clean,12.66465,3.38777,12.66465
c5sc03494a_c5sc03494a2_clean,6.03991,5.54562,6.03742
c5ta03835a_c5ta03835a2_clean,11.69581,9.17115,11.69581
c5ta04552e_c5ta04552e2_clean,5.56828,2.84771,5.54858
c5ta04989j_c5ta04989j2_clean,6.90025,5.57693,6.9001
c5ta05481h_c5ta05481h2_clean,11.11379,3.72675,11.11379
c5ta09507g_c5ta09507g2_clean,7.83649,4.34809,7.83649
c5ta10401g_c5ta10401g2_clean,14.06951,6.68224,14.06951
c6cc00589f_c6cc00589f2_clean,10.82697,3.7267,10.82697
c6cc00589f_c6cc00589f3_clean,8.19804,6.9936,8.07176
c6cc00862c_c6cc00862c2_clean,8.0168,5.81255,8.0168
c6cc01597b_c6cc01597b2_clean,4.76524,3.63988,4.76524
c6cc02494g_c6cc02494g1_clean,11.86086,10.61755,11.86086
c6cc02494g_c6cc02494g3_clean,12.04215,10.94447,12.04186
c6cc02494g_c6cc02494g4_clean,12.0441,10.94636,12.04381
c6cc02494g_c6cc02494g5_clean,11.68466,10.91029,11.68466
c6cc02494g_c6cc02494g6_clean,11.87057,10.62786,11.87057
c6cc03787a_c6cc03787a2_clean,12.76099,5.5384,12.76099
c6ce00126b_c6ce00126b2_clean,5.64017,4.27831,5.63898
c6ce00141f_c6ce00141f2_clean,8.78012,7.54912,8.78004
c6ce00407e_c6ce00407e1_clean,15.22902,7.83202,15.10493
c6ce00407e_c6ce00407e2_clean,11.92353,6.87227,11.69811
c6ce00407e_c6ce00407e3_clean,12.56803,5.51754,10.48589
c6ce00407e_c6ce00407e4_clean,53.49137,27.42841,53.43913
c6ce00407e_c6ce00407e5_clean,63.28341,28.76504,63.28341
c6ce00407e_c6ce00407e6_clean,30.11244,11.10717,30.11173
c6ce00407e_c6ce00407e7_clean,32.89822,15.16959,32.89822
c6ce00407e_c6ce00407e8_clean,6.24894,4.34926,6.23554
c6ce00407e_c6ce00407e9_clean,13.01424,9.59836,12.92337
c6ce00465b_c6ce00465b2_clean,7.04207,6.68827,7.04176
c6cp03028a_c6cp03028a3_clean,4.19344,2.99502,4.18756
c6dt01288d_c6dt01288d2_clean,6.0092,3.13031,6.00267
c6dt03852b_c6dt03852b2_clean,12.97625,11.59269,12.97625
c6dt04165e_c6dt04165e2_clean,10.64388,9.67899,10.64388
c6ra27069g_c6ra27069g2_clean,4.12823,2.46789,4.12621
c6ra28728j_c6ra28728j2_clean,4.59914,2.17637,4.59914
c6ta00429f_c6ta00429f2_clean,15.87435,4.75436,10.54148
c6ta07145g_c6ta07145g2_clean,6.02298,3.08756,5.70061
CABDER_clean,3.78929,1.79513,3.78929
CABJOH_clean,4.24324,3.66567,4.23966
CABQEB_clean,3.11146,1.98403,2.96741
CACBUG_clean,3.70102,3.0744,3.69942
CACNOM_clean,5.32559,4.42037,5.32527
CADPIH_clean,4.63311,3.08537,4.63311
CADPII_clean,5.06054,4.27833,5.06054
CADQAB_clean,6.58692,4.58054,6.5724
CADQOP_clean,6.67799,4.62545,6.67799
CADZIT_clean,3.66414,2.75173,3.65811
CAFRUX_clean,5.00799,2.40666,3.01064
CAGSAG_clean,9.01299,5.10349,6.21431
CAGXIU_clean,5.72229,4.57161,5.72225
CAHLEE_clean,3.67188,2.54444,3.65108
CAHNEF_clean,3.92505,2.51534,3.85832
CAHQAG_clean,3.21181,2.48813,3.06601
CAHQOS_clean,5.00768,2.99501,5.00768
CAHSOU_clean,3.86584,2.59142,3.86098
CAHVAJ_clean,4.73185,3.44629,4.1454
CAJBUN_clean,6.20233,3.88313,6.20066
CAJHUS03_clean,2.74069,2.23515,2.74069
CAJHUS04_clean,2.72929,2.23736,2.72929
CAJHUS_clean,2.7307,2.23176,2.71952
CAJLEH_clean,4.46273,2.54074,4.45734
CAJQEL_clean,13.67939,7.44525,13.67939
CAJQIP_clean,12.66202,7.51833,12.66202
CAJVUG_charged,4.42337,2.61854,4.20234
CAJWAN_charged,4.68993,3.46149,4.68656
CAJWER_charged,5.45537,3.3602,5.45537
CAJWIV_ion_b,5.68941,3.01608,5.68941
CAKFEB01_clean,3.16869,2.60224,3.16832
CAKFEB_clean,3.23417,2.64402,3.23414
CAKFIF_clean,3.21553,2.61825,3.17447
CAKXET_clean,3.97155,2.6584,3.96733
CAKXIX_clean,3.95603,2.64995,3.95291
CAKXOD_clean,3.93767,2.63755,3.934
CAKXUJ_clean,3.92077,2.63214,3.91711
CAKYAQ_clean,3.90878,2.62519,3.90642
CAKYEU_clean,3.87665,2.60559,3.8191
CAKYIY_clean,3.85303,2.59603,3.84943
CAMROA_clean,7.25788,4.19976,7.25611
CANRIU_clean,6.61486,4.12195,6.61486
CANROA_clean,6.64569,4.18798,6.50593
CANRUG_clean,5.98698,4.33238,5.98698
CANYIB_clean,8.45612,8.05436,8.45612
CANZOH_clean,4.12264,2.29433,4.12264
CAPLOX_clean,6.49203,5.20318,6.49203
CAQCAZ_clean,6.16863,5.5156,6.16006
CARGEI_clean,4.27162,3.85792,4.26616
