Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
LAVTIN_clean,1.63046,1525.14,0.515,0.0,0.515
LAVTOT_clean,1.63118,1524.46,0.5239,0.0,0.5239
LAVTUZ_clean,1.66996,1512.05,0.5135,0.0,0.5135
LAVZOA_clean,2.4043,3185.81,0.2854,0.0,0.2854
LAVZUG_clean,1.53681,5481.07,0.655,0.0,0.655
LAWFOF_clean,0.589497,17349.8,0.7736,0.0,0.7736
LAWFUL_clean,0.589907,17337.8,0.7739,0.0,0.7739
LAWFUN_clean,1.2173,4983.5,0.3312,0.0,0.3312
LAWGAS_clean,0.589907,17337.8,0.7726,0.0,0.7726
LAWGEW_clean,0.591684,4321.43,0.7858,0.0,0.7858
LAWGIA_clean,0.590588,4329.45,0.7859,0.0,0.7859
LAWGOG_clean,0.589428,4337.97,0.7859,0.0,0.7859
LAWGOI_clean,1.58223,10067.7,0.2531,0.0,0.2531
LAWGUM_clean,0.58881,4342.52,0.7857,0.0,0.7857
LAWGUO_clean,1.75912,9002.52,0.2469,0.0,0.2469
LAWHEZ01_clean,1.65797,9347.79,0.2586,0.0,0.2586
LAWHEZ_clean,1.65797,9347.79,0.259,0.0,0.259
LAWHID_clean,1.71371,9124.71,0.2418,0.0,0.2418
LAWHOJ_clean,1.54552,6470.85,0.4323,0.0,0.4323
LAWHUP_clean,1.55256,6441.52,0.4276,0.0,0.4276
LAXGOH01_clean,2.04355,1057.36,0.0,0.0524,0.0524
LAXGOH02_clean,2.05767,1050.1,0.0,0.1027,0.1027
LAXGOH03_clean,2.00531,1077.52,0.0,0.0903,0.0903
LAXMIJ_clean,1.76873,1457.24,0.1198,0.0,0.1198
LAYGAV_clean,1.03521,7107.17,0.388,0.0,0.388
LAZGOK_clean5b,1.28266,1623.84,0.3158,0.0,0.3158
LAZGOK_manual,1.28266,1623.84,0.3158,0.0,0.3158
LAZHUR_clean,1.27794,2314.44,0.0,0.1376,0.1376
LAZJAZ_SL,1.27617,1217.26,0.1785,0.0,0.1785
LAZJAZ_clean,1.27342,1217.26,0.1797,0.0,0.1797
LAZJIH_clean,1.06968,7836.56,0.5157,0.0,0.5157
LAZKUU_clean,0.996458,4825.66,0.3855,0.0,0.3855
LAZLEF_clean,1.51146,3156.06,0.0,0.173,0.173
LAZPIN_clean,2.05355,3233.83,0.0,0.0,0.0
LAZPOT_clean,2.07349,3210.47,0.0,0.0,0.0
LAZPUZ_clean,2.08895,3191.75,0.0,0.0,0.0
LAZSIQ,1.22585,5423.3,0.0,0.2705,0.2705
LAZXIV_clean,0.858102,8873.54,0.645,0.0,0.645
LAZXOB_clean,1.04439,4165.26,0.5465,0.0,0.5465
LECFAC_clean,0.838672,8652.65,0.6588,0.0,0.6588
LECFEG_clean,0.882661,8574.32,0.6522,0.0,0.6522
LECFUW_charged,1.50111,5090.96,0.0784,0.158,0.2364
LECGAD_clean,1.17335,1052.35,0.2495,0.0,0.2495
LECGEH_clean,1.08823,1120.59,0.32,0.0,0.32
LECGIL_clean,0.936646,3515.7,0.6602,0.0,0.6602
LECHUX_clean,2.83999,2554.63,0.0,0.2125,0.2125
LECQEQ_clean,1.1941,1299.47,0.6376,0.0,0.6376
LEDCAA_clean,1.68459,5103.67,0.0,0.0237,0.0237
LEDHEJ_clean,1.58915,1083.04,0.2183,0.0,0.2183
LEDHIN_clean,1.60723,1078.24,0.2171,0.0,0.2171
LEDJOU_clean,1.98029,1990.62,0.0,0.0129,0.0129
LEDJUA_clean,1.86009,1098.78,0.0,0.0,0.0
LEDLAJ_clean,1.15045,6418.85,0.0,0.2104,0.2104
LEDLEN_clean,0.914085,4647.03,0.5429,0.0,0.5429
LEDNEP_charged,2.19304,1789.09,0.1025,0.0,0.1025
LEDNIT_charged,2.17734,1777.05,0.119,0.0,0.119
LEDPIU_clean,1.31264,2974.4,0.0,0.1253,0.1253
LEDWUN_clean,1.25104,1721.05,0.0,0.1844,0.1844
LEGGEK_clean,1.51154,947.001,0.2623,0.0,0.2623
LEGGIO_clean,1.17196,4885.59,0.4462,0.0,0.4462
LEGGOU_clean,1.63905,4423.38,0.0,0.0707,0.0707
LEHTID_clean,2.22281,2193.51,0.0,0.0127,0.0127
LEJBUX_clean,1.04776,2034.37,0.7225,0.0,0.7225
LEJCAE_clean,1.13486,5634.72,0.6783,0.0,0.6783
LEJCAG_clean,0.514688,17764.4,0.7293,0.0,0.7293
LEJKIW_clean,1.82473,4606.43,0.4192,0.0,0.4192
LEJRIC_clean,1.19087,1302.99,0.6402,0.0,0.6402
LEJZOQ_clean,1.11072,6967.59,0.2447,0.0,0.2447
LELCUB01_clean,1.68019,14958.6,0.0,0.0024,0.0024
LELMIA01_clean,1.47804,1158.36,0.4226,0.0,0.4226
LELMIA_clean,1.44105,1188.1,0.4359,0.0,0.4359
LELROL_clean,0.725604,8069.7,0.6276,0.0,0.6276
LELRUR_clean,1.04806,5642.86,0.4441,0.0,0.4441
LEMHAM_clean,2.10772,3880.02,0.2168,0.0,0.2168
LEMNOH_clean,1.19418,2158.6,0.0,0.2917,0.2917
LEMVOP_clean,1.49221,7303.55,0.1267,0.0353,0.162
LENGAO_clean,0.968421,8839.64,0.5688,0.0,0.5688
LENGES_clean,2.22846,2970.22,0.2254,0.0,0.2254
LENKIA_clean,1.31034,1221.09,0.6156,0.0,0.6156
LENRUS_clean,2.12654,977.905,0.0,0.0,0.0
LEPLAV_clean,1.69706,3249.69,0.0,0.1958,0.1958
LEPLEZ02_clean,2.16555,1861.34,0.0,0.0125,0.0125
LEPLEZ_clean,2.15638,934.63,0.0,0.0,0.0
LEQBUG_clean,0.73218,13160.5,0.6874,0.0,0.6874
LEQCAN_clean,0.778071,12321.3,0.671,0.0,0.671
LEQQAA_clean,0.807375,5229.56,0.5329,0.0,0.5329
LEQQEE_clean,1.13313,3726.15,0.0,0.2596,0.2596
LEQQII_clean,0.770513,8219.62,0.5639,0.0,0.5639
LEQVIN_clean,1.90009,1697.36,0.0,0.3605,0.3605
LEQVUZ_clean,0.666563,12425.9,0.5168,0.0937,0.6105
LERNAY01_clean,1.77018,1392.2,0.0,0.1851,0.1851
LERNAY02_clean,1.7848,1380.8,0.0,0.186,0.186
LERNAY_clean,1.76673,1394.93,0.0,0.1882,0.1882
LERNEC01_clean,1.77237,1390.49,0.0,0.2004,0.2004
LERNEC_clean,1.75601,1403.44,0.0,0.2086,0.2086
LESWAI_clean,1.41973,2190.32,0.3444,0.0,0.3444
LETDEU_clean,1.61724,5368.06,0.3942,0.0,0.3942
LETDUK_clean,1.10433,1583.12,0.6651,0.0,0.6651
LETFEW,2.12439,5732.48,0.214,0.0,0.214
LETPOR01_ion_b,1.65616,13642.2,0.0,0.0231,0.0231
LETRIN_clean,1.44731,1267.62,0.4466,0.0,0.4466
LETROT_clean,1.67128,1097.75,0.313,0.0,0.313
LETRUZ_clean,1.82342,1006.15,0.2232,0.0,0.2232
LETVUB_clean,1.17728,1060.47,0.0,0.1729,0.1729
LEVBAQ_clean,2.00382,4040.81,0.407,0.0,0.407
LEVDIB_clean,0.771367,5195.57,0.6279,0.0,0.6279
LEVNOQ01_clean,0.975082,2436.76,0.4155,0.0,0.4155
LEVNOQ_clean,0.947393,2507.98,0.4415,0.0,0.4415
LEVPAF_clean,0.81142,11295.3,0.4884,0.0,0.4884
LEVPEJ_clean,1.99058,11097.5,0.2071,0.0,0.2071
LEVYOC_clean,1.7513,2093.84,0.2061,0.0,0.2061
LEWMUX_clean,1.15388,4221.36,0.472,0.0,0.472
LEWTUD01_clean,1.78485,1380.76,0.0,0.1751,0.1751
LEWTUD_clean,1.76176,1398.86,0.0,0.1659,0.1659
LEWVAL_clean,1.77956,1384.87,0.0,0.1823,0.1823
LEWZET_clean,1.17803,1827.07,0.4198,0.0,0.4198
LEYFUS_clean,2.99567,12319.6,0.3808,0.0,0.3808
LEYLUX_clean,1.52164,6126.36,0.0,0.0997,0.0997
LEYPAI_clean,1.67394,2603.0,0.4691,0.0,0.4691
LEYQUD_clean,1.0718,7668.28,0.6267,0.0,0.6267
LEYRAK_clean,1.04525,7758.19,0.6299,0.0,0.6299
LEYREO_clean,1.05388,7714.63,0.6291,0.0,0.6291
LEYYET_clean,2.09413,2428.72,0.0,0.1466,0.1466
LEZJOQ_clean,1.61528,2627.79,0.1246,0.0692,0.1938
LEZJUW_clean,1.7263,7754.86,0.1191,0.0273,0.1464
LEZLAF_clean,1.39295,2491.96,0.2593,0.0,0.2593
LEZMIN_clean,1.80949,1894.41,0.3562,0.0,0.3562
LEZWUK_clean,3.02612,12255.2,0.373,0.0,0.373
LEZXAR_clean,3.0017,12335.7,0.3719,0.0,0.3719
LEZZEX_clean,1.64932,1578.26,0.1993,0.0,0.1993
LIBJAJ_clean,1.26255,1106.06,0.0,0.0,0.0
LIBQIY_clean,1.10251,7602.14,0.627,0.0,0.627
LIBZIG_clean,1.54375,1419.9,0.5406,0.0,0.5406
LICKAL_clean,1.80004,2787.21,0.1774,0.0,0.1774
LICSUM_clean,1.39208,746.133,0.0,0.0358,0.0358
LIDSAU_clean,1.12251,4439.17,0.4718,0.0,0.4718
LIDSEY01_clean,1.23861,4161.43,0.4453,0.0,0.4453
LIDSEY_clean,1.08774,4408.56,0.4943,0.0,0.4943
LIDSIC_clean,0.995436,4473.06,0.5358,0.0,0.5358
LIDWIG_clean,1.15777,2612.27,0.2952,0.0,0.2952
LIDZOP_clean,1.64984,1577.75,0.1982,0.0,0.1982
LIDZUV_clean,1.54716,1478.36,0.1758,0.0,0.1758
LIFQIC_clean,1.87526,884.737,0.0,0.2747,0.2747
LIFSAW_clean,1.26392,6259.51,0.2777,0.0,0.2777
LIFSEA_clean,1.29733,6252.23,0.2839,0.0,0.2839
LIFWEE_clean,1.28823,2881.71,0.3196,0.1046,0.4242
LIFWOO_clean,1.07707,4761.8,0.2965,0.0,0.2965
LIGHAM_clean,1.04913,2299.91,0.3219,0.0,0.3219
LIGJIW_clean,2.88824,1569.74,0.2843,0.0,0.2843
LIHFAK_clean,0.502805,14218.3,0.7527,0.0,0.7527
LIHKAQ_clean,2.43906,1828.88,0.2884,0.0,0.2884
LIHRIE_clean,2.08632,687.183,0.0,0.1912,0.1912
LIHSEB_clean,2.43454,1516.67,0.0,0.0,0.0
LIHSIF_clean,1.93607,2370.78,0.0,0.1697,0.1697
LIJNOJ01_clean,1.2863,4661.25,0.1555,0.0,0.1555
LIJNOJ_clean,1.2994,4614.24,0.1452,0.0,0.1452
LIJXEI_clean,1.62266,3924.2,0.0,0.1123,0.1123
LIKCOY_charged,1.81549,3652.85,0.2702,0.0,0.2702
LIKFOB_clean,1.5872,398.499,0.4103,0.0,0.4103
LIPQIL_clean,0.906314,9455.5,0.0,0.4805,0.4805
LIPQOR_clean,0.897942,14082.9,0.4239,0.0532,0.47709999999999997
LIPRAE_clean,0.908142,9436.47,0.0,0.4773,0.4773
LIQCUK_clean,1.17897,2595.96,0.3485,0.0,0.3485
LIQDAS_clean,0.732254,9230.75,0.6768,0.0,0.6768
LIQFEY_clean,1.44986,1188.5,0.391,0.0,0.391
LIQGAU_clean,4.60139,2707.98,0.0,0.3143,0.3143
LIQGEY_clean,3.78784,1119.46,0.0,0.1653,0.1653
LIQJEC_clean,1.33584,7867.47,0.4802,0.0,0.4802
LIQTUC_clean,1.03237,7024.58,0.3515,0.0,0.3515
LIRFIB_clean,0.554774,4059.25,0.7956,0.0,0.7956
LIRNEH_clean,1.15507,6025.17,0.0,0.0354,0.0354
LIRNOR_clean,1.13373,17936.5,0.2898,0.0,0.2898
LIRTEM_SL,1.56232,1338.71,0.0,0.1514,0.1514
LIRTEM_clean,1.56107,1338.7,0.0,0.1615,0.1615
LIRTUC_clean,1.27726,4375.52,0.278,0.0,0.278
LIRVAK_charged,0.914869,4164.73,0.3684,0.0,0.3684
LISZOE_clean,1.53551,1834.44,0.0,0.1073,0.1073
LITCIC_clean,0.886931,2838.07,0.5191,0.0,0.5191
LITCOI_clean,1.05285,5345.75,0.4681,0.0,0.4681
LITCUO_clean,1.05342,4895.65,0.0,0.3002,0.3002
LITDAV_clean,1.01002,4954.04,0.419,0.0,0.419
LITHUR_clean,1.85218,6153.35,0.6297,0.0,0.6297
LIVKUW_clean,2.05682,994.007,0.0,0.3549,0.3549
LIVLUZ_clean,1.15595,2808.35,0.3933,0.0,0.3933
LIVREP_clean,1.35093,1620.68,0.0,0.1976,0.1976
LIVTEP_charged,1.45498,882.578,0.2551,0.0,0.2551
LIVTEP_clean,1.45498,882.578,0.2551,0.0,0.2551
LIVTIT_clean,0.873833,3643.76,0.5531,0.0,0.5531
LIVWAQ_clean,1.60342,2137.89,0.4473,0.0,0.4473
LIWFIG_clean,1.99047,1481.9,0.0,0.2617,0.2617
LIWFOM_clean,2.15039,1023.39,0.2663,0.0,0.2663
LIWFUS_clean,1.83207,550.856,0.0,0.2287,0.2287
LIWVIY_clean,1.26516,1848.18,0.5102,0.0,0.5102
LIWXIZ_clean,1.63001,1473.69,0.0487,0.0,0.0487
LIWXOG_clean,1.40965,3317.49,0.4361,0.0,0.4361
LIXDAZ_clean,1.78613,2042.44,0.0,0.1235,0.1235
LIXMIQ_clean,1.77037,2088.13,0.0,0.1091,0.1091
LIXNIP_clean,1.75208,815.129,0.0,0.0,0.0
LIXWAR01_clean,1.07311,2498.59,0.4324,0.0,0.4324
LIXWAR_clean,1.06263,2523.22,0.4305,0.0,0.4305
LIXWEV_clean,1.80159,2883.93,0.0,0.3063,0.3063
LIXXAS_clean,1.11648,1334.01,0.5959,0.0,0.5959
LIXXEW_clean,1.59427,1338.7,0.3326,0.0,0.3326
LOBHAM_clean,1.01758,3115.81,0.4914,0.0,0.4914
LOCNIB_clean,1.61136,1345.19,0.0,0.2719,0.2719
LOCRUR_clean,1.07174,3440.23,0.47,0.0,0.47
LOCZIO_clean,1.09612,4897.13,0.3868,0.0,0.3868
LODCUC_clean,1.44314,2394.28,0.2098,0.0,0.2098
LODKIA_clean,1.02042,3350.47,0.5152,0.0,0.5152
LODPOK_clean,1.05247,11487.0,0.3815,0.0,0.3815
LODPUQ_clean,1.07351,11254.4,0.3813,0.0,0.3813
LODPUR_clean,1.35933,1128.26,0.0,0.0776,0.0776
LODTAB_clean,1.23288,4381.52,0.469,0.0,0.469
LOFCUF_clean,1.58715,7922.58,0.0,0.1385,0.1385
LOFJAT_clean,0.7403,10250.5,0.6871,0.0,0.6871
LOFVIN_clean,1.23786,8144.91,0.1867,0.0,0.1867
LOFVUY01_clean,1.07811,8966.74,0.491,0.0,0.491
LOFVUY_clean,1.07811,8966.74,0.4905,0.0,0.4905
LOFZUB_clean,1.45872,3331.8,0.4669,0.0,0.4669
LOGBAK_clean,1.46617,3314.86,0.4644,0.0,0.4644
LOGBEO_clean,1.47637,3291.96,0.4614,0.0,0.4614
LOJFOF_clean,1.16037,5091.09,0.2761,0.0,0.2761
LOJFUL_clean,0.609882,5157.83,0.6418,0.0223,0.6641
LOJLAZ01_clean,1.67137,3139.87,0.4737,0.0,0.4737
LOJLAZ_clean,1.78682,2937.0,0.4191,0.0,0.4191
LOJNAA_clean,1.60964,7811.85,0.0,0.1195,0.1195
LOKPEG_clean,2.25824,968.821,0.0,0.2945,0.2945
LOLQIM_clean,1.79928,786.183,0.0,0.3685,0.3685
LOLREL_clean,1.36486,12485.4,0.42,0.0,0.42
LOLVAJ_clean,2.02495,12006.9,0.0543,0.0,0.0543
LOMLOQ_clean,1.47019,3815.99,0.5472,0.0,0.5472
LOMLUV_clean,2.25449,2335.68,0.0,0.1285,0.1285
LOMLUW_clean,1.50469,3728.51,0.5181,0.0,0.5181
LOMMEH_clean,1.67175,8952.17,0.0,0.0526,0.0526
LOMMIL_clean,1.51016,8800.71,0.0,0.0518,0.0518
LOMMOR_clean,1.50886,8808.27,0.0,0.0529,0.0529
LONVAN_clean,1.08454,4670.07,0.619,0.0,0.619
LONVIV_clean,1.16864,4334.02,0.6173,0.0,0.6173
LONWIW_clean,0.832586,5275.34,0.5981,0.0,0.5981
LOPZAS_clean,0.918625,19865.1,0.2951,0.0,0.2951
LOQLEJ_manual,0.993806,2966.91,0.5971,0.0,0.5971
LOQLIN_SL,0.952578,2620.14,0.5773,0.0,0.5773
LOQLIN_clean,0.950024,2620.14,0.5892,0.0,0.5892
LOQSEQ_clean,1.27817,10983.3,0.0,0.0969,0.0969
LOQSIU_clean,0.944298,11002.5,0.3813,0.0,0.3813
LOQSOA_clean,1.30488,10941.9,0.0,0.1053,0.1053
LOQSUG_clean,1.33143,10806.9,0.0,0.104,0.104
LORKEK_clean,1.84844,2076.86,0.0,0.1843,0.1843
LORMOW_clean,1.63871,1841.44,0.1813,0.0,0.1813
LORNEL_clean,1.05672,1522.25,0.7378,0.0,0.7378
LORROB_clean,1.37197,8317.78,0.2391,0.0,0.2391
LORRUH_clean,1.38382,8236.91,0.0,0.2078,0.2078
LOSBOM_clean,0.76383,4121.3,0.6364,0.0,0.6364
LOSXIC_clean,1.10745,2460.76,0.5521,0.0,0.5521
LOSYAV_clean,1.22852,1175.85,0.3889,0.0,0.3889
LOTDIJ_clean,0.961023,6719.13,0.2701,0.0,0.2701
LOVLEP_clean,1.5407,18232.5,0.3557,0.0,0.3557
LOVNIV_charged,2.05735,7374.04,0.0,0.1109,0.1109
LOWPUI_clean,1.29126,628.9,0.4317,0.0,0.4317
LOWPUI_clean5b,1.29126,5031.2,0.3938,0.0,0.3938
LOWQIX_clean,0.895525,4369.35,0.678,0.0,0.678
LOXKAM_clean,0.784824,11697.2,0.5376,0.0,0.5376
LOXVUR_clean,1.84158,2335.7,0.0,0.1376,0.1376
LOXWAY_clean,1.3733,1377.27,0.2619,0.0,0.2619
LOXWEC_clean,1.2744,1557.16,0.3175,0.0,0.3175
LOZSAW01_clean,1.02338,1237.1,0.0,0.4773,0.4773
LOZSAW02_clean,1.02738,1643.04,0.0,0.4567,0.4567
LOZSAW_clean,1.01242,1250.49,0.0,0.4936,0.4936
LOZSOK_clean,1.66521,5324.53,0.1942,0.0,0.1942
LOZSUQ_clean,1.70782,5245.83,0.1918,0.0,0.1918
LUBMAW_clean,0.992617,5424.77,0.4699,0.0,0.4699
LUBNAZ_clean,1.05459,3863.96,0.5789,0.0,0.5789
LUCDAO_clean,0.856034,1835.94,0.683,0.0,0.683
LUCDES_clean,0.866707,1840.0,0.6846,0.0,0.6846
LUCDIW_clean,0.822543,1862.85,0.6845,0.0,0.6845
LUCKAX_clean,1.81814,1273.58,0.0,0.1326,0.1326
LUCKEB_clean,1.8057,2603.94,0.0,0.1891,0.1891
LUCKIF_clean,1.74858,2642.89,0.0,0.1878,0.1878
LUDCUK_clean,1.49949,1991.5,0.2693,0.0,0.2693
LUDKIG_clean,1.75823,2044.57,0.0867,0.0,0.0867
LUDKOM_clean,1.47246,2028.06,0.2954,0.0,0.2954
LUDKUS_clean,1.5606,1913.52,0.2904,0.0,0.2904
LUDLAZ_clean,1.63514,1832.43,0.2909,0.0,0.2909
LUDLED_clean,0.881906,18222.6,0.668,0.0,0.668
LUDLIH_clean,0.876399,18337.1,0.6699,0.0,0.6699
LUDRUZ_clean,1.1124,2039.58,0.0,0.1351,0.1351
LUDTUZ_clean,1.86951,16216.6,0.4651,0.0,0.4651
LUDVAH_clean,1.87163,6290.8,0.2802,0.0,0.2802
LUDVEL_clean,1.37573,16504.1,0.4907,0.0,0.4907
LUDVIP_clean,1.5951,6588.7,0.3114,0.0,0.3114
LUDVOV_clean,1.40472,16163.5,0.4732,0.0,0.4732
LUDVUB_clean,1.85106,11355.3,0.0,0.17,0.17
LUFBUL_clean,1.29284,2259.93,0.2679,0.0,0.2679
LUFCAS_clean,1.44232,2250.75,0.2546,0.0,0.2546
LUFNAC01_clean,1.02639,2104.38,0.4795,0.0,0.4795
LUFNAC02_clean,1.02962,2097.78,0.4723,0.0,0.4723
LUFNAC03_clean,1.02599,2105.21,0.4744,0.0,0.4744
LUFNAC04_clean,1.02659,2103.96,0.475,0.0,0.475
LUFNAC05_clean,1.03101,2094.94,0.4703,0.0,0.4703
LUFNAC_clean,1.03145,2094.05,0.466,0.0,0.466
LUFNEG_clean,1.17247,3684.39,0.3824,0.0,0.3824
LUFQUZ01_clean,1.49707,331.316,0.3791,0.0,0.3791
LUFQUZ02_clean,1.29652,382.566,0.4232,0.0,0.4232
LUFQUZ_clean,1.48805,333.323,0.379,0.0,0.379
LUJBAV_clean,1.46601,4755.26,0.1141,0.0,0.1141
LUJJOQ_clean,2.83058,7557.64,0.0,0.0152,0.0152
LUJPUC_clean,1.16372,1930.1,0.4238,0.0,0.4238
LUJSOA_clean,1.23774,2212.56,0.2607,0.0,0.2607
LUKLIN_clean,0.466068,12900.9,0.8083,0.0,0.8083
LUKREO_clean,1.33832,2756.07,0.0999,0.0,0.0999
LUKRIS_clean,1.38895,2665.07,0.1295,0.0,0.1295
LUKRUE_clean_h,1.36623,2830.23,0.0,0.0427,0.0427
LULHUW_clean,1.25703,525.197,0.0,0.3877,0.3877
LULJAE_clean,1.23171,536.64,0.0,0.4212,0.4212
LULVOF_clean,1.20763,7050.55,0.101,0.0512,0.1522
LULWUL_clean,1.41495,2033.3,0.2157,0.0,0.2157
LULXAS_clean,1.37462,2092.97,0.2574,0.0,0.2574
LULXEW_clean,1.41342,2035.5,0.0,0.1307,0.1307
LULXOG_clean,1.7004,2340.28,0.0,0.1093,0.1093
LUMDEC_clean,1.29296,3972.55,0.3525,0.0,0.3525
LUMLIQ_clean,2.1629,1806.27,0.3098,0.0,0.3098
LUMMAJ_clean,1.61896,2808.49,0.0,0.0,0.0
LUMYEZ_clean,1.30429,3322.66,0.5496,0.0,0.5496
LUMYID_clean,1.30513,3320.53,0.5522,0.0,0.5522
LUMYOJ_clean,1.3118,3303.64,0.5485,0.0,0.5485
LUMYUP_clean,1.2924,3353.24,0.5507,0.0,0.5507
LUMZAW_clean,1.30478,3321.43,0.5528,0.0,0.5528
LUMZEA_clean,1.82686,2372.12,0.0,0.2238,0.2238
LUMZUO_clean,1.86922,2985.76,0.6997,0.0,0.6997
LUNBAX_clean,1.91328,2921.73,0.6912,0.0,0.6912
LUNBEB_clean,1.97905,2840.17,0.6748,0.0,0.6748
LUNBIF_clean,1.86674,2929.17,0.6815,0.0,0.6815
LUNWEW_clean,1.32697,4626.01,0.0,0.3231,0.3231
LUPHIN_clean,2.07732,2050.39,0.0,0.3245,0.3245
LUPTAS_clean,1.42961,2876.65,0.229,0.0,0.229
LUPYAX_clean,1.01424,5210.92,0.5967,0.0,0.5967
LUQGAG_clean,1.09152,3251.43,0.4056,0.0,0.4056
LURGEL_clean,0.532137,3007.3,0.7325,0.0,0.7325
LURLOB_clean,1.00469,1534.52,0.5753,0.0,0.5753
LURRUM_clean,1.53799,3487.93,0.4727,0.0,0.4727
LUSHIR_clean,1.2313,1689.25,0.3493,0.0,0.3493
LUSHOX01_clean,1.20931,2406.32,0.4035,0.0,0.4035
LUSHOX02_clean,1.1935,2438.18,0.4233,0.0,0.4233
LUSHOX03_clean,1.21123,2402.49,0.4012,0.0,0.4012
LUSHOX04_clean,1.17969,2466.74,0.4221,0.0,0.4221
LUSHOX_clean,1.19355,2438.09,0.4112,0.0,0.4112
LUSHUD_clean,1.27198,1635.22,0.3164,0.0,0.3164
LUSJAL_clean,1.37211,1515.89,0.2347,0.0,0.2347
LUSJEP_clean,1.18923,1749.0,0.3811,0.0,0.3811
LUSJIT_clean,1.18953,1748.57,0.3756,0.0,0.3756
LUSJOZ_clean,1.1794,1763.58,0.3782,0.0,0.3782
LUSQIB_clean,1.11435,5995.09,0.0,0.2183,0.2183
LUSQOH_clean,0.825462,15813.2,0.3287,0.0,0.3287
LUSYEF_clean,0.734641,11788.1,0.6662,0.0,0.6662
LUSZIJ01_clean,1.89412,1354.51,0.0,0.1773,0.1773
LUSZIJ_clean,1.90524,1346.61,0.0,0.1717,0.1717
LUSZOP01_clean,1.89964,1350.58,0.0,0.1775,0.1775
LUSZOP_clean,1.90006,1350.28,0.0,0.1762,0.1762
LUSZUV_clean,1.89964,1350.58,0.0,0.1768,0.1768
LUTBEI_clean,1.91248,1341.51,0.0,0.1723,0.1723
LUTBUY_clean,1.89014,1357.37,0.0,0.1744,0.1744
LUTCAF_clean,1.91836,1337.4,0.0,0.1671,0.1671
LUTCEJ_clean,1.89949,1350.68,0.0,0.1706,0.1706
LUTCIN_clean,1.91922,1336.8,0.0,0.1688,0.1688
LUTDAG_clean,1.92866,1330.26,0.0,0.1717,0.1717
LUTSEA_clean,1.75016,1636.39,0.2836,0.0,0.2836
LUVTAY_clean,1.08662,9397.57,0.3949,0.0,0.3949
LUVTEC_clean,1.07967,4729.03,0.3926,0.0,0.3926
LUVWUU_clean,1.11029,10854.3,0.3612,0.0,0.3612
LUWMEX_clean,1.16543,5016.97,0.4663,0.0,0.4663
LUWMIB_clean,1.13178,4968.85,0.544,0.0,0.544
LUWMOH_clean,1.20693,4772.24,0.5129,0.0,0.5129
LUWMUN_clean,0.724012,10307.1,0.7068,0.0,0.7068
LUWNAU_clean,0.738468,10229.2,0.7008,0.0,0.7008
LUWYUY_clean,1.50679,2039.84,0.0,0.0429,0.0429
LUXDEO,1.18531,4990.63,0.0,0.2299,0.2299
LUXDUE_clean,1.04302,17527.4,0.5821,0.0022,0.5842999999999999
LUXFEQ_charged,0.883977,18621.6,0.594,0.0034,0.5973999999999999
LUXFOA_clean,0.952497,18172.8,0.5702,0.0024,0.5726
LUXFUG_clean,1.01438,17430.4,0.5677,0.0019,0.5696
LUYBIS_clean,1.32804,6214.4,0.4809,0.0,0.4809
LUYBOY_clean,1.34135,5869.03,0.4812,0.0,0.4812
LUYHAP_clean,0.618537,4037.82,0.7729,0.0,0.7729
LUYSEF_clean,1.34495,3734.39,0.468,0.0,0.468
LUYSOP_clean,0.826153,3800.89,0.66,0.0,0.66
LUYVAD_clean,2.01094,2859.3,0.0,0.2091,0.2091
LUZBOY_clean,0.864953,1897.37,0.5454,0.0,0.5454
LUZJAT_clean,1.37403,7494.73,0.5109,0.0,0.5109
MABCUQ_clean,1.53414,2116.16,0.4955,0.0,0.4955
MABJOP_clean,1.57067,1149.15,0.0,0.1409,0.1409
MABJUV01_clean,1.54053,1171.63,0.1505,0.0,0.1505
MABJUV_clean,1.52978,1179.86,0.1556,0.0,0.1556
MABKEG_clean,1.47907,1283.31,0.1758,0.0,0.1758
MABKIK01_clean,1.39065,1364.91,0.2378,0.0,0.2378
MABKIK_clean,1.45304,2612.59,0.1683,0.0,0.1683
MABLAD_clean,1.19766,2525.26,0.2559,0.0,0.2559
MACKAE_clean,2.70363,2324.44,0.5823,0.0,0.5823
MADVUJ_clean,1.65668,1855.85,0.1903,0.0,0.1903
MADWAQ_clean,1.52314,1813.6,0.1887,0.0,0.1887
MAFDII_SL,1.14403,18023.3,0.307,0.055,0.362
MAFFUW_clean,0.861708,16610.0,0.6465,0.0,0.6465
MAFJIO_clean,0.774705,6782.56,0.6737,0.0,0.6737
MAFLUD_clean,1.15006,953.707,0.498,0.0,0.498
MAFMAK01_clean,1.09839,998.57,0.5451,0.0,0.5451
MAFZIE_charged,1.2534,8452.62,0.3588,0.0,0.3588
MAFZOK_clean,2.00933,698.42,0.0,0.2233,0.2233
MAGBAZ_clean,0.9596,2128.24,0.5987,0.0,0.5987
MAGBIH_clean,1.52865,5636.82,0.0,0.1735,0.1735
MAGBON_clean,1.14435,7897.68,0.57,0.0,0.57
MAGBUT01_clean,0.778645,7018.15,0.0,0.284,0.284
MAGCUU_clean,0.933009,2808.01,0.0,0.2163,0.2163
MAGDAB_clean,0.943046,2778.13,0.0,0.2127,0.2127
MAGNEQ01_clean,1.09674,930.119,0.6371,0.0,0.6371
