# pressure	selectivity	loading (CH4)	loading (CO2)
60.8484848485	0.854238549703	1.22810063955	1.43765537153
61.6464646465	0.854825632971	1.2296635748	1.43849637561
62.4444444444	0.855410872109	1.23122351491	1.43933582686
63.2424242424	0.855994275793	1.23278047257	1.44017373414
64.0404040404	0.856575852643	1.23433058972	1.44100558744
64.8383838384	0.857155611226	1.23585723691	1.44181198924
65.6363636364	0.857733560056	1.23738101442	1.44261699908
66.4343434343	0.858309707595	1.23890193419	1.44342062454
67.2323232323	0.858884062249	1.24042000808	1.44422287315
68.0303030303	0.859456632375	1.24193524786	1.44502375231
68.8282828283	0.860027426277	1.24344766521	1.44582326938
69.6262626263	0.860596619267	1.24495738803	1.44662128592
70.4242424242	0.861164882021	1.24646488934	1.44741723143
71.2222222222	0.861731390078	1.2479696012	1.44821183906
72.0202020202	0.861955619907	1.2492341233	1.44930213859
72.8181818182	0.861986165908	1.25036159965	1.45055877821
73.6161616162	0.86201658052	1.25141167443	1.45172575877
74.4141414141	0.86204686459	1.25229003823	1.45269368717
75.2121212121	0.862077018955	1.25316704857	1.45366019627
76.0101010101	0.862107044448	1.25404270881	1.45462528915
76.8080808081	0.862136941893	1.25491702229	1.45558896889
77.6060606061	0.862282066842	1.25587254096	1.45645211614
78.404040404	0.864414107525	1.25824791917	1.45560780212
79.202020202	0.866547468956	1.2606215933	1.45476345897
80.0	0.868408673577	1.26279885517	1.45415274351
