MC_cycle,Potentiel_energy (kJ/mol)
5539.0,-266488.4459839422
5540.0,-266484.746541964
5541.0,-266484.3149075133
5542.0,-266482.9672032013
5543.0,-266482.9672032013
5544.0,-266480.4617827614
5545.0,-266482.8784651227
5546.0,-266486.38844435546
5547.0,-266486.38844435546
5548.0,-266486.38844435546
5549.0,-266482.0113722193
5550.0,-266478.93423352955
5551.0,-266478.93423352955
5552.0,-266478.93423352955
5553.0,-266473.6197644416
5554.0,-266471.4709504539
5555.0,-266470.38309777656
5556.0,-266470.28480990755
5557.0,-266469.6137653257
5558.0,-266472.6018123214
5559.0,-266470.7601057074
5560.0,-266471.3716554702
5561.0,-266464.3819527373
5562.0,-266469.21009037684
5563.0,-266472.9460318134
5564.0,-266472.9623950953
5565.0,-266473.53105347574
5566.0,-266474.1309086855
5567.0,-266476.21619466
5568.0,-266475.61641955614
5569.0,-266468.98924166616
5570.0,-266492.30004647584
5571.0,-266493.1738351662
5572.0,-266493.2735906816
5573.0,-266494.6324929827
5574.0,-266494.6324929827
5575.0,-266494.6324929827
5576.0,-266495.0928062186
5577.0,-266495.47542999685
5578.0,-266495.65504711337
5579.0,-266497.44921516156
5580.0,-266496.18552878563
5581.0,-266496.3373379556
5582.0,-266496.14403631235
5583.0,-266496.6906053938
5584.0,-266496.6906053938
5585.0,-266497.13489849615
5586.0,-266496.2638171799
5587.0,-266496.2638171799
5588.0,-266496.2638171799
5589.0,-266494.8159963037
5590.0,-266494.8296245437
5591.0,-266493.5966790061
5592.0,-266488.32311757817
5593.0,-266489.187159176
5594.0,-266494.25814300415
5595.0,-266494.6556526515
5596.0,-266494.75746200996
5597.0,-266497.5837442422
5598.0,-266497.93103459186
5599.0,-266499.4032672085
5600.0,-266502.76278592733
5601.0,-266504.52821818244
5602.0,-266504.52821818244
5603.0,-266506.0254478685
5604.0,-266506.2969639769
5605.0,-266506.2969639769
5606.0,-266505.57583758904
5607.0,-266505.38264476485
5608.0,-266504.87870844314
5609.0,-266501.56731961155
5610.0,-266501.56731961155
5611.0,-266503.80850987707
5612.0,-266501.94264997303
5613.0,-266501.5439604752
5614.0,-266500.5541381155
5615.0,-266499.98734231474
5616.0,-266502.56085849897
5617.0,-266501.75829318515
5618.0,-266501.75829318515
5619.0,-266501.75829318515
5620.0,-266504.43923990766
5621.0,-266502.2027065552
5622.0,-266500.3477911316
5623.0,-266500.3477911316
5624.0,-266500.31690450927
5625.0,-266501.3667326033
5626.0,-266501.3667326033
5627.0,-266503.8108796908
5628.0,-266504.73386068706
5629.0,-266502.0881314687
5630.0,-266502.0881314687
5631.0,-266502.0881314687
5632.0,-266501.8992508722
5633.0,-266504.22824080865
5634.0,-266499.0052304146
5635.0,-266499.0710483471
5636.0,-266499.80949343997
5637.0,-266500.7576377175
5638.0,-266492.99267788953
5639.0,-266493.4186022434
5640.0,-266492.9105597565
5641.0,-266490.50292350294
5642.0,-266490.8516393459
5643.0,-266490.8516393459
5644.0,-266487.224432935
5645.0,-266490.52412671153
5646.0,-266490.1988439861
5647.0,-266489.86930312414
5648.0,-266489.86930312414
5649.0,-266489.86930312414
5650.0,-266489.0838095129
5651.0,-266489.0838095129
5652.0,-266492.5565700747
5653.0,-266493.7827421722
5654.0,-266493.62231118674
5655.0,-266491.82863441104
5656.0,-266495.3274352324
5657.0,-266496.26529990084
5658.0,-266492.97862875136
5659.0,-266490.2650698934
5660.0,-266482.5587617194
5661.0,-266480.2853752809
5662.0,-266480.39785871963
5663.0,-266480.4478954653
5664.0,-266478.28104870673
5665.0,-266476.94524943613
5666.0,-266476.94524943613
5667.0,-266476.4985570107
5668.0,-266478.77114192385
5669.0,-266462.61870110384
5670.0,-266453.85859408963
5671.0,-266459.33142138354
5672.0,-266457.42604741256
5673.0,-266451.56067205576
5674.0,-266454.3393731759
5675.0,-266463.1714283205
5676.0,-266465.94318967586
5677.0,-266468.8464471404
5678.0,-266465.5392397114
5679.0,-266459.5680626578
5680.0,-266459.01936576073
5681.0,-266458.72089676594
5682.0,-266453.1509912588
5683.0,-266451.197988014
5684.0,-266470.69085975405
5685.0,-266463.1487117757
5686.0,-266468.81501204625
5687.0,-266464.3846615009
5688.0,-266464.3846615009
5689.0,-266464.3846615009
5690.0,-266461.6805310716
5691.0,-266462.8552177831
5692.0,-266462.96023485606
5693.0,-266465.49971775676
5694.0,-266465.6241846996
5695.0,-266465.64800456195
5696.0,-266465.64800456195
5697.0,-266466.31557616516
5698.0,-266462.9125645042
5699.0,-266467.4475796651
5700.0,-266468.0490021748
5701.0,-266468.28225568915
5702.0,-266471.4686791032
5703.0,-266473.7997101554
5704.0,-266473.93744878826
5705.0,-266474.52309627703
5706.0,-266475.4913372606
5707.0,-266477.1570893692
5708.0,-266480.06149709807
5709.0,-266482.52216092363
5710.0,-266482.52216092363
5711.0,-266480.24159112736
5712.0,-266482.6162891937
5713.0,-266482.6162891937
5714.0,-266479.0732817178
5715.0,-266479.0732817178
5716.0,-266477.70791052777
5717.0,-266477.70791052777
5718.0,-266478.6254146737
5719.0,-266482.1705645993
5720.0,-266482.85273942276
5721.0,-266485.501345672
5722.0,-266481.4321524655
5723.0,-266481.4321524655
5724.0,-266481.4321524655
5725.0,-266480.197399357
5726.0,-266478.5242646448
5727.0,-266478.1813439958
5728.0,-266484.75638000586
5729.0,-266483.6935607927
5730.0,-266481.8898404636
5731.0,-266482.4991179362
5732.0,-266486.5684857619
5733.0,-266487.4190367638
5734.0,-266487.7314568698
5735.0,-266489.9459282446
5736.0,-266489.41930081096
5737.0,-266484.5675340903
5738.0,-266488.2267318273
5739.0,-266483.66981193994
5740.0,-266483.66981193994
5741.0,-266480.3602085313
5742.0,-266476.08054066764
5743.0,-266479.35635752545
5744.0,-266479.3095334261
5745.0,-266482.4775032757
5746.0,-266484.3821192959
5747.0,-266483.82796702
5748.0,-266483.82796702
5749.0,-266483.82796702
5750.0,-266479.3944643921
5751.0,-266478.9589810065
5752.0,-266479.1251085504
5753.0,-266489.41229304764
5754.0,-266486.8591912026
5755.0,-266487.84404323314
5756.0,-266487.84886520397
5757.0,-266491.1555526823
5758.0,-266490.99774106685
5759.0,-266490.99774106685
5760.0,-266492.01584935567
5761.0,-266484.12612873246
5762.0,-266481.47192726756
5763.0,-266481.47192726756
5764.0,-266481.47192726756
5765.0,-266481.47192726756
5766.0,-266483.44193697855
5767.0,-266484.61231364886
5768.0,-266487.3584183774
5769.0,-266486.0275945395
5770.0,-266490.1672182356
5771.0,-266485.2970038779
5772.0,-266491.0045860415
5773.0,-266491.0045860415
5774.0,-266489.1999609869
5775.0,-266489.1999609869
5776.0,-266484.9790467678
5777.0,-266485.8973605819
5778.0,-266485.99550680566
5779.0,-266485.99550680566
5780.0,-266487.0009315391
5781.0,-266489.3241716077
5782.0,-266494.3239451096
5783.0,-266494.3239451096
5784.0,-266493.2342434117
5785.0,-266493.2342434117
5786.0,-266490.60872701346
5787.0,-266482.3185246354
5788.0,-266482.4034082317
5789.0,-266492.32007453305
5790.0,-266491.099106721
5791.0,-266491.099106721
5792.0,-266486.8178642008
5793.0,-266486.3316400141
5794.0,-266488.01114694343
5795.0,-266488.01114694343
5796.0,-266488.01114694343
5797.0,-266488.5193223065
5798.0,-266490.5549508433
5799.0,-266488.8502230101
5800.0,-266488.74899635796
5801.0,-266486.45818400587
5802.0,-266486.2028051557
5803.0,-266486.6619782222
5804.0,-266483.05417143734
5805.0,-266483.05417143734
5806.0,-266478.8850083269
5807.0,-266479.7679355101
5808.0,-266479.7679355101
5809.0,-266470.3164216137
5810.0,-266469.0621017686
5811.0,-266462.4023371887
5812.0,-266463.5361821479
5813.0,-266459.70426305453
5814.0,-266459.0919489056
5815.0,-266459.0919489056
5816.0,-266459.0919489056
5817.0,-266458.5472974442
5818.0,-266459.8330921658
5819.0,-266459.8330921658
5820.0,-266459.0355637364
5821.0,-266462.31726914394
5822.0,-266462.70613206597
5823.0,-266460.36240983463
5824.0,-266460.36240983463
5825.0,-266466.08729812497
5826.0,-266466.08729812497
5827.0,-266466.0671651952
5828.0,-266466.0671651952
5829.0,-266466.5838878397
5830.0,-266472.6559896792
5831.0,-266464.54517003155
5832.0,-266454.5081466995
5833.0,-266456.3721711296
5834.0,-266457.0603851848
5835.0,-266451.54296672926
5836.0,-266451.54117470665
5837.0,-266457.4928571139
5838.0,-266462.7883705918
5839.0,-266459.931058692
5840.0,-266459.9146465975
5841.0,-266459.9146465975
5842.0,-266459.686143757
5843.0,-266456.28953827766
5844.0,-266452.9203646727
5845.0,-266450.59877672547
5846.0,-266446.96623033023
5847.0,-266444.93220617535
5848.0,-266444.93220617535
5849.0,-266439.3455060154
5850.0,-266439.35987630906
5851.0,-266439.35987630906
5852.0,-266440.6674351942
5853.0,-266445.64693983155
5854.0,-266448.46820225165
5855.0,-266450.1597683769
5856.0,-266450.1597683769
5857.0,-266441.5741894723
5858.0,-266439.0705275884
5859.0,-266435.32027911977
5860.0,-266432.38049087854
5861.0,-266432.38610570045
5862.0,-266429.7981469822
5863.0,-266434.8018365578
5864.0,-266432.46137618844
5865.0,-266432.46137618844
5866.0,-266432.46137618844
5867.0,-266430.99054965616
5868.0,-266426.2304965503
5869.0,-266425.7846205364
5870.0,-266426.5765713172
5871.0,-266426.5765713172
5872.0,-266418.73280169955
5873.0,-266418.73280169955
5874.0,-266418.8489796489
5875.0,-266418.8489796489
5876.0,-266426.84926590207
5877.0,-266427.38607740414
5878.0,-266424.3247157805
5879.0,-266423.08239602495
5880.0,-266426.6836770796
5881.0,-266426.8286424695
5882.0,-266426.8286424695
5883.0,-266428.7610634879
5884.0,-266433.9648053686
5885.0,-266433.9648053686
5886.0,-266429.49242558994
5887.0,-266432.9219150542
5888.0,-266444.4383003632
5889.0,-266448.08926008927
5890.0,-266458.9304074177
5891.0,-266457.9937550946
5892.0,-266454.67781798553
5893.0,-266454.67781798553
5894.0,-266455.4318928741
5895.0,-266452.482871921
5896.0,-266453.2665655621
5897.0,-266453.2665655621
5898.0,-266453.2665655621
5899.0,-266456.3371032661
5900.0,-266452.40976663696
5901.0,-266452.40976663696
5902.0,-266448.50161265855
5903.0,-266448.3090193565
5904.0,-266453.79144522484
5905.0,-266454.96110147814
5906.0,-266454.67348112806
5907.0,-266453.04360569874
5908.0,-266454.47391975275
5909.0,-266453.65522582055
5910.0,-266453.00232078886
5911.0,-266449.74553230684
5912.0,-266449.74553230684
5913.0,-266449.61935005116
5914.0,-266450.93102632347
5915.0,-266452.22913807596
5916.0,-266455.66884079727
5917.0,-266451.35944905144
5918.0,-266448.5055794741
5919.0,-266448.5055794741
5920.0,-266445.341706559
5921.0,-266446.3667880826
5922.0,-266448.41024607624
5923.0,-266449.535854746
5924.0,-266452.93700046773
5925.0,-266459.4261101181
5926.0,-266464.73756142694
5927.0,-266480.02545536356
5928.0,-266483.96850056044
5929.0,-266481.82278700656
5930.0,-266481.82278700656
5931.0,-266481.70785421575
5932.0,-266481.70785421575
5933.0,-266481.3184280914
5934.0,-266476.88503456523
5935.0,-266476.5530307425
5936.0,-266476.5530307425
5937.0,-266471.11780275445
5938.0,-266478.0216635711
5939.0,-266480.23648119037
5940.0,-266480.22661251074
5941.0,-266480.22661251074
5942.0,-266475.11499579763
5943.0,-266475.11499579763
5944.0,-266480.0705347558
5945.0,-266479.54977377283
5946.0,-266482.4614738906
5947.0,-266480.31942860776
5948.0,-266477.88060481695
5949.0,-266465.23922680924
5950.0,-266464.3098818477
5951.0,-266464.81987260527
5952.0,-266464.9326487112
5953.0,-266459.8396977739
5954.0,-266466.378505205
5955.0,-266460.1653826027
5956.0,-266458.7075727799
5957.0,-266458.65809701296
5958.0,-266458.65809701296
5959.0,-266457.21818131814
5960.0,-266457.21818131814
5961.0,-266451.78398480936
5962.0,-266451.78398480936
5963.0,-266451.0915567969
5964.0,-266448.9998599454
5965.0,-266449.46962075436
5966.0,-266449.46962075436
5967.0,-266450.0427021727
5968.0,-266457.85872436204
5969.0,-266458.1873602661
5970.0,-266457.5424638183
5971.0,-266451.3309467521
5972.0,-266451.3309467521
5973.0,-266448.57655166445
5974.0,-266448.26235113945
5975.0,-266443.3123198144
5976.0,-266447.45395478315
5977.0,-266451.6308248661
5978.0,-266452.69157449587
5979.0,-266448.5019687569
5980.0,-266448.5019687569
5981.0,-266446.02349638747
5982.0,-266445.93224776373
5983.0,-266446.52039980213
5984.0,-266452.402775504
5985.0,-266452.402775504
5986.0,-266451.3906732343
5987.0,-266451.3188279203
5988.0,-266451.3188279203
5989.0,-266453.5853444949
5990.0,-266454.21148347965
5991.0,-266454.21148347965
5992.0,-266453.3485194557
5993.0,-266453.3485194557
5994.0,-266454.6175539011
5995.0,-266454.58497359167
5996.0,-266450.09487023257
5997.0,-266450.06388111174
5998.0,-266451.70487174246
5999.0,-266451.70487174246
6000.0,-266454.46628557524
6001.0,-266454.46628557524
6002.0,-266454.46628557524
6003.0,-266457.0359542316
6004.0,-266457.0359542316
6005.0,-266462.5656392803
6006.0,-266461.37925417454
6007.0,-266463.80494891416
6008.0,-266465.65845648287
6009.0,-266455.86963894055
6010.0,-266455.86963894055
6011.0,-266455.86963894055
6012.0,-266451.35605398193
6013.0,-266451.4732291629
6014.0,-266450.08135030186
6015.0,-266450.08135030186
6016.0,-266450.08135030186
6017.0,-266450.08135030186
6018.0,-266449.67002503277
6019.0,-266450.30791864643
6020.0,-266451.52351788
6021.0,-266463.5111607765
6022.0,-266458.14037059457
6023.0,-266459.091755426
6024.0,-266459.091755426
6025.0,-266462.8604476969
6026.0,-266464.48324241117
6027.0,-266463.811258133
6028.0,-266465.70112029207
6029.0,-266467.01193752605
6030.0,-266471.98064590554
6031.0,-266471.1818536361
6032.0,-266474.96641980374
6033.0,-266475.3605953851
6034.0,-266469.9467566013
6035.0,-266473.9783925603
6036.0,-266474.90076781233
6037.0,-266474.90076781233
6038.0,-266473.3439615262
6039.0,-266471.0083058831
6040.0,-266472.6097255517
6041.0,-266476.4331923491
6042.0,-266479.554804159
6043.0,-266479.4715301506
6044.0,-266478.20550968597
6045.0,-266478.97972995514
6046.0,-266477.6939622301
6047.0,-266474.45662379777
6048.0,-266475.48770650226
6049.0,-266472.4702279111
6050.0,-266473.5116045845
6051.0,-266475.15032919357
6052.0,-266475.15032919357
6053.0,-266476.4951367861
6054.0,-266475.31259398087
6055.0,-266475.31259398087
6056.0,-266474.1122343203
6057.0,-266475.71490096115
6058.0,-266475.71490096115
6059.0,-266475.71490096115
6060.0,-266477.2684383568
6061.0,-266476.2879395331
6062.0,-266476.2879395331
6063.0,-266474.37484957365
6064.0,-266473.9111529427
6065.0,-266466.88564953086
6066.0,-266466.88564953086
6067.0,-266485.77808182646
6068.0,-266485.00807414996
6069.0,-266487.68623550655
6070.0,-266493.8803649578
6071.0,-266495.6691152132
6072.0,-266495.6691152132
6073.0,-266495.6691152132
6074.0,-266487.40133795957
6075.0,-266488.4127312177
6076.0,-266490.13529886317
6077.0,-266490.13529886317
6078.0,-266489.5286672576
6079.0,-266489.5286672576
6080.0,-266490.24091229774
6081.0,-266490.24091229774
6082.0,-266489.1103911413
6083.0,-266490.52689812577
6084.0,-266490.440059766
6085.0,-266490.440059766
6086.0,-266490.440059766
6087.0,-266490.440059766
6088.0,-266490.440059766
6089.0,-266490.440059766
6090.0,-266490.440059766
6091.0,-266487.45880489296
6092.0,-266482.40527635376
6093.0,-266482.40527635376
6094.0,-266482.40527635376
6095.0,-266475.26534422947
6096.0,-266476.1361665958
6097.0,-266472.05075250217
6098.0,-266472.05075250217
6099.0,-266462.75948652
6100.0,-266462.75948652
6101.0,-266448.7819257839
6102.0,-266450.7743237557
6103.0,-266449.7965723443
6104.0,-266449.7965723443
6105.0,-266456.0447744499
6106.0,-266456.0447744499
6107.0,-266460.26869752374
6108.0,-266461.31149381126
6109.0,-266462.7872825381
6110.0,-266464.013610876
6111.0,-266464.013610876
6112.0,-266482.8702595744
6113.0,-266483.7016139048
6114.0,-266484.2817849499
6115.0,-266482.7972633026
6116.0,-266481.3915238822
6117.0,-266482.4360782522
6118.0,-266475.8319048702
6119.0,-266475.8319048702
6120.0,-266479.0850578199
6121.0,-266475.9532804268
6122.0,-266476.0573752475
6123.0,-266477.4450223004
6124.0,-266483.26067435084
6125.0,-266480.11861206044
6126.0,-266470.0828768208
6127.0,-266470.0828768208
6128.0,-266472.0673767793
6129.0,-266471.83032711374
6130.0,-266469.473543853
6131.0,-266468.60995103745
6132.0,-266468.6715271883
6133.0,-266462.84184228483
6134.0,-266463.2518114473
6135.0,-266463.0900489553
6136.0,-266462.22314863274
6137.0,-266464.34331288486
6138.0,-266464.1138133594
6139.0,-266463.48336832726
6140.0,-266470.07909629145
6141.0,-266470.07909629145
6142.0,-266468.77975255327
6143.0,-266471.7728239007
6144.0,-266474.12904895167
6145.0,-266470.2356377897
6146.0,-266475.6829596791
6147.0,-266476.0679890389
6148.0,-266476.30942618905
6149.0,-266472.8034748262
6150.0,-266472.8034748262
6151.0,-266472.8034748262
6152.0,-266472.8034748262
6153.0,-266476.87961109186
6154.0,-266477.0025167576
6155.0,-266481.5089956901
6156.0,-266476.46047633985
6157.0,-266487.29175892315
6158.0,-266487.27076184325
6159.0,-266488.0718482315
6160.0,-266490.0324335544
6161.0,-266490.0324335544
6162.0,-266488.1327089065
6163.0,-266487.9659101609
6164.0,-266487.9659101609
6165.0,-266486.25038954336
6166.0,-266483.4001283889
6167.0,-266483.12350308214
6168.0,-266483.12350308214
6169.0,-266482.9943019412
6170.0,-266485.1261285236
6171.0,-266487.2073551244
6172.0,-266484.0504968965
6173.0,-266484.06333373993
6174.0,-266484.1476593136
6175.0,-266484.1476593136
6176.0,-266483.8880825284
6177.0,-266480.58248549723
6178.0,-266481.0007095712
6179.0,-266479.45452266105
6180.0,-266479.4443493254
6181.0,-266479.4443493254
6182.0,-266479.4443493254
6183.0,-266481.5232291452
6184.0,-266482.6246016677
6185.0,-266480.96796685836
6186.0,-266480.96796685836
6187.0,-266482.31668379053
6188.0,-266482.31668379053
6189.0,-266483.3260608082
6190.0,-266484.36402385705
6191.0,-266486.13467256445
6192.0,-266484.1689515224
6193.0,-266483.61023316573
6194.0,-266483.61023316573
6195.0,-266481.68541680946
6196.0,-266483.90413202054
6197.0,-266479.53799347
6198.0,-266480.2519689207
6199.0,-266478.9714926558
6200.0,-266478.9714926558
6201.0,-266478.9714926558
6202.0,-266476.853655697
6203.0,-266478.108509794
6204.0,-266475.4695050434
6205.0,-266457.5104140814
6206.0,-266459.76912017836
6207.0,-266456.5643285726
6208.0,-266455.7500538087
6209.0,-266455.7500538087
6210.0,-266456.44763116795
6211.0,-266454.7432308607
6212.0,-266454.7432308607
6213.0,-266453.31676406396
6214.0,-266459.29975090956
6215.0,-266457.0821898129
6216.0,-266450.5715332639
6217.0,-266448.9000709064
6218.0,-266441.724800581
6219.0,-266442.62119195925
6220.0,-266442.3515432296
6221.0,-266442.28313182265
6222.0,-266442.3274021677
6223.0,-266435.9640238956
6224.0,-266435.9640238956
6225.0,-266447.23408636573
6226.0,-266457.2871392837
6227.0,-266457.2871392837
6228.0,-266460.7687382879
6229.0,-266460.7687382879
6230.0,-266460.4461696766
6231.0,-266462.83604522387
6232.0,-266462.83604522387
6233.0,-266452.18349036534
6234.0,-266461.83899662347
6235.0,-266461.83899662347
6236.0,-266460.71071115613
6237.0,-266460.8064148777
6238.0,-266457.0938788426
6239.0,-266457.8081199301
6240.0,-266457.88801092625
6241.0,-266455.67149673926
6242.0,-266455.8344966809
6243.0,-266449.81866665493
6244.0,-266450.12508065405
6245.0,-266450.144850523
6246.0,-266449.60476498364
6247.0,-266441.87287010445
6248.0,-266451.2974917274
6249.0,-266447.497748294
6250.0,-266445.19161206036
6251.0,-266446.94753236306
6252.0,-266451.18446186004
6253.0,-266453.18918829766
6254.0,-266453.12619736016
6255.0,-266449.6505564907
6256.0,-266449.6505564907
6257.0,-266449.5616480323
6258.0,-266450.2628955442
6259.0,-266437.12004528457
6260.0,-266437.12004528457
6261.0,-266436.51053808787
6262.0,-266434.4769630549
6263.0,-266434.19539279386
6264.0,-266433.51035494986
6265.0,-266428.85330322373
6266.0,-266428.85330322373
6267.0,-266428.94067757175
6268.0,-266426.35015538736
6269.0,-266426.35015538736
6270.0,-266429.09688504494
6271.0,-266429.09688504494
6272.0,-266429.09688504494
6273.0,-266427.8929450954
6274.0,-266426.978817422
6275.0,-266435.7373948636
6276.0,-266448.15961200994
6277.0,-266448.15961200994
6278.0,-266448.97464939643
6279.0,-266455.41403242404
6280.0,-266450.40096544486
6281.0,-266447.86971267435
6282.0,-266450.2544759813
6283.0,-266449.2821212128
6284.0,-266450.2982224373
6285.0,-266447.98093266104
6286.0,-266453.00640730635
6287.0,-266459.07198111404
6288.0,-266453.17077992164
6289.0,-266450.1851855016
6290.0,-266451.3940418311
6291.0,-266458.91138220497
6292.0,-266458.91138220497
6293.0,-266458.1177260348
6294.0,-266460.1186149266
6295.0,-266459.59005931776
6296.0,-266456.04464273225
6297.0,-266458.6451016265
6298.0,-266460.7990693221
6299.0,-266459.6733181937
6300.0,-266469.8598528336
6301.0,-266471.5623079606
6302.0,-266458.1699153618
6303.0,-266458.1699153618
6304.0,-266460.56629758445
6305.0,-266467.5141052638
6306.0,-266474.7102844192
6307.0,-266474.7102844192
6308.0,-266473.89090144687
6309.0,-266473.1295633181
6310.0,-266471.3294542821
6311.0,-266470.6284320482
6312.0,-266477.3143574089
6313.0,-266480.5914858221
6314.0,-266482.8178267015
6315.0,-266483.18441123475
6316.0,-266483.7306892731
6317.0,-266483.93748684577
6318.0,-266485.58137898304
6319.0,-266485.53073403175
6320.0,-266485.9648617806
6321.0,-266482.6627464759
6322.0,-266483.1993825405
6323.0,-266483.5419974663
6324.0,-266483.5419974663
6325.0,-266479.9911735109
6326.0,-266465.7094450653
6327.0,-266455.51804429054
6328.0,-266455.1345473393
6329.0,-266447.8666511205
6330.0,-266451.4245590619
6331.0,-266450.8560288787
6332.0,-266450.4595596823
6333.0,-266450.4595596823
6334.0,-266452.3261508548
6335.0,-266452.3261508548
6336.0,-266452.3261508548
6337.0,-266452.3261508548
6338.0,-266446.31581235287
6339.0,-266445.83002236404
6340.0,-266448.67748748825
6341.0,-266446.5831123804
6342.0,-266443.88215321203
6343.0,-266443.88215321203
6344.0,-266443.2976864734
6345.0,-266441.6302736607
6346.0,-266449.82551427314
6347.0,-266450.31585444557
6348.0,-266455.7879212295
6349.0,-266454.283740723
6350.0,-266458.36251252395
6351.0,-266452.69460310746
6352.0,-266454.8405785289
6353.0,-266455.0159324337
6354.0,-266463.4182120128
6355.0,-266457.9850382725
6356.0,-266456.39942983136
6357.0,-266456.5812935468
6358.0,-266449.9191350654
6359.0,-266450.0753791895
6360.0,-266449.02775244834
6361.0,-266449.02775244834
6362.0,-266449.0462967497
6363.0,-266452.6734145821
6364.0,-266452.55219900917
6365.0,-266464.3212085127
6366.0,-266452.659148477
6367.0,-266463.201914876
6368.0,-266462.90274046187
6369.0,-266462.43771399575
6370.0,-266454.96134640044
6371.0,-266454.96134640044
6372.0,-266453.915710335
6373.0,-266454.5210915274
6374.0,-266453.77441175
6375.0,-266450.2090153728
6376.0,-266449.2878754488
6377.0,-266449.2878754488
6378.0,-266450.5783538706
6379.0,-266451.08278214047
6380.0,-266453.83568454976
6381.0,-266456.0506911521
6382.0,-266456.0506911521
6383.0,-266454.6888824077
6384.0,-266455.8818191608
6385.0,-266454.52130236005
6386.0,-266457.92256982985
6387.0,-266459.5998642352
6388.0,-266458.5632847345
6389.0,-266457.43185764964
6390.0,-266450.346416183
6391.0,-266450.346416183
6392.0,-266449.75593664864
6393.0,-266449.75593664864
6394.0,-266444.974986215
6395.0,-266438.0705666883
6396.0,-266443.46779711614
6397.0,-266435.6358931935
6398.0,-266436.9799110324
6399.0,-266438.61824173183
6400.0,-266431.3445115573
6401.0,-266439.15424824157
6402.0,-266442.9288648407
6403.0,-266447.5385702936
6404.0,-266452.245313271
6405.0,-266452.7806221634
6406.0,-266463.9685985137
6407.0,-266465.9162424579
6408.0,-266465.9162424579
6409.0,-266465.17653755046
6410.0,-266465.17653755046
6411.0,-266465.17653755046
6412.0,-266465.17653755046
6413.0,-266466.2576757156
6414.0,-266466.2576757156
6415.0,-266461.70261261915
6416.0,-266463.3944184266
6417.0,-266460.91661248845
6418.0,-266461.0375715003
6419.0,-266463.038662129
6420.0,-266460.52917543834
6421.0,-266462.92290974135
6422.0,-266473.5568526973
6423.0,-266473.5568526973
6424.0,-266478.92740575504
6425.0,-266479.64341790916
6426.0,-266474.9563994104
6427.0,-266477.4061052499
6428.0,-266476.5033867457
6429.0,-266475.5478873688
6430.0,-266475.0550271738
6431.0,-266474.78806392074
6432.0,-266474.8079881226
6433.0,-266474.33576679707
6434.0,-266467.199493072
6435.0,-266467.199493072
6436.0,-266467.199493072
6437.0,-266465.1401248281
6438.0,-266463.5362039628
6439.0,-266463.5362039628
6440.0,-266463.6162496467
6441.0,-266463.6162496467
6442.0,-266464.2771905476
6443.0,-266467.81999727536
6444.0,-266477.0439808233
6445.0,-266474.88396015164
6446.0,-266474.88396015164
6447.0,-266474.9543757943
6448.0,-266474.9543757943
6449.0,-266475.787358491
6450.0,-266475.8137149557
6451.0,-266476.8492340013
6452.0,-266477.6193151832
6453.0,-266478.10541726777
6454.0,-266479.7048473205
6455.0,-266479.24889208324
6456.0,-266479.24889208324
6457.0,-266479.16397911066
6458.0,-266480.0051867516
6459.0,-266482.6966846369
6460.0,-266482.6966846369
6461.0,-266484.98738574696
6462.0,-266485.48697364336
6463.0,-266479.092773661
6464.0,-266480.16436715185
6465.0,-266469.73740867706
6466.0,-266475.58135579946
6467.0,-266477.36246594496
6468.0,-266478.4479883948
6469.0,-266479.02986174176
6470.0,-266477.7370424279
6471.0,-266470.4416376157
6472.0,-266469.7886912526
6473.0,-266473.76356355764
6474.0,-266473.76356355764
6475.0,-266482.44956307777
6476.0,-266473.4441069147
6477.0,-266473.4441069147
6478.0,-266476.2626669286
6479.0,-266472.72502438334
6480.0,-266472.72502438334
6481.0,-266477.2031350338
6482.0,-266477.2031350338
6483.0,-266486.4049176216
6484.0,-266487.25711900915
6485.0,-266485.0965518324
6486.0,-266488.5718131449
6487.0,-266488.5718131449
6488.0,-266488.3291227106
6489.0,-266487.80515826464
6490.0,-266486.41803955653
6491.0,-266484.3372504641
6492.0,-266481.2897680641
6493.0,-266481.2897680641
6494.0,-266482.78984420194
6495.0,-266482.0424626509
6496.0,-266480.6571209391
6497.0,-266478.16571113357
6498.0,-266479.19032150763
6499.0,-266478.8452378353
6500.0,-266476.575550145
6501.0,-266474.4769184606
6502.0,-266473.62790193956
6503.0,-266467.8366603974
6504.0,-266463.60416683875
6505.0,-266460.09106699063
6506.0,-266456.24737757165
6507.0,-266459.11008522543
6508.0,-266459.11008522543
6509.0,-266463.89834575646
6510.0,-266465.97669606574
6511.0,-266471.2552251338
6512.0,-266471.2552251338
6513.0,-266469.5751312329
6514.0,-266469.43503451534
6515.0,-266469.1405130367
6516.0,-266469.1405130367
6517.0,-266467.23947010335
6518.0,-266467.23947010335
6519.0,-266467.23947010335
6520.0,-266466.1371061931
6521.0,-266460.83128854283
6522.0,-266460.9756394314
6523.0,-266461.4188742832
6524.0,-266461.20862905396
6525.0,-266455.1068001379
6526.0,-266455.3182739872
6527.0,-266457.17355676735
6528.0,-266461.7101110915
6529.0,-266458.37735136715
6530.0,-266458.88713221357
6531.0,-266458.5868988262
6532.0,-266460.7715623008
6533.0,-266461.53521610715
6534.0,-266460.15309808997
6535.0,-266448.20717647125
6536.0,-266447.17715873267
6537.0,-266447.3730355535
6538.0,-266452.5841702642
6539.0,-266452.43542102136
6540.0,-266458.15724298987
