MC_cycle,Potentiel_energy (kJ/mol)
4802.0,-97957.48135503707
4803.0,-97956.35192831869
4804.0,-97962.44443706483
4805.0,-97963.93763581249
4806.0,-97963.72097197291
4807.0,-97963.72097197291
4808.0,-97965.20120568962
4809.0,-97966.16502081777
4810.0,-97966.14540516923
4811.0,-97961.00806398065
4812.0,-97960.73671505312
4813.0,-97957.8358787526
4814.0,-97954.2612771948
4815.0,-97961.95634978382
4816.0,-97951.45241701072
4817.0,-97953.34572179358
4818.0,-97952.1689186177
4819.0,-97960.45821854063
4820.0,-97962.35966803246
4821.0,-97963.34159024151
4822.0,-97974.3168788878
4823.0,-97977.56426322943
4824.0,-97977.12367369767
4825.0,-97977.31133205883
4826.0,-97977.64821613954
4827.0,-97977.94306837104
4828.0,-97977.10853377433
4829.0,-97976.94254798179
4830.0,-97974.28314804024
4831.0,-97971.6412599035
4832.0,-97969.11950934363
4833.0,-97970.69600544486
4834.0,-97967.97317320846
4835.0,-97965.91053352991
4836.0,-97965.3651280708
4837.0,-97965.3651280708
4838.0,-97974.4552354675
4839.0,-97967.32831222424
4840.0,-97963.13964694426
4841.0,-97962.09082349607
4842.0,-97962.08144407065
4843.0,-97965.1882231693
4844.0,-97958.24139178744
4845.0,-97964.30606642907
4846.0,-97968.81743147082
4847.0,-97965.57070807097
4848.0,-97967.53316005174
4849.0,-97967.53316005174
4850.0,-97967.11443702728
4851.0,-97968.07265269413
4852.0,-97968.69501088002
4853.0,-97966.17935706832
4854.0,-97969.72711923585
4855.0,-97966.01877484913
4856.0,-97963.2334807026
4857.0,-97966.05381267787
4858.0,-97971.4619778352
4859.0,-97975.98360256197
4860.0,-97973.79781688587
4861.0,-97969.68699930434
4862.0,-97966.79719822771
4863.0,-97970.34354963005
4864.0,-97974.99938705334
4865.0,-97976.84714403437
4866.0,-97975.46687695564
4867.0,-97975.46687695564
4868.0,-97969.49966425284
4869.0,-97970.11239615321
4870.0,-97967.39315051274
4871.0,-97967.39315051274
4872.0,-97951.65218515687
4873.0,-97964.18537154619
4874.0,-97961.17574009493
4875.0,-97959.07377020446
4876.0,-97961.3675539005
4877.0,-97960.70443525327
4878.0,-97960.33850206365
4879.0,-97966.1021181389
4880.0,-97981.38829146208
4881.0,-97982.40347558045
4882.0,-97980.70211416921
4883.0,-97980.87674166312
4884.0,-97973.6466591839
4885.0,-97973.43040319005
4886.0,-97973.43040319005
4887.0,-97973.43040319005
4888.0,-97982.70867043949
4889.0,-97978.73703945188
4890.0,-97965.23429460874
4891.0,-97965.23429460874
4892.0,-97975.12010821795
4893.0,-97972.25505975752
4894.0,-97968.69239654565
4895.0,-97969.10812126732
4896.0,-97969.10812126732
4897.0,-97962.12585566383
4898.0,-97963.49725187547
4899.0,-97961.75663330012
4900.0,-97957.26067463521
4901.0,-97958.73323729975
4902.0,-97957.36697041767
4903.0,-97952.97095994613
4904.0,-97953.62710667732
4905.0,-97951.53265650301
4906.0,-97951.05397100504
4907.0,-97953.11656129069
4908.0,-97949.14013839065
4909.0,-97945.08508371166
4910.0,-97953.61648256611
4911.0,-97951.35102131282
4912.0,-97950.44315415162
4913.0,-97950.30564863117
4914.0,-97953.8512979757
4915.0,-97956.54160249679
4916.0,-97955.4834415372
4917.0,-97955.84709159439
4918.0,-97959.35613481204
4919.0,-97959.04082433994
4920.0,-97960.47289664298
4921.0,-97962.71976721019
4922.0,-97962.8168611193
4923.0,-97964.47096499498
4924.0,-97965.34649155008
4925.0,-97967.02660784793
4926.0,-97967.02660784793
4927.0,-97967.88336674015
4928.0,-97962.22323075628
4929.0,-97965.6670427233
4930.0,-97965.70894622554
4931.0,-97965.24605171138
4932.0,-97965.24605171138
4933.0,-97965.76962266071
4934.0,-97966.12848732858
4935.0,-97963.90320054055
4936.0,-97960.14316296917
4937.0,-97960.97837570953
4938.0,-97952.84277504713
4939.0,-97951.31792083904
4940.0,-97946.94867628207
4941.0,-97947.74452398486
4942.0,-97950.08702043527
4943.0,-97949.64256610899
4944.0,-97961.1419858566
4945.0,-97961.64299432264
4946.0,-97957.24780876828
4947.0,-97956.33651648488
4948.0,-97956.33651648488
4949.0,-97947.13041892083
4950.0,-97945.44066548914
4951.0,-97958.01295460633
4952.0,-97960.51967219471
4953.0,-97960.51868219521
4954.0,-97957.4990910251
4955.0,-97957.57147661065
4956.0,-97957.61337196926
4957.0,-97962.44072320354
4958.0,-97961.16970625114
4959.0,-97963.67799287658
4960.0,-97964.39571002923
4961.0,-97961.70062071188
4962.0,-97962.47632548035
4963.0,-97967.33758289555
4964.0,-97967.33758289555
4965.0,-97964.92591799393
4966.0,-97964.18983842961
4967.0,-97963.6595850634
4968.0,-97963.85691170415
4969.0,-97971.34586102472
4970.0,-97971.34586102472
4971.0,-97971.01597148148
4972.0,-97969.400971391
4973.0,-97973.87998671495
4974.0,-97972.87149558152
4975.0,-97970.95923834278
4976.0,-97971.27335772238
4977.0,-97971.27335772238
4978.0,-97968.60878529106
4979.0,-97965.22124735355
4980.0,-97965.22124735355
4981.0,-97963.59680630731
4982.0,-97962.82697503398
4983.0,-97963.20597964338
4984.0,-97963.20597964338
4985.0,-97966.75311156648
4986.0,-97965.78088366218
4987.0,-97964.55946453768
4988.0,-97962.03387164093
4989.0,-97957.15834137656
4990.0,-97956.94592649501
4991.0,-97956.82329225181
4992.0,-97954.82935836288
4993.0,-97958.74419549886
4994.0,-97958.74419549886
4995.0,-97958.69986063518
4996.0,-97958.32139069766
4997.0,-97958.63959446813
4998.0,-97958.30914939298
4999.0,-97957.6739411973
5000.0,-97958.54885352965
5001.0,-97957.9004901258
5002.0,-97958.26304820107
5003.0,-97960.40543500951
5004.0,-97957.57736645185
5005.0,-97958.51973832274
5006.0,-97958.4874555944
5007.0,-97959.17694060727
5008.0,-97962.81179339695
5009.0,-97959.19509528874
5010.0,-97953.59714624293
5011.0,-97954.68337745924
5012.0,-97943.22677770624
5013.0,-97945.98526836764
5014.0,-97947.63486677517
5015.0,-97950.02989284713
5016.0,-97953.97703878692
5017.0,-97950.88883486768
5018.0,-97951.51943815865
5019.0,-97951.7833821535
5020.0,-97947.03065103437
5021.0,-97938.66507872939
5022.0,-97935.13770196945
5023.0,-97934.7161315531
5024.0,-97937.35248498348
5025.0,-97936.96069606913
5026.0,-97935.76360786577
5027.0,-97938.80724505862
5028.0,-97945.34282354444
5029.0,-97945.34282354444
5030.0,-97944.82729094732
5031.0,-97942.22698795144
5032.0,-97942.22698795144
5033.0,-97948.54941240892
5034.0,-97948.98147724972
5035.0,-97948.55111157925
5036.0,-97952.47681800603
5037.0,-97952.8895781637
5038.0,-97954.19957070946
5039.0,-97955.15057989515
5040.0,-97955.28712371999
5041.0,-97957.90178094532
5042.0,-97957.90178094532
5043.0,-97959.63705840187
5044.0,-97947.31172791279
5045.0,-97957.31155146734
5046.0,-97953.01011813708
5047.0,-97968.60286504259
5048.0,-97969.24051035162
5049.0,-97968.50390087286
5050.0,-97963.13696757439
5051.0,-97968.58557190986
5052.0,-97973.7429194567
5053.0,-97977.70074799779
5054.0,-97977.23329476845
5055.0,-97968.91806907019
5056.0,-97968.91806907019
5057.0,-97969.62862555658
5058.0,-97969.77282703106
5059.0,-97969.84362454712
5060.0,-97969.06097913063
5061.0,-97976.97099287051
5062.0,-97976.27410626483
5063.0,-97971.49670429222
5064.0,-97973.07742421336
5065.0,-97973.18968483646
5066.0,-97974.96005363928
5067.0,-97974.96005363928
5068.0,-97974.93698097147
5069.0,-97972.61324906298
5070.0,-97973.96840612855
5071.0,-97973.96840612855
5072.0,-97976.08494485595
5073.0,-97976.08494485595
5074.0,-97976.06200961197
5075.0,-97974.71451492343
5076.0,-97971.35940723894
5077.0,-97968.66335771812
5078.0,-97969.56223506485
5079.0,-97975.96105109237
5080.0,-97981.16269210867
5081.0,-97984.5167797935
5082.0,-97986.86167475504
5083.0,-97986.72646619388
5084.0,-97986.72646619388
5085.0,-97986.9143631667
5086.0,-97987.00416703297
5087.0,-97987.48363119706
5088.0,-97987.48363119706
5089.0,-97987.38458070887
5090.0,-97987.38458070887
5091.0,-97988.99997620238
5092.0,-97988.99997620238
5093.0,-97984.89754633699
5094.0,-97983.73191696589
5095.0,-97983.73191696589
5096.0,-97982.74142724794
5097.0,-97980.27305719863
5098.0,-97976.49580882168
5099.0,-97975.33895845427
5100.0,-97979.61708277086
5101.0,-97978.68654337345
5102.0,-97986.35321862066
5103.0,-97985.89533001126
5104.0,-97977.51707627764
5105.0,-97974.39952974075
5106.0,-97978.23435283288
5107.0,-97979.24910693584
5108.0,-97974.00595107455
5109.0,-97967.66793809086
5110.0,-97966.68590519052
5111.0,-97966.04324301686
5112.0,-97969.32306292417
5113.0,-97969.32306292417
5114.0,-97969.43277549642
5115.0,-97969.0353274747
5116.0,-97974.06148464765
5117.0,-97974.32771036778
5118.0,-97975.49033411316
5119.0,-97975.54742404148
5120.0,-97964.55947510518
5121.0,-97964.55947510518
5122.0,-97971.40210967232
5123.0,-97977.79119968633
5124.0,-97974.9754682075
5125.0,-97972.81224813037
5126.0,-97972.81224813037
5127.0,-97974.20093208905
5128.0,-97971.08706048768
5129.0,-97969.27156639524
5130.0,-97969.27156639524
5131.0,-97970.17677886138
5132.0,-97970.82195148923
5133.0,-97970.82195148923
5134.0,-97970.50263466492
5135.0,-97973.80110155036
5136.0,-97965.36285161128
5137.0,-97962.60224485453
5138.0,-97960.36630183258
5139.0,-97956.18924828141
5140.0,-97957.23051065844
5141.0,-97963.08888490226
5142.0,-97966.39060936427
5143.0,-97968.46795088537
5144.0,-97968.46795088537
5145.0,-97969.28711370021
5146.0,-97971.19782466519
5147.0,-97970.07113881678
5148.0,-97972.46465609325
5149.0,-97968.44330596918
5150.0,-97968.6800007882
5151.0,-97967.54507074077
5152.0,-97967.19818041314
5153.0,-97968.62130697492
5154.0,-97968.14851051444
5155.0,-97971.06326326868
5156.0,-97972.89438812374
5157.0,-97972.70177322441
5158.0,-97972.70177322441
5159.0,-97972.12165749668
5160.0,-97972.12165749668
5161.0,-97972.12165749668
5162.0,-97971.65445613606
5163.0,-97965.76227114808
5164.0,-97965.76227114808
5165.0,-97968.78067414374
5166.0,-97968.58258076497
5167.0,-97970.09331937507
5168.0,-97964.39392970513
5169.0,-97972.07788032446
5170.0,-97972.6359553812
5171.0,-97970.82164254076
5172.0,-97968.56449964567
5173.0,-97968.29319387059
5174.0,-97966.75350022486
5175.0,-97966.75350022486
5176.0,-97964.78942469922
5177.0,-97958.9159167212
5178.0,-97955.3867003736
5179.0,-97956.54674868187
5180.0,-97956.98664675493
5181.0,-97956.98664675493
5182.0,-97959.22209649012
5183.0,-97957.03663715541
5184.0,-97955.1950636864
5185.0,-97956.44192495383
5186.0,-97963.98559405834
5187.0,-97962.11806718938
5188.0,-97962.2624060545
5189.0,-97962.57106925672
5190.0,-97961.61017036467
5191.0,-97961.29519851516
5192.0,-97961.29519851516
5193.0,-97955.96816867542
5194.0,-97952.0141844485
5195.0,-97945.57772169907
5196.0,-97954.77209878697
5197.0,-97957.11121072598
5198.0,-97956.88689717614
5199.0,-97956.87930588788
5200.0,-97956.87930588788
5201.0,-97957.03003741364
5202.0,-97957.03003741364
5203.0,-97951.85601779344
5204.0,-97955.63928594443
5205.0,-97962.03106565402
5206.0,-97963.91962135922
5207.0,-97963.46413907118
5208.0,-97973.94804121938
5209.0,-97973.94804121938
5210.0,-97973.45025989186
5211.0,-97974.50739332884
5212.0,-97974.62433854936
5213.0,-97975.47873239429
5214.0,-97975.94495526799
5215.0,-97975.94495526799
5216.0,-97969.73601030817
5217.0,-97973.07718217863
5218.0,-97973.62075094791
5219.0,-97973.62906485045
5220.0,-97971.36067684034
5221.0,-97973.18457991105
5222.0,-97972.9711812607
5223.0,-97966.38257255226
5224.0,-97966.26673314189
5225.0,-97961.70299696315
5226.0,-97961.70299696315
5227.0,-97958.76041645739
5228.0,-97961.06738260647
5229.0,-97963.22239002177
5230.0,-97963.22239002177
5231.0,-97964.01273736666
5232.0,-97967.75905409639
5233.0,-97969.04382574875
5234.0,-97961.06953357185
5235.0,-97963.69099100449
5236.0,-97960.760980458
5237.0,-97964.94160639412
5238.0,-97966.08752669832
5239.0,-97968.62503438153
5240.0,-97972.49689248561
5241.0,-97971.10275659333
5242.0,-97968.72511201954
5243.0,-97970.10570874668
5244.0,-97969.11596038772
5245.0,-97971.95792838106
5246.0,-97973.07028582027
5247.0,-97976.41316526267
5248.0,-97975.58608889996
5249.0,-97975.58608889996
5250.0,-97975.47467647819
5251.0,-97975.47467647819
5252.0,-97978.43663224133
5253.0,-97972.28724096857
5254.0,-97972.38578722936
5255.0,-97965.72775663451
5256.0,-97965.30696631332
5257.0,-97963.56552055423
5258.0,-97963.56552055423
5259.0,-97957.0127535408
5260.0,-97970.24027216098
5261.0,-97972.70356439812
5262.0,-97975.59950952687
5263.0,-97975.59265156378
5264.0,-97972.99022967584
5265.0,-97972.99022967584
5266.0,-97970.48128463436
5267.0,-97969.20473396011
5268.0,-97962.24415902828
5269.0,-97962.26929089268
5270.0,-97963.07587131814
5271.0,-97964.09402243789
5272.0,-97964.09402243789
5273.0,-97966.43619929985
5274.0,-97963.41157467104
5275.0,-97963.23835520458
5276.0,-97968.58582450324
5277.0,-97969.99003473246
5278.0,-97975.31507608347
5279.0,-97976.16906518451
5280.0,-97973.70129185672
5281.0,-97960.7386172941
5282.0,-97969.8193823557
5283.0,-97963.42749168821
5284.0,-97963.89070731116
5285.0,-97965.33890814909
5286.0,-97964.63222825291
5287.0,-97963.98594866405
5288.0,-97964.02693945762
5289.0,-97964.02693945762
5290.0,-97971.73391874362
5291.0,-97969.3192120455
5292.0,-97963.31313625452
5293.0,-97963.31313625452
5294.0,-97970.70882310608
5295.0,-97967.04241914077
5296.0,-97967.04241914077
5297.0,-97965.8872098406
5298.0,-97969.6223064569
5299.0,-97966.3520341167
5300.0,-97962.16381448036
5301.0,-97966.02513084997
5302.0,-97962.37473935567
5303.0,-97962.75695727243
5304.0,-97962.75695727243
5305.0,-97958.40361734063
5306.0,-97961.15885953425
5307.0,-97954.86661679263
5308.0,-97954.86661679263
5309.0,-97943.67008947485
5310.0,-97943.41636635318
5311.0,-97944.0097133719
5312.0,-97961.95241748595
5313.0,-97962.10636284103
5314.0,-97969.24582463953
5315.0,-97968.99820710804
5316.0,-97966.46340149929
5317.0,-97966.46340149929
5318.0,-97966.46340149929
5319.0,-97967.42477762456
5320.0,-97967.34846337061
5321.0,-97967.73502143168
5322.0,-97967.73502143168
5323.0,-97968.62999306989
5324.0,-97968.07302251724
5325.0,-97966.26854448729
5326.0,-97971.43725581905
5327.0,-97971.77551882411
5328.0,-97972.1881619394
5329.0,-97971.03404905552
5330.0,-97972.66520167097
5331.0,-97972.26194725097
5332.0,-97971.9178443154
5333.0,-97971.9178443154
5334.0,-97970.04176051813
5335.0,-97968.43623175369
5336.0,-97968.43623175369
5337.0,-97971.13251308152
5338.0,-97965.69764434335
5339.0,-97967.83814903306
5340.0,-97968.33494728606
5341.0,-97969.95158890027
5342.0,-97969.70001223494
5343.0,-97971.78890205163
5344.0,-97969.12046091225
5345.0,-97969.12046091225
5346.0,-97968.00378570931
5347.0,-97968.04843764633
5348.0,-97970.53792922698
5349.0,-97969.97918669067
5350.0,-97968.32396517035
5351.0,-97968.71521584093
5352.0,-97969.34748476923
5353.0,-97969.34748476923
5354.0,-97969.34748476923
5355.0,-97967.12999474692
5356.0,-97964.01760031944
5357.0,-97962.99026617086
5358.0,-97960.60687836104
5359.0,-97965.37007140572
5360.0,-97965.2966382604
5361.0,-97961.39079048457
5362.0,-97962.98467479745
5363.0,-97953.77102152068
5364.0,-97955.11891904948
5365.0,-97957.45588679098
5366.0,-97960.15276590007
5367.0,-97954.4368408221
5368.0,-97954.45608838007
5369.0,-97954.01564217698
5370.0,-97954.29809938165
5371.0,-97953.97374570661
5372.0,-97952.37058427556
5373.0,-97950.85200689906
5374.0,-97953.913098194
5375.0,-97950.6074402824
5376.0,-97954.51584701968
5377.0,-97946.81184991315
5378.0,-97945.47371204726
5379.0,-97952.4991607109
5380.0,-97958.38231307027
5381.0,-97941.91663878635
5382.0,-97951.66999338746
5383.0,-97952.68066982983
5384.0,-97954.36170753445
5385.0,-97936.98075146697
5386.0,-97937.17047513371
5387.0,-97938.18541698573
5388.0,-97948.73118319643
5389.0,-97948.42352675067
5390.0,-97955.64114028233
5391.0,-97961.98750598844
5392.0,-97962.49386142062
5393.0,-97962.50557642577
5394.0,-97964.48835439811
5395.0,-97965.25302121027
5396.0,-97963.89567260812
5397.0,-97963.03605900536
5398.0,-97956.96351729205
5399.0,-97948.46700653028
5400.0,-97946.14674127378
5401.0,-97953.78558954803
5402.0,-97956.31693712239
5403.0,-97956.88112019324
5404.0,-97956.88112019324
5405.0,-97961.32680160871
5406.0,-97954.01217377109
5407.0,-97959.08379526401
5408.0,-97959.03951485096
5409.0,-97959.03951485096
5410.0,-97952.91264806283
5411.0,-97958.66949908326
5412.0,-97958.66949908326
5413.0,-97957.4431184377
5414.0,-97956.69090019811
5415.0,-97957.00464511378
5416.0,-97960.06561780693
5417.0,-97960.06561780693
5418.0,-97970.9348792562
5419.0,-97958.75346047507
5420.0,-97959.54698551976
5421.0,-97961.76512813271
5422.0,-97947.48391978226
5423.0,-97956.15025639748
5424.0,-97960.2813931833
5425.0,-97952.2789152611
5426.0,-97952.2789152611
5427.0,-97941.23935930342
5428.0,-97947.39069124461
5429.0,-97954.19449366786
5430.0,-97954.19449366786
5431.0,-97954.97079727736
5432.0,-97956.51935532561
5433.0,-97956.46697059866
5434.0,-97964.45258314752
5435.0,-97968.65193376759
5436.0,-97967.79528118549
5437.0,-97967.82751898588
5438.0,-97966.07522063192
5439.0,-97966.50243514974
5440.0,-97968.5606372856
5441.0,-97968.5606372856
5442.0,-97972.63863801493
5443.0,-97970.50646824787
5444.0,-97964.90778517655
5445.0,-97969.16008180946
5446.0,-97969.16008180946
5447.0,-97969.85096533787
5448.0,-97965.88768921919
5449.0,-97963.68744464072
5450.0,-97963.94931074546
5451.0,-97964.15819379533
5452.0,-97966.41513307703
5453.0,-97966.88003019533
5454.0,-97965.42387597717
5455.0,-97967.95766903988
5456.0,-97968.58317557587
5457.0,-97964.39729865255
5458.0,-97964.0890624834
5459.0,-97965.36940120615
5460.0,-97965.36940120615
5461.0,-97968.52783865677
5462.0,-97968.52783865677
5463.0,-97968.73779646445
5464.0,-97964.89048248318
5465.0,-97965.92709664925
5466.0,-97964.96850568893
5467.0,-97965.3619317612
5468.0,-97965.10325133339
5469.0,-97962.61731264967
5470.0,-97962.19401894814
5471.0,-97962.19401894814
5472.0,-97962.19401894814
5473.0,-97963.46247480907
5474.0,-97961.80583142916
5475.0,-97961.43385623959
5476.0,-97963.30842597583
5477.0,-97962.51208172066
5478.0,-97960.53966125094
5479.0,-97956.46686763801
5480.0,-97953.16379875725
5481.0,-97956.95126182512
5482.0,-97954.85713727909
5483.0,-97956.00599302023
5484.0,-97952.48272110484
5485.0,-97952.2798457732
5486.0,-97958.046943079
5487.0,-97958.046943079
5488.0,-97952.5700739332
5489.0,-97954.3833941699
5490.0,-97955.48657647292
5491.0,-97954.81423484684
5492.0,-97954.29921026876
5493.0,-97952.20387720435
5494.0,-97952.20387720435
5495.0,-97950.22946025821
5496.0,-97945.22456740656
5497.0,-97947.93842701441
5498.0,-97947.63796769374
5499.0,-97964.35600856965
5500.0,-97965.20557582247
5501.0,-97965.20557582247
5502.0,-97967.02850610786
5503.0,-97967.54939953327
5504.0,-97967.80171049571
5505.0,-97963.30392398646
5506.0,-97969.92830023148
5507.0,-97971.68624986314
5508.0,-97970.18767267672
5509.0,-97970.005785728
5510.0,-97968.78020408566
5511.0,-97968.23304641663
5512.0,-97968.96007815003
5513.0,-97968.96007815003
5514.0,-97969.56636782887
5515.0,-97969.36301490456
5516.0,-97970.9159238158
5517.0,-97969.62344730711
5518.0,-97968.66147113842
5519.0,-97969.03006242443
5520.0,-97970.03745624996
5521.0,-97960.63453264438
5522.0,-97961.09578060935
5523.0,-97955.60554080724
5524.0,-97965.7773844681
5525.0,-97967.75695301835
5526.0,-97964.46584839691
5527.0,-97963.86597357894
5528.0,-97965.32137244797
5529.0,-97965.51541603336
5530.0,-97965.434300864
5531.0,-97965.42225377288
5532.0,-97970.00272198141
5533.0,-97960.64198525088
5534.0,-97966.62973883211
5535.0,-97963.61152636693
5536.0,-97965.22864787045
5537.0,-97969.50288475514
5538.0,-97965.43511800226
5539.0,-97969.8067921116
5540.0,-97969.8067921116
5541.0,-97969.06982754615
5542.0,-97970.46408416152
5543.0,-97970.46408416152
5544.0,-97967.21683810458
5545.0,-97965.92352177361
5546.0,-97970.00603794726
5547.0,-97968.7290274156
5548.0,-97968.7290274156
5549.0,-97964.62849367874
5550.0,-97969.55192728556
5551.0,-97969.55192728556
5552.0,-97970.77076654125
5553.0,-97965.46283484976
5554.0,-97968.78755713464
5555.0,-97962.39753232285
5556.0,-97968.31970667613
5557.0,-97967.23255154445
5558.0,-97967.6125501016
5559.0,-97967.86836937167
5560.0,-97967.86836937167
5561.0,-97956.64420239563
5562.0,-97956.64420239563
5563.0,-97962.82442386633
5564.0,-97964.54109186384
5565.0,-97967.10841516343
5566.0,-97967.13827563307
5567.0,-97968.37381589139
5568.0,-97969.7261307071
5569.0,-97971.31264962576
5570.0,-97966.40453724704
5571.0,-97966.4368476986
5572.0,-97967.3229656638
5573.0,-97967.42638031318
5574.0,-97968.5844802328
5575.0,-97967.84971465137
5576.0,-97967.84971465137
5577.0,-97964.26256206456
5578.0,-97963.8413379375
5579.0,-97969.82007258541
5580.0,-97970.81827440162
5581.0,-97963.05474921982
5582.0,-97966.18667392834
5583.0,-97960.94744097305
5584.0,-97960.94744097305
5585.0,-97966.05854285718
5586.0,-97962.79336091444
5587.0,-97962.79336091444
5588.0,-97962.79336091444
5589.0,-97962.44931384889
5590.0,-97966.5566082649
5591.0,-97966.45666609291
5592.0,-97966.33511799763
5593.0,-97966.41286043389
5594.0,-97968.83134184891
5595.0,-97973.99750191424
5596.0,-97973.5601133747
5597.0,-97978.38934962211
5598.0,-97978.51739620294
5599.0,-97978.51739620294
5600.0,-97976.9873605979
5601.0,-97969.97627132542
5602.0,-97976.34355361345
5603.0,-97975.2989639441
5604.0,-97973.79538860708
5605.0,-97973.79538860708
5606.0,-97968.16979373866
5607.0,-97970.17350693926
5608.0,-97974.26770082851
5609.0,-97978.05132905544
5610.0,-97978.05132905544
5611.0,-97978.05132905544
5612.0,-97965.71991148836
5613.0,-97965.56362141513
5614.0,-97967.9691396955
5615.0,-97966.15274969385
5616.0,-97970.29380330787
5617.0,-97969.14129955902
5618.0,-97969.14129955902
5619.0,-97969.14129955902
5620.0,-97970.68479166593
5621.0,-97973.81198061864
5622.0,-97977.26865019155
5623.0,-97977.26865019155
5624.0,-97976.26567125932
5625.0,-97976.71378778125
5626.0,-97976.14355117042
5627.0,-97975.67153667411
5628.0,-97974.04124919903
5629.0,-97974.70312109328
5630.0,-97975.18208624687
5631.0,-97975.18208624687
5632.0,-97977.12377254083
5633.0,-97978.67668416933
5634.0,-97982.60185288312
5635.0,-97981.31530878483
5636.0,-97980.87765382507
5637.0,-97978.15892221236
5638.0,-97977.32981979405
5639.0,-97975.14659283827
5640.0,-97973.86418110362
5641.0,-97967.5201294969
5642.0,-97972.46090109479
5643.0,-97968.79116393882
5644.0,-97966.42412403866
5645.0,-97970.07075463323
5646.0,-97973.66236474089
5647.0,-97968.2415183627
5648.0,-97967.28908018461
5649.0,-97967.28908018461
5650.0,-97963.99145910455
5651.0,-97963.99145910455
5652.0,-97966.15768686263
5653.0,-97965.64404438162
5654.0,-97962.94338316153
5655.0,-97967.1431707998
5656.0,-97968.14795429587
5657.0,-97969.87896743555
5658.0,-97969.87896743555
5659.0,-97977.772329535
5660.0,-97974.6568935945
5661.0,-97971.44773833372
5662.0,-97971.35658163266
5663.0,-97965.24785475731
5664.0,-97965.3840945163
5665.0,-97959.93004351713
5666.0,-97959.93004351713
5667.0,-97961.95977118688
5668.0,-97962.70278523566
5669.0,-97958.57106889822
5670.0,-97959.92450933093
5671.0,-97957.88342756385
5672.0,-97965.21739421283
5673.0,-97964.91957176464
5674.0,-97966.49654799978
5675.0,-97970.84454959224
5676.0,-97970.84454959224
5677.0,-97972.23510278694
5678.0,-97972.23510278694
5679.0,-97972.23510278694
5680.0,-97972.72665564962
5681.0,-97975.50666669749
5682.0,-97971.06957402278
5683.0,-97970.70029507946
5684.0,-97969.02009551792
5685.0,-97966.52300026212
5686.0,-97968.8693527711
5687.0,-97967.91051630965
5688.0,-97963.16627909895
5689.0,-97963.16627909895
5690.0,-97958.7597234143
5691.0,-97959.28236236452
5692.0,-97959.59923771043
5693.0,-97960.15380840743
5694.0,-97960.17615804993
5695.0,-97961.53736656804
5696.0,-97961.9273768546
5697.0,-97963.54168123197
5698.0,-97960.69839565946
5699.0,-97962.06048168297
5700.0,-97962.06048168297
5701.0,-97962.20691106595
5702.0,-97965.20645897863
5703.0,-97958.90180702401
5704.0,-97961.25146809498
5705.0,-97961.25146809498
5706.0,-97961.07657224064
5707.0,-97958.65791467768
5708.0,-97958.4008376168
5709.0,-97955.27909890193
5710.0,-97955.27909890193
5711.0,-97957.28483344385
5712.0,-97961.31191746173
5713.0,-97961.31191746173
5714.0,-97965.1998236236
5715.0,-97963.95410651268
5716.0,-97963.81232941471
5717.0,-97963.81232941471
5718.0,-97965.48894097262
5719.0,-97968.74119472931
5720.0,-97972.2910159788
5721.0,-97970.00407209688
5722.0,-97960.79724163607
5723.0,-97960.79724163607
5724.0,-97961.33357471615
5725.0,-97961.33357471615
5726.0,-97965.83683473822
5727.0,-97965.8023458421
5728.0,-97968.33312840074
5729.0,-97959.73404703086
5730.0,-97959.36486261907
5731.0,-97960.56525916577
5732.0,-97961.6137220151
5733.0,-97960.86612407114
5734.0,-97958.87036194484
5735.0,-97958.0958946206
5736.0,-97964.22770801418
5737.0,-97961.56218692717
5738.0,-97961.4371823914
5739.0,-97955.63307607599
5740.0,-97951.56837117819
5741.0,-97945.82358036902
5742.0,-97940.4966971632
5743.0,-97945.07377670398
5744.0,-97945.07377670398
5745.0,-97941.87481359743
5746.0,-97949.54245512541
5747.0,-97949.54245512541
5748.0,-97946.87840590214
5749.0,-97942.17555676069
5750.0,-97944.53882323713
5751.0,-97943.72712138829
5752.0,-97949.44047953961
5753.0,-97938.28582882213
5754.0,-97934.20171765331
5755.0,-97928.88881694898
5756.0,-97933.81360003496
5757.0,-97938.58525576162
5758.0,-97935.98946497342
5759.0,-97935.98946497342
5760.0,-97939.17600312048
5761.0,-97933.9431677261
5762.0,-97937.26279480621
5763.0,-97941.78795046097
5764.0,-97939.34042979615
5765.0,-97939.34042979615
5766.0,-97940.76350642649
5767.0,-97932.48423464838
5768.0,-97932.40415458857
5769.0,-97924.56367572262
5770.0,-97941.74613150385
5771.0,-97943.49077031609
5772.0,-97943.72534821168
5773.0,-97955.53874021868
5774.0,-97957.23699204678
5775.0,-97957.23699204678
5776.0,-97960.74181707033
5777.0,-97968.6198134044
5778.0,-97970.74567447107
5779.0,-97970.74567447107
5780.0,-97965.29566436459
5781.0,-97968.25092390987
5782.0,-97970.12969609378
5783.0,-97967.79951390886
5784.0,-97969.97642528593
5785.0,-97967.47826445167
5786.0,-97969.42655336756
5787.0,-97966.1950628609
5788.0,-97967.17728856631
5789.0,-97969.29720388776
5790.0,-97965.8591025736
5791.0,-97969.10730293764
5792.0,-97968.00234767029
5793.0,-97968.00234767029
5794.0,-97968.39412034691
5795.0,-97967.00516315732
5796.0,-97968.15473549168
5797.0,-97967.62735303199
5798.0,-97967.69585688745
5799.0,-97966.29801426067
