MC_cycle,Potentiel_energy (kJ/mol)
2509.0,-93814.06327524247
2510.0,-93812.77061788013
2511.0,-93817.42997160763
2512.0,-93817.06116389901
2513.0,-93816.89411440416
2514.0,-93819.44634832264
2515.0,-93820.10714381616
2516.0,-93820.35068121857
2517.0,-93819.04790357243
2518.0,-93816.99196358283
2519.0,-93818.20025575985
2520.0,-93818.2337264963
2521.0,-93814.79008529795
2522.0,-93815.12818113765
2523.0,-93813.36730168163
2524.0,-93808.26951265213
2525.0,-93805.91583699294
2526.0,-93812.39556756386
2527.0,-93816.84202576494
2528.0,-93816.84202576494
2529.0,-93814.76825591891
2530.0,-93818.40172671869
2531.0,-93822.05714792776
2532.0,-93820.9278599344
2533.0,-93821.8169462184
2534.0,-93822.25828043076
2535.0,-93825.39520423516
2536.0,-93825.39520423516
2537.0,-93823.70519454
2538.0,-93823.09838676246
2539.0,-93825.11720689545
2540.0,-93823.81760539762
2541.0,-93818.88425193212
2542.0,-93812.92627005007
2543.0,-93812.2034113302
2544.0,-93819.72989532672
2545.0,-93819.57180989052
2546.0,-93819.57180989052
2547.0,-93817.4377865506
2548.0,-93816.64913785411
2549.0,-93814.30689164533
2550.0,-93818.06377252165
2551.0,-93814.7914231469
2552.0,-93821.60778996657
2553.0,-93821.60778996657
2554.0,-93824.04078199613
2555.0,-93823.6019865168
2556.0,-93817.5126292894
2557.0,-93812.08261433849
2558.0,-93809.67793172205
2559.0,-93816.95900700883
2560.0,-93821.1898885202
2561.0,-93823.41817836989
2562.0,-93823.41817836989
2563.0,-93822.80191231112
2564.0,-93823.82503860656
2565.0,-93824.6329002516
2566.0,-93824.5880242339
2567.0,-93825.14084137937
2568.0,-93825.57572415571
2569.0,-93822.37919441744
2570.0,-93821.77459637565
2571.0,-93821.95165008576
2572.0,-93817.9174218885
2573.0,-93814.03691605949
2574.0,-93808.6017983385
2575.0,-93816.7751535799
2576.0,-93817.4025978008
2577.0,-93812.97163941318
2578.0,-93810.67933666415
2579.0,-93812.33261868272
2580.0,-93810.7494854027
2581.0,-93808.19175788027
2582.0,-93808.18855298615
2583.0,-93813.558032262
2584.0,-93814.06701757756
2585.0,-93807.57798236265
2586.0,-93811.46616464475
2587.0,-93811.0047872536
2588.0,-93811.07658516943
2589.0,-93815.77174602733
2590.0,-93812.58826782067
2591.0,-93813.04676234792
2592.0,-93812.319341691
2593.0,-93811.84008803166
2594.0,-93812.7993448275
2595.0,-93812.7993448275
2596.0,-93813.27159392157
2597.0,-93805.74780427046
2598.0,-93805.61737067442
2599.0,-93806.87270913892
2600.0,-93801.72459431071
2601.0,-93807.82701275754
2602.0,-93805.02474042345
2603.0,-93803.38664410074
2604.0,-93803.76282616159
2605.0,-93799.58997282275
2606.0,-93802.05171724384
2607.0,-93802.05171724384
2608.0,-93801.5332714189
2609.0,-93805.98094582491
2610.0,-93807.56100108115
2611.0,-93808.0475328284
2612.0,-93813.16981075853
2613.0,-93804.81013432206
2614.0,-93805.27105856249
2615.0,-93808.64278662812
2616.0,-93802.53523294031
2617.0,-93801.03119191273
2618.0,-93805.08455246931
2619.0,-93809.48719965533
2620.0,-93807.20295386261
2621.0,-93813.21823612048
2622.0,-93813.21823612048
2623.0,-93816.44087310511
2624.0,-93802.7032546141
2625.0,-93799.31405046003
2626.0,-93809.88544840935
2627.0,-93809.89422933367
2628.0,-93811.15087607887
2629.0,-93809.72676200175
2630.0,-93809.64076565403
2631.0,-93809.64076565403
2632.0,-93805.962229425
2633.0,-93805.55585873673
2634.0,-93805.55585873673
2635.0,-93809.74629970784
2636.0,-93808.99183047411
2637.0,-93808.8151471113
2638.0,-93796.62552711843
2639.0,-93796.27733830932
2640.0,-93815.19180436849
2641.0,-93815.19180436849
2642.0,-93814.95720608444
2643.0,-93814.40810391777
2644.0,-93815.49540899316
2645.0,-93813.46424732004
2646.0,-93809.88743893373
2647.0,-93811.46507284582
2648.0,-93811.00467598009
2649.0,-93815.23797619887
2650.0,-93819.21955224217
2651.0,-93817.85111713021
2652.0,-93813.06964109698
2653.0,-93813.06964109698
2654.0,-93815.94222660588
2655.0,-93816.65256403018
2656.0,-93813.64800185655
2657.0,-93813.2449021814
2658.0,-93810.2811890831
2659.0,-93810.20868977509
2660.0,-93803.94389590861
2661.0,-93811.13245347062
2662.0,-93813.55113080794
2663.0,-93811.28698383777
2664.0,-93815.74021347334
2665.0,-93816.23500701944
2666.0,-93805.432903399
2667.0,-93811.01247363068
2668.0,-93806.16680925737
2669.0,-93806.45307738493
2670.0,-93806.45307738493
2671.0,-93811.20639191793
2672.0,-93809.07829790881
2673.0,-93806.00357061446
2674.0,-93804.52212302269
2675.0,-93807.294454977
2676.0,-93808.53243970254
2677.0,-93813.01817723278
2678.0,-93811.5409618465
2679.0,-93811.5409618465
2680.0,-93809.56684753632
2681.0,-93815.5638790666
2682.0,-93817.59162958748
2683.0,-93815.36979091799
2684.0,-93819.91851288902
2685.0,-93821.07027012843
2686.0,-93822.7298132761
2687.0,-93824.85988789728
2688.0,-93823.57418929534
2689.0,-93823.57418929534
2690.0,-93819.46144919023
2691.0,-93816.92547030255
2692.0,-93816.92547030255
2693.0,-93817.0979898198
2694.0,-93820.28534419928
2695.0,-93817.78237127862
2696.0,-93817.13752408519
2697.0,-93818.89545864511
2698.0,-93819.25070237242
2699.0,-93814.6309216658
2700.0,-93812.65599230427
2701.0,-93814.35479851418
2702.0,-93819.25065195952
2703.0,-93815.64140382368
2704.0,-93818.5131745749
2705.0,-93816.76784756524
2706.0,-93817.62649603435
2707.0,-93804.81174101296
2708.0,-93802.33523174514
2709.0,-93804.59859280304
2710.0,-93812.39317318368
2711.0,-93808.55760139908
2712.0,-93811.80563646433
2713.0,-93811.80563646433
2714.0,-93812.74579374093
2715.0,-93812.74579374093
2716.0,-93817.31365753467
2717.0,-93818.82791492833
2718.0,-93814.65016513343
2719.0,-93814.10552040064
2720.0,-93814.1795108178
2721.0,-93819.30735114473
2722.0,-93819.02179124134
2723.0,-93812.27685019653
2724.0,-93812.27685019653
2725.0,-93811.32155716865
2726.0,-93810.61015804851
2727.0,-93810.61015804851
2728.0,-93810.61015804851
2729.0,-93812.29201794673
2730.0,-93805.30289045101
2731.0,-93805.51278938435
2732.0,-93807.09492627603
2733.0,-93805.50740140601
2734.0,-93796.25688185342
2735.0,-93809.66226841952
2736.0,-93810.53753663065
2737.0,-93810.82064772055
2738.0,-93811.14206820834
2739.0,-93810.20648682305
2740.0,-93811.149380652
2741.0,-93812.41680142614
2742.0,-93814.74726595463
2743.0,-93815.1053780441
2744.0,-93810.80543014358
2745.0,-93810.80543014358
2746.0,-93810.91081046216
2747.0,-93810.66097571429
2748.0,-93805.49894073186
2749.0,-93807.46183018177
2750.0,-93806.8690510589
2751.0,-93810.41691397163
2752.0,-93813.34072608552
2753.0,-93815.753880889
2754.0,-93810.86988934445
2755.0,-93807.88017252173
2756.0,-93806.29381415373
2757.0,-93806.33065618211
2758.0,-93809.3462933211
2759.0,-93809.3462933211
2760.0,-93809.41630549796
2761.0,-93809.97893278275
2762.0,-93809.72114263127
2763.0,-93805.61389782165
2764.0,-93805.61389782165
2765.0,-93808.11743555161
2766.0,-93805.50620578222
2767.0,-93809.56555351445
2768.0,-93809.09122920301
2769.0,-93809.09122920301
2770.0,-93804.50061635667
2771.0,-93806.19438328395
2772.0,-93806.19438328395
2773.0,-93810.72787473998
2774.0,-93810.72787473998
2775.0,-93811.91763881574
2776.0,-93813.94502632818
2777.0,-93807.43758089305
2778.0,-93802.92655484003
2779.0,-93809.10655990301
2780.0,-93813.81222048603
2781.0,-93810.26694296341
2782.0,-93814.48738851314
2783.0,-93816.74069297365
2784.0,-93816.74069297365
2785.0,-93816.45063987254
2786.0,-93808.17202440716
2787.0,-93806.67439307288
2788.0,-93808.07162400942
2789.0,-93800.34615513564
2790.0,-93795.45960609285
2791.0,-93798.03554932176
2792.0,-93798.04058517476
2793.0,-93805.53207684212
2794.0,-93805.53207684212
2795.0,-93803.30501321964
2796.0,-93802.4884730273
2797.0,-93805.32860636325
2798.0,-93805.9160567634
2799.0,-93805.87354799754
2800.0,-93806.48692148158
2801.0,-93798.29429247142
2802.0,-93796.17703978955
2803.0,-93797.37005234844
2804.0,-93801.63518486975
2805.0,-93804.37208149381
2806.0,-93802.77491447538
2807.0,-93798.12081548442
2808.0,-93803.08794345548
2809.0,-93806.5417836377
2810.0,-93806.41586486646
2811.0,-93810.39483319379
2812.0,-93810.49249526164
2813.0,-93809.338742927
2814.0,-93810.61623812812
2815.0,-93806.02304299075
2816.0,-93807.03374692581
2817.0,-93810.07364544205
2818.0,-93808.01540523705
2819.0,-93808.01540523705
2820.0,-93806.13311276888
2821.0,-93803.99390044778
2822.0,-93796.23559950272
2823.0,-93793.0493727055
2824.0,-93792.98327625719
2825.0,-93789.68230626582
2826.0,-93784.69801910863
2827.0,-93785.99321949876
2828.0,-93784.93423444187
2829.0,-93785.4474749527
2830.0,-93788.15900538221
2831.0,-93791.33076657943
2832.0,-93791.61966552773
2833.0,-93789.371108975
2834.0,-93794.47371962777
2835.0,-93794.43092194393
2836.0,-93791.58961641912
2837.0,-93782.04287458486
2838.0,-93785.4148611565
2839.0,-93790.46377124396
2840.0,-93790.1493332558
2841.0,-93792.28528909691
2842.0,-93788.85815768201
2843.0,-93790.0364777815
2844.0,-93785.14831375469
2845.0,-93790.22805920878
2846.0,-93788.10407998612
2847.0,-93791.3771378654
2848.0,-93791.3771378654
2849.0,-93795.76236560236
2850.0,-93797.29280854914
2851.0,-93795.70786085619
2852.0,-93795.71953355258
2853.0,-93796.69403659651
2854.0,-93805.95165073864
2855.0,-93805.94560562231
2856.0,-93805.70000198667
2857.0,-93808.09621238057
2858.0,-93808.01824878938
2859.0,-93808.54017630896
2860.0,-93809.45196589667
2861.0,-93811.80528210523
2862.0,-93812.33848856809
2863.0,-93812.33848856809
2864.0,-93810.4575871622
2865.0,-93808.65968880901
2866.0,-93808.65968880901
2867.0,-93808.65968880901
2868.0,-93808.35347047767
2869.0,-93811.4612696631
2870.0,-93811.77732069413
2871.0,-93809.98952307604
2872.0,-93807.80266947625
2873.0,-93809.45041699326
2874.0,-93806.83113988131
2875.0,-93808.3790022436
2876.0,-93809.69635599022
2877.0,-93807.43993013114
2878.0,-93808.40960976956
2879.0,-93808.70182069534
2880.0,-93809.75655543405
2881.0,-93809.2675896283
2882.0,-93813.54813145437
2883.0,-93814.06287660051
2884.0,-93813.09348337563
2885.0,-93808.45667185873
2886.0,-93807.88143834814
2887.0,-93806.72325578319
2888.0,-93809.60758135971
2889.0,-93807.39540949617
2890.0,-93804.3539620183
2891.0,-93803.96145288773
2892.0,-93807.39579854636
2893.0,-93806.18195018283
2894.0,-93804.84679142204
2895.0,-93806.2425416541
2896.0,-93806.36129732053
2897.0,-93810.85632461851
2898.0,-93811.42345087382
2899.0,-93812.72157456556
2900.0,-93812.28408197433
2901.0,-93814.96693510367
2902.0,-93814.6130316296
2903.0,-93814.72323856845
2904.0,-93814.75374926801
2905.0,-93815.05299836
2906.0,-93815.70000363476
2907.0,-93816.4457463483
2908.0,-93812.89929790248
2909.0,-93812.89929790248
2910.0,-93814.22039842089
2911.0,-93813.50907676364
2912.0,-93812.25162534909
2913.0,-93812.25162534909
2914.0,-93809.30889021787
2915.0,-93814.08780245467
2916.0,-93816.07215103503
2917.0,-93819.3482379638
2918.0,-93817.57436759998
2919.0,-93816.42409295047
2920.0,-93816.42409295047
2921.0,-93815.95523345782
2922.0,-93816.06539892993
2923.0,-93816.06539892993
2924.0,-93816.06539892993
2925.0,-93812.93893450045
2926.0,-93808.97136957577
2927.0,-93811.46855846795
2928.0,-93803.09535809375
2929.0,-93810.36643223092
2930.0,-93817.6496706958
2931.0,-93813.5406252877
2932.0,-93814.04477224643
2933.0,-93811.61048394039
2934.0,-93812.61418356565
2935.0,-93814.50333926527
2936.0,-93814.50333926527
2937.0,-93815.43004240391
2938.0,-93814.29262751319
2939.0,-93815.12037428687
2940.0,-93815.7000193342
2941.0,-93819.73903291796
2942.0,-93818.17048003526
2943.0,-93817.38786234782
2944.0,-93816.09413668542
2945.0,-93815.7388509913
2946.0,-93819.64311227844
2947.0,-93818.72704600367
2948.0,-93819.18597712435
2949.0,-93816.06081966343
2950.0,-93816.55978138263
2951.0,-93819.5869288137
2952.0,-93817.79083982516
2953.0,-93814.20492124766
2954.0,-93815.06968820197
2955.0,-93814.52383580068
2956.0,-93816.9374988214
2957.0,-93810.6294562153
2958.0,-93811.23252300918
2959.0,-93811.62635478817
2960.0,-93812.60401158634
2961.0,-93812.60401158634
2962.0,-93807.96151657171
2963.0,-93798.79766085517
2964.0,-93815.0602504433
2965.0,-93814.1071551859
2966.0,-93816.20866069332
2967.0,-93815.4428747811
2968.0,-93815.4428747811
2969.0,-93815.4428747811
2970.0,-93814.07189228082
2971.0,-93813.85650093862
2972.0,-93813.65860656272
2973.0,-93814.16937339048
2974.0,-93815.44613211749
2975.0,-93812.82612294999
2976.0,-93812.75223698613
2977.0,-93817.06088360169
2978.0,-93817.09902456717
2979.0,-93812.63971818855
2980.0,-93811.38494410677
2981.0,-93814.2980363031
2982.0,-93811.41534198144
2983.0,-93802.93635347218
2984.0,-93792.62374322207
2985.0,-93809.84860199432
2986.0,-93806.92556249296
2987.0,-93801.96486256973
2988.0,-93810.02871479305
2989.0,-93815.3925582828
2990.0,-93816.04704526559
2991.0,-93815.22494861648
2992.0,-93813.70828335916
2993.0,-93807.2669153859
2994.0,-93806.97691778326
2995.0,-93806.25914096207
2996.0,-93809.30964265027
2997.0,-93808.66034154147
2998.0,-93807.63036461691
2999.0,-93801.56545786075
3000.0,-93797.35563097049
3001.0,-93795.72472912446
3002.0,-93793.84017009364
3003.0,-93795.07636099441
3004.0,-93791.81640507255
3005.0,-93804.99527398807
3006.0,-93808.74080496826
3007.0,-93807.3005835638
3008.0,-93807.3005835638
3009.0,-93803.21694332479
3010.0,-93790.96372883151
3011.0,-93789.45557684422
3012.0,-93805.55246770516
3013.0,-93804.2561633752
3014.0,-93800.34088598426
3015.0,-93802.02166622604
3016.0,-93797.3281510397
3017.0,-93797.31461955285
3018.0,-93795.11486971645
3019.0,-93794.21676687096
3020.0,-93792.54325108243
3021.0,-93795.83863810745
3022.0,-93794.3777644969
3023.0,-93794.19022346617
3024.0,-93798.56350322778
3025.0,-93785.69408264112
3026.0,-93791.85110902342
3027.0,-93791.68910544371
3028.0,-93789.0506584001
3029.0,-93781.49823821093
3030.0,-93782.15266790317
3031.0,-93783.34047332847
3032.0,-93775.91421687101
3033.0,-93787.04049038053
3034.0,-93793.68579139638
3035.0,-93791.65187408528
3036.0,-93792.37866252313
3037.0,-93796.54037688489
3038.0,-93810.97506738886
3039.0,-93810.57895573895
3040.0,-93809.91680071378
3041.0,-93803.6546979496
3042.0,-93815.32943851908
3043.0,-93814.04429427684
3044.0,-93814.37452558649
3045.0,-93818.36099166854
3046.0,-93814.94970131291
3047.0,-93817.60846304594
3048.0,-93820.42146344532
3049.0,-93820.29123420773
3050.0,-93819.52140225311
3051.0,-93817.50117221834
3052.0,-93818.12032887532
3053.0,-93818.12032887532
3054.0,-93817.92516422912
3055.0,-93816.5336420676
3056.0,-93816.28071599086
3057.0,-93819.04451186673
3058.0,-93818.1516947424
3059.0,-93822.36471653612
3060.0,-93824.12841061947
3061.0,-93822.72452177331
3062.0,-93822.72452177331
3063.0,-93824.682299989
3064.0,-93822.98992878445
3065.0,-93822.98992878445
3066.0,-93815.67781305421
3067.0,-93804.36658672488
3068.0,-93807.06291829661
3069.0,-93798.32818437157
3070.0,-93807.12726776686
3071.0,-93810.02488143524
3072.0,-93809.47345434519
3073.0,-93809.47345434519
3074.0,-93804.88117367837
3075.0,-93793.53635917524
3076.0,-93794.12291916458
3077.0,-93798.42310804653
3078.0,-93799.57203708535
3079.0,-93799.1544257907
3080.0,-93793.89462441514
3081.0,-93797.18229032637
3082.0,-93794.36604354129
3083.0,-93796.96472315295
3084.0,-93809.40145641954
3085.0,-93800.84440207135
3086.0,-93801.52984391773
3087.0,-93807.06315603093
3088.0,-93808.06279873934
3089.0,-93808.95954717355
3090.0,-93808.84213040028
3091.0,-93816.16915316512
3092.0,-93815.83305054366
3093.0,-93814.66536676967
3094.0,-93804.5121327719
3095.0,-93816.13386964847
3096.0,-93819.05932943492
3097.0,-93821.75211746104
3098.0,-93822.72109748767
3099.0,-93809.41327020839
3100.0,-93820.65343007528
3101.0,-93819.6550662097
3102.0,-93816.02711784813
3103.0,-93815.05499188346
3104.0,-93813.07237862889
3105.0,-93812.59460034681
3106.0,-93814.00991494862
3107.0,-93814.04906390868
3108.0,-93802.43880617108
3109.0,-93800.96460829112
3110.0,-93795.4082608588
3111.0,-93797.24379127471
3112.0,-93801.97871193921
3113.0,-93806.83103497299
3114.0,-93818.41218592158
3115.0,-93818.41218592158
3116.0,-93818.26629060524
3117.0,-93814.6182385419
3118.0,-93814.6182385419
3119.0,-93815.97681096382
3120.0,-93817.45602633744
3121.0,-93817.55845180014
3122.0,-93817.55845180014
3123.0,-93815.48860549128
3124.0,-93813.3014802428
3125.0,-93810.28472006651
3126.0,-93815.50810685527
3127.0,-93813.97692885481
3128.0,-93818.28409694399
3129.0,-93816.64098479673
3130.0,-93816.4191193913
3131.0,-93820.89860336063
3132.0,-93820.89860336063
3133.0,-93815.68345619005
3134.0,-93815.77199626909
3135.0,-93814.59448628813
3136.0,-93817.20022138128
3137.0,-93817.20022138128
3138.0,-93817.20022138128
3139.0,-93814.26711168885
3140.0,-93816.09742264639
3141.0,-93818.52106329119
3142.0,-93820.20759515182
3143.0,-93810.86422726088
3144.0,-93804.89700215294
3145.0,-93806.25414085297
3146.0,-93805.93689492597
3147.0,-93809.86722078531
3148.0,-93811.29189911525
3149.0,-93813.50498605546
3150.0,-93818.6275248084
3151.0,-93819.56857087887
3152.0,-93810.78591311448
3153.0,-93813.70075014372
3154.0,-93813.70075014372
3155.0,-93816.07450800778
3156.0,-93817.74953946435
3157.0,-93817.7113676837
3158.0,-93816.06374073405
3159.0,-93817.08574765634
3160.0,-93817.62496507933
3161.0,-93816.63212162773
3162.0,-93815.73108468641
3163.0,-93815.7123616632
3164.0,-93816.0552388771
3165.0,-93812.57105234882
3166.0,-93812.59156571423
3167.0,-93810.44328222245
3168.0,-93810.3369247389
3169.0,-93812.54874390784
3170.0,-93803.48985807199
3171.0,-93803.90357434974
3172.0,-93804.67152922462
3173.0,-93811.1352244257
3174.0,-93816.49921144254
3175.0,-93815.49817647677
3176.0,-93822.76008492199
3177.0,-93822.76008492199
3178.0,-93824.27257566495
3179.0,-93825.67967985735
3180.0,-93826.03298282687
3181.0,-93826.21468431751
3182.0,-93825.21618517468
3183.0,-93820.81440223087
3184.0,-93820.81440223087
3185.0,-93817.74665333677
3186.0,-93821.86855385777
3187.0,-93822.98640004678
3188.0,-93826.08563065215
3189.0,-93826.22258629065
3190.0,-93825.75456578314
3191.0,-93825.75456578314
3192.0,-93824.54637080965
3193.0,-93824.35857810301
3194.0,-93821.89647172976
3195.0,-93822.2293972708
3196.0,-93820.73762071072
3197.0,-93824.47634681674
3198.0,-93825.05995492286
3199.0,-93820.16103637787
3200.0,-93820.16103637787
3201.0,-93815.65083130673
3202.0,-93817.22642648354
3203.0,-93813.87895053775
3204.0,-93814.59049214417
3205.0,-93814.46882129696
3206.0,-93813.53416033072
3207.0,-93816.2464957892
3208.0,-93812.1027992806
3209.0,-93812.0815511693
3210.0,-93810.61302201236
3211.0,-93810.61302201236
3212.0,-93810.61302201236
3213.0,-93811.23051836943
3214.0,-93812.20379876926
3215.0,-93812.3393414755
3216.0,-93812.30069878144
3217.0,-93812.30069878144
3218.0,-93812.54219329235
3219.0,-93810.02554836281
3220.0,-93808.62626321975
3221.0,-93812.66509489577
3222.0,-93812.66509489577
3223.0,-93812.66509489577
3224.0,-93813.09770889775
3225.0,-93814.88546390961
3226.0,-93813.96991969763
3227.0,-93815.88031143643
3228.0,-93815.88031143643
3229.0,-93816.44969363138
3230.0,-93815.0886577818
3231.0,-93819.92500729205
3232.0,-93811.9655970556
3233.0,-93817.37827122289
3234.0,-93810.83632460628
3235.0,-93800.51505229481
3236.0,-93803.42023375734
3237.0,-93809.54437609026
3238.0,-93810.75598791716
3239.0,-93805.15568461342
3240.0,-93803.11273888133
3241.0,-93801.25283778984
3242.0,-93802.39173276557
3243.0,-93806.15358649308
3244.0,-93810.85141858045
3245.0,-93810.85141858045
3246.0,-93810.00644569322
3247.0,-93812.88094033227
3248.0,-93812.88094033227
3249.0,-93814.28563270975
3250.0,-93808.05367282999
3251.0,-93809.74030546886
3252.0,-93810.40557484808
3253.0,-93809.39087504626
3254.0,-93812.73006652194
3255.0,-93813.5532378288
3256.0,-93823.1872768274
3257.0,-93824.30785735707
3258.0,-93824.26074210148
3259.0,-93818.72680072961
3260.0,-93807.05986347861
3261.0,-93810.13968385261
3262.0,-93811.62822319446
3263.0,-93816.23226109408
3264.0,-93816.48272795843
3265.0,-93818.49293089447
3266.0,-93823.33649769495
3267.0,-93823.16788276132
3268.0,-93824.30813306783
3269.0,-93819.08187075902
3270.0,-93818.90822844965
3271.0,-93821.35745966971
3272.0,-93821.35745966971
3273.0,-93821.19659490403
3274.0,-93821.19659490403
3275.0,-93822.98148355492
3276.0,-93822.85836266245
3277.0,-93817.50174002528
3278.0,-93819.07446573317
3279.0,-93820.53261555298
3280.0,-93819.88708624287
3281.0,-93820.5782794535
3282.0,-93821.31339587837
3283.0,-93821.31339587837
3284.0,-93821.94849284738
3285.0,-93821.94849284738
3286.0,-93823.1000841182
3287.0,-93825.30996289391
3288.0,-93823.4118199429
3289.0,-93823.56534498428
3290.0,-93820.57777307383
3291.0,-93819.69038351625
3292.0,-93819.27588517097
3293.0,-93819.08828163586
3294.0,-93820.52796979257
3295.0,-93823.68506726957
3296.0,-93823.21311002187
3297.0,-93823.23677842274
3298.0,-93823.24068395738
3299.0,-93825.91848038191
3300.0,-93825.91848038191
3301.0,-93820.7254232562
3302.0,-93819.56580233367
3303.0,-93817.55507956985
3304.0,-93812.786129003
3305.0,-93813.18725087866
3306.0,-93815.49587610025
3307.0,-93814.85517028111
3308.0,-93814.85517028111
3309.0,-93818.417376875
3310.0,-93823.77554720007
3311.0,-93821.06615972782
3312.0,-93825.84597989502
3313.0,-93825.84597989502
3314.0,-93825.99641992897
3315.0,-93824.07846871165
3316.0,-93821.66093734089
3317.0,-93815.98313504501
3318.0,-93816.03479531454
3319.0,-93818.37719932575
3320.0,-93818.06596943959
3321.0,-93820.91324206423
3322.0,-93813.240769964
3323.0,-93811.30800300383
3324.0,-93809.63948091307
3325.0,-93806.85077106665
3326.0,-93810.38795993221
3327.0,-93810.38795993221
3328.0,-93806.4151977516
3329.0,-93813.54395837912
3330.0,-93814.52896399
3331.0,-93816.2208551585
3332.0,-93816.7479706034
3333.0,-93815.46876409807
3334.0,-93814.30696915243
3335.0,-93819.36228998902
3336.0,-93819.60136980696
3337.0,-93820.39699157327
3338.0,-93823.68288707914
3339.0,-93823.23411891579
3340.0,-93812.23852757977
3341.0,-93824.48095634695
3342.0,-93824.48095634695
3343.0,-93829.92789010366
3344.0,-93829.81247896113
3345.0,-93829.77032627021
3346.0,-93827.10340119778
3347.0,-93826.2738000391
3348.0,-93827.58804858048
3349.0,-93827.25747094136
3350.0,-93826.60622941896
3351.0,-93825.00304205711
3352.0,-93826.48198678889
3353.0,-93825.77857345369
3354.0,-93823.47142372357
3355.0,-93820.97674733812
3356.0,-93816.28559820131
3357.0,-93819.10365829914
3358.0,-93817.97120050383
3359.0,-93819.51296575826
3360.0,-93814.0282778991
3361.0,-93809.02378479084
3362.0,-93806.04583140353
3363.0,-93804.4822324631
3364.0,-93804.43175000735
3365.0,-93801.68270888977
3366.0,-93803.59663194099
3367.0,-93808.23922824566
3368.0,-93816.54872320523
3369.0,-93816.82050284871
3370.0,-93815.25619702412
3371.0,-93813.7486270129
3372.0,-93815.11267154825
3373.0,-93815.3165358738
3374.0,-93816.8272168546
3375.0,-93808.43297903349
3376.0,-93808.57751236872
3377.0,-93808.68065513656
3378.0,-93813.75216571777
3379.0,-93813.42476457411
3380.0,-93813.42476457411
3381.0,-93814.97194323728
3382.0,-93813.96547462663
3383.0,-93815.00763646622
3384.0,-93808.65955471722
3385.0,-93808.874748208
3386.0,-93812.70379010393
3387.0,-93808.76216407974
3388.0,-93808.76216407974
3389.0,-93807.67512742133
3390.0,-93806.66512832204
3391.0,-93809.53642554049
3392.0,-93807.37985111421
3393.0,-93806.98735381402
3394.0,-93810.42249626538
3395.0,-93811.69251258038
3396.0,-93810.26154947867
3397.0,-93811.4992420306
3398.0,-93809.23840305912
3399.0,-93802.21062979814
3400.0,-93803.7297787049
3401.0,-93813.90803655746
3402.0,-93813.74853326254
3403.0,-93819.29916007337
3404.0,-93819.29916007337
3405.0,-93819.29916007337
3406.0,-93819.14016358933
3407.0,-93819.84145067184
3408.0,-93819.84145067184
3409.0,-93815.5358194207
3410.0,-93818.87598326436
3411.0,-93818.87598326436
3412.0,-93815.25796727448
3413.0,-93818.73625269975
3414.0,-93815.74189890479
3415.0,-93816.05409739881
3416.0,-93816.9128588969
3417.0,-93816.07176833224
3418.0,-93815.71467301382
3419.0,-93814.2670305054
3420.0,-93811.1912130932
3421.0,-93820.92764501303
3422.0,-93813.37396916084
3423.0,-93820.75813296367
3424.0,-93821.94538584905
3425.0,-93821.55074910363
3426.0,-93822.48906699657
3427.0,-93828.03483658055
3428.0,-93825.34958737231
3429.0,-93825.55531587935
3430.0,-93821.7389276137
3431.0,-93813.02262736272
3432.0,-93817.31811790272
3433.0,-93819.15304596888
3434.0,-93812.84601410816
3435.0,-93812.48722581394
3436.0,-93813.88955318459
3437.0,-93813.88955318459
3438.0,-93815.79447597072
3439.0,-93817.69701653962
3440.0,-93817.69701653962
3441.0,-93820.69705411719
3442.0,-93820.63458400278
3443.0,-93818.89833688494
3444.0,-93818.8920303414
3445.0,-93820.7258601221
3446.0,-93820.71476674612
3447.0,-93820.71476674612
3448.0,-93820.78918416286
3449.0,-93820.43643449806
3450.0,-93814.79591532686
3451.0,-93814.79591532686
3452.0,-93816.67803521485
3453.0,-93811.3061071631
3454.0,-93810.7012807878
3455.0,-93809.91232902471
3456.0,-93804.32202343836
3457.0,-93801.8357712252
3458.0,-93802.29336579908
3459.0,-93799.87674131869
3460.0,-93805.80473193101
3461.0,-93809.4536325809
3462.0,-93809.76427327987
3463.0,-93808.00741321318
3464.0,-93810.42674901527
3465.0,-93811.61505576255
3466.0,-93812.14443322737
3467.0,-93810.99849296083
3468.0,-93810.99849296083
3469.0,-93811.75575793855
3470.0,-93805.64880029352
3471.0,-93805.79802405053
3472.0,-93808.03459940801
3473.0,-93808.89394559304
3474.0,-93811.67265812185
3475.0,-93808.3776552956
3476.0,-93803.30869886631
3477.0,-93811.47551093277
3478.0,-93809.92719086375
3479.0,-93817.8566313975
3480.0,-93819.8686224758
3481.0,-93822.02707474487
3482.0,-93821.83842897357
3483.0,-93818.24049127976
3484.0,-93813.18505675596
3485.0,-93817.46349727512
3486.0,-93812.55262990286
3487.0,-93814.31387492499
3488.0,-93812.33691364594
3489.0,-93808.3169448453
3490.0,-93808.186906548
3491.0,-93810.0165950352
3492.0,-93811.39016229914
3493.0,-93826.50829819575
3494.0,-93826.82410272035
3495.0,-93820.31350843958
3496.0,-93820.76744211729
3497.0,-93820.76744211729
3498.0,-93815.2748970257
3499.0,-93820.28094084827
3500.0,-93816.39529014946
3501.0,-93816.59071923976
3502.0,-93816.59071923976
3503.0,-93817.66597080881
3504.0,-93815.5569361194
3505.0,-93815.02011353255
3506.0,-93813.45927280637
3507.0,-93819.37929095235
