MC_cycle,absolute_adsorption_(H20),excess_adsorption_(H20)
167000,43.25000,43.25000
168000,42.37500,42.37500
169000,43.37500,43.37500
170000,42.37500,42.37500
171000,42.12500,42.12500
172000,41.62500,41.62500
173000,41.75000,41.75000
174000,41.00000,41.00000
175000,42.12500,42.12500
176000,42.12500,42.12500
177000,42.62500,42.62500
178000,42.37500,42.37500
179000,41.75000,41.75000
180000,40.87500,40.87500
181000,41.50000,41.50000
182000,42.00000,42.00000
183000,43.25000,43.25000
184000,43.12500,43.12500
185000,44.12500,44.12500
186000,40.87500,40.87500
187000,41.75000,41.75000
188000,41.25000,41.25000
189000,41.25000,41.25000
190000,42.75000,42.75000
191000,43.75000,43.75000
192000,42.37500,42.37500
193000,43.62500,43.62500
194000,43.00000,43.00000
195000,44.00000,44.00000
196000,43.12500,43.12500
197000,43.75000,43.75000
198000,43.50000,43.50000
199000,43.62500,43.62500
200000.0,42.12500,42.1250000000
201000.0,43.37500,43.3750000000
202000.0,42.37500,42.3750000000
203000.0,42.37500,42.3750000000
204000.0,43.00000,43.0000000000
205000.0,44.37500,44.3750000000
206000.0,42.75000,42.7500000000
207000.0,43.50000,43.5000000000
208000.0,43.25000,43.2500000000
209000.0,42.75000,42.7500000000
210000.0,43.00000,43.0000000000
211000.0,43.12500,43.1250000000
212000.0,42.62500,42.6250000000
213000.0,43.00000,43.0000000000
214000.0,42.00000,42.0000000000
215000.0,42.75000,42.7500000000
216000.0,42.50000,42.5000000000
217000.0,42.87500,42.8750000000
218000.0,42.50000,42.5000000000
219000.0,42.50000,42.5000000000
220000.0,41.37500,41.3750000000
221000.0,41.75000,41.7500000000
222000.0,41.75000,41.7500000000
223000.0,42.50000,42.5000000000
224000.0,41.00000,41.0000000000
225000.0,41.50000,41.5000000000
226000.0,41.75000,41.7500000000
227000.0,42.00000,42.0000000000
228000.0,41.50000,41.5000000000
229000.0,41.50000,41.5000000000
230000.0,42.37500,42.3750000000
231000.0,42.62500,42.6250000000
232000.0,42.50000,42.5000000000
233000.0,42.75000,42.7500000000
234000.0,42.75000,42.7500000000
235000.0,40.37500,40.3750000000
236000.0,41.50000,41.5000000000
237000.0,40.75000,40.7500000000
238000.0,40.50000,40.5000000000
239000.0,42.25000,42.2500000000
240000.0,41.75000,41.7500000000
241000.0,42.62500,42.6250000000
242000.0,43.00000,43.0000000000
243000.0,41.50000,41.5000000000
244000.0,42.00000,42.0000000000
245000.0,42.75000,42.7500000000
246000.0,43.62500,43.6250000000
247000.0,43.50000,43.5000000000
248000.0,42.12500,42.1250000000
249000.0,43.25000,43.2500000000
250000.0,43.00000,43.0000000000
251000.0,42.00000,42.0000000000
252000.0,42.37500,42.3750000000
253000.0,42.25000,42.2500000000
254000.0,42.62500,42.6250000000
255000.0,42.62500,42.6250000000
256000.0,41.87500,41.8750000000
257000.0,42.50000,42.5000000000
258000.0,42.25000,42.2500000000
259000.0,41.50000,41.5000000000
260000.0,40.50000,40.5000000000
261000.0,40.62500,40.6250000000
262000.0,41.12500,41.1250000000
263000.0,41.00000,41.0000000000
264000.0,41.87500,41.8750000000
265000.0,42.37500,42.3750000000
266000.0,42.75000,42.7500000000
267000.0,41.75000,41.7500000000
268000.0,42.00000,42.0000000000
269000.0,42.75000,42.7500000000
270000.0,43.50000,43.5000000000
271000.0,43.25000,43.2500000000
272000.0,43.75000,43.7500000000
273000.0,42.50000,42.5000000000
274000.0,42.75000,42.7500000000
275000.0,41.12500,41.1250000000
276000.0,41.62500,41.6250000000
277000.0,41.37500,41.3750000000
278000.0,42.25000,42.2500000000
279000.0,41.87500,41.8750000000
280000.0,42.62500,42.6250000000
281000.0,43.62500,43.6250000000
282000.0,43.37500,43.3750000000
283000.0,42.75000,42.7500000000
284000.0,42.37500,42.3750000000
285000.0,42.37500,42.3750000000
286000.0,41.75000,41.7500000000
287000.0,40.75000,40.7500000000
288000.0,41.37500,41.3750000000
289000.0,41.50000,41.5000000000
290000.0,42.37500,42.3750000000
291000.0,42.25000,42.2500000000
292000.0,42.00000,42.0000000000
293000.0,41.87500,41.8750000000
294000.0,42.62500,42.6250000000
295000.0,41.87500,41.8750000000
296000.0,42.00000,42.0000000000
297000.0,41.37500,41.3750000000
298000.0,42.62500,42.6250000000
299000.0,42.12500,42.1250000000
